state,wave_id,wave_order,is_recurrence,onset_week,onset_year,Re_early_6_median,Re_early_6_q025,Re_early_6_q975,Re_early_4_median,Re_early_8_median,S_prop,S_prop_q025,S_prop_q975,susceptibility_source,susceptibility_time_resolution,temp_pre6_2,precip_pre6_2,temp_pre4_1,precip_pre4_1,temp_pre8_4,precip_pre8_4,weeks_since_previous_wave,previous_wave_total_cases
PB,PB_wave_08,6,TRUE,2021-01-03,2021,3.079000862611397,2.163342539500812,4.6107458409846105,3.687464533443075,2.624377241604912,0.8968842716222585,0.8468498844357389,0.9470041480928733,M0_mean_preserving_annual_shape,weekly_at_onset,26.75208447860627,24.31402156032858,26.850674667352173,19.251039666728488,26.75408320808767,27.36240083715493,14,1208
PB,PB_wave_09,7,TRUE,2022-01-23,2022,1.9309390836386304,1.387289090446952,2.8081508158289092,2.120014154107646,1.7932509357183186,0.8692233950540804,0.8192620272265709,0.9174596046221364,M0_mean_preserving_annual_shape,weekly_at_onset,26.63841642764409,79.80096695849319,26.316139379894654,67.66632575914491,27.10269546595961,53.57298166555392,28,9266
PB,PB_wave_10,8,TRUE,2022-12-25,2022,1.3801155990768956,0.9214301748810948,2.110550266852154,1.31130872265619,1.2402299277348616,0.8296803274987099,0.7687058161996894,0.8744103343600149,M0_mean_preserving_annual_shape,weekly_at_onset,26.281842084722413,45.125881249857244,26.2881786331438,43.797897976224355,26.30004469267565,48.97340023524717,7,16641
PB,PB_wave_11,9,TRUE,2023-12-24,2023,1.276804328784023,0.872982648238278,1.935575107390108,1.204708996777773,1.3920545242998408,0.8168951323222057,0.758466349729368,0.8618625359015019,M0_mean_preserving_annual_shape,weekly_at_onset,27.159249833461132,21.464893205404767,26.87325769555633,39.95891625268388,27.082728937557256,19.71939098992534,7,1260
PB,PB_wave_12,10,TRUE,2024-09-29,2024,1.3203079336311403,0.887336147525702,1.988713406881195,1.5790669172322875,1.1857152768589307,0.8043479363792767,0.7479301457726144,0.8505622080739763,M0_mean_preserving_annual_shape,weekly_at_onset,24.573035488798826,25.352776597300018,24.892799713863454,17.56371881949979,24.392699030131226,22.513853078011746,14,1392
PE,PE_wave_03,1,FALSE,2015-11-29,2015,2.287163301891378,1.6169073007702293,3.3689012417675075,2.0691847599880404,2.215932628027864,0.9957729229931274,0.990882664026113,0.9994246120690196,M0_mean_preserving_annual_shape,weekly_at_onset,25.979342478988492,17.085421868272768,26.42523427481965,14.147436621348643,25.509309008327904,24.012253273100143,NA,NA
PE,PE_wave_04,2,TRUE,2017-12-31,2017,1.2277604822911583,0.802584396369824,1.9114581083528033,1.4106769943852393,1.1315668990170735,0.9401067438628106,0.9048998983865716,0.9680432255793814,M0_mean_preserving_annual_shape,weekly_at_onset,26.296014725260196,33.41749624505246,26.404668096664743,31.167117035777082,26.04198214211089,27.75626589470369,14,15850
PE,PE_wave_05,3,TRUE,2018-12-23,2018,1.7340372810314768,1.0617554288484208,2.8189507989652083,2.292495909349829,1.8824673460370227,0.9268834286239712,0.8889560009896479,0.9597873921489776,M0_mean_preserving_annual_shape,weekly_at_onset,25.81202912964752,67.79739835176626,25.595017889323266,60.40013668582513,25.986574546486693,51.19374929470767,7,657
PE,PE_wave_06,4,TRUE,2020-05-03,2020,1.984028786984866,1.3973671480662035,2.927143387027515,1.937920837343687,1.918002788455314,0.911763579985096,0.8686671552740355,0.9506409827230652,M0_mean_preserving_annual_shape,weekly_at_onset,25.924504018489618,150.8517663970457,25.715798559559744,111.20050730853431,26.214496394506245,140.64715848491483,140,1360
PE,PE_wave_07,5,TRUE,2021-02-07,2021,1.4353950525841366,1.013628220802744,2.1108360148320977,1.3228128716232128,1.3945870321814455,0.8958778555414186,0.8476849345496918,0.9401683184199812,M0_mean_preserving_annual_shape,weekly_at_onset,26.065485796246627,43.56989567429899,26.116855728880573,36.24056996059416,26.313023687569263,34.131989433580344,49,3005
