opportunity_id,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k
BA_20240428,2024-05-05,2024-06-09,2024-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240505,2024-05-12,2024-06-16,2024-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240512,2024-05-19,2024-06-23,2024-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240519,2024-05-26,2024-06-30,2024-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240526,2024-06-02,2024-07-07,2024-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240602,2024-06-09,2024-07-14,2024-07-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240609,2024-06-16,2024-07-21,2024-08-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240616,2024-06-23,2024-07-28,2024-08-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240623,2024-06-30,2024-08-04,2024-08-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240630,2024-07-07,2024-08-11,2024-08-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240707,2024-07-14,2024-08-18,2024-09-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240714,2024-07-21,2024-08-25,2024-09-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240721,2024-07-28,2024-09-01,2024-09-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240728,2024-08-04,2024-09-08,2024-09-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240804,2024-08-11,2024-09-15,2024-09-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240811,2024-08-18,2024-09-22,2024-10-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240818,2024-08-25,2024-09-29,2024-10-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240825,2024-09-01,2024-10-06,2024-10-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240901,2024-09-08,2024-10-13,2024-10-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240908,2024-09-15,2024-10-20,2024-11-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240915,2024-09-22,2024-10-27,2024-11-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240922,2024-09-29,2024-11-03,2024-11-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20240929,2024-10-06,2024-11-10,2024-11-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241006,2024-10-13,2024-11-17,2024-12-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241013,2024-10-20,2024-11-24,2024-12-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241020,2024-10-27,2024-12-01,2024-12-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241027,2024-11-03,2024-12-08,2024-12-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241103,2024-11-10,2024-12-15,2024-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241110,2024-11-17,2024-12-22,2025-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241117,2024-11-24,2024-12-29,2025-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241124,2024-12-01,2025-01-05,2025-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241201,2024-12-08,2025-01-12,2025-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241208,2024-12-15,2025-01-19,2025-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241215,2024-12-22,2025-01-26,2025-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241222,2024-12-29,2025-02-02,2025-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20241229,2025-01-05,2025-02-09,2025-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250105,2025-01-12,2025-02-16,2025-03-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250112,2025-01-19,2025-02-23,2025-03-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250119,2025-01-26,2025-03-02,2025-03-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250126,2025-02-02,2025-03-09,2025-03-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250202,2025-02-09,2025-03-16,2025-03-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250209,2025-02-16,2025-03-23,2025-04-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250216,2025-02-23,2025-03-30,2025-04-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250223,2025-03-02,2025-04-06,2025-04-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250302,2025-03-09,2025-04-13,2025-04-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250309,2025-03-16,2025-04-20,2025-05-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250316,2025-03-23,2025-04-27,2025-05-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250323,2025-03-30,2025-05-04,2025-05-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250330,2025-04-06,2025-05-11,2025-05-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250406,2025-04-13,2025-05-18,2025-06-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250413,2025-04-20,2025-05-25,2025-06-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250420,2025-04-27,2025-06-01,2025-06-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250427,2025-05-04,2025-06-08,2025-06-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250504,2025-05-11,2025-06-15,2025-06-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250511,2025-05-18,2025-06-22,2025-07-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250518,2025-05-25,2025-06-29,2025-07-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250525,2025-06-01,2025-07-06,2025-07-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250601,2025-06-08,2025-07-13,2025-07-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250608,2025-06-15,2025-07-20,2025-08-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250615,2025-06-22,2025-07-27,2025-08-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250622,2025-06-29,2025-08-03,2025-08-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250629,2025-07-06,2025-08-10,2025-08-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250706,2025-07-13,2025-08-17,2025-08-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250713,2025-07-20,2025-08-24,2025-09-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250720,2025-07-27,2025-08-31,2025-09-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250727,2025-08-03,2025-09-07,2025-09-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250803,2025-08-10,2025-09-14,2025-09-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250810,2025-08-17,2025-09-21,2025-10-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250817,2025-08-24,2025-09-28,2025-10-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250824,2025-08-31,2025-10-05,2025-10-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250831,2025-09-07,2025-10-12,2025-10-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250907,2025-09-14,2025-10-19,2025-11-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250914,2025-09-21,2025-10-26,2025-11-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250921,2025-09-28,2025-11-02,2025-11-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20250928,2025-10-05,2025-11-09,2025-11-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251005,2025-10-12,2025-11-16,2025-11-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251012,2025-10-19,2025-11-23,2025-12-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251019,2025-10-26,2025-11-30,2025-12-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251026,2025-11-02,2025-12-07,2025-12-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251102,2025-11-09,2025-12-14,2025-12-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
BA_20251109,2025-11-16,2025-12-21,2026-01-04,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251116,2025-11-23,2025-12-28,2026-01-11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251123,2025-11-30,2026-01-04,2026-01-18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251130,2025-12-07,2026-01-11,2026-01-25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251207,2025-12-14,2026-01-18,2026-02-01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251214,2025-12-21,2026-01-25,2026-02-08,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251221,2025-12-28,2026-02-01,2026-02-15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BA_20251228,2026-01-04,2026-02-08,2026-02-22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MT_20171112,2017-11-19,2017-12-24,2018-01-07,TRUE,TRUE,TRUE,1,MT_wave_06,2017-12-17,2019-08-18,3.665110571912772,2.6090741879831874,5.3110364660060085,384.6833438
MT_20171119,2017-11-26,2017-12-31,2018-01-14,TRUE,TRUE,TRUE,1,MT_wave_06,2017-12-17,2019-08-18,3.665110571912772,2.6090741879831874,5.3110364660060085,384.6833438
MT_20171126,2017-12-03,2018-01-07,2018-01-21,TRUE,TRUE,TRUE,1,MT_wave_06,2017-12-17,2019-08-18,3.665110571912772,2.6090741879831874,5.3110364660060085,384.6833438
MT_20171203,2017-12-10,2018-01-14,2018-01-28,TRUE,TRUE,TRUE,1,MT_wave_06,2017-12-17,2019-08-18,3.665110571912772,2.6090741879831874,5.3110364660060085,384.6833438
MT_20171210,2017-12-17,2018-01-21,2018-02-04,TRUE,TRUE,TRUE,1,MT_wave_06,2017-12-17,2019-08-18,3.665110571912772,2.6090741879831874,5.3110364660060085,384.6833438
MT_20171217,2017-12-24,2018-01-28,2018-02-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20171224,2017-12-31,2018-02-04,2018-02-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20171231,2018-01-07,2018-02-11,2018-02-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180107,2018-01-14,2018-02-18,2018-03-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180114,2018-01-21,2018-02-25,2018-03-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180121,2018-01-28,2018-03-04,2018-03-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180128,2018-02-04,2018-03-11,2018-03-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180204,2018-02-11,2018-03-18,2018-04-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180211,2018-02-18,2018-03-25,2018-04-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180218,2018-02-25,2018-04-01,2018-04-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180225,2018-03-04,2018-04-08,2018-04-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180318,2018-03-25,2018-04-29,2018-05-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180325,2018-04-01,2018-05-06,2018-05-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180401,2018-04-08,2018-05-13,2018-05-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180408,2018-04-15,2018-05-20,2018-06-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180415,2018-04-22,2018-05-27,2018-06-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180422,2018-04-29,2018-06-03,2018-06-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180429,2018-05-06,2018-06-10,2018-06-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180506,2018-05-13,2018-06-17,2018-07-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180513,2018-05-20,2018-06-24,2018-07-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180520,2018-05-27,2018-07-01,2018-07-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180527,2018-06-03,2018-07-08,2018-07-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180603,2018-06-10,2018-07-15,2018-07-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180610,2018-06-17,2018-07-22,2018-08-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180617,2018-06-24,2018-07-29,2018-08-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180624,2018-07-01,2018-08-05,2018-08-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180909,2018-09-16,2018-10-21,2018-11-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180916,2018-09-23,2018-10-28,2018-11-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180923,2018-09-30,2018-11-04,2018-11-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20180930,2018-10-07,2018-11-11,2018-11-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181007,2018-10-14,2018-11-18,2018-12-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181014,2018-10-21,2018-11-25,2018-12-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181021,2018-10-28,2018-12-02,2018-12-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181028,2018-11-04,2018-12-09,2018-12-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181104,2018-11-11,2018-12-16,2018-12-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181111,2018-11-18,2018-12-23,2019-01-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181118,2018-11-25,2018-12-30,2019-01-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181125,2018-12-02,2019-01-06,2019-01-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181202,2018-12-09,2019-01-13,2019-01-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181209,2018-12-16,2019-01-20,2019-02-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181223,2018-12-30,2019-02-03,2019-02-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20181230,2019-01-06,2019-02-10,2019-02-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190106,2019-01-13,2019-02-17,2019-03-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190113,2019-01-20,2019-02-24,2019-03-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190120,2019-01-27,2019-03-03,2019-03-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190127,2019-02-03,2019-03-10,2019-03-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190203,2019-02-10,2019-03-17,2019-03-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190210,2019-02-17,2019-03-24,2019-04-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190217,2019-02-24,2019-03-31,2019-04-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190224,2019-03-03,2019-04-07,2019-04-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190303,2019-03-10,2019-04-14,2019-04-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190310,2019-03-17,2019-04-21,2019-05-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190317,2019-03-24,2019-04-28,2019-05-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190324,2019-03-31,2019-05-05,2019-05-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190331,2019-04-07,2019-05-12,2019-05-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190407,2019-04-14,2019-05-19,2019-06-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190414,2019-04-21,2019-05-26,2019-06-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190421,2019-04-28,2019-06-02,2019-06-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190428,2019-05-05,2019-06-09,2019-06-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190505,2019-05-12,2019-06-16,2019-06-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190512,2019-05-19,2019-06-23,2019-07-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190519,2019-05-26,2019-06-30,2019-07-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190526,2019-06-02,2019-07-07,2019-07-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190602,2019-06-09,2019-07-14,2019-07-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190609,2019-06-16,2019-07-21,2019-08-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20190616,2019-06-23,2019-07-28,2019-08-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191006,2019-10-13,2019-11-17,2019-12-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191013,2019-10-20,2019-11-24,2019-12-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191020,2019-10-27,2019-12-01,2019-12-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191027,2019-11-03,2019-12-08,2019-12-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191103,2019-11-10,2019-12-15,2019-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191110,2019-11-17,2019-12-22,2020-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191117,2019-11-24,2019-12-29,2020-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191124,2019-12-01,2020-01-05,2020-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191201,2019-12-08,2020-01-12,2020-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191208,2019-12-15,2020-01-19,2020-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191215,2019-12-22,2020-01-26,2020-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191222,2019-12-29,2020-02-02,2020-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20191229,2020-01-05,2020-02-09,2020-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200105,2020-01-12,2020-02-16,2020-03-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200112,2020-01-19,2020-02-23,2020-03-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200119,2020-01-26,2020-03-01,2020-03-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200126,2020-02-02,2020-03-08,2020-03-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200202,2020-02-09,2020-03-15,2020-03-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200209,2020-02-16,2020-03-22,2020-04-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200216,2020-02-23,2020-03-29,2020-04-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200223,2020-03-01,2020-04-05,2020-04-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200301,2020-03-08,2020-04-12,2020-04-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200308,2020-03-15,2020-04-19,2020-05-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200315,2020-03-22,2020-04-26,2020-05-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200322,2020-03-29,2020-05-03,2020-05-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200329,2020-04-05,2020-05-10,2020-05-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200405,2020-04-12,2020-05-17,2020-05-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200412,2020-04-19,2020-05-24,2020-06-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200419,2020-04-26,2020-05-31,2020-06-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200426,2020-05-03,2020-06-07,2020-06-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200503,2020-05-10,2020-06-14,2020-06-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200510,2020-05-17,2020-06-21,2020-07-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200517,2020-05-24,2020-06-28,2020-07-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200524,2020-05-31,2020-07-05,2020-07-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200531,2020-06-07,2020-07-12,2020-07-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200607,2020-06-14,2020-07-19,2020-08-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200614,2020-06-21,2020-07-26,2020-08-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20200621,2020-06-28,2020-08-02,2020-08-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201025,2020-11-01,2020-12-06,2020-12-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201101,2020-11-08,2020-12-13,2020-12-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201108,2020-11-15,2020-12-20,2021-01-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201115,2020-11-22,2020-12-27,2021-01-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201122,2020-11-29,2021-01-03,2021-01-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201129,2020-12-06,2021-01-10,2021-01-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201206,2020-12-13,2021-01-17,2021-01-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201213,2020-12-20,2021-01-24,2021-02-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201220,2020-12-27,2021-01-31,2021-02-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20201227,2021-01-03,2021-02-07,2021-02-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210103,2021-01-10,2021-02-14,2021-02-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210110,2021-01-17,2021-02-21,2021-03-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
MT_20210117,2021-01-24,2021-02-28,2021-03-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0
