state,week_start,year,reported_cases,smoothed_cases,weekly_timing_unidentified,q025,q25,median,q75,q975
MS,2019-12-01,2019,0,0.6666666666666666,FALSE,0.9394970905975278,0.9589046719244488,0.9750147372794662,0.9871204027579468,0.9940078996028033
MS,2019-12-08,2019,2,1,FALSE,0.9394232819440064,0.9588284772837974,0.9749920499171181,0.9870966095497944,0.9940050960476051
MS,2019-12-15,2019,1,1.6666666666666665,FALSE,0.9392532203427205,0.9587157771943475,0.9749615144016754,0.9870696610574646,0.9940004394279938
MS,2019-12-22,2019,2,1.3333333333333333,FALSE,0.9389392175667601,0.9585186932018962,0.9748847203640796,0.9870204416331672,0.9939936676534308
MS,2019-12-29,2019,1,4.333333333333333,FALSE,0.9386922830044486,0.9583864681350818,0.9747930876737447,0.9869660276792964,0.9939870380142867
MS,2020-01-05,2020,10,4.333333333333333,FALSE,0.9380543744038483,0.9578811903043515,0.9745378293630216,0.9868332032515131,0.9939108073050397
MS,2020-01-12,2020,2,4.333333333333333,FALSE,0.9373550832269512,0.9573404855049984,0.9742294127795189,0.9866527383933967,0.9937222360540249
MS,2020-01-19,2020,1,2.333333333333333,FALSE,0.9368390075552104,0.9567721902897017,0.9738755362350136,0.9864441387538294,0.9935767269917027
MS,2020-01-26,2020,4,6.333333333333332,FALSE,0.9365585478255188,0.9564949004133798,0.9737329410364371,0.9863408692655768,0.9935019426000606
MS,2020-02-02,2020,14,7.666666666666665,FALSE,0.9355732207935722,0.9556214653573616,0.9733545239811474,0.9860781847644458,0.99329831859245
MS,2020-02-09,2020,5,7.333333333333332,FALSE,0.9343199860527766,0.9545526779640982,0.9727305058459921,0.9857112488086597,0.9932100946023973
MS,2020-02-16,2020,3,3,FALSE,0.9330277966387783,0.9536339595257383,0.9721340717992293,0.9854235713947191,0.9930525759893698
MS,2020-02-23,2020,1,3,FALSE,0.9325461186095294,0.9532417270088702,0.9718391590854905,0.9852966822516858,0.9929743477085713
MS,2020-03-01,2020,5,4.666666666666666,FALSE,0.9320817218652663,0.952830709064644,0.9715681172866307,0.985155602041251,0.99289632476367
MS,2020-03-08,2020,8,4.333333333333333,FALSE,0.9312101632277594,0.952251455392001,0.9713333559942636,0.984951697695432,0.9928277472805667
MS,2020-03-15,2020,0,3.333333333333333,FALSE,0.9303453651251061,0.9517344715073541,0.9710417142793271,0.9847437393322833,0.9927337296679776
MS,2020-03-22,2020,2,1.3333333333333333,FALSE,0.9296644909199223,0.9512604335768738,0.9707642214382806,0.9846009693865572,0.9926760391040096
MS,2020-03-29,2020,2,1.6666666666666665,FALSE,0.9293986743545009,0.9511157802959588,0.9706398471248524,0.984539152280202,0.9926502028838167
MS,2020-04-05,2020,1,1.6666666666666665,FALSE,0.9290754282760517,0.9508728384576192,0.9705163033380096,0.9844522825292674,0.9926144532872575
MS,2020-04-12,2020,2,1.3333333333333333,FALSE,0.9287753984820107,0.9506758664378987,0.9704184559759423,0.9843697319112923,0.9925603427595358
MS,2020-04-19,2020,1,1.3333333333333333,FALSE,0.9285299228152777,0.9504862958500373,0.970309321269653,0.9842968791746948,0.9925157840896527
MS,2020-04-26,2020,1,0.6666666666666666,FALSE,0.9282981996055255,0.9503069964331474,0.9701909044886103,0.9842368842783571,0.9924762921920175
MS,2020-05-03,2020,0,0.3333333333333333,FALSE,0.9281811010032295,0.9502496266240835,0.9701133285169813,0.984195602252787,0.9924522365235526
MS,2020-05-10,2020,0,0.3333333333333333,FALSE,0.9281258559081426,0.9502323396733549,0.970083347812674,0.9841770050088061,0.9924332293789419
MS,2020-05-17,2020,1,0.3333333333333333,FALSE,0.9280706318684149,0.9501801399970997,0.9700626257615903,0.9841584149304253,0.992412187339844
MS,2020-05-24,2020,0,1,FALSE,0.9280163821658489,0.9501293863013026,0.9700444369805965,0.9841424937805678,0.9923954103770212
MS,2020-05-31,2020,2,0.6666666666666666,FALSE,0.9278900309299993,0.9499986424909045,0.9699668448368439,0.9840960503003855,0.9923667940519393
MS,2020-06-07,2020,0,1,FALSE,0.927762155093113,0.9498975177623844,0.9699343467739483,0.9840623276946021,0.9923459555111026
MS,2020-06-14,2020,1,0.3333333333333333,FALSE,0.9275680633374598,0.9497616436526083,0.9698633043963967,0.9840182437824435,0.9923143091303623
MS,2020-06-21,2020,0,0.6666666666666666,FALSE,0.927506556982224,0.949721150323483,0.9698215729890249,0.9839977765274837,0.9922955479324879
MS,2020-06-28,2020,1,0.3333333333333333,FALSE,0.9273788342370414,0.9496447444223625,0.9697438045383984,0.9839681739336501,0.9922715501783714
MS,2020-07-05,2020,0,0.3333333333333333,FALSE,0.9273343296159718,0.9496179153018297,0.9697335537132032,0.9839656490167361,0.9922706103873775
MS,2020-07-12,2020,0,0.6666666666666666,FALSE,0.9273074932759106,0.9495947945414958,0.9697328381499215,0.9839766038934722,0.992275298347973
MS,2020-07-19,2020,2,0.6666666666666666,FALSE,0.9272205702143339,0.9495421006674475,0.9697076658337331,0.983978466685286,0.9922652696485983
MS,2020-07-26,2020,0,0.6666666666666666,FALSE,0.927133675878775,0.9494973335191781,0.969676626859735,0.983980328460104,0.9922616023625483
MS,2020-08-02,2020,0,0.3333333333333333,FALSE,0.9270468102547245,0.9494277784939587,0.9696608254971504,0.9839707631491027,0.9922624513454295
MS,2020-08-09,2020,1,0.3333333333333333,FALSE,0.9270206674191317,0.949379620651065,0.9696670361285482,0.9839713868355091,0.9922716166865938
MS,2020-08-16,2020,0,0.3333333333333333,FALSE,0.9269945321112831,0.9493652836061207,0.9696746816950588,0.9839787069149302,0.992280663806363
MS,2020-08-23,2020,0,0.3333333333333333,FALSE,0.9269684043278229,0.9493545206268132,0.9696856237073865,0.9839914221163011,0.9922897076701304
MS,2020-08-30,2020,1,0.3333333333333333,FALSE,0.9269426304010507,0.9493227586175509,0.969690033571946,0.9840002114195479,0.9922987482796395
MS,2020-09-06,2020,0,0.3333333333333333,FALSE,0.9269169365872331,0.949303144156106,0.9696918501383462,0.984002039158864,0.9923077856366341
MS,2020-09-13,2020,0,0,FALSE,0.9268912501401452,0.9492863113571571,0.969698046520767,0.9840077538640356,0.9923191601015293
MS,2020-09-20,2020,0,0,FALSE,0.9269257919301052,0.9493151584523538,0.9697217701230292,0.9840276651984977,0.9923370457195828
MS,2020-09-27,2020,0,0,FALSE,0.9269603201121038,0.9493439944351456,0.9697454848415585,0.984047569347057,0.9923549250191124
MS,2020-10-04,2020,0,0,FALSE,0.9269948346939825,0.9493728193118283,0.969769190681279,0.9840674663135778,0.992372798003455
MS,2020-10-11,2020,0,0,FALSE,0.92702933568357615,0.9494016330886923,0.96979288764711,0.9840873561019224,0.9923906646759446
MS,2020-10-18,2020,0,0,FALSE,0.9270638230887143,0.949430435772024,0.9698165757439667,0.9841072387159496,0.992408525039913
MS,2020-10-25,2020,0,0,FALSE,0.9270982969172201,0.9494592273681051,0.9698402549767621,0.9841271141595158,0.9924263790986894
MS,2020-11-01,2020,0,0,FALSE,0.927132757176911,0.949488007883212,0.9698639253504041,0.9841469824364745,0.9924442268556011
MS,2020-11-08,2020,0,0,FALSE,0.9271672038755991,0.9495167773236166,0.9698875868697984,0.9841668435506761,0.9924620683139725
MS,2020-11-15,2020,0,0,FALSE,0.9272016370210898,0.9495455356955868,0.9699112395398461,0.984186697505969,0.9924799034771267
MS,2020-11-22,2020,0,0,FALSE,0.9272360566211825,0.9495742830053852,0.9699348833654453,0.9842065443061987,0.9924977323483831
MS,2020-11-29,2020,0,0,FALSE,0.9272704626836715,0.9496030192592698,0.9699585183514899,0.9842263839552073,0.9925155549310603
MS,2020-12-06,2020,0,0,FALSE,0.9273048552163445,0.9496317444634939,0.9699821445028712,0.9842462164568351,0.9925333712284733
MS,2020-12-13,2020,0,0,FALSE,0.9273392342269835,0.9496604586243064,0.970005761824476,0.9842660418149185,0.9925511812439349
MS,2020-12-20,2020,0,0,FALSE,0.9273735997233649,0.949689161747951,0.9700293703211877,0.9842858600332929,0.9925689849807561
MS,2020-12-27,2020,0,0,FALSE,0.9274079517132587,0.9497178538406674,0.9700529699978866,0.9843056711157889,0.9925867824422457
MS,2021-01-03,2021,0,0.3333333333333333,FALSE,0.9275001325957308,0.9497863905498309,0.9700893163098225,0.9843326822307679,0.9926026782150466
MS,2021-01-10,2021,1,0.3333333333333333,FALSE,0.9274727859227248,0.9497624787318194,0.9700613335333353,0.9843194768493936,0.9925918466230186
MS,2021-01-17,2021,0,1,FALSE,0.9274454463148989,0.949738573439081,0.9700452359774208,0.9843053855439763,0.9925810184608094
MS,2021-01-24,2021,2,2.333333333333333,FALSE,0.9273444870435713,0.949644360576382,0.9699973299902219,0.9842642770228132,0.9925607158595372
MS,2021-01-31,2021,5,3.6666666666666665,FALSE,0.9271343661223431,0.9494517350097196,0.9698833079532816,0.9841795949012139,0.9925237894504568
MS,2021-02-07,2021,4,4.666666666666666,FALSE,0.926798555238628,0.9491560371421863,0.9696978296383384,0.9840508360689909,0.9924513916599416
MS,2021-02-14,2021,5,3.666666666666666,FALSE,0.9263340902440551,0.9487736902429358,0.9694282796411507,0.9839194070177337,0.9923533217189946
MS,2021-02-21,2021,2,3.333333333333333,FALSE,0.9259241401648409,0.9484672291595244,0.9692688543421033,0.9838058235615381,0.9922639202972816
MS,2021-02-28,2021,3,3.333333333333333,FALSE,0.9255507870003099,0.9481917503597281,0.9690668530833142,0.9837005658877029,0.9921709571177068
MS,2021-03-07,2021,5,6,FALSE,0.9251801360171067,0.9479238617214316,0.9688787802582396,0.983596043123296,0.9921311877965613
MS,2021-03-14,2021,10,7.333333333333332,FALSE,0.9245163336030132,0.9474574500867006,0.9686042430099087,0.9833873635340826,0.9920223628811218
MS,2021-03-21,2021,7,7.999999999999999,FALSE,0.9236720542254462,0.9468722172127509,0.9681944413059638,0.9832032588704029,0.9918949026036512
MS,2021-03-28,2021,7,5.999999999999999,FALSE,0.9227591906753757,0.9462275137694975,0.9678146666607661,0.9829562364441071,0.9917256502144911
MS,2021-04-04,2021,4,4.666666666666666,FALSE,0.9222034999294585,0.9457355167113027,0.9675489133918589,0.9827701170887555,0.9916174841758866
MS,2021-04-11,2021,3,3,FALSE,0.9216572396026149,0.9453145681709796,0.967323475679789,0.9826058742397243,0.9915276709362377
MS,2021-04-18,2021,2,2,FALSE,0.9213565122002586,0.9450123657678264,0.9671772886424548,0.9825251384972042,0.9914555785017667
MS,2021-04-25,2021,1,1.6666666666666665,FALSE,0.9211370429814694,0.9448971400115302,0.9670755852426058,0.9824702654869499,0.9914089156057869
MS,2021-05-02,2021,2,1.9999999999999998,FALSE,0.9209216336317143,0.9447580498329313,0.9669808099204251,0.9824279919344644,0.9913885669877411
MS,2021-05-09,2021,3,2,FALSE,0.9206605614224269,0.9445319806431591,0.9668819919953474,0.9823762503068174,0.9913469352435051
MS,2021-05-16,2021,1,1.3333333333333333,FALSE,0.9203995778744682,0.944340599825749,0.9667784507526925,0.9822867554554916,0.9913048309742639
MS,2021-05-23,2021,0,1.3333333333333333,FALSE,0.9202649834826283,0.9442372386430062,0.9667261326269849,0.9822146394716168,0.9912743298587477
MS,2021-05-30,2021,3,1.3333333333333333,FALSE,0.9201137078857323,0.9441257563480294,0.966670299210779,0.9821813632842589,0.9912589058012226
MS,2021-06-06,2021,1,1.3333333333333333,FALSE,0.9199743026320767,0.9440162161313314,0.9666099147329821,0.9821222850267912,0.9912308660568411
MS,2021-06-13,2021,0,1.9999999999999998,FALSE,0.9198918851657859,0.9439207824698005,0.9665346804085673,0.9820813227743572,0.991195407766218
MS,2021-06-20,2021,5,2.6666666666666665,FALSE,0.9196179093068352,0.9437339526886854,0.9664334999292611,0.9820248897498541,0.9911491715534656
MS,2021-06-27,2021,3,3.6666666666666665,FALSE,0.9193238789065729,0.94357689665945,0.9663208267639276,0.9819564545935028,0.9911226290817114
MS,2021-07-04,2021,3,3.333333333333333,FALSE,0.9188524182201918,0.9433051736006743,0.9661088885395274,0.9818616536649379,0.9910562263373585
MS,2021-07-11,2021,4,3,FALSE,0.9184600874474591,0.9429890311665252,0.9658619972324698,0.9818230334982521,0.9910088823273375
MS,2021-07-18,2021,2,2,FALSE,0.9180954624466914,0.9427916412870385,0.9656855065267922,0.9817523970270001,0.9909742373142073
MS,2021-07-25,2021,0,1.3333333333333333,FALSE,0.917964497109368,0.9426259515063934,0.9655194067142536,0.9817235324655289,0.9909605218836365
MS,2021-08-01,2021,2,0.6666666666666666,FALSE,0.9177987308978346,0.9425289571066016,0.9654370759464187,0.9817073755841779,0.9909623918771738
MS,2021-08-08,2021,0,1.6666666666666665,FALSE,0.9177058796113022,0.9424894907634045,0.9654127222789913,0.9817104067907625,0.9909684669794491
MS,2021-08-15,2021,3,1,FALSE,0.9174298007617898,0.9423804563994275,0.965368398704042,0.9816970038513997,0.9909241246876553
MS,2021-08-22,2021,0,1.6666666666666665,FALSE,0.9173440573381821,0.9422983078388965,0.9653517920413712,0.9816729012923324,0.9908942470166477
MS,2021-08-29,2021,2,1,FALSE,0.9171877042707689,0.9421702251100468,0.9652898408464601,0.9816167072086376,0.9908537344951045
MS,2021-09-05,2021,1,1.3333333333333333,FALSE,0.9170712004232164,0.9421134337524847,0.9652569922143783,0.9816002260052531,0.9908469548821263
MS,2021-09-12,2021,1,0.6666666666666666,FALSE,0.9169659055620741,0.9420524671549744,0.9651832588580938,0.9815846672304338,0.990834195715962
MS,2021-09-19,2021,0,0.3333333333333333,FALSE,0.916928849282537,0.9420171739585537,0.965144546824487,0.9815788917193145,0.9908334010932639
MS,2021-09-26,2021,0,0,FALSE,0.9169256752337892,0.9420087994904335,0.9651452167993486,0.9815773030481221,0.9908385860103791
MS,2021-10-03,2021,0,0,FALSE,0.9169563676894671,0.9420327784917557,0.9651630962166041,0.9815906772085843,0.9908497477421792
MS,2021-10-10,2021,0,0.6666666666666666,FALSE,0.9169870481747491,0.9420567484017044,0.9651809691408573,0.9816040468197833,0.9908609058281317
MS,2021-10-17,2021,2,0.6666666666666666,FALSE,0.9169500014442317,0.942030874170432,0.9651669049518611,0.9815938742068838,0.9908601066079579
MS,2021-10-24,2021,0,0.6666666666666666,FALSE,0.9169129639113602,0.9420068164813756,0.9651654484668308,0.9815880408416606,0.9908593073794715
MS,2021-10-31,2021,0,0,FALSE,0.9168759355725906,0.9419827645513736,0.9651639913556753,0.9815878191307872,0.990858508142782
MS,2021-11-07,2021,0,0,FALSE,0.9169066009004008,0.9420068033039106,0.9651821143703946,0.9816014983149454,0.9908696571271212
MS,2021-11-14,2021,0,0.3333333333333333,FALSE,0.9169372542799993,0.942030832934932,0.9652002307515751,0.9816151727719458,0.9908808024728017
MS,2021-11-21,2021,1,0.3333333333333333,FALSE,0.9169340637308131,0.9420308182691524,0.9652085530926569,0.9816218939182068,0.9908859718766377
MS,2021-11-28,2021,0,1,FALSE,0.9169308718076559,0.9420140551834401,0.9652168718098308,0.9816285961038919,0.9908911394595882
MS,2021-12-05,2021,2,0.6666666666666666,FALSE,0.9168600350270225,0.941910355219328,0.9651978773319241,0.9816196361941198,0.9908843642296995
MS,2021-12-12,2021,0,0.6666666666666666,FALSE,0.9168230346070112,0.9418696751931162,0.9651674429490149,0.9816161149627479,0.9908913090305488
MS,2021-12-19,2021,0,0,FALSE,0.9167657464811676,0.941833525615968,0.9651380244709105,0.9816121060066852,0.9908994039438656
MS,2021-12-26,2021,0,0,FALSE,0.9167958998107564,0.9418570496651298,0.9651560421953544,0.9816256923176238,0.990910696894582
MS,2022-01-02,2022,0,0,FALSE,0.9169148653316975,0.9419413308442393,0.9652198470749926,0.9816569221006988,0.9909249250916358
MS,2022-01-09,2022,0,0.3333333333333333,FALSE,0.9169413752228394,0.9419610823836518,0.9652333122932176,0.9816659485165541,0.9909314487000529
MS,2022-01-16,2022,1,1.3333333333333333,FALSE,0.9169528540420901,0.941970678805927,0.9652381251647624,0.9816699014191114,0.9909327323121496
MS,2022-01-23,2022,3,1.6666666666666665,FALSE,0.9169192726074259,0.9419498333552278,0.9652152290620366,0.9816406025142203,0.9909241700429341
MS,2022-01-30,2022,1,2.6666666666666665,FALSE,0.9168706834155282,0.9419137513999661,0.9651607171568539,0.9816078812923794,0.9909179205790756
MS,2022-02-06,2022,4,1.6666666666666665,FALSE,0.916777066354084,0.9418467372357627,0.9650865401492954,0.9815607207214276,0.9908952847150532
MS,2022-02-13,2022,0,2.6666666666666665,FALSE,0.9167138649605253,0.9418207026715255,0.9650477302000698,0.9815282684544067,0.99088801977056
MS,2022-02-20,2022,4,3,FALSE,0.9165940215970799,0.9417537941608607,0.9649986085171084,0.9815083572806789,0.990869833175657
MS,2022-02-27,2022,5,4.333333333333333,FALSE,0.9164574008969579,0.9416832739186138,0.9649275781192934,0.9814671801166108,0.9908581693946927
MS,2022-03-06,2022,4,6.666666666666666,FALSE,0.9162896338605131,0.9415784013092757,0.9648906639135957,0.98140263240034,0.9908311935128852
MS,2022-03-13,2022,11,7.999999999999999,FALSE,0.9160888181867531,0.9413986513887059,0.9647666840093831,0.981332799235159,0.9906956336313723
MS,2022-03-20,2022,9,9.333333333333332,FALSE,0.9157602941703531,0.9411609740193402,0.9646299658454593,0.9812129509029313,0.9906303386051564
MS,2022-03-27,2022,8,8.666666666666666,FALSE,0.9153677991414909,0.9408751670565338,0.9643993201062263,0.9810870995244207,0.990571801738054
