state,week_of_year,lag_spec,T_clim,logP_clim,n_years
PA,26,sensitivity_B,26.394695771618153,5.434105825008462,11
PA,27,primary,26.584414836225243,4.824564116752442,11
PA,27,sensitivity_A,26.623779066015636,4.336676361709266,11
PA,27,sensitivity_B,26.490560508832875,5.224932174380793,11
PA,28,primary,26.74942675740129,4.681259555456292,11
PA,28,sensitivity_A,26.851451661615734,4.1529222408838695,11
PA,28,sensitivity_B,26.584414836225243,5.061587896184172,11
PA,29,primary,26.976665680008058,4.50332751340599,11
PA,29,sensitivity_A,27.113907928482657,4.042907541279453,11
PA,29,sensitivity_B,26.74942675740129,4.972240275805842,11
PA,30,primary,27.182689205171474,4.270331660065677,11
PA,30,sensitivity_A,27.273672737670914,3.9173127567469024,11
PA,30,sensitivity_B,26.976665680008058,4.803291657813201,11
PA,31,primary,27.3561273759372,4.199986098392174,11
PA,31,sensitivity_A,27.42064420550944,3.655401274138376,11
PA,31,sensitivity_B,27.182689205171474,4.58736735233283,11
PA,32,primary,27.53657585325917,4.06687610559208,11
PA,32,sensitivity_A,27.644737900614196,3.493192307762501,11
PA,32,sensitivity_B,27.3561273759372,4.400752962454126,11
PA,33,primary,27.72339180125593,3.839384654019973,11
PA,33,sensitivity_A,27.82456937564901,3.4128766325942905,11
PA,33,sensitivity_B,27.53657585325917,4.316021125127655,11
PA,34,primary,27.87212566258137,3.658868311109629,11
PA,34,sensitivity_A,27.923968919492744,3.324662755932539,11
PA,34,sensitivity_B,27.72339180125593,4.196260590565675,11
PA,35,primary,28.007414001187062,3.6105747663328556,11
PA,35,sensitivity_A,28.070771200510894,3.343130036438217,11
PA,35,sensitivity_B,27.87212566258137,3.955478642626636,11
PA,36,primary,28.160230530148727,3.6073126794350787,11
PA,36,sensitivity_A,28.256726677000042,3.2931305638823645,11
PA,36,sensitivity_B,28.007414001187062,3.8100442436273063,11
PA,37,primary,28.352943017255708,3.547365856735591,11
PA,37,sensitivity_A,28.442262443595713,3.2989817738377845,11
PA,37,sensitivity_B,28.160230530148727,3.829818926369368,11
PA,38,primary,28.42160099165601,3.4908322171928647,11
PA,38,sensitivity_A,28.462826892771822,3.2369020984295496,11
PA,38,sensitivity_B,28.352943017255708,3.7699200849036147,11
PA,39,primary,28.473478353610183,3.4643356932121483,11
PA,39,sensitivity_A,28.437529681531753,3.2202930089891417,11
PA,39,sensitivity_B,28.42160099165601,3.7024012712348235,11
PA,40,primary,28.46108688285871,3.507259303334956,11
PA,40,sensitivity_A,28.50149128039976,3.2396200618861437,11
PA,40,sensitivity_B,28.473478353610183,3.6328297573587047,11
PA,41,primary,28.437424984562565,3.458414190712268,11
PA,41,sensitivity_A,28.408746839200393,3.346591594023059,11
PA,41,sensitivity_B,28.46108688285871,3.6839985783408156,11
PA,42,primary,28.393636590068475,3.5401232907904054,11
PA,42,sensitivity_A,28.336354242346403,3.5767617822330573,11
PA,42,sensitivity_B,28.437424984562565,3.6872947679009447,11
PA,43,primary,28.340594853470666,3.703824975664482,11
PA,43,sensitivity_A,28.356246083761917,3.6482425706375787,11
PA,43,sensitivity_B,28.393636590068475,3.706478103354549,11
PA,44,primary,28.207316316019835,3.834882183496353,11
PA,44,sensitivity_A,28.129266428127433,3.788517904555494,11
PA,44,sensitivity_B,28.340594853470666,3.8352752172762616,11
PA,45,primary,28.113807366100467,3.932260943142256,11
PA,45,sensitivity_A,27.996173011291106,4.00756300389278,11
PA,45,sensitivity_B,28.207316316019835,3.935774605303666,11
PA,46,primary,27.93374875744928,4.1626647354633874,11
PA,46,sensitivity_A,27.945894745906084,4.041582724848776,11
PA,46,sensitivity_B,28.113807366100467,4.078457639074595,11
PA,47,primary,27.812191806191183,4.252451728302625,11
PA,47,sensitivity_A,27.676843088263507,4.246245053213171,11
PA,47,sensitivity_B,27.93374875744928,4.2665713076993494,11
PA,48,primary,27.562322559523537,4.39563829431795,11
PA,48,sensitivity_A,27.43903371440249,4.41325379177409,11
PA,48,sensitivity_B,27.812191806191183,4.378015153048519,11
PA,49,primary,27.30068929225787,4.5604482743562915,11
PA,49,sensitivity_A,27.178640975006115,4.497528666500281,11
PA,49,sensitivity_B,27.562322559523537,4.538093827833147,11
PA,50,primary,27.000560159428126,4.6987822497728065,11
PA,50,sensitivity_A,26.834199488120387,4.6999713882363805,11
PA,50,sensitivity_B,27.30068929225787,4.6791424895040326,11
PA,51,primary,26.6937660035443,4.835913241088812,11
PA,51,sensitivity_A,26.528648781332137,4.911359050495696,11
PA,51,sensitivity_B,27.000560159428126,4.816677146278814,11
PA,52,primary,26.396605113203023,5.071268029298487,11
PA,52,sensitivity_A,26.27270840566846,5.0460815860579515,11
PA,52,sensitivity_B,26.6937660035443,4.9874361438410855,11
PA,53,primary,26.882555785553826,4.7267925190999,2
PA,53,sensitivity_A,26.836879509424975,4.674512454948685,2
PA,53,sensitivity_B,27.007652975274347,4.755217959974729,2
PB,1,primary,26.754297807673105,3.605939270924683,10
PB,1,sensitivity_A,26.770493397542264,3.588478297035342,10
PB,1,sensitivity_B,26.7563103513358,3.5864610919588684,10
PB,2,primary,26.603908931377983,3.7480604238280977,10
PB,2,sensitivity_A,26.448705011863694,3.7718088231583966,10
PB,2,sensitivity_B,26.754297807673105,3.6929711702148333,10
PB,3,primary,26.458591865806554,3.9141271059116765,10
PB,3,sensitivity_A,26.37455278637085,3.9562573087944872,10
PB,3,sensitivity_B,26.603908931377983,3.876230782424424,10
PB,4,primary,26.510299057820227,4.144537889902629,10
PB,4,sensitivity_A,26.647898887894925,4.02567160361818,11
PB,4,sensitivity_B,26.458591865806554,4.033266481763249,10
PB,5,primary,26.681177988007637,4.2174701124577485,10
PB,5,sensitivity_A,26.79600822213764,3.986251258033081,11
PB,5,sensitivity_B,26.510299057820227,4.244994352706538,10
PB,6,primary,26.717888988170532,4.1814547374808395,11
PB,6,sensitivity_A,26.67372887750385,4.021754405649199,11
PB,6,sensitivity_B,26.681177988007637,4.364128473959367,10
PB,7,primary,26.561545389101354,4.230512722211416,11
PB,7,sensitivity_A,26.44941446626634,4.105211457189736,11
PB,7,sensitivity_B,26.68134594187875,4.360371081377768,10
PB,8,primary,26.413620248854183,4.36393368370173,11
PB,8,sensitivity_A,26.339605113163113,4.218455623491826,11
PB,8,sensitivity_B,26.561545389101354,4.392122904639515,11
PB,9,primary,26.398921013636734,4.428050332107464,11
PB,9,sensitivity_A,26.42979231430692,4.391793472336174,11
PB,9,sensitivity_B,26.413620248854183,4.516135257444699,11
PB,10,primary,26.388758527707985,4.5161866450590065,11
PB,10,sensitivity_A,26.412121884547044,4.418615881139098,11
PB,10,sensitivity_B,26.398921013636734,4.625763545945946,11
PB,11,primary,26.364801890374956,4.589203749020846,11
PB,11,sensitivity_A,26.288426428270444,4.497094438827221,11
PB,11,sensitivity_B,26.388758527707985,4.671304413082574,11
PB,12,primary,26.201291256323024,4.715980583416021,11
PB,12,sensitivity_A,26.148591407229475,4.531439693229766,11
PB,12,sensitivity_B,26.364801890374956,4.6918629294265966,11
PB,13,primary,26.132027954726674,4.7584557772035065,11
PB,13,sensitivity_A,26.062960981074625,4.59952326440803,11
PB,13,sensitivity_B,26.201291256323024,4.843065476632405,11
PB,14,primary,26.043308845430857,4.825006585329329,11
PB,14,sensitivity_A,26.051452811932194,4.655001854454324,11
PB,14,sensitivity_B,26.132027954726674,4.940012458474327,11
PB,15,primary,26.07838064411279,4.803038102402774,11
PB,15,sensitivity_A,26.068120441308647,4.686100413260873,11
PB,15,sensitivity_B,26.043308845430857,4.992172306004475,11
PB,16,primary,26.037574072571548,4.905213506800976,11
PB,16,sensitivity_A,26.054358821785666,4.550466449179389,11
PB,16,sensitivity_B,26.07838064411279,4.989532853276621,11
PB,17,primary,25.998780656342674,4.824857136833299,11
PB,17,sensitivity_A,25.932052830277023,4.446191835745109,11
PB,17,sensitivity_B,26.037574072571548,5.028390159376974,11
PB,18,primary,25.873251816314507,4.739366634467344,11
PB,18,sensitivity_A,25.821637056923088,4.324047879443584,11
PB,18,sensitivity_B,25.998780656342674,5.018406805894392,11
PB,19,primary,25.841577000613444,4.596931313881745,11
PB,19,sensitivity_A,25.81855333819182,4.212995630315709,11
PB,19,sensitivity_B,25.873251816314507,4.968130348750711,11
PB,20,primary,25.656127383750917,4.543383607974937,11
PB,20,sensitivity_A,25.606366181431635,4.17805885792869,11
PB,20,sensitivity_B,25.841577000613444,4.854702700777749,11
PB,21,primary,25.446316306397694,4.395364588561518,11
PB,21,sensitivity_A,25.228746015599462,4.237422714547411,11
PB,21,sensitivity_B,25.656127383750917,4.772871043695829,11
PB,22,primary,25.176430214346983,4.487362046267569,11
PB,22,sensitivity_A,25.09900758408592,4.306574382475224,11
PB,22,sensitivity_B,25.446316306397694,4.678905899449572,11
PB,23,primary,24.97138046673105,4.489649605945013,11
PB,23,sensitivity_A,24.893962421931665,4.147343533587607,11
PB,23,sensitivity_B,25.176430214346983,4.651056346264557,11
PB,24,primary,24.680138958803447,4.446767014137695,11
PB,24,sensitivity_A,24.484309132284157,4.222980227833398,11
PB,24,sensitivity_B,24.97138046673105,4.691637152467152,11
PB,25,primary,24.339436767202763,4.394690042595428,11
PB,25,sensitivity_A,24.151092034793493,4.168985169592359,11
PB,25,sensitivity_B,24.680138958803447,4.607885219410365,11
PB,26,primary,24.092855059464693,4.446208540836431,11
PB,26,sensitivity_A,24.013036572923532,4.165540868044743,11
PB,26,sensitivity_B,24.339436767202763,4.649784315250522,11
PB,27,primary,24.0112134385995,4.429340612243059,11
PB,27,sensitivity_A,23.991974139379266,4.2762222442926845,11
PB,27,sensitivity_B,24.092855059464693,4.585797527469609,11
PB,28,primary,23.94694534438798,4.41949834902712,11
PB,28,sensitivity_A,23.932227462178428,4.218146972449406,11
PB,28,sensitivity_B,24.0112134385995,4.657810045889694,11
PB,29,primary,23.8884566818994,4.435529869101971,11
PB,29,sensitivity_A,23.828901437873373,4.046276861387391,11
PB,29,sensitivity_B,23.94694534438798,4.630074710126016,11
PB,30,primary,23.853913869580783,4.354182124060959,11
PB,30,sensitivity_A,23.85242692716847,3.969133366344119,11
PB,30,sensitivity_B,23.8884566818994,4.556670322021262,11
PB,31,primary,23.920613192581868,4.248776022742503,11
PB,31,sensitivity_A,23.980462228202132,3.7892044619242524,11
PB,31,sensitivity_B,23.853913869580783,4.5477817212057765,11
PB,32,primary,24.07278230617194,4.145964310438558,11
PB,32,sensitivity_A,24.15720409276011,3.6660052076116054,11
PB,32,sensitivity_B,23.920613192581868,4.502248930551038,11
PB,33,primary,24.23628487164521,3.9411730902062128,11
PB,33,sensitivity_A,24.325934445763483,3.6326893314579847,11
PB,33,sensitivity_B,24.07278230617194,4.386283815603166,11
PB,34,primary,24.41409916303725,3.8737257272629746,11
PB,34,sensitivity_A,24.492437513500093,3.4513443263047856,11
PB,34,sensitivity_B,24.23628487164521,4.253424560936803,11
PB,35,primary,24.53688469073379,3.793635581745096,11
PB,35,sensitivity_A,24.60810382139298,3.29244729557717,11
PB,35,sensitivity_B,24.41409916303725,4.102233829330596,11
PB,36,primary,24.686232619865233,3.6180605188592727,11
PB,36,sensitivity_A,24.734134631005464,3.318003288838307,11
PB,36,sensitivity_B,24.53688469073379,4.003703350625562,11
PB,37,primary,24.904483890516218,3.5260127764886233,11
PB,37,sensitivity_A,25.04383631317374,3.269541744446157,11
PB,37,sensitivity_B,24.686232619865233,3.918709004124213,11
PB,38,primary,25.241894599156367,3.534534596240962,11
PB,38,sensitivity_A,25.44159679032968,3.2315689746713114,11
PB,38,sensitivity_B,24.904483890516218,3.78964495536691,11
PB,39,primary,25.59762258265817,3.4660363788280897,11
PB,39,sensitivity_A,25.773842669218386,3.192228533591272,11
PB,39,sensitivity_B,25.241894599156367,3.705126645892475,11
PB,40,primary,25.86065631373655,3.3918108921740195,11
PB,40,sensitivity_A,25.97197888504401,3.034326212888585,11
PB,40,sensitivity_B,25.59762258265817,3.6884542090717596,11
PB,41,primary,26.04084603360929,3.332828440120145,11
PB,41,sensitivity_A,26.106431966756364,2.932163804590746,11
PB,41,sensitivity_B,25.86065631373655,3.5913457575468812,11
PB,42,primary,26.21603142122784,3.2308861477280186,11
PB,42,sensitivity_A,26.306905330455322,2.8825231643079996,11
PB,42,sensitivity_B,26.04084603360929,3.509394240471421,11
PB,43,primary,26.415602878665318,3.1601003787820154,11
PB,43,sensitivity_A,26.53411415262805,2.861516706128844,11
PB,43,sensitivity_B,26.21603142122784,3.480366179486747,11
PB,44,primary,26.579226346481192,3.076538090521694,11
PB,44,sensitivity_A,26.651224354636394,2.85277258799686,11
PB,44,sensitivity_B,26.415602878665318,3.4048349200932244,11
PB,45,primary,26.67746854674025,3.0456856687340648,11
PB,45,sensitivity_A,26.69970383256772,2.8807926473437124,11
PB,45,sensitivity_B,26.579226346481192,3.3143225356082393,11
PB,46,primary,26.793934233646738,3.0986277830309783,11
PB,46,sensitivity_A,26.856175983376364,2.8278587508722546,11
PB,46,sensitivity_B,26.67746854674025,3.2281581658140905,11
PB,47,primary,26.886521080831777,3.0951404347151703,11
PB,47,sensitivity_A,26.96480315577369,2.8001909686474358,11
PB,47,sensitivity_B,26.793934233646738,3.253885508155347,11
PB,48,primary,26.9817093315374,3.0056858222400935,11
PB,48,sensitivity_A,26.981366479403714,2.87005736092165,11
PB,48,sensitivity_B,26.886521080831777,3.2755538045319734,11
PB,49,primary,26.982701005308115,3.057276961658753,11
PB,49,sensitivity_A,27.00044587009087,2.905825417524294,11
PB,49,sensitivity_B,26.9817093315374,3.2333363110530082,11
PB,50,primary,26.929168484189695,3.130476971566905,11
PB,50,sensitivity_A,26.88599188475213,2.9214564641404572,11
PB,50,sensitivity_B,26.982701005308115,3.22366328001187,11
PB,51,primary,26.814648597096653,3.146298268900579,11
PB,51,sensitivity_A,26.72928786708652,3.2179297113721272,11
PB,51,sensitivity_B,26.929168484189695,3.277522841196091,11
PB,52,primary,26.790731411239765,3.33977881763668,11
PB,52,sensitivity_A,26.792790260665974,3.3269313353375742,11
PB,52,sensitivity_B,26.814648597096653,3.3279602101227455,11
PB,53,primary,26.449576309728585,3.3690105320203276,2
PB,53,sensitivity_A,26.573775954147216,3.560994122199762,2
PB,53,sensitivity_B,26.529856232601663,3.2500621363459956,2
PE,1,primary,26.326086425813642,3.8173681297123467,10
PE,1,sensitivity_A,26.38660025389334,3.6947643737021516,10
PE,1,sensitivity_B,26.250040323634845,3.869879283999518,10
PE,2,primary,26.21263014023905,3.8609000993919302,10
PE,2,sensitivity_A,26.0663798532837,3.8063755843953073,10
PE,2,sensitivity_B,26.326086425813642,3.918640377633353,10
PE,3,primary,26.076684983692918,3.981893730659521,10
PE,3,sensitivity_A,25.980992578720908,3.937507868494035,10
PE,3,sensitivity_B,26.21263014023905,4.038887345414586,10
PE,4,primary,26.06939241781461,4.155796454295893,10
PE,4,sensitivity_A,26.184319072186728,4.0337425621500564,11
PE,4,sensitivity_B,26.076684983692918,4.106645300901049,10
PE,5,primary,26.232434071644832,4.216800828605702,10
PE,5,sensitivity_A,26.306322351427948,4.049528898510104,11
PE,5,sensitivity_B,26.06939241781461,4.286611682654533,10
PE,6,primary,26.26971253943898,4.222558183093942,11
PE,6,sensitivity_A,26.27445330506177,4.106991171297428,11
PE,6,sensitivity_B,26.232434071644832,4.384914179697314,10
PE,7,primary,26.21039675564722,4.3007755008015485,11
PE,7,sensitivity_A,26.13938828613958,4.118800820421237,11
PE,7,sensitivity_B,26.249779797055687,4.388742334980346,10
PE,8,primary,26.128308740989066,4.376807977211425,11
PE,8,sensitivity_A,26.094216653753076,4.186560314696117,11
PE,8,sensitivity_B,26.21039675564722,4.438385592652007,11
PE,9,primary,26.15938414770061,4.405268268680619,11
PE,9,sensitivity_A,26.197934393141857,4.347418187019178,11
PE,9,sensitivity_B,26.128308740989066,4.527047547107335,11
PE,10,primary,26.17126422124749,4.497239581893405,11
PE,10,sensitivity_A,26.203821506527216,4.32947652131379,11
PE,10,sensitivity_B,26.15938414770061,4.608249039410833,11
PE,11,primary,26.15950332377614,4.531373784426364,11
PE,11,sensitivity_A,26.09439541786637,4.394933945344274,11
PE,11,sensitivity_B,26.17126422124749,4.657530852844513,11
PE,12,primary,26.013066330599138,4.601643832897549,11
PE,12,sensitivity_A,25.960637557169328,4.456054276074625,11
PE,12,sensitivity_B,26.15950332377614,4.657629416047708,11
PE,13,primary,25.91577697775482,4.660164396548127,11
PE,13,sensitivity_A,25.838231987495238,4.48008229355243,11
PE,13,sensitivity_B,26.013066330599138,4.758944888666069,11
PE,14,primary,25.828352767755653,4.725879171996154,11
PE,14,sensitivity_A,25.817325073601143,4.515138534066508,11
PE,14,sensitivity_B,25.91577697775482,4.825744035182373,11
PE,15,primary,25.803619511110696,4.677244561623612,11
PE,15,sensitivity_A,25.79240135720314,4.569690930989784,11
PE,15,sensitivity_B,25.828352767755653,4.8836462238774105,11
PE,16,primary,25.73425262328233,4.780823960292659,11
PE,16,sensitivity_A,25.697081770785257,4.481341116801448,11
PE,16,sensitivity_B,25.803619511110696,4.881754442782575,11
PE,17,primary,25.618874076012528,4.7275195674540305,11
PE,17,sensitivity_A,25.54020692095389,4.3520276403891,11
PE,17,sensitivity_B,25.73425262328233,4.910397133774618,11
PE,18,primary,25.422415731271936,4.651480655455963,11
PE,18,sensitivity_A,25.32464601918755,4.272800920181785,11
PE,18,sensitivity_B,25.618874076012528,4.910622883744282,11
PE,19,primary,25.30262244761505,4.517306657916372,11
PE,19,sensitivity_A,25.22270432818904,4.234311327462834,11
PE,19,sensitivity_B,25.422415731271936,4.860214641701715,11
PE,20,primary,24.99760243331232,4.545065413821178,11
PE,20,sensitivity_A,24.902986974014464,4.240234488612398,11
PE,20,sensitivity_B,25.30262244761505,4.777882191509708,11
PE,21,primary,24.736413254949596,4.444985029945926,11
PE,21,sensitivity_A,24.475332230189373,4.397714657468524,11
PE,21,sensitivity_B,24.99760243331232,4.743351322624686,11
PE,22,primary,24.426242106748305,4.598010250100208,11
PE,22,sensitivity_A,24.365663838343014,4.501169157730335,11
PE,22,sensitivity_B,24.736413254949596,4.700966540351012,11
PE,23,primary,24.221585894963404,4.6606084666082,11
PE,23,sensitivity_A,24.130745934035172,4.368965496840159,11
PE,23,sensitivity_B,24.426242106748305,4.748145816079452,11
PE,24,primary,23.91474474870677,4.661937312558187,11
PE,24,sensitivity_A,23.708086193127073,4.460459120904895,11
PE,24,sensitivity_B,24.221585894963404,4.816924235198089,11
PE,25,primary,23.548551092937977,4.624763306075696,11
PE,25,sensitivity_A,23.356111635304877,4.505562211339322,11
PE,25,sensitivity_B,23.91474474870677,4.798534680757421,11
PE,26,primary,23.302757056314327,4.756784086301407,11
PE,26,sensitivity_A,23.21276439544651,4.521504619727005,11
PE,26,sensitivity_B,23.548551092937977,4.864106975693006,11
PE,27,primary,23.2132391103367,4.762364354799118,11
PE,27,sensitivity_A,23.205118219225156,4.595592503160204,11
PE,27,sensitivity_B,23.302757056314327,4.884257035206477,11
PE,28,primary,23.131229372407134,4.7402986057726055,11
PE,28,sensitivity_A,23.098820109444087,4.542933188862173,11
PE,28,sensitivity_B,23.2132391103367,4.961376439850019,11
PE,29,primary,23.027465518369617,4.748241825800486,11
PE,29,sensitivity_A,22.934104007495886,4.3586378632899025,11
PE,29,sensitivity_B,23.131229372407134,4.93984540738409,11
PE,30,primary,22.950186135659564,4.696830108333788,11
PE,30,sensitivity_A,22.9335533641038,4.2371218148405285,11
PE,30,sensitivity_B,23.027465518369617,4.87335902692436,11
PE,31,primary,22.996309363805906,4.5395836497017745,11
PE,31,sensitivity_A,23.05208587759852,4.153364680649055,11
PE,31,sensitivity_B,22.950186135659564,4.875751673775805,11
PE,32,primary,23.1339241898787,4.458095416629774,11
PE,32,sensitivity_A,23.20971108882459,4.07173369084389,11
PE,32,sensitivity_B,22.996309363805906,4.823218053494343,11
PE,33,primary,23.286651124782946,4.320266618360307,11
PE,33,sensitivity_A,23.36906600556936,4.003814136684893,11
PE,33,sensitivity_B,23.1339241898787,4.709330198309223,11
PE,34,primary,23.439452737818872,4.2694064474669915,11
PE,34,sensitivity_A,23.510378699508774,3.932130813642082,11
PE,34,sensitivity_B,23.286651124782946,4.583651321998128,11
PE,35,primary,23.55226128193089,4.1880439854276474,11
PE,35,sensitivity_A,23.60812632454651,3.8016037987121254,11
PE,35,sensitivity_B,23.439452737818872,4.481580578048751,11
PE,36,primary,23.690692490929145,4.116401554807665,11
PE,36,sensitivity_A,23.74592563523477,3.7944872674059327,11
PE,36,sensitivity_B,23.55226128193089,4.41299963026502,11
PE,37,primary,23.942925284318278,4.013278338574675,11
PE,37,sensitivity_A,24.096374703089854,3.7366982048965944,11
PE,37,sensitivity_B,23.690692490929145,4.331215150752978,11
PE,38,primary,24.339268761517346,4.0010903087605065,11
PE,38,sensitivity_A,24.580990730428812,3.6602038321458426,11
PE,38,sensitivity_B,23.942925284318278,4.2762864697693335,11
PE,39,primary,24.757353838772204,3.9158881029788204,11
PE,39,sensitivity_A,24.96756846691566,3.568781999195266,11
PE,39,sensitivity_B,24.339268761517346,4.1831152679349835,11
PE,40,primary,25.07037074614454,3.8110186129740424,11
PE,40,sensitivity_A,25.193027680030642,3.4091835422025585,11
PE,40,sensitivity_B,24.757353838772204,4.13958666368012,11
PE,41,primary,25.274206074798624,3.715329978137592,11
PE,41,sensitivity_A,25.356269084468444,3.2896954388252144,11
PE,41,sensitivity_B,25.07037074614454,4.032094952780081,11
PE,42,primary,25.494716454433735,3.6036068138598747,11
PE,42,sensitivity_A,25.604087029349454,3.2493105411386773,11
PE,42,sensitivity_B,25.274206074798624,3.928325104864424,11
PE,43,primary,25.75151341020947,3.525158450687805,11
PE,43,sensitivity_A,25.908988683146912,3.2233167695179206,11
PE,43,sensitivity_B,25.494716454433735,3.8593415671704916,11
PE,44,primary,25.948416975109396,3.436292668495263,11
PE,44,sensitivity_A,26.03681986548193,3.241348110522653,11
PE,44,sensitivity_B,25.75151341020947,3.781975226785029,11
PE,45,primary,26.057914624592055,3.445229722896911,11
PE,45,sensitivity_A,26.06368885092333,3.283282619687214,11
PE,45,sensitivity_B,25.948416975109396,3.6744185962669373,11
PE,46,primary,26.188483153745178,3.494611158600498,11
PE,46,sensitivity_A,26.269087951100584,3.218433057981815,11
PE,46,sensitivity_B,26.057914624592055,3.6229857703111623,11
PE,47,primary,26.29607251083969,3.4874720915253716,11
PE,47,sensitivity_A,26.39405669485338,3.208934063124125,11
PE,47,sensitivity_B,26.188483153745178,3.659143843284051,11
PE,48,primary,26.460649970248635,3.402205682122732,11
PE,48,sensitivity_A,26.47193907567852,3.273483712419967,11
PE,48,sensitivity_B,26.29607251083969,3.665141162225037,11
PE,49,primary,26.468731288450936,3.477763294479466,11
PE,49,sensitivity_A,26.528076117517458,3.2417967124948857,11
PE,49,sensitivity_B,26.460649970248635,3.629317119342535,11
PE,50,primary,26.4102366944339,3.4879580674060904,11
PE,50,sensitivity_A,26.31843678113128,3.249090391056438,11
PE,50,sensitivity_B,26.468731288450936,3.6335740273242485,11
PE,51,primary,26.260961772365714,3.477438617866285,11
PE,51,sensitivity_A,26.160284801550684,3.4927363295025757,11
PE,51,sensitivity_B,26.4102366944339,3.6577232848385544,11
PE,52,primary,26.262834188437147,3.631181783913624,11
PE,52,sensitivity_A,26.306972358522327,3.531677470685246,11
PE,52,sensitivity_B,26.260961772365714,3.6762840648377284,11
PE,53,primary,26.05257411796268,3.591969868400937,2
PE,53,sensitivity_A,26.16479151348632,3.597932434201776,2
PE,53,sensitivity_B,26.01351139815499,3.564321544806959,2
PI,1,primary,27.817718078310957,4.143451093661955,10
PI,1,sensitivity_A,27.370682587846233,4.266385768083182,10
PI,1,sensitivity_B,28.382936980154504,4.171209305291321,10
PI,2,primary,27.03545980961979,4.46524697120413,10
PI,2,sensitivity_A,26.60133831219114,4.6100404119621325,10
PI,2,sensitivity_B,27.817718078310957,4.263021819839178,10
PI,3,primary,26.4996218343882,4.770567198903993,10
PI,3,sensitivity_A,26.330601565974614,4.884689521722648,10
PI,3,sensitivity_B,27.03545980961979,4.577162091349244,10
PI,4,primary,26.51674175192161,5.031218856798513,10
PI,4,sensitivity_A,26.722052732861695,5.0264311174757585,11
PI,4,sensitivity_B,26.4996218343882,4.886843487487015,10
PI,5,primary,26.613848980380993,5.180845258842306,10
PI,5,sensitivity_A,26.849461677685834,4.994648979208779,11
PI,5,sensitivity_B,26.51674175192161,5.139575815076419,10
PI,6,primary,26.705059103391154,5.170976229816178,11
PI,6,sensitivity_A,26.539327290766327,5.145178795961592,11
PI,6,sensitivity_B,26.613848980380993,5.290441404512312,10
PI,7,primary,26.42871317158007,5.36570924580686,11
PI,7,sensitivity_A,26.31186944400467,5.178500219951391,11
PI,7,sensitivity_B,26.597565565957606,5.319318303045931,10
PI,8,primary,26.28374140791906,5.417790909745289,11
PI,8,sensitivity_A,26.217485134477695,5.2108901666205245,11
PI,8,sensitivity_B,26.42871317158007,5.491133316241824,11
PI,9,primary,26.216987382870276,5.445544155332794,11
PI,9,sensitivity_A,26.221738607701635,5.323567015431614,11
PI,9,sensitivity_B,26.28374140791906,5.591576937523213,11
PI,10,primary,26.1861816137242,5.457244325322931,11
PI,10,sensitivity_A,26.165529752712388,5.3734072052912945,11
PI,10,sensitivity_B,26.216987382870276,5.644956105571225,11
PI,11,primary,26.103381853558197,5.603064049192619,11
PI,11,sensitivity_A,26.04707684050958,5.440991742059494,11
PI,11,sensitivity_B,26.1861816137242,5.6420081722309385,11
PI,12,primary,26.03021983759803,5.645234536490574,11
PI,12,sensitivity_A,25.987795943512374,5.472034719228439,11
PI,12,sensitivity_B,26.103381853558197,5.698463503368748,11
PI,13,primary,26.089460920449454,5.683132190456721,11
PI,13,sensitivity_A,26.144648353049277,5.504259172807348,11
PI,13,sensitivity_B,26.03021983759803,5.827012326082395,11
PI,14,primary,26.22553953111285,5.701494735749772,11
PI,14,sensitivity_A,26.34005638078181,5.456261077073112,11
PI,14,sensitivity_B,26.089460920449454,5.847781201992724,11
PI,15,primary,26.38723898054123,5.687058390903832,11
PI,15,sensitivity_A,26.434463033650037,5.356322056767955,11
PI,15,sensitivity_B,26.22553953111285,5.870103122010913,11
PI,16,primary,26.53539932753065,5.62247146548309,11
PI,16,sensitivity_A,26.609438047675976,5.220030166185067,11
PI,16,sensitivity_B,26.38723898054123,5.854649743654132,11
PI,17,primary,26.66590777513741,5.534730939983947,11
PI,17,sensitivity_A,26.75805957267608,5.052145112806591,11
PI,17,sensitivity_B,26.53539932753065,5.822705905766284,11
PI,18,primary,26.92715540234283,5.368971515677291,11
PI,18,sensitivity_A,27.022097145868305,4.8600439765089005,11
PI,18,sensitivity_B,26.66590777513741,5.7583421996674655,11
PI,19,primary,27.14433808961392,5.175834341232786,11
PI,19,sensitivity_A,27.327083519390744,4.572233901017858,11
PI,19,sensitivity_B,26.92715540234283,5.639006496174259,11
PI,20,primary,27.313737255473303,4.955560224200255,11
PI,20,sensitivity_A,27.337932352371787,4.23741622669306,11
PI,20,sensitivity_B,27.14433808961392,5.460010654539158,11
PI,21,primary,27.384819519688307,4.664564284447821,11
PI,21,sensitivity_A,27.382819290979878,3.872414333412183,11
PI,21,sensitivity_B,27.313737255473303,5.248276950350689,11
PI,22,primary,27.457635097502546,4.340795336224714,11
PI,22,sensitivity_A,27.542930282434607,3.5711078727503582,11
PI,22,sensitivity_B,27.384819519688307,5.021718352448075,11
PI,23,primary,27.540104235336237,4.022083250469092,11
PI,23,sensitivity_A,27.570859425843686,3.298324754931692,11
PI,23,sensitivity_B,27.457635097502546,4.739085977923976,11
PI,24,primary,27.505277439844996,3.6727424170812335,11
PI,24,sensitivity_A,27.454282804493552,2.9878563730678187,11
