week,week_start,calendar_year,entrants_total,entrants_susceptible,doses,effective,birth_cohort
880,2031-11-09,2031,2116.8352984846797,1718.870134092325,1905.1517686362117,1237.586496546474,2019
881,2031-11-16,2031,2116.0103092973955,1719.6568792994883,1904.409278367656,1238.1529530956318,2019
882,2031-11-23,2031,2115.1841332799017,1720.4389513756205,1903.6657199519116,1238.7160449904468,2019
883,2031-11-30,2031,2114.3567959644583,1721.2154410889943,1902.9211163680125,1239.275117584076,2019
884,2031-12-07,2031,2113.5283229500874,1721.984322335487,1902.1754906550786,1239.8287120815507,2019
885,2031-12-14,2031,2112.6987398997003,1722.745672304273,1901.4288659097303,1240.3768840590767,2019
886,2031-12-21,2031,2111.868072537232,1723.4980684137718,1900.6812652835088,1240.9186092579157,2019
887,2031-12-28,2031,2111.0387742253174,1724.2420957761485,1899.9348968027857,1241.4543089588271,2019
888,2032-01-04,2032,2110.2060157398773,1724.9741149187116,1899.1854141658896,1241.9813627414726,2020
889,2032-01-11,2032,2109.372250479573,1725.6958694231093,1898.4350254316155,1242.5010259846388,2020
890,2032-01-18,2032,2108.5375043826684,1726.4051350841548,1897.6837539444016,1243.0116972605915,2020
891,2032-01-25,2032,2107.7018034341895,1727.1026232247652,1896.9316230907707,1243.513888721831,2020
892,2032-02-01,2032,2106.86517366307,1727.788076913653,1896.178656296763,1244.0074153778303,2020
893,2032-02-08,2032,2106.0276411393097,1728.46154655061,1895.4248770253787,1244.4923135164393,2020
894,2032-02-15,2032,2105.18923197114,1729.125003439918,1894.6703087740261,1244.970002476741,2020
895,2032-02-22,2032,2104.3499723021864,1729.780560275249,1893.9149750719678,1245.4420033981794,2020
896,2032-02-29,2032,2103.5098883086494,1730.4294164791083,1893.1588994777844,1245.909179864958,2020
897,2032-03-07,2032,2102.6690061964787,1731.0752498285638,1892.4021055768308,1246.3741798765661,2020
898,2032-03-14,2032,2101.8273521985698,1731.7195312496672,1891.6446169787127,1246.8380624997606,2020
899,2032-03-21,2032,2100.984952571953,1732.3639472963507,1890.8864573147575,1247.3020420533726,2020
900,2032-03-28,2032,2100.141833595002,1733.0102356298187,1890.127650235502,1247.7673696534696,2020
901,2032-04-04,2032,2099.298021564647,1733.6601389687062,1889.3682194081825,1248.2353000574685,2020
902,2032-04-11,2032,2098.453542793596,1734.3136912204006,1888.6081885142366,1248.7058576786885,2020
903,2032-04-18,2032,2097.6084236075662,1734.9735634520462,1887.8475812468096,1249.1809656854734,2020
904,2032-04-25,2032,2096.762690342526,1735.6388479615437,1887.0864213082737,1249.6599705323115,2020
905,2032-05-02,2032,2095.9163693419487,1736.31036275815,1886.3247324077538,1250.143461185868,2020
906,2032-05-09,2032,2095.0694869540725,1736.9869570664955,1885.5625382586654,1250.630609087877,2020
907,2032-05-16,2032,2094.222069529179,1737.6689000771087,1884.7998625762611,1251.1216080555184,2020
908,2032-05-23,2032,2093.3741434168737,1738.3547884301129,1884.0367290751865,1251.6154476696813,2020
909,2032-05-30,2032,2092.5257349633866,1739.045091662292,1883.273161467048,1252.1124659968505,2020
910,2032-06-06,2032,2091.676870508885,1739.7386480035802,1882.5091834579964,1252.611826562578,2020
911,2032-06-13,2032,2090.8275763847914,1740.4353972383778,1881.7448187463124,1253.1134860116322,2020
912,2032-06-20,2032,2089.9778789111256,1741.1346392412524,1880.980091020013,1253.6169402537018,2020
913,2032-06-27,2032,2089.12780439385,1741.8366260749888,1880.215023954465,1254.122370773992,2020
914,2032-07-04,2032,2088.277379122238,1742.5393589931398,1879.4496412100143,1254.628338475061,2020
915,2032-07-11,2032,2087.426629366249,1743.2431096129646,1878.6839664296242,1255.1350389213346,2020
916,2032-07-18,2032,2086.575581373927,1743.9473934458208,1877.9180232365343,1255.6421232809912,2020
917,2032-07-25,2032,2085.724261368803,1744.6518102770688,1877.1518352319229,1256.1493033994896,2020
918,2032-08-01,2032,2084.8726955473253,1745.356198273801,1876.385425992593,1256.656462757137,2020
919,2032-08-08,2032,2084.020910076296,1746.060505076659,1875.6188190686664,1257.1635636551946,2020
920,2032-08-15,2032,2083.168931090327,1746.7641675046154,1874.8520379812944,1257.6702006033233,2020
921,2032-08-22,2032,2082.31678468932,1747.4670307639074,1874.0851062203878,1258.1762621500134,2020
922,2032-08-29,2032,2081.464496935945,1748.1690388731856,1873.3180472423508,1258.6817079886937,2020
923,2032-09-05,2032,2080.6120938531594,1748.8698028730703,1872.5508844678436,1259.1862580686106,2020
924,2032-09-12,2032,2079.759601421725,1749.5689316157743,1871.7836412795527,1259.6896307633576,2020
925,2032-09-19,2032,2078.907045577754,1750.266388221806,1871.0163410199789,1260.1917995197005,2020
926,2032-09-26,2032,2078.0544522102705,1750.9619192625223,1870.2490069892435,1260.6925818690163,2020
927,2032-10-03,2032,2077.201847158788,1751.6553136813245,1869.4816624429093,1261.1918258505539,2020
928,2032-10-10,2032,2076.3492562109127,1752.3463640102777,1868.7143305898214,1261.6893820874002,2020
929,2032-10-17,2032,2075.496705099953,1753.0350616051294,1867.9470345899579,1262.1852443556934,2020
930,2032-10-24,2032,2074.6442195025643,1753.721041189661,1867.179797552308,1262.679149656556,2020
931,2032-10-31,2032,2073.791825036401,1754.4040033619538,1866.4126425327609,1263.1708824206069,2020
932,2032-11-07,2032,2072.939547257796,1755.0829865744372,1865.6455925320167,1263.659750333595,2020
933,2032-11-14,2032,2072.0874116594546,1755.7582068491793,1864.8786704935092,1264.1459089314092,2020
934,2032-11-21,2032,2071.2354436681726,1756.4290824465504,1864.1118993013554,1264.6289393615164,2020
935,2032-11-28,2032,2070.3836686425757,1757.0943038112114,1863.3453017783181,1265.1078987440724,2020
936,2032-12-05,2032,2069.5321118708757,1757.753937288571,1862.578900683788,1265.5828348477712,2020
937,2032-12-12,2032,2068.6807985686514,1758.4070752226437,1861.8127187117864,1266.0530941603035,2020
938,2032-12-19,2032,2067.8297538766515,1759.0531681645957,1861.0467784889863,1266.518281078509,2020
939,2032-12-26,2032,2066.9814304391575,1759.6932329885235,1860.2832873952418,1266.979127751737,2020
940,2033-01-02,2033,2066.1309981792756,1760.3245664859776,1859.517898361348,1267.433687869904,2021
941,2033-01-09,2033,2065.2809095091206,1760.9472119224254,1858.7528185582087,1267.8819925841465,2021
942,2033-01-16,2033,2064.4311892474216,1761.561656632916,1857.9880703226795,1268.3243927756998,2021
943,2033-01-23,2033,2063.5818621274434,1762.167764852854,1857.223675914699,1268.760790694055,2021
944,2033-01-30,2033,2062.732952794916,1762.7655957740212,1856.4596575154244,1269.1912289572954,2021
945,2033-02-06,2033,2061.88448580599,1763.3564395373483,1855.6960372253911,1269.616636466891,2021
946,2033-02-13,2033,2061.03648562522,1763.941666839838,1854.932837062698,1270.0380001246835,2021
947,2033-02-20,2033,2060.18897662356,1764.5220580868915,1854.170078961204,1270.455881822562,2021
948,2033-02-27,2033,2059.3419830763946,1765.0999654488965,1853.4077847687552,1270.8719751232056,2021
949,2033-03-06,2033,2058.495529161585,1765.6763264331369,1852.6459762454267,1271.2869550318587,2021
950,2033-03-13,2033,2057.649638957542,1766.2522080768576,1851.8846750617877,1271.7015898153377,2021
951,2033-03-20,2033,2056.8043364413197,1766.828705591995,1851.1239027971878,1272.1166680262365,2021
952,2033-03-27,2033,2055.9596454867406,1767.4069103877441,1850.3636809380666,1272.532975479176,2021
953,2033-04-03,2033,2055.115589862534,1767.9868304073343,1849.6040308762806,1272.950517893281,2021
954,2033-04-10,2033,2054.2721932305085,1768.5701342937741,1848.8449739074576,1273.3704966915175,2021
955,2033-04-17,2033,2053.4294791437424,1769.156233943636,1848.0865312293681,1273.792488439418,2021
956,2033-04-24,2033,2052.5874710448006,1769.7456250036664,1847.3287239403205,1274.21685000264,2021
957,2033-05-01,2033,2051.746192263978,1770.3375703664547,1846.5715730375805,1274.6430506638476,2021
958,2033-05-08,2033,2050.905666017564,1770.9322228721555,1845.8150994158075,1275.0712004679522,2021
959,2033-05-15,2033,2050.065915406134,1771.5286929730541,1845.0593238655208,1275.5006589405991,2021
960,2033-05-22,2033,2049.226963412866,1772.1272614943223,1844.3042670715795,1275.931628275912,2021
961,2033-05-29,2033,2048.3888329018814,1772.727196016585,1843.5499496116934,1276.3635811319414,2021
962,2033-06-05,2033,2047.55154661661,1773.3284474300515,1842.796391954949,1276.7964821496373,2021
963,2033-06-12,2033,2046.7151271781834,1773.9305748031522,1842.043614460365,1277.2300138582698,2021
964,2033-06-19,2033,2045.8795970838507,1774.5337278371885,1841.2916373754656,1277.6642840427758,2021
965,2033-06-26,2033,2045.04497870542,1775.1366614833375,1840.540480834878,1278.0983962680032,2021
966,2033-07-03,2033,2044.2112942877259,1775.739540518368,1839.7901648589534,1278.532469173225,2021
967,2033-07-10,2033,2043.3785659471246,1776.3420629790708,1839.0407093524123,1278.966285344931,2021
968,2033-07-17,2033,2042.5468156700097,1776.943979279896,1838.2921341030087,1279.3996650815252,2021
969,2033-07-24,2033,2041.7160653113574,1777.545188813267,1837.5444587802217,1279.8325359455523,2021
970,2033-07-31,2033,2040.886336593298,1778.145659496036,1836.7977029339681,1280.264874837146,2021
971,2033-08-07,2033,2040.0576511037098,1778.745044490744,1836.0518859933388,1280.696432033336,2021
972,2033-08-14,2033,2039.2300302948404,1779.3432476116761,1835.3070272653563,1281.127138280407,2021
973,2033-08-21,2033,2038.4034954819558,1779.9402367986618,1834.5631459337603,1281.5569704950367,2021
974,2033-08-28,2033,2037.5780678420124,1780.5357730485512,1833.8202610578112,1281.985756594957,2021
975,2033-09-04,2033,2036.7537684123554,1781.12961490026,1833.07839157112,1282.4133227281875,2021
976,2033-09-11,2033,2035.9306180894455,1781.72174137351,1832.337556280501,1282.8396537889273,2021
977,2033-09-18,2033,2035.1086376276078,1782.3119962020805,1831.5977738648471,1283.264637265498,2021
978,2033-09-25,2033,2034.2878476378094,1782.90025209469,1830.8590628740285,1283.688181508177,2021
979,2033-10-02,2033,2033.4682685864611,1783.4863819845564,1830.121441727815,1284.1101950288808,2021
980,2033-10-09,2033,2032.6499207942472,1784.0703837842534,1829.3849287148225,1284.5306763246626,2021
981,2033-10-16,2033,2031.8328244349786,1784.6520326016075,1828.6495419914809,1284.9494634731575,2021
982,2033-10-23,2033,2031.0169995344734,1785.2311425301316,1827.9152995810261,1285.366422621695,2021
983,2033-10-30,2033,2030.2024659694616,1785.807114365039,1827.1822193725154,1285.7811223428282,2021
984,2033-11-06,2033,2029.3892434665186,1786.3800862482024,1826.4503191198667,1286.1936620987058,2021
985,2033-11-13,2033,2028.5773516010208,1786.9496970288774,1825.7196164409188,1286.603781860792,2021
986,2033-11-20,2033,2027.766809796129,1787.5151298018584,1824.9901288165163,1287.0108934573382,2021
987,2033-11-27,2033,2026.957637321798,1788.0764314310081,1824.2618735896183,1287.415030630326,2021
988,2033-12-04,2033,2026.1498532938094,1788.6330421628963,1823.5348679644285,1287.8157903572856,2021
989,2033-12-11,2033,2025.3434766728315,1789.18462550902,1822.8091290055484,1288.2129303664944,2021
990,2033-12-18,2033,2024.538526263505,1789.7309189319694,1822.0846736371545,1288.6062616310182,2021
991,2033-12-25,2033,2023.737448294096,1790.2735136639124,1821.3637034646865,1288.996929838017,2021
992,2034-01-01,2034,2022.9354061930783,1790.8086454582767,1820.6418655737705,1289.3822247299595,2022
993,2034-01-08,2034,2022.1348458006082,1791.338080954816,1819.9213612205474,1289.7634182874676,2022
994,2034-01-15,2034,2021.3357852874346,1791.8617514480716,1819.2022067586913,1290.1404610426116,2022
995,2034-01-22,2034,2020.5382426641129,1792.3797111024144,1818.4844183977016,1290.5133919937384,2022
996,2034-01-29,2034,2019.7422357802404,1792.8927786442744,1817.7680122022164,1290.8828006238778,2022
997,2034-02-05,2034,2018.947782323719,1793.401821516606,1817.053004091347,1291.2493114919566,2022
998,2034-02-12,2034,2018.154899820035,1793.9073334541708,1816.3394098380315,1291.6132800870032,2022
999,2034-02-19,2034,2017.363605631577,1794.4107824127134,1815.6272450684194,1291.9757633371537,2022
1000,2034-02-26,2034,2016.5739169569613,1794.9127512186474,1814.9165252612652,1292.3371808774264,2022
1001,2034-03-05,2034,2015.7858508303989,1795.4139019198876,1814.207265747359,1292.6980093823192,2022
1002,2034-03-12,2034,2014.9994241210713,1795.9149084960686,1813.4994817089641,1293.0587341171695,2022
1003,2034-03-19,2034,2014.2146535325437,1796.416441645495,1812.7931881792895,1293.4198379847567,2022
1004,2034-03-26,2034,2013.431555602194,1796.9185004706083,1812.0884000419746,1293.781320338838,2022
1005,2034-04-02,2034,2012.650146700667,1797.422105782803,1811.3851320306003,1294.1439161636183,2022
1006,2034-04-09,2034,2011.8704430313583,1797.9268877475233,1810.6833987282225,1294.507359178217,2022
1007,2034-04-16,2034,2011.0924606299109,1798.4331450855323,1809.9832145669197,1294.8718644615833,2022
1008,2034-04-23,2034,2010.3162153637502,1798.9404167601817,1809.2845938273751,1295.237100067331,2022
1009,2034-04-30,2034,2009.5417229316272,1799.4487916267208,1808.5875506384646,1295.603129971239,2022
1010,2034-05-07,2034,2008.7689988631973,1799.9577180976128,1807.8920989768776,1295.9695570302813,2022
1011,2034-05-14,2034,2007.9980585186154,1800.4673653579143,1807.198252666754,1296.3365030576986,2022
1012,2034-05-21,2034,2007.228917088156,1800.9772808006414,1806.5060253793406,1296.703642176462,2022
1013,2034-05-28,2034,2006.461589591859,1801.48743482263,1805.815430632673,1297.0709530722936,2022
1014,2034-06-04,2034,2005.6960908791925,1801.9975529805356,1805.1264817912734,1297.4382381459857,2022
1015,2034-06-11,2034,2004.9324356287464,1802.507727932636,1804.4391920658718,1297.8055641114981,2022
1016,2034-06-18,2034,2004.1706383479395,1803.017198556653,1803.7535745131456,1298.1723829607904,2022
1017,2034-06-25,2034,2003.410713372757,1803.5260667374964,1803.0696420354814,1298.5387680509975,2022
1018,2034-07-02,2034,2002.6526748675062,1804.0341486901343,1802.3874073807556,1298.9045870568968,2022
1019,2034-07-09,2034,2001.8965368245956,1804.5412936288833,1801.7068831421361,1299.269731412796,2022
1020,2034-07-16,2034,2001.1423130643352,1805.047441705021,1801.0280817579016,1299.6341580276153,2022
1021,2034-07-23,2034,2000.3900172347599,1805.5525758914594,1800.351015511284,1299.9978546418508,2022
1022,2034-07-30,2034,1999.6396628114733,1806.056486365901,1799.675696530326,1300.360670183449,2022
1023,2034-08-06,2034,1998.8912630975153,1806.5591180250588,1799.002136787764,1300.7225649780426,2022
1024,2034-08-13,2034,1998.1448312232478,1807.0604528686165,1798.3303481009232,1301.083526065404,2022
1025,2034-08-20,2034,1997.4003801462652,1807.5603476024664,1797.6603421316388,1301.443450273776,2022
1026,2034-08-27,2034,1996.657922651324,1808.0586557388044,1796.9921303861918,1301.8022321319393,2022
1027,2034-09-03,2034,1995.917471350292,1808.55536627576,1796.3257242152629,1302.1598637185473,2022
1028,2034-09-10,2034,1995.179038682123,1809.0503845848743,1795.6611348139108,1302.5162769011097,2022
1029,2034-09-17,2034,1994.4426369128464,1809.5436323070494,1794.998373221562,1302.8714152610758,2022
1030,2034-09-24,2034,1993.7082781355807,1810.0350338711776,1794.3374503220227,1303.225224387248,2022
1031,2034-10-01,2034,1992.9759742705662,1810.5245901610458,1793.6783768435096,1303.577704915953,2022
1032,2034-10-08,2034,1992.2457370652178,1811.0121620958698,1793.021163358696,1303.9287567090264,2022
1033,2034-10-15,2034,1991.5175780941977,1811.497634258267,1792.365820284778,1304.2782966659524,2022
1034,2034-10-22,2034,1990.7915087595077,1811.9806257953924,1791.712357883557,1304.6260505726827,2022
1035,2034-10-29,2034,1990.0675402906006,1812.461227234768,1791.0607862615407,1304.9720836090332,2022
1036,2034-11-05,2034,1989.3456837445112,1812.9392098035303,1790.41111537006,1305.316231058542,2022
1037,2034-11-12,2034,1988.6259500060069,1813.4140511985354,1789.7633550054063,1305.6581168629457,2022
1038,2034-11-19,2034,1987.9083497877562,1813.8857859606526,1789.1175148089806,1305.99776589167,2022
1039,2034-11-26,2034,1987.1928936305142,1814.3540575793036,1788.4736042674629,1306.3349214570987,2022
1040,2034-12-03,2034,1986.4795919033324,1814.8186566581358,1787.8316327129992,1306.6694327938578,2022
1041,2034-12-10,2034,1985.7684548037794,1815.2794196532336,1787.1916093234015,1307.0011821503283,2022
1042,2034-12-17,2034,1985.059492358184,1815.736446874379,1786.5535431223655,1307.3302417495531,2022
1043,2034-12-24,2034,1984.3551420024394,1816.1906286059545,1785.9196278021955,1307.6572525962874,2022
1044,2034-12-31,2034,1983.6505583597245,1816.6393000343044,1785.285502523752,1307.9802960246993,2022
1045,2035-01-07,2035,1982.9481784531158,1817.083865122653,1784.6533606078042,1308.3003828883102,2023
1046,2035-01-14,2035,1982.248011625622,1817.5243677544097,1784.0232104630597,1308.6175447831752,2023
1047,2035-01-21,2035,1981.5500670505148,1817.9613438117608,1783.3950603454634,1308.932167544468,2023
1048,2035-01-28,2035,1980.854353731676,1818.3953550360354,1782.7689183585085,1309.2446556259456,2023
1049,2035-02-04,2035,1980.1608805039587,1818.8267249983076,1782.1447924535628,1309.5552419987816,2023
1050,2035-02-11,2035,1979.469656033565,1819.2563954261975,1781.5226904302085,1309.8646047068623,2023
1051,2035-02-18,2035,1978.7806888184405,1819.6847414651804,1780.9026199365965,1310.17301385493,2023
1052,2035-02-25,2035,1978.0939871886856,1820.112184743373,1780.284588469817,1310.4807730152288,2023
1053,2035-03-04,2035,1977.4095593069776,1820.5391563604994,1779.6686033762799,1310.7881925795598,2023
1054,2035-03-11,2035,1976.7274131690162,1820.9660800498962,1779.0546718521146,1311.0955776359253,2023
1055,2035-03-18,2035,1976.0475566039768,1821.392954127122,1778.4428009435792,1311.4029269715281,2023
1056,2035-03-25,2035,1975.369997274983,1821.8204244394317,1777.8329975474846,1311.7107055963909,2023
1057,2035-04-01,2035,1974.6947426795928,1822.2482523906117,1777.2252684116336,1312.0187417212405,2023
1058,2035-04-08,2035,1974.0218001503006,1822.6766239858964,1776.6196201352705,1312.3271692698456,2023
1059,2035-04-15,2035,1973.3511768550509,1823.105246628711,1776.0160591695458,1312.6357775726722,2023
1060,2035-04-22,2035,1972.6828797977682,1823.5341723991064,1775.4145918179915,1312.9446041273568,2023
1061,2035-04-29,2035,1972.0169158189028,1823.9630519135262,1774.8152242370127,1313.253397377739,2023
1062,2035-05-06,2035,1971.3532915959854,1824.3919893647974,1774.2179624363869,1313.5622323426542,2023
1063,2035-05-13,2035,1970.6920136441995,1824.820699575974,1773.6228122797795,1313.8709036947014,2023
1064,2035-05-20,2035,1970.0330883169656,1825.249162233824,1773.029779485269,1314.1793968083534,2023
1065,2035-05-27,2035,1969.3765218065394,1825.677207596611,1772.4388696258854,1314.4875894695601,2023
1066,2035-06-03,2035,1968.7223201446222,1826.1048916321288,1771.85008813016,1314.795521975133,2023
1067,2035-06-10,2035,1968.070489202984,1826.5317356688174,1771.2634402826857,1315.1028496815486,2023
1068,2035-06-17,2035,1967.4210346941002,1826.957805095403,1770.6789312246901,1315.4096196686903,2023
1069,2035-06-24,2035,1966.7739621718003,1827.382986572612,1770.0965659546202,1315.7157503322808,2023
1070,2035-07-01,2035,1966.129277031927,1827.8071856517718,1769.5163493287343,1316.0211736692759,2023
1071,2035-07-08,2035,1965.486984513011,1828.2303669110606,1768.93828606171,1316.3258641759637,2023
1072,2035-07-15,2035,1964.847089696955,1828.65252210637,1768.3623807272595,1316.6298159165865,2023
1073,2035-07-22,2035,1964.2095975097286,1829.0735197231786,1767.7886377587558,1316.9329342006888,2023
1074,2035-07-29,2035,1963.5745127220773,1829.4933271636398,1767.2170614498696,1317.2351955578208,2023
1075,2035-08-05,2035,1962.9418399502404,1829.9119373831456,1766.6476559552164,1317.536594915865,2023
1076,2035-08-12,2035,1962.3115836566803,1830.3292590497647,1766.0804252910123,1317.8370665158307,2023
1077,2035-08-19,2035,1961.6837481508255,1830.745200110295,1765.515373335743,1318.1365440794125,2023
1078,2035-08-26,2035,1961.0583375898184,1831.1597559272784,1764.9525038308366,1318.4350242676405,2023
1079,2035-09-02,2035,1960.4353559792787,1831.572865992992,1764.391820381351,1318.7324635149544,2023
1080,2035-09-09,2035,1959.8148071740745,1831.9844800819735,1763.833326456667,1319.028825659021,2023
1081,2035-09-16,2035,1959.1966948791044,1832.3945480966486,1763.277025391194,1319.3240746295871,2023
1082,2035-09-23,2035,1958.581022650088,1832.8030741097728,1762.7229203850793,1319.6182133590366,2023
1083,2035-09-30,2035,1957.9677938943687,1833.2099657763526,1762.171014504932,1319.911175358974,2023
1084,2035-10-07,2035,1957.3570118717212,1833.6151463560936,1761.6213106845491,1320.2029053763877,2023
1085,2035-10-14,2035,1956.7486796951741,1834.0183575978656,1761.0738117256567,1320.4932174704634,2023
1086,2035-10-21,2035,1956.1428003318358,1834.4196603690882,1760.5285202986522,1320.7821554657437,2023
1087,2035-10-28,2035,1955.5393766037328,1834.8189004459477,1759.9854389433594,1321.0696083210826,2023
1088,2035-11-04,2035,1954.9384111886545,1835.2157178072387,1759.444570069789,1321.355316821212,2023
1089,2035-11-11,2035,1954.3399066210097,1835.6101362949687,1758.9059159589087,1321.6392981323777,2023
1090,2035-11-18,2035,1953.7438652926846,1836.0019136243886,1758.3694787634163,1321.92137780956,2023
1091,2035-11-25,2035,1953.1502894539167,1836.3909053461748,1757.8352605085252,1322.201451849246,2023
1092,2035-12-02,2035,1952.5591812141697,1836.7770036228305,1757.3032630927528,1322.4794426084381,2023
1093,2035-12-09,2035,1951.9705425430193,1837.160280985464,1756.7734882887173,1322.7554023095342,2023
1094,2035-12-16,2035,1951.3843752710468,1837.5403606849827,1756.2459377439422,1323.0290596931877,2023
1095,2035-12-23,2035,1950.803108671281,1837.918832122411,1755.722797804153,1323.301559128136,2023
1096,2035-12-30,2035,1950.22188923755,1838.2928109941292,1755.199700313795,1323.5708239157732,2023
1097,2036-01-06,2036,1949.6431458977095,1838.663765004627,1754.6788313079385,1323.8379108033316,2024
1098,2036-01-13,2036,1949.0668799342855,1839.0320707718342,1754.160191940857,1324.1030909557207,2024
1099,2036-01-20,2036,1948.4930924954022,1839.3981242465936,1753.6437832458619,1324.3666494575475,2024
1100,2036-01-27,2036,1947.9217845957162,1839.7621512251753,1753.1296061361445,1324.6287488821265,2024
1101,2036-02-03,2036,1947.3529571173515,1840.124807504061,1752.6176614056164,1324.889861402924,2024
1102,2036-02-10,2036,1946.7866108108435,1840.4863526359863,1752.1079497297592,1325.1501738979102,2024
1103,2036-02-17,2036,1946.222746296086,1840.8470789926007,1751.6004716664775,1325.4098968746728,2024
1104,2036-02-24,2036,1945.6613640632852,1841.2072820516319,1751.0952276569567,1325.669243077175,2024
1105,2036-03-02,2036,1945.102464473919,1841.567255267332,1750.5922180265272,1325.9284237924792,2024
1106,2036-03-09,2036,1944.5460477617012,1841.9269941205896,1750.091442985531,1326.1874357668246,2024
1107,2036-03-16,2036,1943.9921140335482,1842.286942705567,1749.5929026301935,1326.4465987480085,2024
1108,2036-03-23,2036,1943.4406632705538,1842.6469351527844,1749.0965969434985,1326.705793310005,2024
1109,2036-03-30,2036,1942.8916953289645,1843.0070967267302,1748.602525796068,1326.9651096432458,2024
1110,2036-04-06,2036,1942.3452099411634,1843.3672244208153,1748.110688947047,1327.2244015829872,2024
1111,2036-04-13,2036,1941.8012067166535,1843.7273554280246,1747.6210860449883,1327.4836959081779,2024
1112,2036-04-20,2036,1941.2596851430496,1844.087246765433,1747.1337166287447,1327.7428176711119,2024
1113,2036-04-27,2036,1940.7206445870695,1844.4469711726576,1746.6485801283625,1328.0018192443138,2024
1114,2036-05-04,2036,1940.1840842955323,1844.806330642984,1746.1656758659792,1328.2605580629486,2024
1115,2036-05-11,2036,1939.6500033963578,1845.1653132549156,1745.685003056722,1328.5190255435393,2024
1116,2036-05-18,2036,1939.1184008995697,1845.5238011876452,1745.2065608096127,1328.7771368551046,2024
1117,2036-05-25,2036,1938.5892756983035,1845.8818377587775,1744.7303481284732,1329.03492318632,2024
1118,2036-06-01,2036,1938.062626569814,1846.2390898774502,1744.2563639128327,1329.2921447117642,2024
1119,2036-06-08,2036,1937.5384521764897,1846.595606241114,1743.7846069588409,1329.5488364936023,2024
1120,2036-06-15,2036,1937.0167510668648,1846.9513094997928,1743.3150759601783,1329.804942839851,2024
1121,2036-06-22,2036,1936.4975216766393,1847.306136964304,1742.8477695089755,1330.060418614299,2024
1122,2036-06-29,2036,1935.980762329697,1847.6600649778009,1742.3826860967274,1330.3152467840168,2024
1123,2036-07-06,2036,1935.4664712391273,1848.0130901477398,1741.9198241152146,1330.569424906373,2024
1124,2036-07-13,2036,1934.9546465082494,1848.3651219688318,1741.4591818574245,1330.822887817559,2024
1125,2036-07-20,2036,1934.4452861316381,1848.7161393292556,1741.0007575184743,1331.0756203170642,2024
1126,2036-07-27,2036,1933.938387996151,1849.0661394690428,1740.544549196536,1331.327620417711,2024
1127,2036-08-03,2036,1933.4339498819568,1849.4150610169452,1740.0905548937612,1331.5788439322007,2024
1128,2036-08-10,2036,1932.9319694635665,1849.7628380230115,1739.6387725172099,1331.8292433765685,2024
1129,2036-08-17,2036,1932.4324443108649,1850.1094695136708,1739.1891998797785,1332.0788180498432,2024
1130,2036-08-24,2036,1931.9353718901436,1850.4549134341642,1738.7418347011294,1332.3275376725983,2024
1131,2036-08-31,2036,1931.440749565135,1850.7991335151598,1738.2966746086215,1332.5753761309152,2024
1132,2036-09-07,2036,1930.9485745980455,1851.1420934455984,1737.853717138241,1332.822307280831,2024
1133,2036-09-14,2036,1930.458844150594,1851.4837953273804,1737.4129597355345,1333.0683326357141,2024
1134,2036-09-21,2036,1929.9715552850437,1851.8241729313522,1736.9743997565392,1333.3134045105737,2024
1135,2036-09-28,2036,1929.486704965243,1852.1631685761424,1736.5380344687187,1333.5574813748226,2024
1136,2036-10-05,2036,1929.0042900576598,1852.5005882279388,1736.1038610518938,1333.800423524116,2024
1137,2036-10-12,2036,1928.5243073324186,1852.8364779327462,1735.6718765991768,1334.0422641115774,2024
1138,2036-10-19,2036,1928.0467534643383,1853.1707201786442,1735.2420781179044,1334.282918528624,2024
1139,2036-10-26,2036,1927.5716250339683,1853.503042093077,1734.8144625305715,1334.5221903070155,2024
1140,2036-11-02,2036,1927.098918528625,1853.8334609907058,1734.3890266757626,1334.7600919133083,2024
1141,2036-11-09,2036,1926.6286303434301,1854.1617920951621,1733.9657673090871,1334.996490308517,2024
1142,2036-11-16,2036,1926.1607567823432,1854.4879278748615,1733.544681104109,1335.2313080699005,2024
1143,2036-11-23,2036,1925.695294059198,1854.811785699953,1733.125764653278,1335.4644857039661,2024
1144,2036-11-30,2036,1925.232238298738,1855.133425748988,1732.709014468864,1335.6960665392714,2024
1145,2036-12-07,2036,1924.771585537648,1855.4525605680706,1732.2944269838831,1335.925843609011,2024
1146,2036-12-14,2036,1924.3133317255867,1855.7693128437274,1731.881998553028,1336.1539052474839,2024
1147,2036-12-21,2036,1923.8599003067625,1856.0851007886047,1731.4739102760864,1336.3812725677956,2024
1148,2036-12-28,2036,1923.4064319984052,1856.3971027751204,1731.0657887985647,1336.6059139980869,2024
1149,2037-01-04,2037,1922.9553500041156,1856.707035477003,1730.6598150037041,1336.8290655434423,2025
1150,2037-01-11,2037,1922.5066499346096,1857.0152041961169,1730.2559849411487,1337.0509470212044,2025
1151,2037-01-18,2037,1922.0603273187483,1857.321785927271,1729.8542945868735,1337.2716858676354,2025
1152,2037-01-25,2037,1921.6163776045614,1857.6272808992994,1729.4547398441052,1337.4916422474957,2025
1153,2037-02-01,2037,1921.1747961602678,1857.931889713838,1729.057316544241,1337.7109605939636,2025
1154,2037-02-08,2037,1920.7355782752954,1858.2358337662629,1728.6620204477658,1337.9298003117094,2025
1155,2037-02-15,2037,1920.2987191612951,1858.5393383856244,1728.2688472451657,1338.1483236376498,2025
