mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter
0.03768179094079449,0.01957025904237162,0.15073569189423508,-0.25858402579724044,-0.06279656004027198,0.035176625096190794,0.14492891607095248,0.3324880065301215,59.32517786918988,1.03375752742422,log_beta_season_raw[42]
0.09715168875539633,0.021014054576662968,0.15223063852113103,-0.19565552437692996,-0.010238361260674393,0.10199279908854991,0.20218496669090158,0.38575390928518044,52.478864111453305,1.0357057301748867,log_beta_season_raw[43]
0.15638110202481698,0.021630372707173027,0.14902075224939978,-0.13250484081279598,0.05567798178653278,0.16154089842748817,0.2641623979394858,0.4211327103652991,47.464126991481685,1.0384330376335527,log_beta_season_raw[44]
0.213804260431454,0.0223906950024,0.14784551590625564,-0.0859951347376274,0.11769694995095312,0.21480410962859353,0.3160319418659021,0.48727037495303677,43.59946556429449,1.0444887056779681,log_beta_season_raw[45]
0.2488035377228666,0.022932018549071037,0.15056943701242861,-0.04071895035912988,0.14401728089344823,0.258058420882051,0.3538720741335595,0.5270741847523732,43.11109802462411,1.0429224399405383,log_beta_season_raw[46]
0.26133674096820764,0.021804110012324584,0.15291701625595813,-0.04674909328325147,0.1574619583309667,0.26504037438630573,0.3714973370030168,0.5338913688773607,49.18525208929089,1.039606790696822,log_beta_season_raw[47]
0.26142046096926563,0.02319476414107829,0.1536924629888788,-0.05130998373438792,0.15461565337771094,0.2641815848818464,0.3657671614265352,0.5426499056369439,43.906136113733176,1.0448767979722302,log_beta_season_raw[48]
0.25307954827066675,0.02100769268718104,0.15163496336135207,-0.048593498259843486,0.14375590255162607,0.25537378241655895,0.36361584903163485,0.536275981845663,52.100511852513456,1.0364275513752301,log_beta_season_raw[49]
0.24475997595373758,0.01880030516512362,0.14998496060304875,-0.04193772856345288,0.13682196490084142,0.2488084103256893,0.35660584365119735,0.5115993654586654,63.64519613770697,1.0291279466213725,log_beta_season_raw[50]
0.2540755303577464,0.020184973456339676,0.15138061653799206,-0.03462857662715254,0.1506877270361033,0.2549660348216684,0.3616217540420147,0.5408747013454323,56.2450327626156,1.037589447000814,log_beta_season_raw[51]
0.30192014148284224,0.02145109491616648,0.14892610145752302,-0.0029452524050976366,0.19878935112808774,0.3074068778843815,0.40811666945097036,0.5818865432639987,48.199519920783686,1.042997940232725,log_beta_season_raw[52]
0.07443497243136209,0.0015495951400204013,0.01698435340007292,0.04886501443919504,0.06249618038560673,0.07212556298074538,0.0831382970426869,0.11639648391985959,120.13278472149962,1.0361041117591785,sigma_season
-0.39862691623665936,0.013376606224152937,0.1997317686813296,-0.8103123703146374,-0.5307819467610699,-0.3878909386708843,-0.26221904690571984,-0.028620735943688854,222.94739915422286,1.010103399613947,delta_year_raw[1]
0.16013073556828086,0.011943584300995716,0.14808851481328428,-0.14322513700790437,0.054463872617271814,0.16966310371324944,0.270760780295932,0.43749813043502406,153.73522812684797,1.0029253757496974,delta_year_raw[2]
0.050341356396621253,0.012028131953520272,0.14867453866744218,-0.25079405390555165,-0.05534340905178231,0.056304641786812715,0.15967563294782328,0.33001339261456814,152.78363253327547,1.0026395535565802,delta_year_raw[3]
-0.0358534108855748,0.012034134727519645,0.14779637636053408,-0.32760344557235294,-0.13943256376541585,-0.030174494638573468,0.07371585420116605,0.23656015832498561,150.833508748933,1.002903790932418,delta_year_raw[4]
-0.009297235048356752,0.012008878059779224,0.14805834447017457,-0.3089512911986613,-0.1144031531428708,-0.00537967483024826,0.09812487459946417,0.26681331286979326,152.00606203060465,1.002870702865593,delta_year_raw[5]
0.048166568891256346,0.012019512281163082,0.14764183942776804,-0.24980287601450352,-0.05484808055879359,0.05524142633417295,0.15619863480018847,0.3294029638972831,150.88469993677376,1.0025268553544004,delta_year_raw[6]
-0.05396082056635555,0.011999079079613036,0.14817993471589647,-0.35306835501912914,-0.15947995393718256,-0.04718380101959285,0.05355544360661979,0.22583705057012093,152.50460828845922,1.0027781113331182,delta_year_raw[7]
0.07220088619110167,0.01206907127969581,0.14767574209375756,-0.22382395229594063,-0.03145354795606514,0.078263183988169,0.18074690126790222,0.3477996999865659,149.7168287277919,1.0026577823547795,delta_year_raw[8]
