week_start,variable,q025,q25,median,q75,q975
2017-04-02,infection_derived_immune_proportion,0.06549480695699378,0.07708085018886673,0.08420296992237214,0.0921412264137367,0.11093311222571443
2017-04-09,infection_derived_immune_proportion,0.0708148697543669,0.08319526765591347,0.0909291730811477,0.09953021131622486,0.11999571475311276
2017-04-16,infection_derived_immune_proportion,0.07610401306364961,0.0893304036079741,0.09766775915008882,0.10684933863761015,0.12922303947613237
2017-04-23,infection_derived_immune_proportion,0.08138047470102854,0.09542853501257283,0.1044017516893638,0.11410659973484638,0.13819548018988234
2017-04-30,infection_derived_immune_proportion,0.0865755820465528,0.1013864636302804,0.11084321133107475,0.12119867131018719,0.14651500383283222
2017-05-07,infection_derived_immune_proportion,0.09142314612842048,0.10706510657502352,0.11697657592066238,0.12792721622088346,0.15477410145294462
2017-05-14,infection_derived_immune_proportion,0.09601968846461106,0.11245680959543664,0.12264611492561517,0.13410066885870697,0.16216625174936403
2017-05-21,infection_derived_immune_proportion,0.10019536803485068,0.11728126732909702,0.12783543313373646,0.13961488773936578,0.16863441669332876
2017-05-28,infection_derived_immune_proportion,0.10403232335769551,0.12156297938849853,0.13238749807505631,0.1445204203627094,0.17456297117439235
2017-06-04,infection_derived_immune_proportion,0.10746014351033746,0.12533335968402706,0.13652460087076826,0.1488347171297451,0.18004918449407448
2017-06-11,infection_derived_immune_proportion,0.11028954905042142,0.1285458570753463,0.14004221288404284,0.1525377949427458,0.1841961417745838
2017-06-18,infection_derived_immune_proportion,0.11278536416975889,0.13128878094139793,0.14295962271363039,0.15560174814361785,0.18793039359145725
2017-06-25,infection_derived_immune_proportion,0.11483443174295825,0.1335447374792918,0.14539009751217702,0.15809068566006496,0.19090246314536122
2017-07-02,infection_derived_immune_proportion,0.11650176817459616,0.13540681027324739,0.1473124398255004,0.160125065459809,0.19356035813714087
2017-07-09,infection_derived_immune_proportion,0.11778411296457673,0.13692113688637014,0.1488895629685082,0.16173056003901,0.1956559880903861
2017-07-16,infection_derived_immune_proportion,0.11891221610734048,0.13814939640321944,0.15011000975759203,0.16301655379764948,0.19706598811295487
2017-07-23,infection_derived_immune_proportion,0.11974293441325125,0.1390815665842724,0.15106472264289278,0.16399961558115456,0.19812204813061968
2017-07-30,infection_derived_immune_proportion,0.1203853573280148,0.13983544038696433,0.1517932936127442,0.16474012224256995,0.1989609050148203
2017-08-06,infection_derived_immune_proportion,0.1208856185203754,0.1403979234659311,0.1523528999296806,0.16531229886203994,0.19958062453708905
2017-08-13,infection_derived_immune_proportion,0.12130472696566648,0.14078795073369563,0.15281196940364805,0.16579323393029685,0.20004316215472798
2017-08-20,infection_derived_immune_proportion,0.1216775818745683,0.14109107217875727,0.15313335553732033,0.16614222067583273,0.2003864227886232
2017-08-27,infection_derived_immune_proportion,0.12196761420471922,0.14131168979793748,0.15338491402942567,0.16637270944267404,0.20063883660194845
2017-09-03,infection_derived_immune_proportion,0.12216629706012076,0.14147931773053884,0.1535681214320176,0.16655451835975046,0.20083599234975366
2017-09-10,infection_derived_immune_proportion,0.12229397613271199,0.14160529499851043,0.15369946420127148,0.16669029820474512,0.20097783056611584
2017-09-17,infection_derived_immune_proportion,0.12238694105383807,0.14171227269515457,0.1537963534791583,0.16678802991322814,0.20107489038136175
2017-09-24,infection_derived_immune_proportion,0.12245423788773646,0.14178721549758744,0.1538634857435359,0.16685726887376695,0.20113954877907736
2017-10-01,infection_derived_immune_proportion,0.12250278250560036,0.14183396697295644,0.1539018471248524,0.16690343686343018,0.20118965816936388
2017-10-08,infection_derived_immune_proportion,0.12253790051590212,0.14186470417858266,0.15394621378486206,0.1669352252352166,0.20122371607009837
2017-10-15,infection_derived_immune_proportion,0.12256046791002058,0.14188512448660273,0.15397143224456414,0.16695379208069624,0.20124117844647454
2017-10-22,infection_derived_immune_proportion,0.12257328921283661,0.1418992688448781,0.15398213044082013,0.16696141642652448,0.20124567594546033
2017-10-29,infection_derived_immune_proportion,0.12258098117076574,0.14190775363636354,0.15398891355145403,0.16696189004087492,0.20124402985960743
2017-11-05,infection_derived_immune_proportion,0.12258276437939422,0.14190959398276917,0.15398869029459994,0.16695548632763108,0.20123437316021936
2017-11-12,infection_derived_immune_proportion,0.12258110530079283,0.14190307763636442,0.1539844240561835,0.16694531700236065,0.20122029366037636
2017-11-19,infection_derived_immune_proportion,0.12257563867252096,0.14189085245073957,0.15397555084975056,0.16693060410279423,0.20120082181950896
2017-11-26,infection_derived_immune_proportion,0.12256813335978223,0.14187707369718675,0.15396420743326955,0.1669135275643659,0.20117855568796236
2017-12-03,infection_derived_immune_proportion,0.12255796644569875,0.14186230208335163,0.1539495384419921,0.16689304473388406,0.2011522109934362
2017-12-10,infection_derived_immune_proportion,0.12254786508722454,0.14184856044797928,0.15393310209471373,0.16687404371168052,0.20112602902379936
2017-12-17,infection_derived_immune_proportion,0.12253664620040595,0.14183837530467588,0.1539150657747179,0.16685371312663275,0.201097847153561
2017-12-24,infection_derived_immune_proportion,0.12252587205191182,0.14182964117738983,0.15389754184002852,0.16683314126614301,0.20107001133685373
2017-12-31,infection_derived_immune_proportion,0.12251864602391421,0.1418267256827326,0.15388433030573656,0.16681654383873615,0.2010473899354281
2018-01-07,infection_derived_immune_proportion,0.12250998651479275,0.14182235292835185,0.15386907276109518,0.16679730537431392,0.20102157051033262
2018-01-14,infection_derived_immune_proportion,0.12250650710941702,0.1418241948861572,0.15385944267419605,0.16678372083178145,0.20100190274778018
2018-01-21,infection_derived_immune_proportion,0.12251197127797896,0.14182799611247449,0.15385301935367376,0.16677308323061968,0.20098540532441417
2018-01-28,infection_derived_immune_proportion,0.12252152214731535,0.14183006815212354,0.15385000092719947,0.1667654317321855,0.20097187068574396
2018-02-04,infection_derived_immune_proportion,0.12253791387114418,0.14184558783272466,0.15385224714983414,0.16676489970440822,0.20096619859704115
2018-02-11,infection_derived_immune_proportion,0.12255685997946901,0.14185439507860442,0.1538532061787541,0.1667651107046757,0.20096083829919664
2018-02-18,infection_derived_immune_proportion,0.1225854038163303,0.14187149675473043,0.15386598620193148,0.1667782516899894,0.20096677893713877
2018-02-25,infection_derived_immune_proportion,0.12262175904392922,0.14189861812799667,0.15389381508962302,0.1668028542911369,0.20098056320016855
2018-03-04,infection_derived_immune_proportion,0.12266563264982965,0.1419352034400202,0.15391923725791257,0.16684635875565812,0.20100122987843796
2018-03-11,infection_derived_immune_proportion,0.12271746431086114,0.141985571285708,0.15395463761708728,0.16689443809768753,0.20102911330099707
2018-03-18,infection_derived_immune_proportion,0.12277966778215973,0.14204506578314116,0.15400813205419658,0.16694381693943497,0.2010679259483249
2018-03-25,infection_derived_immune_proportion,0.12285174600943052,0.142104610216228,0.1540744443830595,0.1670036072394454,0.20111680859451192
2018-04-01,infection_derived_immune_proportion,0.12293316545972252,0.1421854946602894,0.15415025103811597,0.16707061927766828,0.20117508925152194
2018-04-08,infection_derived_immune_proportion,0.12302063337234512,0.14227947864537369,0.15423253661654324,0.1671428792740714,0.20123786518417086
2018-04-15,infection_derived_immune_proportion,0.1231168595749375,0.1423861240445878,0.15432046471929858,0.16723366056477507,0.20131035305466585
2018-04-22,infection_derived_immune_proportion,0.12323681511484483,0.14248875598245717,0.1544131387075731,0.16732004041442422,0.20138718823496055
2018-04-29,infection_derived_immune_proportion,0.12336440821332777,0.1425968862871822,0.15451837236052124,0.16742258022164425,0.2014672254377316
2018-05-06,infection_derived_immune_proportion,0.12349617353578808,0.1427079776555833,0.15461848439754924,0.16755537503454096,0.20154770081509024
2018-05-13,infection_derived_immune_proportion,0.12362950594701667,0.14282384026120734,0.1547200506800504,0.16766321037141688,0.20162782540832386
2018-05-20,infection_derived_immune_proportion,0.12375834758523659,0.14295386951672368,0.15482272730260374,0.1677876809813099,0.20170088042853337
2018-05-27,infection_derived_immune_proportion,0.1238655447772864,0.1430652731610657,0.15491434039527546,0.16790064552488587,0.20177052460779135
2018-06-03,infection_derived_immune_proportion,0.12397848800576299,0.14316818036569964,0.15499472039647347,0.16797950591737354,0.2018320877753724
2018-06-10,infection_derived_immune_proportion,0.12407971751248119,0.14323789255949224,0.15506399011911504,0.16804492091519954,0.20189916788078352
2018-06-17,infection_derived_immune_proportion,0.12416896969160582,0.14329826519689906,0.15512291531596667,0.1681081736432424,0.20195930086660333
2018-06-24,infection_derived_immune_proportion,0.12424355500115218,0.14334927981043988,0.1551693576498496,0.16814471253884597,0.2020048305815696
2018-07-01,infection_derived_immune_proportion,0.12430407835488315,0.14338901129900705,0.1552105138843653,0.16818850954571457,0.20203709041726786
2018-07-08,infection_derived_immune_proportion,0.12435290126991771,0.1434200270794596,0.15524565581191963,0.1682160730326888,0.20205982965122454
2018-07-15,infection_derived_immune_proportion,0.12439240449654025,0.14344654193059755,0.15526743925124167,0.16823495820674508,0.20207647940309692
2018-07-22,infection_derived_immune_proportion,0.12441978716147103,0.14346675481595483,0.1552807675978639,0.16824113765113352,0.20208167455253623
2018-07-29,infection_derived_immune_proportion,0.12443332678664451,0.1434665085050222,0.1552842358017298,0.16823409615375212,0.20207164334598848
2018-08-05,infection_derived_immune_proportion,0.12443736610311859,0.14345869195206454,0.15527544079777328,0.16821896756133461,0.20205240856500195
2018-08-12,infection_derived_immune_proportion,0.12443521562236547,0.14344653373388172,0.15525898435016117,0.16820460818655386,0.2020283398451697
2018-08-19,infection_derived_immune_proportion,0.12442770271952022,0.143430516217239,0.1552385622349468,0.16818982307925254,0.20199985295746029
2018-08-26,infection_derived_immune_proportion,0.1244148653301762,0.1434115777707738,0.15521440332995823,0.1681692915674077,0.20196619048159942
2018-09-02,infection_derived_immune_proportion,0.12439812008283403,0.1433903009732575,0.1551876782642332,0.16814456164908115,0.20192895277880143
2018-09-09,infection_derived_immune_proportion,0.12437816282358831,0.14336599858925458,0.15515819932259284,0.16811494339801766,0.20188868811402647
2018-09-16,infection_derived_immune_proportion,0.12435466555314265,0.1433371021215481,0.1551252832854601,0.16807756194629012,0.20184439139934923
2018-09-23,infection_derived_immune_proportion,0.12432749949931564,0.14330388823505197,0.1550885510321366,0.16803610643526937,0.20179547592428643
2018-09-30,infection_derived_immune_proportion,0.1243016351647189,0.14327263578860364,0.15505428434808982,0.16799732609436463,0.20174971151803497
2018-10-07,infection_derived_immune_proportion,0.12427495909323916,0.14324080140442075,0.1550195263553088,0.16795815996003036,0.20170343575049798
2018-10-14,infection_derived_immune_proportion,0.12424797516523477,0.14320888409429172,0.1549846922510157,0.16791912973574993,0.20165728715472328
2018-10-21,infection_derived_immune_proportion,0.12421925547852683,0.1431753963492095,0.15494792701781618,0.16787818197363724,0.20160881067986194
2018-10-28,infection_derived_immune_proportion,0.12418830006632288,0.14313963837992882,0.15490884267868715,0.16783454504011863,0.20155708999030902
2018-11-04,infection_derived_immune_proportion,0.12415780895904686,0.14310453071401846,0.1548709540324134,0.1677917932059871,0.201506427589533
2018-11-11,infection_derived_immune_proportion,0.1241274612541623,0.14306968221254648,0.15483337620804996,0.1677494342636099,0.20145624247138152
2018-11-18,infection_derived_immune_proportion,0.1240976928182147,0.14303558076758183,0.15479663718623887,0.16770801089516685,0.20140719681027341
2018-11-25,infection_derived_immune_proportion,0.12406822519668255,0.14300189606728758,0.1547603809070356,0.16766710939658502,0.2013588048721545
2018-12-02,infection_derived_immune_proportion,0.12403878846460104,0.14296831149288292,0.15472426751000878,0.1676263339866569,0.20131060340937607
2018-12-09,infection_derived_immune_proportion,0.1240098420466017,0.14293535394296994,0.1546888713902218,0.16758627877322296,0.20126329327036904
2018-12-16,infection_derived_immune_proportion,0.12397914791808351,0.14290044320193032,0.15465140573906178,0.16754389491815025,0.20121323268638294
2018-12-23,infection_derived_immune_proportion,0.12394867728441986,0.14286587704079431,0.154614337075149,0.1675018225080045,0.20116362482531247
2018-12-30,infection_derived_immune_proportion,0.12392162049477143,0.14283553879208263,0.15458165457125914,0.16746434791803183,0.20111963511101477
2019-01-06,infection_derived_immune_proportion,0.12389545473963005,0.14280632407347443,0.15455022143655467,0.1674280337608198,0.2010771548500705
2019-01-13,infection_derived_immune_proportion,0.12386823646973363,0.1427759631012147,0.1545174425552579,0.16738996440796694,0.2010326754578137
2019-01-20,infection_derived_immune_proportion,0.12384334996545192,0.14274837676062443,0.1544876604566939,0.1673548432480092,0.2009918850496458
2019-01-27,infection_derived_immune_proportion,0.12381846775951694,0.14272084894552656,0.15445642864016684,0.16731933338774338,0.20095076259737824
2019-02-03,infection_derived_immune_proportion,0.12379572776587786,0.1426958092266407,0.15442609701729254,0.1672854137603673,0.20091261702479787
2019-02-10,infection_derived_immune_proportion,0.12377637523020998,0.14267462928485378,0.1544023348243698,0.16725810339029756,0.20087927739189856
2019-02-17,infection_derived_immune_proportion,0.12375727151574027,0.1426543605704511,0.1543787235808234,0.16723331626748464,0.20084534519159428
2019-02-24,infection_derived_immune_proportion,0.12374052409263063,0.14263712574304893,0.15435773912195266,0.16721119033801637,0.20081384723290516
2019-03-03,infection_derived_immune_proportion,0.12372786187429653,0.14262446593242747,0.1543413981692104,0.16719175231361683,0.2007870921181978
2019-03-10,infection_derived_immune_proportion,0.12372251665481478,0.14261991489275094,0.15433355985377767,0.16717715116606358,0.20076972398470283
2019-03-17,infection_derived_immune_proportion,0.1237207570331654,0.14261905681383194,0.15432444419393723,0.1671652380991761,0.20075499751500492
2019-03-24,infection_derived_immune_proportion,0.12372406399980003,0.14261660130285683,0.1543167408469793,0.1671554633085237,0.20074456873959598
2019-03-31,infection_derived_immune_proportion,0.12373514696491071,0.142626060760509,0.15431860981948553,0.16715314634771505,0.20074208387298628
2019-04-07,infection_derived_immune_proportion,0.12375134871753622,0.1426340110003423,0.1543266259139546,0.16715497753831188,0.20074255573609284
2019-04-14,infection_derived_immune_proportion,0.12377535588538847,0.14265099291751931,0.154342829141269,0.16716521590181901,0.20074983053136575
2019-04-21,infection_derived_immune_proportion,0.1238065070188306,0.14267981851488246,0.154367276390721,0.1671802863684526,0.20076208833379175
2019-04-28,infection_derived_immune_proportion,0.12384163710678418,0.1427153647055192,0.1543895461968381,0.16719752756423567,0.20077532208340665
2019-05-05,infection_derived_immune_proportion,0.1238818023372712,0.1427557148707225,0.1544191547164797,0.16723173043475476,0.20079154132509386
2019-05-12,infection_derived_immune_proportion,0.12392603332941632,0.14279335972964044,0.15444872000905444,0.16726683753261798,0.2008092204902908
2019-05-19,infection_derived_immune_proportion,0.12397188389024316,0.14283138243892302,0.1544785337687247,0.16730973656016424,0.20082602920684642
2019-05-26,infection_derived_immune_proportion,0.12401836422606984,0.14286860407582005,0.1545102411193312,0.16734539827223455,0.20084180831282913
2019-06-02,infection_derived_immune_proportion,0.12406270526922167,0.14290309398719733,0.1545386133524868,0.16736009133660573,0.200853634849274
2019-06-09,infection_derived_immune_proportion,0.1241032506751013,0.14293173436643677,0.15456237334856443,0.16736676917455873,0.20086036588914027
2019-06-16,infection_derived_immune_proportion,0.12414019464142925,0.1429574971022668,0.15458248864803442,0.16737122540348778,0.20086370084719943
2019-06-23,infection_derived_immune_proportion,0.12417124994662763,0.14297351726887383,0.15459671997591085,0.16738199570932535,0.20086107117136423
2019-06-30,infection_derived_immune_proportion,0.12419670456948355,0.14298405916411236,0.15460588219998006,0.1673907567753087,0.20085376330109303
2019-07-07,infection_derived_immune_proportion,0.12421529537945415,0.1429938272001626,0.15461254785395917,0.16739337378782715,0.2008402271699433
2019-07-14,infection_derived_immune_proportion,0.1242275608904265,0.14299851343179404,0.1546138560965897,0.1673863168431014,0.20082348058790536
2019-07-21,infection_derived_immune_proportion,0.12423422216590158,0.14299810509027353,0.15461023882504102,0.16737487248216673,0.20080957029184815
2019-07-28,infection_derived_immune_proportion,0.12423506806127992,0.14299190949407128,0.1546012855746961,0.1673585888760841,0.2007898260439042
2019-08-04,infection_derived_immune_proportion,0.12423224275706506,0.14298238971705665,0.15458946865971424,0.16734006677167973,0.20076738460886842
2019-08-11,infection_derived_immune_proportion,0.12422460642581659,0.14296818859828253,0.1545731511885409,0.16731744746932736,0.20074002556599552
2019-08-18,infection_derived_immune_proportion,0.12421295634979393,0.14294930721953317,0.1545531042852203,0.16729147460791338,0.20070864579143916
2019-08-25,infection_derived_immune_proportion,0.12419838636870914,0.14292639892627515,0.15453047959673794,0.16726662603712644,0.20067463424057763
2019-09-01,infection_derived_immune_proportion,0.12418002879267738,0.1429002266685998,0.15450399364737782,0.16723916852911314,0.20063624040351763
2019-09-08,infection_derived_immune_proportion,0.12415974324031155,0.14287273157831365,0.1544739381653658,0.16720978600622913,0.20059615919967938
2019-09-15,infection_derived_immune_proportion,0.12413611270946143,0.14284211232150557,0.1544405287067271,0.1671764179508579,0.20055183351480524
2019-09-22,infection_derived_immune_proportion,0.12411206656407289,0.14281159612598032,0.15440725359092172,0.16714288811624306,0.20050776899003525
2019-09-29,infection_derived_immune_proportion,0.1240863751224034,0.1427796492538326,0.1543725164841314,0.16710744540049866,0.20046178926139166
2019-10-06,infection_derived_immune_proportion,0.12406008073201452,0.14274776492854674,0.15433841221747674,0.16707141998962527,0.20041542098447945
2019-10-13,infection_derived_immune_proportion,0.12403395212982445,0.14271652961414674,0.15430476261807274,0.16703579077830671,0.20036977595932187
2019-10-20,infection_derived_immune_proportion,0.12400672461625928,0.14268425731379417,0.15426993934152464,0.16699881168028946,0.2003227031499707
2019-10-27,infection_derived_immune_proportion,0.12397972680333864,0.14265243829578111,0.15423555122586022,0.16696223929218218,0.2002762580676241
2019-11-03,infection_derived_immune_proportion,0.1239536373631831,0.14262182429910408,0.15420240696426554,0.16692696262677814,0.20023145903982212
2019-11-10,infection_derived_immune_proportion,0.12392682186897226,0.14259051348436264,0.1541684438773842,0.16689076125186272,0.20018559664344426
2019-11-17,infection_derived_immune_proportion,0.12389985811863825,0.14255915617330558,0.15413435558269845,0.16685439775228403,0.20013954003150533
2019-11-24,infection_derived_immune_proportion,0.1238729249999744,0.1425279496169426,0.15410034180822357,0.16681809984241402,0.20009351528543162
2019-12-01,infection_derived_immune_proportion,0.12384613679624681,0.1424970220617986,0.15406652245895675,0.16678200921294709,0.20004764169013448
2019-12-08,infection_derived_immune_proportion,0.12381954906368063,0.1424664391151643,0.15403294297218334,0.16674618809093159,0.2000019371301405
2019-12-15,infection_derived_immune_proportion,0.12379327445679884,0.14243647641841484,0.15399971613456298,0.16671077374053828,0.19995650045672006
2019-12-22,infection_derived_immune_proportion,0.12376679313069999,0.1424066283941138,0.15396616141912906,0.1666750480411827,0.19991039196539256
2019-12-29,infection_derived_immune_proportion,0.12374263639320837,0.14237810006435092,0.15393538386746736,0.166642396033891,0.19986757630585178
2020-01-05,infection_derived_immune_proportion,0.12372125792884432,0.14235267770312499,0.1539078892043813,0.1666133962702158,0.19982862968714626
2020-01-12,infection_derived_immune_proportion,0.12369798192489531,0.14232501133342335,0.1538779611236084,0.16658154788302224,0.19978648960437329
2020-01-19,infection_derived_immune_proportion,0.1236763422292747,0.14229909161015897,0.15384978149001416,0.16655158089975822,0.19974616934965572
2020-01-26,infection_derived_immune_proportion,0.12365810795258195,0.14227693707783956,0.15382550982072746,0.16652554001223666,0.1997105531387899
2020-02-02,infection_derived_immune_proportion,0.12364079828089616,0.1422556459056009,0.15380192029886786,0.16650023922595142,0.1996753678278944
2020-02-09,infection_derived_immune_proportion,0.12362559027401505,0.1422365176150055,0.1537803123690672,0.16647710560537377,0.19964224026238125
2020-02-16,infection_derived_immune_proportion,0.12361392875181806,0.14222114829849558,0.1537627901516578,0.1664578888643725,0.19961318984823975
2020-02-23,infection_derived_immune_proportion,0.12360323555464188,0.1422047666487707,0.15374599741417005,0.16643758871433562,0.19958368651759656
2020-03-01,infection_derived_immune_proportion,0.12360140280721198,0.14219798698272007,0.15373741653786888,0.16642672539086723,0.19956606942806243
2020-03-08,infection_derived_immune_proportion,0.12359971853140544,0.14219340293793808,0.15372719183483413,0.1664140337985544,0.19954584545303183
2020-03-15,infection_derived_immune_proportion,0.1236026629764831,0.1421883804436128,0.1537193776739086,0.16640444698118723,0.19952982645083409
2020-03-22,infection_derived_immune_proportion,0.12361265135002424,0.14219178460774068,0.15372256050830918,0.16640071220536234,0.1995215327854249
2020-03-29,infection_derived_immune_proportion,0.12362818611064146,0.14220113805052473,0.15373268304420937,0.16640572035901097,0.199518260895961
2020-04-05,infection_derived_immune_proportion,0.12364873846077856,0.14221050409059113,0.15374654465758947,0.16641315969654685,0.19951901773256966
2020-04-12,infection_derived_immune_proportion,0.1236760128297397,0.1422228227796818,0.15376266464590682,0.16642624095283498,0.19952661143202438
2020-04-19,infection_derived_immune_proportion,0.12370749051482129,0.14223818019015705,0.153784447314294,0.16643947987625596,0.19953727408080726
2020-04-26,infection_derived_immune_proportion,0.12374438433303875,0.14225934390434536,0.15381187973722316,0.16645038098327286,0.19955351268943594
2020-05-03,infection_derived_immune_proportion,0.1237823318413359,0.14228015322785537,0.1538383500273659,0.16646186196752422,0.19956908654268044
2020-05-10,infection_derived_immune_proportion,0.12382219732896016,0.1423096564468701,0.15386543834381228,0.1664794737816948,0.19958638187794808
2020-05-17,infection_derived_immune_proportion,0.12386216971694322,0.14233761210415305,0.15388976325430503,0.16649595098113934,0.19960359535499309
2020-05-24,infection_derived_immune_proportion,0.12390050235938321,0.14235756384115447,0.1539046664117661,0.16650889544312014,0.19961905875755737
2020-05-31,infection_derived_immune_proportion,0.12393631739442695,0.14236899407511053,0.15392334642729447,0.16652292707262867,0.19963243626258956
2020-06-07,infection_derived_immune_proportion,0.12396778720391405,0.14237740568580406,0.15393631880326814,0.16653247678966487,0.19964126657365747
2020-06-14,infection_derived_immune_proportion,0.12399487538846682,0.14239552812745487,0.15394348775614564,0.1665334696144649,0.19964647013877315
2020-06-21,infection_derived_immune_proportion,0.12401602241564466,0.1424110559595777,0.15394584790841126,0.1665309635360282,0.199646196144981
2020-06-28,infection_derived_immune_proportion,0.12403208992113214,0.14241896928130984,0.15394467435447717,0.16652657140283836,0.19964203773051445
2020-07-05,infection_derived_immune_proportion,0.12404283082061275,0.14241723277682075,0.15394080167913887,0.16651848787473933,0.19963357226295353
2020-07-12,infection_derived_immune_proportion,0.12404583819393958,0.14240694842787913,0.15393029935192754,0.16650335519168655,0.19961671543431464
2020-07-19,infection_derived_immune_proportion,0.12404514640160542,0.14239476365198112,0.15391664262518984,0.16648634484108557,0.19959761658702252
2020-07-26,infection_derived_immune_proportion,0.12403950526351734,0.14238017376419349,0.15389846857017686,0.16646546097423245,0.19957384253533092
2020-08-02,infection_derived_immune_proportion,0.1240311267222087,0.1423646387766157,0.15387888806496194,0.16644323136532227,0.19954849899608754
2020-08-09,infection_derived_immune_proportion,0.12401705395719127,0.14234666254572687,0.1538539454092862,0.1664150620058005,0.19951638079903836
2020-08-16,infection_derived_immune_proportion,0.12400065829941366,0.14232668667982515,0.1538275474802941,0.1663855190979356,0.19948249411658914
2020-08-23,infection_derived_immune_proportion,0.1239815887222107,0.14230409253141527,0.15379960304765888,0.16635382102997598,0.19944590198019643
2020-08-30,infection_derived_immune_proportion,0.12396119129771611,0.14228030045383921,0.15377155505316858,0.16632150346782432,0.19940844957198095
2020-09-06,infection_derived_immune_proportion,0.123939696737372,0.1422554787662027,0.153742716926204,0.16628864671312318,0.19937024025464686
2020-09-13,infection_derived_immune_proportion,0.12391577476610689,0.14222802802506718,0.1537113160365029,0.16625327579235016,0.19932891536946687
2020-09-20,infection_derived_immune_proportion,0.12388991998077656,0.14219846272379713,0.15367723977372794,0.16621589915858948,0.19928509505189895
2020-09-27,infection_derived_immune_proportion,0.12386323106200355,0.14216800585606942,0.15364235764959466,0.1661778658373899,0.1992404078845736
2020-10-04,infection_derived_immune_proportion,0.12383650545627138,0.14213754613028579,0.1536077350490034,0.1661401458610881,0.19919602819053187
2020-10-11,infection_derived_immune_proportion,0.12381102285489029,0.14210851761509813,0.1535748903656553,0.16610437677407375,0.1991539304140446
2020-10-18,infection_derived_immune_proportion,0.12378563989577432,0.1420788209265196,0.15354235090181717,0.16606896181020295,0.19911221075932115
2020-10-25,infection_derived_immune_proportion,0.12376161407630587,0.14205078950360184,0.15351163324719846,0.16603553814066346,0.19907284235257292
2020-11-01,infection_derived_immune_proportion,0.12373549446550074,0.14202044415223197,0.15347842235405285,0.16599943629197028,0.19903023632693057
2020-11-08,infection_derived_immune_proportion,0.12370709788313781,0.14198756116941233,0.15344246284884686,0.16596037843988662,0.19898406891476303
2020-11-15,infection_derived_immune_proportion,0.12367968477238672,0.14195587342192167,0.1534078064735275,0.16592271231690578,0.19893956208454805
2020-11-22,infection_derived_immune_proportion,0.12365187475626709,0.141923790722844,0.153372894991263,0.16588456390582765,0.19889447790610926
2020-11-29,infection_derived_immune_proportion,0.12362556005732062,0.14189348229975568,0.15333988991820052,0.16584845243400365,0.19885184596657873
2020-12-06,infection_derived_immune_proportion,0.12359849117009873,0.1418623667127502,0.15330599069977097,0.16581134263340933,0.19880803622186896
2020-12-13,infection_derived_immune_proportion,0.12357252377802007,0.1418325774298463,0.153273490318019,0.16577570733552854,0.1987660231499276
2020-12-20,infection_derived_immune_proportion,0.1235463570738658,0.1418026282729919,0.15324076744968657,0.1657397847839751,0.19872370432158556
2020-12-27,infection_derived_immune_proportion,0.12352107544078277,0.14177377428133803,0.15320915930516568,0.1657050120714576,0.19868281312564962
2021-01-03,infection_derived_immune_proportion,0.12349792470236853,0.14174745974365366,0.15318020246466707,0.16567304098577443,0.19864534062900316
2021-01-10,infection_derived_immune_proportion,0.12347364162138098,0.14172003405333494,0.1531497421057913,0.16563918722168194,0.19860588094957157
2021-01-17,infection_derived_immune_proportion,0.12345035333209917,0.1416939415162769,0.15312046756511444,0.16560646464427675,0.19856791731103807
2021-01-24,infection_derived_immune_proportion,0.12342977767510163,0.14167125753620685,0.15309442789938846,0.16557697788087675,0.1985340824078514
2021-01-31,infection_derived_immune_proportion,0.12341125870545991,0.14165131113502652,0.15307074393590142,0.1655497373136115,0.19850321510283986
2021-02-07,infection_derived_immune_proportion,0.12339541745265145,0.1416336997342042,0.1530500750152472,0.16552539454606788,0.19847613871706787
2021-02-14,infection_derived_immune_proportion,0.12338165879890846,0.14161752048744108,0.1530315172361254,0.1655023273789839,0.19845164343399196
2021-02-21,infection_derived_immune_proportion,0.12337436897575231,0.14160846157250787,0.15302027245309646,0.16548601473168034,0.19843643125237195
2021-02-28,infection_derived_immune_proportion,0.12337097374951256,0.14160349657703375,0.15301512033807374,0.16547289554429845,0.19842587860622696
2021-03-07,infection_derived_immune_proportion,0.12337575853293556,0.14160725549368092,0.15301855811655607,0.16546810221106814,0.19842624001591502
2021-03-14,infection_derived_immune_proportion,0.12338939178834522,0.14162036995347038,0.15303145739949595,0.16547178513036592,0.1984377788121602
2021-03-21,infection_derived_immune_proportion,0.12341434812152467,0.14164716468742974,0.15305381431484638,0.1654863928749126,0.19846348708140849
2021-03-28,infection_derived_immune_proportion,0.12345496235858158,0.14169003870821312,0.15308745713981664,0.16551605990171256,0.198509195115289
2021-04-04,infection_derived_immune_proportion,0.12350946759211506,0.14174629658932672,0.1531412623269951,0.1655525024358006,0.19857082675761123
2021-04-11,infection_derived_immune_proportion,0.1235818776028362,0.1418212499490683,0.153215533627091,0.16561753529024875,0.19865360348403724
2021-04-18,infection_derived_immune_proportion,0.12367355664355459,0.14189555417349395,0.15330537130530042,0.165709628400004,0.1987586230274698
2021-04-25,infection_derived_immune_proportion,0.1237858217316785,0.14198394713972212,0.15340782077453086,0.1658286094270658,0.19888713696804478
2021-05-02,infection_derived_immune_proportion,0.1239186715711178,0.14209670530416224,0.1535237679434829,0.16596611489194701,0.1990379227189184
2021-05-09,infection_derived_immune_proportion,0.12406988594353519,0.14226462097744297,0.15365510426226603,0.16611337850783936,0.19918013556396202
