week_start,variable,q025,q25,median,q75,q975
2017-10-22,posterior_predictive_cases,4,18,33,55,125
2017-10-29,posterior_predictive_cases,3,15,28,47,105
2017-11-05,posterior_predictive_cases,3,14,26,42,94
2017-11-12,posterior_predictive_cases,2,12,22,38,83
2017-11-19,posterior_predictive_cases,2,11,21,35,79
2017-11-26,posterior_predictive_cases,2,10.75,20,34,75
2017-12-03,posterior_predictive_cases,2,10,19,32,70
2017-12-10,posterior_predictive_cases,2,10,18,31,68
2017-12-17,posterior_predictive_cases,1,10,18,31,67
2017-12-24,posterior_predictive_cases,2,10,19,31,67
2017-12-31,posterior_predictive_cases,2,10,19,30,68
2018-01-07,posterior_predictive_cases,2,12,23,38,86
2018-01-14,posterior_predictive_cases,2,14,24,42,93
2018-01-21,posterior_predictive_cases,3,16,29,48,106.02500000000009
2018-01-28,posterior_predictive_cases,3,17,33,55,118
2018-02-04,posterior_predictive_cases,4,20,38,62,138
2018-02-11,posterior_predictive_cases,5,24,44,71,155
2018-02-18,posterior_predictive_cases,7,27,50,81,183
2018-02-25,posterior_predictive_cases,7,32,57,94,194
2018-03-04,posterior_predictive_cases,8,35,63,104,225
2018-03-11,posterior_predictive_cases,8,39,71,117,260
2018-03-18,posterior_predictive_cases,9,44,79,132,286
2018-03-25,posterior_predictive_cases,11,49,89,146.25,328.0250000000001
2018-04-01,posterior_predictive_cases,11,54,96,160,341.0250000000001
2018-04-08,posterior_predictive_cases,13,57,103,172.25,373
2018-04-15,posterior_predictive_cases,14,57,106,175,396.0500000000002
2018-04-22,posterior_predictive_cases,13,59,109,178,392
2018-04-29,posterior_predictive_cases,11.975000000000009,59,109,185,393.0250000000001
2018-05-06,posterior_predictive_cases,12,62,111,181.25,390
2018-05-13,posterior_predictive_cases,13,60,112,181,392.0500000000002
2018-05-20,posterior_predictive_cases,13,59,105,171,377.0250000000001
2018-05-27,posterior_predictive_cases,11,53,97,160.25,352.0750000000003
2018-06-03,posterior_predictive_cases,10,49,88,146,317
2018-06-10,posterior_predictive_cases,10,45,83.5,134,285
2018-06-17,posterior_predictive_cases,9,39,70,119,256
2018-06-24,posterior_predictive_cases,7,34,62,103,224
2018-07-01,posterior_predictive_cases,6,29,53,90,195
2018-07-08,posterior_predictive_cases,6,25,47,78,167
2018-07-15,posterior_predictive_cases,4,21,39,65,137
2018-07-22,posterior_predictive_cases,3,18,32,55,117
2018-07-29,posterior_predictive_cases,3,15,27,45,98
2018-08-05,posterior_predictive_cases,2,12,23,38,83
2018-08-12,posterior_predictive_cases,2,10,19,32,70
2018-08-19,posterior_predictive_cases,1,9,16,27,58.02500000000009
2018-08-26,posterior_predictive_cases,1,7,13,23,49
2018-09-02,posterior_predictive_cases,1,6,11,19,41
2018-09-09,posterior_predictive_cases,1,5,9,16,36
2018-09-16,posterior_predictive_cases,0,4,8,14,32
2018-09-23,posterior_predictive_cases,0,3,7,12,27
2018-09-30,posterior_predictive_cases,0,3,6,11,23
2018-10-07,posterior_predictive_cases,0,3,5,9,21
2018-10-14,posterior_predictive_cases,0,2,5,9,20
2018-10-21,posterior_predictive_cases,0,2,4,8,18
2018-10-28,posterior_predictive_cases,0,2,4,7,18
2018-11-04,posterior_predictive_cases,0,2,4,7,16
2018-11-11,posterior_predictive_cases,0,2,4,7,16.02500000000009
2018-11-18,posterior_predictive_cases,0,2,4,7,17
2018-11-25,posterior_predictive_cases,0,2,4,7,16
2018-12-02,posterior_predictive_cases,0,2,4,7,17
2018-12-09,posterior_predictive_cases,0,2,4,7,18
2018-12-16,posterior_predictive_cases,0,2,4,8,19
2018-12-23,posterior_predictive_cases,0,2,5,9,19.02500000000009
2018-12-30,posterior_predictive_cases,0,3,5,9,22
2019-01-06,posterior_predictive_cases,0,3,7,12,25
2019-01-13,posterior_predictive_cases,0,4,7,13,28
2019-01-20,posterior_predictive_cases,0,5,9,15,34
2019-01-27,posterior_predictive_cases,1,5,10,18,40
2019-02-03,posterior_predictive_cases,1,7,13,21,46
2019-02-10,posterior_predictive_cases,1,8,15,25,55
2019-02-17,posterior_predictive_cases,1,9,17,29,63
2019-02-24,posterior_predictive_cases,1,11,20,34,73
2019-03-03,posterior_predictive_cases,2,12,24,40,88
2019-03-10,posterior_predictive_cases,3,15,28,46,101.02500000000009
2019-03-17,posterior_predictive_cases,3,18,32,52,109.02500000000009
2019-03-24,posterior_predictive_cases,4,19,36,60,128
2019-03-31,posterior_predictive_cases,5,22,40,65,145
2019-04-07,posterior_predictive_cases,5,24,45,75,164.0250000000001
2019-04-14,posterior_predictive_cases,6,26,48,80,173
2019-04-21,posterior_predictive_cases,5,28,51,85.25,183
2019-04-28,posterior_predictive_cases,6,29,56,92,200
2019-05-05,posterior_predictive_cases,6,32,58,92.25,196
2019-05-12,posterior_predictive_cases,6,30,55,92,199
2019-05-19,posterior_predictive_cases,6.9750000000000085,31,56,90,199.05000000000018
2019-05-26,posterior_predictive_cases,6,29,54,89,192
2019-06-02,posterior_predictive_cases,5,27,50,84,183
2019-06-09,posterior_predictive_cases,5,25,47,79,165.0250000000001
2019-06-16,posterior_predictive_cases,5,24,43,72,154
2019-06-23,posterior_predictive_cases,4,21,40,64,133
2019-06-30,posterior_predictive_cases,4,19,34,56,126
2019-07-07,posterior_predictive_cases,3,16,30,48,108
2019-07-14,posterior_predictive_cases,2,13,25,43,97
2019-07-21,posterior_predictive_cases,2,12,23,37,82.02500000000009
2019-07-28,posterior_predictive_cases,2,10,19,31.25,69
2019-08-04,posterior_predictive_cases,1,9,16,28,61
2019-08-11,posterior_predictive_cases,1,7,14,24,51.02500000000009
2019-08-18,posterior_predictive_cases,1,6,12,20,45
2019-08-25,posterior_predictive_cases,1,5,10,17,39
2019-09-01,posterior_predictive_cases,0,5,9,15,34
2019-09-08,posterior_predictive_cases,0,4,8,13,30
2019-09-15,posterior_predictive_cases,0,3,7,11,25
2019-09-22,posterior_predictive_cases,0,3,6,10,23
2019-09-29,posterior_predictive_cases,0,3,5,9,21
2019-10-06,posterior_predictive_cases,0,2,5,8,19
2019-10-13,posterior_predictive_cases,0,2,5,8,18
2019-10-20,posterior_predictive_cases,0,2,4,8,17
2019-10-27,posterior_predictive_cases,0,2,4,7,18
2019-11-03,posterior_predictive_cases,0,2,4,7,17
2019-11-10,posterior_predictive_cases,0,2,4,7,17
2019-11-17,posterior_predictive_cases,0,2,4,7,17
