mode,draw,case_loglik,serology_loglik,q_prior_logdensity,other_priors_logdensity,lp__,q,alpha_R
high_q,113,-1198.6724012268799,-16.879315406211788,-12.026860639752634,-15.61508524164474,-1458.7452998277029,0.9472397052834944,-0.24722176287254363
high_q,114,-1205.1128235512037,-15.521073347926176,-6.067366999044056,-13.114838065832068,-1455.6791626890022,0.7268627397546337,-0.17485401608001433
high_q,115,-1201.2526132284468,-15.822093243463513,-6.684145492987697,-15.488023553869816,-1455.0742538716315,0.7715642673132137,-0.22533846786578038
high_q,116,-1199.2863366097044,-16.422171313360877,-9.39923919595455,-13.716608383510438,-1454.528762807021,0.8942858766242461,-0.2498249062836595
high_q,117,-1201.1990458788032,-16.65941016550414,-8.734301472559636,-16.37438381204678,-1458.4685540075916,0.872857404644668,-0.33251088551568087
high_q,118,-1203.6238883461046,-15.852419103785508,-6.227752130935473,-13.316909832021853,-1454.7795487161927,0.7392604596098388,-0.2227278930311361
high_q,119,-1201.6335255892648,-16.597231901659853,-11.684080424827432,-13.885236255026609,-1459.5916731453674,0.9424172565115044,-0.22912777063207457
high_q,120,-1202.5446957327194,-16.22578690719783,-10.686997313771416,-13.302721723624177,-1458.4707925623861,0.9253284668923616,-0.232220106838842
high_q,121,-1202.0584854335686,-16.022273877644608,-7.361280399175002,-12.72856983421877,-1453.8679571599703,0.812155130983028,-0.2110240420731258
high_q,122,-1215.6903748898371,-13.685954419582487,-4.118719045287723,-12.725437729858058,-1462.069161735606,0.5263449533318452,-0.16471223720179975
high_q,123,-1209.577919453305,-14.882744177267767,-4.757339013249267,-16.901407922557105,-1462.008033155994,0.6027083753094664,-0.23905464703256882
high_q,124,-1201.3107026470752,-15.836599803560404,-7.703326790492806,-12.929768196004831,-1453.4857630084377,0.8297255046926741,-0.21882786923041764
high_q,125,-1200.0822599158387,-16.421893806422844,-8.604464285456718,-12.9852626740192,-1453.6885922255399,0.8681424738002302,-0.2279893649651405
high_q,126,-1201.970653267185,-15.996061654459652,-7.0915818151036385,-14.445011800940435,-1455.1832234079359,0.7969640992638769,-0.26830342584198996
high_q,127,-1198.8977401386885,-16.23356743098725,-9.859084552626248,-13.733626022608204,-1454.4111684092752,0.9067698054246992,-0.2518629716309448
high_q,128,-1200.3225070844956,-16.317409533551512,-8.813085656118082,-14.925720335134875,-1456.0774002881824,0.8756286578124547,-0.29539353320917494
high_q,129,-1199.9136061001507,-15.915136883232378,-8.684549801849295,-16.11560295568423,-1456.4542106312535,0.8710727551951558,-0.3216746453488296
high_q,130,-1202.8652285910634,-16.146073814988938,-8.21390636635391,-18.671178480344032,-1461.507162586044,0.8527790950368804,-0.3647209981031607
high_q,131,-1204.8208583272187,-15.99192665977833,-5.810332860669421,-13.167130414162887,-1455.6023268815377,0.7057896370580014,-0.2188736954593598
high_q,132,-1201.0754441022045,-16.274303011184656,-9.709226701322757,-13.701373846295116,-1456.5635303915938,0.9028902489539458,-0.23438408130758015
high_q,133,-1199.1391822866367,-16.59537310337825,-9.715675395546906,-15.405800957748427,-1456.5995818736556,0.9030608274081673,-0.31255927308293463
high_q,134,-1200.7267602073857,-16.736768984633727,-10.415251035602202,-14.493345128209839,-1457.9218462954143,0.919734373736878,-0.2684000451912499
high_q,135,-1200.5118657094802,-16.354397777774608,-11.58474943545738,-15.97879752147149,-1459.9323118649106,0.9409286051553608,-0.2943679001627252
high_q,136,-1204.0829244390625,-16.211987346307552,-8.920019652530605,-14.225442877244665,-1459.3112738617365,0.8792851557637773,-0.20296648605591686
high_q,137,-1205.8444704534559,-15.510920463398378,-6.845564500643487,-13.654616482766096,-1457.8484729423685,0.7819959347262195,-0.20115807027506666
high_q,138,-1200.363320726001,-16.39444614047136,-8.413645605616136,-15.635509318461972,-1456.492577146666,0.86086494203999,-0.2776696029063017
high_q,139,-1201.1911700706373,-16.526258738496807,-13.34071713837661,-13.969115063317675,-1460.5613702160952,0.9619389714033212,-0.2691673363174887
high_q,140,-1201.2759302987454,-16.698187087802552,-8.005528686056564,-12.850591421151094,-1454.6462459411337,0.843801387278368,-0.21579545879147852
high_q,141,-1207.7043480858679,-15.606336996166448,-5.8662086146639325,-11.669800477059832,-1456.6591553108929,0.7104997359810803,-0.13914138143181234
high_q,142,-1206.9534152281494,-15.643004727722229,-6.663549970010233,-12.588885264269793,-1457.5333782815778,0.7701972188500388,-0.17814241242757198
high_q,143,-1203.495455020269,-16.131361468841817,-9.34673040823525,-14.29400693278301,-1458.891476914921,0.8927467204989615,-0.2121906305156244
high_q,144,-1201.3477736586253,-16.494711638980647,-8.082149613032527,-13.516788992254853,-1454.9727587026516,0.8471690276521388,-0.24555598682430035
high_q,145,-1203.4530867851995,-16.37566657151865,-7.221592016494611,-13.043330195212958,-1455.9656182036094,0.804440809323829,-0.21046750089863042
high_q,146,-1202.1626204227325,-16.215568795222538,-7.361973581817212,-13.208915769871908,-1454.6070408111618,0.8121926082932112,-0.23307523734322377
high_q,147,-1201.175309965994,-16.226452477446884,-7.269076165671744,-13.047189590104137,-1453.465114010953,0.8070996073972928,-0.22471253774931035
high_q,148,-1199.1620864573913,-16.733900861640024,-11.004493546285538,-18.447536097653362,-1461.1666660009328,0.9313197250129106,-0.30717388844289467
high_q,149,-1208.311856419605,-15.607130826824061,-5.232900971886231,-12.012186352415844,-1456.7804230046547,0.6527176051301236,-0.1704717341153325
high_q,150,-1199.437489434599,-16.030539276434723,-9.212283927303439,-16.714607138200975,-1457.214121446614,0.8886921576282877,-0.33930478099367084
high_q,151,-1202.549849631968,-15.975373639872515,-6.249773610815053,-12.474123712887785,-1452.9941707484336,0.7409189187533889,-0.18769555066268911
high_q,152,-1199.8472538353906,-16.4818162349425,-9.08483870741299,-15.092465400280224,-1456.2400978626001,0.8846927750541125,-0.29146982581747377
high_q,153,-1204.6950712247176,-16.04943823728499,-7.201708068365265,-14.54714480361854,-1457.9819592440383,0.8033161173300506,-0.27465359824202085
high_q,154,-1202.3564047071095,-16.128305949419087,-8.27593019691682,-12.863053638139005,-1455.3778995839966,0.8553429259417714,-0.20104257197314576
high_q,155,-1206.3656979661612,-16.15530914409993,-5.609745763924973,-15.559764979093774,-1459.5405166464227,0.6882741811589248,-0.20284901040493217
high_q,156,-1199.5945516717807,-16.388588336174706,-9.330195386180746,-15.87010744693162,-1456.8473338382273,0.8922569436054559,-0.3051014465854776
high_q,157,-1200.1658372059608,-16.281139837295342,-7.7074744806955,-13.986720173955078,-1453.8241483288477,0.8299275825318949,-0.26175064421096433
high_q,158,-1201.6325858862904,-16.169349545411933,-7.263620536896791,-12.84861696129384,-1453.5597378316618,0.8067960555535449,-0.19531219828788834
high_q,159,-1209.6194841219235,-15.130603677308699,-5.633115154658044,-12.771623030745028,-1458.8859674220323,0.6903642899153029,-0.1956785022488685
high_q,160,-1201.330623237636,-16.027964319708076,-7.6456715116813605,-20.347052686197458,-1461.2076152856487,0.8268899869279114,-0.26875758035055264
high_q,161,-1198.9241068704482,-16.276485809112472,-9.60908085528778,-14.568553597616678,-1455.1292480538516,0.9001981652871252,-0.25355736552293123
high_q,162,-1198.966047820785,-16.506780447743466,-9.29879053466803,-13.730099276382582,-1454.1557102903405,0.8913199212289905,-0.24780313828811015
high_q,163,-1199.4029918358028,-16.180728535706862,-9.234284466209168,-19.374323735632217,-1459.996729230585,0.8893670160558396,-0.2662660191207402
high_q,164,-1205.8498294945184,-15.73890862964663,-5.539083102743861,-13.295775210353263,-1456.2320829416508,0.68187378176948,-0.17783541194664748
high_q,165,-1200.0868089593112,-16.68171978005421,-8.915059811572252,-16.331218113257187,-1457.7126882851953,0.8791181816415603,-0.2798306784211282
high_q,166,-1201.7315893583066,-15.848660051663472,-6.578810151258372,-16.534805287038814,-1456.541629771787,0.764484770087519,-0.22802494981460683
high_q,167,-1201.3962359159577,-16.220699172232486,-8.093677468840438,-14.320933929482454,-1455.9161077937565,0.8476689238657232,-0.25097513751890277
high_q,168,-1199.1651753426274,-16.156456825971873,-8.004788994525265,-14.494207323539477,-1453.4935775615857,0.8437684914442004,-0.28206318443342654
high_q,169,-1204.4031080144066,-15.497173385331024,-6.174184842963341,-12.844904506351117,-1454.7041619625481,0.7351824345200924,-0.1913227218596127
high_q,170,-1199.3972798517984,-16.412653746872536,-9.650372865262186,-15.687712626477214,-1456.7156773514582,0.9013180333385329,-0.3027635351296322
high_q,171,-1206.1696427019526,-16.547242220443593,-8.899721471732137,-15.34326260108698,-1462.888735563254,0.8786002132825776,-0.294231762817267
high_q,172,-1201.0049539477882,-16.5524966556965,-10.818562463954246,-13.726408335342148,-1457.6612695246895,0.9278793322807473,-0.2531970434375036
high_q,173,-1204.2326767532204,-15.502893645220638,-5.794983787282831,-12.73415616212082,-1454.1299470927713,0.7044830109203039,-0.18028775544726214
high_q,174,-1202.583297499153,-15.887148215108283,-6.447735404635874,-15.294088653601722,-1455.939211517087,0.7553654293279434,-0.23173884530673539
high_q,175,-1200.3990234945577,-16.636114854906566,-9.32519627779891,-13.95266945062156,-1456.06230102873,0.8921083827924992,-0.2616481637485697
high_q,176,-1206.1658083983543,-16.066869502379006,-6.943266217204909,-13.205474293812715,-1458.1275844278034,0.7880718864132538,-0.23338290337687004
high_q,177,-1200.1084015779277,-16.70387169128628,-9.851703180924996,-14.184578689644479,-1456.5752554489,0.9065827869244876,-0.2711932359307647
high_q,178,-1196.7355417243411,-16.63677266404801,-14.76628419246047,-17.866908623477734,-1461.888747949526,0.9728950942902725,-0.3452634417763064
high_q,179,-1199.2616243104233,-16.75109584814504,-11.739917608667202,-12.442690897696316,-1455.8491231344572,0.9432355392887708,-0.21268588785144826
high_q,180,-1201.5339008913963,-16.312534276405813,-10.83563987460876,-13.166124907585584,-1457.3529193661595,0.9282032366877074,-0.24322935306691945
high_q,181,-1201.2936177918634,-16.197406044402527,-8.73721959802976,-15.35526136347644,-1457.5393943185416,0.8729612424926922,-0.29810891103922615
high_q,182,-1204.268455912459,-16.130426279912683,-8.799841118729862,-19.48512022191544,-1464.0846818901693,0.8751674216956539,-0.38416123791195333
high_q,183,-1206.8866698151137,-16.45093989957593,-7.016930272762176,-12.625706644933027,-1458.859341326728,0.7925375925494014,-0.1859863680363798
high_q,184,-1198.4444943822255,-16.29925655181961,-7.858851636480539,-15.923979479929487,-1454.2465598802685,0.8371311007994263,-0.3059445709574062
high_q,185,-1198.469316019749,-16.46728717661847,-8.054025329138227,-14.87804520082276,-1453.5730653911462,0.8459420405091246,-0.26391560421690563
high_q,186,-1199.436896329436,-16.276842177735773,-7.709493634093495,-15.870176543843893,-1454.999275394979,0.8300258647346678,-0.25820276590618346
high_q,187,-1200.522189852618,-16.501739721858797,-11.907960093757122,-14.06096095308154,-1458.9711191964716,0.9456203634408541,-0.2580496177009598
high_q,188,-1205.696082911144,-15.826191022198827,-6.274324422373136,-13.830127356223517,-1457.3502758373404,0.7427555772132581,-0.2140698312799953
high_q,189,-1201.778771675906,-16.35291046587278,-7.223034342402798,-14.246002418246185,-1455.2551647359592,0.804522130254727,-0.2452693859071986
high_q,190,-1202.6204563121007,-16.40838398643072,-7.617240452687976,-12.298212498238946,-1454.7094632983712,0.8254733582411853,-0.1908141060133195
high_q,191,-1200.2141473334525,-16.780548729857856,-10.968774372018146,-14.044921046085713,-1457.6935676448702,0.9306733050638398,-0.22932312950659495
high_q,192,-1205.034382924483,-15.910781208814342,-7.21127980207511,-12.168972984496097,-1455.9086427232726,0.8038583601631696,-0.1836630482255237
high_q,193,-1208.7567544963733,-15.714993386206089,-5.651434557739735,-14.46606444047778,-1460.3268942647398,0.6919935396808886,-0.2552421544422325
high_q,194,-1207.4096424717397,-15.058418563958497,-5.566371860497057,-15.079969798749605,-1459.0425948099366,0.6843598938787454,-0.2336656333483383
high_q,195,-1199.7141675916298,-16.370450948946996,-7.855358337511454,-13.444811343734395,-1453.0280654685132,0.8369685784451406,-0.2415646198404225
high_q,196,-1201.136743580516,-15.99872407919429,-6.7879313980835825,-15.21731040296229,-1454.7969532257184,0.7783283718111009,-0.2359703769574895
high_q,197,-1209.46454131885,-15.143862388369485,-4.912247623722788,-18.186373467293855,-1463.5903370040996,0.6196396323656106,-0.2546244665269088
high_q,198,-1201.9336227832446,-16.48831449967102,-8.611400063820932,-13.95063022631664,-1456.8850019606414,0.868399092192046,-0.2363994684093398
high_q,199,-1211.3463002574003,-14.77522017047076,-4.514573274450926,-15.398998159948567,-1461.9443814553445,0.5749188989484117,-0.1478842100861887
high_q,200,-1200.7535349183477,-15.999146975514748,-7.905423939141927,-13.036699614320758,-1453.374539380227,0.8392813998817359,-0.21158782022247224
high_q,201,-1198.635009831227,-16.356297495095816,-8.35088898451084,-14.150431151094594,-1453.0994495619154,0.8583773467591856,-0.26538702085969573
high_q,202,-1202.9317190547356,-16.120817417668007,-7.027094597803214,-13.736671459462432,-1455.7835923196262,0.7931461139311459,-0.23648886200342378
high_q,203,-1199.875679414593,-16.34305250339844,-7.478157065297063,-14.390164450580428,-1453.704164910078,0.8183645798908997,-0.26564319148710985
high_q,204,-1201.393626488077,-16.63336042290507,-7.842276555269035,-15.16151052829876,-1456.9133207056902,0.8363584236372595,-0.2775383959467929
high_q,205,-1202.2567055384836,-16.57775567552443,-9.26736211504345,-13.284092473035349,-1457.2328675616666,0.8903732113270034,-0.20133184204335786
high_q,206,-1197.686695003032,-16.579334097269367,-13.005054216137248,-16.85235858406137,-1459.9461799094897,0.9586804328678397,-0.3357714576540822
high_q,207,-1203.8687630601926,-16.22290018089862,-8.471068925757637,-14.932729518950428,-1459.3245089577547,0.8630997455447287,-0.28492163244845026
high_q,208,-1200.840137599534,-16.091369577871404,-6.975091702515698,-12.911937774586953,-1452.535897737087,0.7900132643784767,-0.2120504966341874
high_q,209,-1199.1309844949744,-16.303566030894928,-8.7489054450918875,-15.128337126900544,-1455.0606243695938,0.8733761437227285,-0.2628666694962084
high_q,210,-1196.196479746279,-16.554256022257903,-13.159350456676819,-14.871596663912488,-1456.4762328272034,0.9602158651757565,-0.27489193316135824
high_q,211,-1198.6154476437896,-16.24547822216283,-7.640140487648267,-15.311764769483595,-1453.603690680384,0.8266153503035394,-0.29979631292633346
high_q,212,-1200.0831128714365,-16.608788248843013,-12.918855405139656,-16.90954545855937,-1462.284499642439,0.9577936048423453,-0.25693220035914854
high_q,213,-1209.5448217702701,-15.236372085056217,-4.978782446853985,-11.833429093365217,-1457.221605048438,0.6267206870264823,-0.1499146680778254
high_q,214,-1200.3911653292957,-16.087733830083693,-7.441011148130059,-13.679169165811999,-1453.4722874974789,0.8164148030305934,-0.2339664711544969
high_q,215,-1203.6147699536384,-15.871284221395996,-7.10157124017587,-12.32011836169952,-1454.571297659493,0.7975489671974392,-0.18156544482700224
high_q,216,-1202.3030291973184,-16.344015274612502,-7.361593631613716,-12.442034977095396,-1454.34368115615,0.8121720670418991,-0.2014189718437118
high_q,217,-1203.1155093308735,-16.035228668674023,-6.267324309462325,-14.224296214034997,-1455.3209542876568,0.7422332118179159,-0.25479480462690784
high_q,218,-1203.6621383399815,-16.240770087929718,-8.77260515128592,-12.284237386340841,-1456.591592670026,0.8742130644482317,-0.18572022071637362
high_q,219,-1197.9778698330465,-16.58615444641302,-8.69743601082124,-14.690813738794956,-1453.6934001054801,0.8715376011248066,-0.26945620235176226
high_q,220,-1199.4626699397259,-16.51058028533592,-8.098052236246383,-14.579677938144082,-1454.443439584012,0.8478581725083143,-0.2661660794147563
high_q,221,-1197.248232582146,-16.584655862456316,-12.07241409833326,-16.038319501238504,-1457.808590346206,0.9478456780519203,-0.3182564609021171
high_q,222,-1199.8025527317816,-16.335478868189767,-8.610031572838661,-14.685524374377238,-1455.234918006657,0.868348502104233,-0.25655352222534
high_q,223,-1204.0915245395233,-15.81196110858943,-6.931148959364505,-13.248633603526738,-1455.99927668783,0.7873278766055283,-0.1907269380965867
high_q,224,-1201.0765371458763,-16.054859459481207,-8.314452379840711,-13.739588605327084,-1455.0593406211526,0.8569110222430516,-0.2414258549548824
high_q,225,-1200.0760540558401,-16.780428476494535,-9.269734667668507,-16.00007855732807,-1457.9902725681047,0.8904449947328338,-0.31716230872485257
high_q,226,-1200.223716304931,-16.293245781942403,-8.924507130227214,-14.515398569693241,-1455.7460648018262,0.8794360103917523,-0.27585272900947444
high_q,227,-1203.3547920464923,-16.48464239848019,-8.885342768865724,-12.882265415172096,-1457.000624829906,0.8781124478194452,-0.2382112614831177
high_q,228,-1206.4126605270642,-15.429774272847567,-6.458068828177587,-13.202303414104412,-1457.287615278002,0.7560970627672345,-0.1730177868184985
high_q,229,-1197.9976820056975,-16.234102292265646,-9.326112615721193,-15.551776382365215,-1454.8640385888775,0.8921356308985693,-0.3097259347518851
high_q,230,-1196.4063579445199,-16.548415868965208,-11.756237545926947,-14.087218144176887,-1454.380881626393,0.9434722304225007,-0.27270370155302365
high_q,231,-1201.9510441563523,-16.129044471094033,-7.471558623956029,-14.372450440229546,-1455.6994093848198,0.8180198276744857,-0.25855888373664193
high_q,232,-1201.3292157037674,-16.62782365625236,-9.10837197372507,-15.165820545427323,-1458.1596421782192,0.8854429920241708,-0.29016071779410935
high_q,233,-1200.3765663567056,-16.311234652394887,-8.293504871485254,-14.974613585156197,-1455.60183933907,0.856060614150759,-0.28517125680096517
high_q,234,-1200.2927074342595,-16.0817999302393,-8.1662639648432,-15.076685840139094,-1455.4640275053546,0.8507765138042174,-0.2783309393006344
high_q,235,-1198.951079619515,-16.46329057369954,-9.739187982457905,-14.613022611982082,-1455.480119004204,0.9036799707917345,-0.268200322264527
high_q,236,-1199.4785055951809,-16.495591495755406,-9.204580620130317,-13.903964812959117,-1454.709203206156,0.8884547932790312,-0.26405288386381287
high_q,237,-1196.810447126385,-16.605642301830898,-12.090077287842599,-13.31565438975608,-1454.3773006311494,0.948078531210399,-0.251976819828012
high_q,238,-1202.7607322270135,-15.936281226849388,-6.410250799185168,-12.534143554276355,-1453.4949148651474,0.752692939603458,-0.19755769534021722
high_q,239,-1200.7254077586113,-16.583132194768325,-8.370456482641869,-15.431965424513544,-1456.9421973647018,0.8591580984431904,-0.269989307200447
high_q,240,-1206.001781059627,-16.07807767721647,-6.243803179317895,-12.864205451132063,-1456.944956544125,0.7404703117882525,-0.19312863019054732
high_q,241,-1198.0848925685407,-16.46566272720898,-8.989392486143581,-13.885517517562887,-1452.9914165626901,0.881594355925888,-0.26438690789161123
high_q,242,-1201.4272270122492,-16.359723256296718,-8.93721893184933,-13.28542857763956,-1455.8554418687918,0.8798622224835873,-0.21704497993321326
high_q,243,-1197.8362689239464,-16.49119788378968,-9.659207414172228,-15.144640259412554,-1454.810762191265,0.9015558240700707,-0.286369601568018
high_q,244,-1203.2328495442503,-15.830492741879027,-8.52796338830904,-14.798215068492127,-1458.1619720273009,0.8652756596855596,-0.24033842208176887
high_q,245,-1200.0040692361304,-16.624784118427698,-8.315649297697329,-13.151443891113242,-1453.744700023739,0.8569594495783164,-0.21791670188949586
high_q,246,-1203.1546380292205,-16.515845815243665,-9.173886726155137,-13.288795680748333,-1458.0694609649372,0.8875034758089215,-0.22015852876768505
high_q,247,-1203.616600545158,-16.05791198692131,-7.744427802369291,-13.27028054130535,-1456.4208851053215,0.8317167724937155,-0.23120784178234488
high_q,248,-1199.9346178952549,-16.52409147869062,-8.906546495809843,-13.72260325667695,-1454.8991702552883,0.8788309900468301,-0.22952819123916807
high_q,249,-1210.002877641343,-15.536577679645177,-5.390197635758888,-11.969589429797697,-1458.4253355462513,0.667987737928831,-0.1798362790808005
high_q,250,-1197.1787178084546,-16.871485021728176,-14.27380593899257,-16.983244295124358,-1461.1918609616155,0.9695735928435996,-0.35370006523680503
high_q,251,-1201.6292607395017,-16.47644626866773,-7.552494258929263,-14.074661152778766,-1455.571019182823,0.8222013171522261,-0.24852835950768914
high_q,252,-1204.083257922167,-15.71027415601921,-6.951010426446625,-13.234388647817074,-1455.8372600614975,0.7885459839873141,-0.21935517741340374
high_q,253,-1203.3524212751313,-15.947502633295557,-7.015527920428481,-13.670020007446153,-1455.5405245425547,0.7924534909980937,-0.2377144839003933
high_q,254,-1205.60100699362,-15.91750677060935,-7.463146740769616,-16.388115133692647,-1461.3379283871693,0.8175793288002812,-0.3185777450869917
high_q,255,-1198.2136956839154,-16.33350418485466,-9.295458665264102,-15.023356038193704,-1454.515930067478,0.8912199836811284,-0.2673115491410004
high_q,256,-1204.7249254748358,-16.008622236056084,-9.522396523805641,-14.389776716755827,-1460.193140158853,0.8978012618556399,-0.26463882867090577
high_q,257,-1203.701008160641,-15.91876564244771,-7.864593793147475,-12.759483783455982,-1455.9535645208327,0.837397873855644,-0.21935588979269308
high_q,258,-1202.1395925561328,-16.33012291190576,-9.687638074984564,-14.300997754514057,-1458.0353057619602,0.9023167732562567,-0.27919896249347254
high_q,259,-1196.5774711776555,-16.827639145193643,-12.425286637099605,-14.356914330348815,-1455.962417264982,0.9522830374201969,-0.28248488192142185
high_q,260,-1202.5217907596702,-15.94663778539504,-7.466239491967927,-16.577772795726773,-1458.1646748771198,0.8177414148959494,-0.333076631467393
high_q,261,-1200.6224609935034,-16.37750448054487,-8.116842983172548,-13.131732967777035,-1453.949895013409,0.8486681779327298,-0.21500293016080024
high_q,262,-1204.7803206525616,-15.817109034715855,-6.362640527665687,-12.580618880294015,-1455.5370831383977,0.7492564596916635,-0.19119772993615103
high_q,263,-1204.7190105191683,-16.202398548110324,-8.824707948613812,-13.429165016269199,-1458.959988062106,0.8760318681809955,-0.23586921882654738
high_q,264,-1198.0024123001106,-16.5224646020624,-9.190634795802099,-14.749242862832746,-1454.2062742695834,0.8880236603730484,-0.26272513909454215
high_q,265,-1199.1156080986273,-16.530918449306682,-8.221175815948945,-14.01167202191048,-1453.4984724426745,0.8530821037629198,-0.2642314034548312
high_q,266,-1203.2933230656863,-15.833679536796666,-5.925248530748408,-15.331470270022368,-1456.1263197693515,0.7153979646884715,-0.19011739594941832
high_q,267,-1199.970942494153,-16.223715089017617,-7.83347580074043,-13.30248388177316,-1453.0453266460925,0.835946573681646,-0.21755028348655456
high_q,268,-1200.2651910346565,-16.383464759670346,-8.345517878333455,-13.196863270108643,-1453.759643355721,0.8581622201279087,-0.23536956802958253
high_q,269,-1203.7326736003158,-16.064868119209933,-8.087288469366323,-15.362684906943933,-1458.8974333021326,0.8473920871787899,-0.282223069121166
high_q,270,-1200.5980973921507,-16.234665369053033,-8.74660490562926,-14.977739474415678,-1456.1295541685906,0.8732945808912173,-0.2407321575312796
high_q,271,-1199.2192911341663,-16.345844676084567,-9.77131270847105,-12.793263159662981,-1453.787077893244,0.9045188282522642,-0.226498659218061
high_q,272,-1208.2851670278112,-15.269739436050202,-4.627152564290716,-12.460999293421683,-1456.5322292492901,0.5879964843457384,-0.16872877119027582
high_q,273,-1208.0184858509044,-16.074814056861953,-7.94402934241845,-13.52716265001253,-1461.2669335158787,0.8410408836673947,-0.2510846098225103
high_q,274,-1201.7267718159605,-15.75248593971088,-7.572755522398658,-15.374501254771651,-1456.17017408854,0.8232321609203372,-0.2827471842312616
high_q,275,-1202.2706769185863,-15.858297002594298,-6.45455940039454,-13.3030231439635,-1453.6992032750306,0.7558488321916443,-0.2122316941959159
high_q,276,-1202.790461484692,-15.711382870421062,-6.1267546585590775,-12.959780511593847,-1453.3436653716535,0.7315193343513499,-0.20005243733844594
high_q,277,-1206.531373554522,-16.153224571593768,-6.913713637153477,-13.94918660351394,-1459.3931822432828,0.7862526168917944,-0.2118725089177626
high_q,278,-1201.0120205017015,-16.714411261132085,-8.451857125825438,-17.78186328216868,-1459.6052609524731,0.8623564171763619,-0.2668146537992152
high_q,279,-1205.4195530638156,-15.733087180921217,-7.702170235464491,-13.343266008858597,-1457.8199094379818,0.8296691112602623,-0.22236037890863367
high_q,280,-1202.188734797059,-16.07743056801482,-7.167752849519253,-14.045197554469526,-1455.2520433770742,0.8013799207711586,-0.23452403684159634
high_q,281,-1199.332281399478,-16.674732951882163,-10.577490344535372,-14.189307186893885,-1456.6437113255188,0.923128280575482,-0.2768843329813796
high_q,282,-1200.4369303499307,-16.970687894608943,-9.761007755846528,-12.945877943335702,-1455.9064567142045,0.9042506244526912,-0.22406450143442266
high_q,283,-1209.5108307339137,-15.072759175494355,-5.021677462642933,-13.191710045344307,-1458.7618920622383,0.6312251974047215,-0.16699740669314928
high_q,284,-1207.5501959244061,-15.86995556168705,-5.767369694255893,-17.145254664473747,-1461.9274741253405,0.7021183683457869,-0.19851269606798838
high_q,285,-1200.0981681296446,-16.472668041416966,-8.619061216216023,-14.103121465563753,-1455.0249434730886,0.8686819181150603,-0.2541503351579931
high_q,286,-1198.5605206915322,-16.37430258752869,-7.891899496689966,-14.031643628310785,-1452.5770244039952,0.8386600987765028,-0.2535871815018569
high_q,287,-1200.5635387294972,-16.656868564614427,-10.622665430330256,-13.32929589249768,-1456.9948600333544,0.9240445811779427,-0.22154814627565717
high_q,288,-1202.4060201396778,-16.33498513666217,-8.344220834751598,-13.149120630403976,-1455.7562858326155,0.8581102172893591,-0.2289757123141176
high_q,289,-1202.8463103130773,-16.108315420297487,-8.916977206488626,-13.23495573002333,-1456.6970023710458,0.8791827610794124,-0.22407943288837637
high_q,290,-1202.1123804063348,-16.135055800987317,-7.508265148851725,-14.777743514964047,-1456.3256409686928,0.819928947185402,-0.2641943198427696
high_q,291,-1200.6287424876243,-16.12414124441443,-7.3898992837067565,-14.319358182944285,-1454.1625948982978,0.8136959265488076,-0.2661609351620361
high_q,292,-1197.1335947454481,-16.717006132815413,-13.29167863598784,-16.73740851535142,-1459.6870898403326,0.9614815299478168,-0.336922397605974
high_q,293,-1201.6140706011818,-16.160866602803424,-8.140124254538343,-12.399002439019469,-1454.1257667269815,0.8496653355024588,-0.1957111022879138
high_q,294,-1209.3277597127233,-16.109100687276452,-6.8414458521069115,-12.681890201220131,-1460.7517443085824,0.7817359104588161,-0.1776825001976307
high_q,295,-1201.012397357418,-16.762251145538556,-12.461055579811074,-17.422272449953564,-1463.2906377805507,0.9527085705553623,-0.36429897312187637
high_q,296,-1206.158546385768,-15.724006890676122,-6.027393439202005,-14.417038012580255,-1457.9682793863983,0.7236841480066826,-0.23931467039856552
high_q,297,-1207.7466806633943,-15.922873972484922,-5.397788363315677,-13.393870579861016,-1458.3108474794149,0.6687089638014709,-0.226460482647633
high_q,298,-1198.386359976936,-16.54846342426768,-10.917241080609038,-14.39005407015182,-1455.7920915866355,0.929728657812343,-0.28774984203574794
high_q,299,-1200.140802613768,-16.303215589056407,-10.142103857700095,-14.328588637914388,-1456.587200916045,0.9136365503112038,-0.28107877285670857
high_q,300,-1199.7908698950848,-16.14536303304442,-9.009805378630181,-14.522399454561107,-1455.1616025630299,0.8822645974180989,-0.2690412185716082
high_q,301,-1199.9374708899836,-16.2371500255272,-8.279338333256526,-14.906438052290202,-1455.1674238168516,0.855482403419772,-0.24304301941112658
high_q,302,-1203.027369364315,-15.999521048207242,-7.211827766000041,-12.846649196537426,-1454.9118059570615,0.8038893553978046,-0.1888261532878664
high_q,303,-1200.7047936934548,-15.959217147145978,-8.754320090072632,-13.652246773592914,-1454.7020718975116,0.8735678876352071,-0.24154416655578126
high_q,304,-1202.156392994151,-16.340771607971817,-8.095028145121232,-12.617037976167834,-1454.9206433188454,0.8477273799010069,-0.20185821338785026
high_q,305,-1197.1879087284458,-16.571879046360692,-8.994434422560309,-15.089108859879698,-1453.505121442711,0.8817602916190574,-0.2785645738821655
high_q,306,-1200.0450870958678,-16.344971093574287,-9.922871651740452,-14.744871586820107,-1456.7268021745263,0.9083687676965125,-0.297040899222308
high_q,307,-1202.1246037688072,-16.17031188419864,-7.196085528855095,-13.214007839993041,-1454.5997519927935,0.8029968705040045,-0.22463075033876784
