segmentation_definition,state,wave_id,onset_week,peak_week,end_week,wave_end_censored,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,n_candidate_peaks_in_segment,qc_duration_gt104,qc_peak_late_gt52,qc_multiple_peaks,qc_no_meaningful_fall,reason_re6_not_eligible,candidate_wave,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,major_epidemic_primary,reason_not_major,wave_order,is_recurrence
primary,SC,SC_wave_14,2021-06-20,2022-02-20,2022-03-13,FALSE,0.012825746711767123,0.017100995615689497,1,2021-06-13,0,0,3,39,35,10,0.12909451589267507,2,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SC,SC_wave_15,2022-04-17,2022-05-29,2022-08-28,FALSE,0,0.025651493423534243,0,2022-03-13,0,0,6,20,6,18,0.2308634408118082,4,9,10,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SC,SC_wave_16,2023-01-01,2023-04-02,2023-07-09,FALSE,0.08830342874644957,0.08830342874644957,7,2022-08-28,0,0,21,28,13,47,0.5928944501547329,5,7,9,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SC,SC_wave_17,2023-09-03,2024-01-28,2024-03-10,FALSE,0.024818696321037777,0.0413644938683963,2,2023-07-09,0,0,14,28,21,25,0.31167169563578956,3,3,4,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SC,SC_wave_18,2024-03-17,2024-04-28,2024-06-23,FALSE,0.012409348160518889,0.037228044481556664,1,2024-03-10,0.004136449386839629,0.1111111111111111,3,15,6,17,0.2109589187288211,4,10,15,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SC,SC_wave_19,2025-01-26,2025-03-23,2025-08-24,FALSE,1.2580979366949547,1.2133112787543576,103,2024-06-23,0,0,31,31,8,673,8.220387489278684,48,145,336,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,1,FALSE
primary,SC,SC_wave_20,2025-09-07,2025-11-16,NA,TRUE,0.0488581722988332,0.0488581722988332,4,2025-08-24,0,0,11,17,10,35,0.4275090076147905,3,7,13,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SE,SE_wave_01,2015-03-22,2015-03-29,2015-04-19,FALSE,0.0458242219505355,0.030549481300357003,1,2015-03-15,0,NA,NA,5,1,2,0.091648443901071,2,2,2,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SE,SE_wave_02,2015-08-30,2015-11-08,2015-12-27,FALSE,0.6415391073074971,0.7942865138092821,14,2015-04-19,0,0,9,18,10,116,5.315609746262118,3,14,21,1,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,1,FALSE
primary,SE,SE_wave_03,2016-02-07,2016-04-24,2017-02-19,FALSE,12.327640480514141,12.312477331091614,271,2015-12-27,0.16779896469665975,0.21125747671570103,3,55,11,4152,188.85619209606892,523,872,1382,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,SE,SE_wave_04,2017-03-12,2017-05-07,2017-11-19,FALSE,0.9942505203997609,0.9490573149270446,22,2017-02-19,0.13557961641814922,0.14285714285714285,5,37,8,176,7.954004163198087,34,53,82,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,3,TRUE
primary,SE,SE_wave_05,2017-11-26,2018-05-20,2018-06-24,FALSE,0.22451043255077976,0.11973889736041587,5,2017-11-19,0,0,23,31,25,22,0.9887192601111123,2,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SE,SE_wave_06,2018-07-08,2019-02-10,2019-04-07,FALSE,0,0.059489284492630766,0,2018-06-24,0,0,4,40,31,19,0.8508586585675001,2,3,4,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SE,SE_wave_07,2019-06-02,2019-08-11,2020-01-12,FALSE,0.7138714139115692,0.8477223040199884,16,2019-04-07,0,0,9,33,10,270,12.046068746675004,11,28,57,3,5,7,FALSE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,SE,SE_wave_08,2020-05-03,2020-07-26,2020-12-27,FALSE,9.981288411324902,11.740952590506627,225,2020-01-12,0.02957418788540712,0.03488664595134894,17,35,12,3731,165.51194250068093,125,289,560,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
primary,SE,SE_wave_09,2021-01-10,2021-08-01,2021-11-21,FALSE,5.872128010624579,5.8426937850074125,133,2020-12-27,0.2799750490336784,0.04791882979595913,27,46,29,2894,127.77397340411676,79,131,170,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
primary,SE,SE_wave_10,2022-02-06,2022-05-22,2023-11-26,FALSE,6.685465139037881,7.154620587391418,152,2021-11-21,1.6335995217527024,0.27959697732997485,4,95,15,5357,235.3696709802849,247,391,551,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
primary,SE,SE_wave_11,2023-12-24,2024-03-03,2024-09-15,FALSE,1.3530754313364413,1.2657802422179611,31,2023-11-26,0.11685686582290167,0.09232002675135728,12,39,10,419,18.290079421565057,20,38,60,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
primary,SE,SE_wave_12,2024-09-29,2025-12-07,NA,TRUE,0.4348913315285344,0.4348913315285343,10,2024-09-15,0.07274599093206674,0.16727395019896757,6,66,62,204,8.874793929903445,13,14,15,4,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,TRUE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,9,TRUE
primary,SP,SP_wave_01,2015-07-19,2015-07-26,2015-09-06,FALSE,0.004523051971834684,0.003015367981223123,2,2015-07-12,0,NA,NA,8,1,5,0.01130762992958671,4,5,5,2,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_02,2015-11-15,2016-02-07,2016-10-09,FALSE,0.07635283182547718,0.07859850334975593,34,2015-09-06,0,0,8,48,12,678,1.5235324156209409,15,30,97,4,6,8,FALSE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_03,2016-10-23,2017-04-16,2018-12-16,FALSE,0.04240213353253112,0.04017044229397685,19,2016-10-09,0.008982686097114962,0.22361431899050374,11,113,25,1104,2.4600541245045493,22,35,54,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,15,TRUE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_04,2018-12-30,2019-05-05,2019-11-03,FALSE,0.03752250881497538,0.034579566947134176,17,2018-12-16,0.004438312964398716,0.12835073878120232,3,45,18,326,0.7195970870124487,28,36,48,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_05,2019-11-10,2020-06-07,2020-09-13,FALSE,0.02196682565596072,0.015376777959172503,10,2019-11-03,0.0029429418678412066,0.19138872107375998,3,45,30,165,0.3626525761937637,8,11,19,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_06,2021-01-10,2021-03-28,2021-10-31,FALSE,2.722777346799143,2.5146809284999327,1243,2020-09-13,0.0029289100874614286,0.19047619047619044,8,43,11,13438,29.435785990576736,648,1512,2958,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,SP,SP_wave_07,2021-11-14,2022-05-08,2022-12-18,FALSE,0.10276148983870338,0.09765985559139187,47,2021-10-31,0.014603257424505996,0.14953183512379867,11,58,25,985,2.1539362242859537,54,76,98,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_08,2022-12-25,2023-04-30,2023-10-01,FALSE,0.36204566268205607,0.3656806592953297,166,2022-12-18,0.006559244032257662,0.06716417910447761,19,41,18,2160,4.710971860931022,153,217,282,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,SP,SP_wave_09,2023-11-19,2024-05-12,2024-09-15,FALSE,0.996232717700667,0.9106756138515559,458,2023-10-01,0.007996992549202043,0.02186878727634195,25,44,25,8791,19.12586380367597,218,459,854,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,SP,SP_wave_10,2024-11-03,2025-01-19,2025-12-28,FALSE,1.436575797026683,1.3201162283855472,662,2024-09-15,0.08773228445544448,0.0963375796178344,19,61,11,8714,18.916269619753365,435,660,787,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
primary,TO,TO_wave_01,2015-05-31,2015-06-07,2015-06-21,FALSE,0.06796174569258456,0.02265391523086152,1,2015-05-24,0,NA,NA,4,1,1,0.06796174569258456,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,TO,TO_wave_02,2015-10-04,2015-10-11,2015-10-25,FALSE,0.06796174569258456,0.02265391523086152,1,2015-06-21,0,0,15,4,1,1,0.06796174569258456,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,TO,TO_wave_03,2016-01-17,2016-05-29,2016-08-07,FALSE,1.548387791702796,1.4137453750329874,23,2015-10-25,0,0,9,30,19,233,15.68584154203267,8,16,24,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,TO,TO_wave_04,2016-12-25,2017-05-07,2018-07-08,FALSE,8.007810284297284,8.141273789035573,120,2016-08-07,0.04488080555660277,0.031746031746031744,23,81,19,2477,165.2614749915716,137,259,386,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,13,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,TO,TO_wave_05,2018-07-15,2019-02-03,2019-07-07,FALSE,0.26226962891470207,0.24041382650514356,4,2018-07-08,0.02205020125218683,0.09171769183464609,5,52,29,79,5.196154673846145,6,11,13,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
primary,TO,TO_wave_06,2019-07-28,2019-08-04,2019-08-18,FALSE,0.06556740722867552,0.021855802409558506,1,2019-07-07,0,0,3,4,1,1,0.06556740722867552,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,TO,TO_wave_07,2019-10-13,2020-02-23,2020-04-19,FALSE,0.1300486512004141,0.15172342640048309,2,2019-08-18,0,0,8,28,19,21,1.3682262457466903,1,2,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,TO,TO_wave_08,2020-04-26,2020-11-29,2020-12-20,FALSE,0.1300486512004141,0.08669910080027605,2,2020-04-19,0,0,3,35,31,11,0.7152675816022775,2,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,TO,TO_wave_09,2021-01-24,2021-05-23,2021-10-17,FALSE,0.4520462843732766,0.5812023656227842,7,2020-12-20,0,0,4,39,17,135,8.718035484341762,5,10,14,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,3,TRUE
primary,TO,TO_wave_10,2021-12-12,2022-05-01,2022-10-23,FALSE,14.89490106447181,16.093341380004023,232,2021-10-17,0,0,12,46,20,3763,241.6077624139063,74,144,222,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,TO,TO_wave_11,2022-12-25,2023-02-12,2023-09-24,FALSE,24.438629369362125,25.1192526416159,383,2022-10-23,0.19260647928196303,0.011968085106382979,25,40,7,4274,272.72196213702705,437,970,1794,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
primary,TO,TO_wave_12,2023-10-08,2024-04-07,2024-10-13,FALSE,3.169889599085043,3.2332873910667437,50,2023-09-24,0.06380843177379145,0.019734846939399166,32,54,26,734,46.5483517072916,15,19,26,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
primary,TO,TO_wave_13,2024-12-29,2025-04-13,2025-12-28,FALSE,1.449404137355619,1.4704099944187439,23,2024-10-13,0,0,31,53,15,409,25.774186616454266,15,30,58,3,5,7,FALSE,TRUE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
strict,AC,AC_wave_01,2016-01-24,2016-01-31,2016-02-14,FALSE,0.11957517332421373,0.039858391108071246,1,2016-01-17,0,NA,NA,4,1,1,0.11957517332421373,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_02,2016-03-27,2016-06-05,2016-07-17,FALSE,1.315326906566351,0.9964597777017812,11,2016-02-14,0,0,5,17,10,49,5.859183492886473,7,13,18,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
strict,AC,AC_wave_03,2016-11-06,2017-01-15,2017-04-02,FALSE,0.3552414694681798,0.5525978413949464,3,2016-07-17,0,0,19,22,10,36,4.274511135299696,4,7,10,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_04,2017-04-30,2018-02-25,2018-05-06,FALSE,0.35231778124354085,0.5871963020725681,3,2017-04-02,0.07894254877070664,0.14285714285714288,4,54,43,84,9.904854947222544,6,10,13,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
strict,AC,AC_wave_05,2018-06-10,2018-10-28,2019-03-31,FALSE,2.9359815103628404,2.113906687461245,25,2018-05-06,0.039146420138171205,0.06666666666666667,7,43,20,229,26.859343181065146,11,14,22,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
strict,AC,AC_wave_06,2019-05-19,2019-05-26,2019-07-21,FALSE,0.11656112057198874,0.03885370685732958,1,2019-03-31,0,0,7,10,1,2,0.23312224114397748,1,1,2,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_07,2019-10-27,2020-02-09,2020-03-22,FALSE,0.4631468279652687,0.1929778449855286,4,2019-07-21,0,0,14,22,15,16,1.8564593797644326,1,2,5,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_08,2020-04-05,2020-07-12,2020-08-16,FALSE,0.34736012097395147,0.3473601209739515,3,2020-03-22,0,0,7,20,14,25,2.894667674782929,1,5,10,1,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_09,2020-11-08,2021-03-07,2021-08-01,FALSE,2.4183908257768216,2.610326605600379,21,2020-08-16,0,0,12,39,17,190,21.88693129085736,7,9,10,3,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
strict,AC,AC_wave_10,2021-09-12,2021-10-31,2022-07-17,FALSE,0.8061302752589407,0.5758073394706719,7,2021-08-01,0,0,9,45,7,43,4.9435887704154995,8,10,21,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_11,2022-09-04,2022-09-11,2022-09-25,FALSE,0.11460451129198249,0.038201503763994164,1,2022-07-17,0,0,7,4,1,1,0.11460451129198249,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_12,2022-10-30,2022-11-06,2022-11-20,FALSE,0.11460451129198249,0.038201503763994164,1,2022-09-25,0,0,5,4,1,1,0.11460451129198249,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_13,2023-02-05,2023-04-09,2023-06-04,FALSE,0.3422383758735634,0.3042118896653897,3,2022-11-20,0,0,11,18,9,18,2.053430255241381,5,6,6,3,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_14,2023-07-02,2023-07-09,2023-08-20,FALSE,0.22815891724904233,0.07605297241634744,2,2023-06-04,0,0,4,8,1,4,0.45631783449808466,2,4,4,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
strict,AC,AC_wave_15,2023-12-03,2024-01-07,2024-10-13,FALSE,1.3626592749971327,2.201514887423137,12,2023-08-20,0,0,7,46,5,219,24.891086087479025,8,55,80,3,5,7,FALSE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
strict,AC,AC_wave_16,2024-12-22,2025-01-19,2025-06-22,FALSE,0.5653729426078619,0.6030644721150527,5,2024-10-13,0,0,18,27,4,45,5.091238589839889,15,23,29,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
strict,AL,AL_wave_01,2015-03-29,2015-04-12,2015-08-23,FALSE,0,0.020956597419781814,0,2015-03-22,0,NA,NA,22,2,7,0.22004427290770906,2,2,4,2,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
