state,week_start,reported_cases,population,incidence_raw,incidence_smooth
PA,2021-03-21,5,8520153,0.05868439216995282,0.05477209935862263
PA,2021-03-28,4,8520153,0.04694751373596225,0.07824585622660377
PA,2021-04-04,11,8520153,0.1291056627738962,0.0665089777926132
PA,2021-04-11,2,8520153,0.023473756867981126,0.07433356341527357
PA,2021-04-18,6,8520153,0.07042127060394339,0.05085980654729244
PA,2021-04-25,5,8520153,0.05868439216995282,0.0665089777926132
PA,2021-05-02,6,8520153,0.07042127060394339,0.0665089777926132
PA,2021-05-09,6,8520153,0.07042127060394339,0.0665089777926132
PA,2021-05-16,5,8520153,0.05868439216995282,0.06259668498128301
PA,2021-05-23,5,8520153,0.05868439216995282,0.05477209935862263
PA,2021-05-30,4,8520153,0.04694751373596225,0.039122928113301876
PA,2021-06-06,1,8520153,0.011736878433990563,0.027386049679311315
PA,2021-06-13,2,8520153,0.023473756867981126,0.011736878433990563
PA,2021-06-20,0,8520153,0,0.01956146405665094
PA,2021-06-27,3,8520153,0.035210635301971695,0.011736878433990565
PA,2021-07-04,0,8520153,0,0.01956146405665094
PA,2021-07-11,2,8520153,0.023473756867981126,0.01564917124532075
PA,2021-07-18,2,8520153,0.023473756867981126,0.01564917124532075
PA,2021-07-25,0,8520153,0,0.007824585622660375
PA,2021-08-01,0,8520153,0,0
PA,2021-08-08,0,8520153,0,0.0039122928113301874
PA,2021-08-15,1,8520153,0.011736878433990563,0.007824585622660375
PA,2021-08-22,1,8520153,0.011736878433990563,0.011736878433990563
PA,2021-08-29,1,8520153,0.011736878433990563,0.007824585622660375
PA,2021-09-05,0,8520153,0,0.0039122928113301874
PA,2021-09-12,0,8520153,0,0.0039122928113301874
PA,2021-09-19,1,8520153,0.011736878433990563,0.0039122928113301874
PA,2021-09-26,0,8520153,0,0.007824585622660375
PA,2021-10-03,1,8520153,0.011736878433990563,0.011736878433990563
PA,2021-10-10,2,8520153,0.023473756867981126,0.011736878433990563
PA,2021-10-17,0,8520153,0,0.01564917124532075
PA,2021-10-24,2,8520153,0.023473756867981126,0.011736878433990563
PA,2021-10-31,1,8520153,0.011736878433990563,0.011736878433990563
PA,2021-11-07,0,8520153,0,0.0039122928113301874
PA,2021-11-14,0,8520153,0,0.0039122928113301874
PA,2021-11-21,1,8520153,0.011736878433990563,0.011736878433990563
PA,2021-11-28,2,8520153,0.023473756867981126,0.011736878433990563
PA,2021-12-05,0,8520153,0,0.011736878433990563
PA,2021-12-12,1,8520153,0.011736878433990563,0.011736878433990563
PA,2021-12-19,2,8520153,0.023473756867981126,0.011736878433990563
PA,2021-12-26,0,8520153,0,0.023382652509512582
PA,2022-01-02,4,8570045,0.04667420066055662,0.027226617051991364
PA,2022-01-09,3,8570045,0.03500565049541747,0.03500565049541747
PA,2022-01-16,2,8570045,0.02333710033027831,0.02333710033027831
PA,2022-01-23,1,8570045,0.011668550165139156,0.011668550165139156
PA,2022-01-30,0,8570045,0,0.011668550165139156
PA,2022-02-06,2,8570045,0.02333710033027831,0.011668550165139156
PA,2022-02-13,1,8570045,0.011668550165139156,0.011668550165139156
PA,2022-02-20,0,8570045,0,0.02333710033027831
PA,2022-02-27,5,8570045,0.058342750825695774,0.03500565049541746
PA,2022-03-06,4,8570045,0.04667420066055662,0.038895167217130516
PA,2022-03-13,1,8570045,0.011668550165139156,0.031116133773704417
PA,2022-03-20,3,8570045,0.03500565049541747,0.015558066886852209
PA,2022-03-27,0,8570045,0,0.011668550165139157
PA,2022-04-03,0,8570045,0,0.011668550165139157
PA,2022-04-10,3,8570045,0.03500565049541747,0.01944758360856526
PA,2022-04-17,2,8570045,0.02333710033027831,0.03500565049541747
PA,2022-04-24,4,8570045,0.04667420066055662,0.04667420066055662
PA,2022-05-01,6,8570045,0.07001130099083494,0.06612178426912188
PA,2022-05-08,7,8570045,0.08167985115597409,0.06612178426912188
PA,2022-05-15,4,8570045,0.04667420066055662,0.05445323410398273
PA,2022-05-22,3,8570045,0.03500565049541747,0.03889516721713052
PA,2022-05-29,3,8570045,0.03500565049541747,0.03889516721713052
PA,2022-06-05,4,8570045,0.04667420066055662,0.03889516721713052
PA,2022-06-12,3,8570045,0.03500565049541747,0.031116133773704417
PA,2022-06-19,1,8570045,0.011668550165139156,0.027226617051991364
PA,2022-06-26,3,8570045,0.03500565049541747,0.02333710033027831
PA,2022-07-03,2,8570045,0.02333710033027831,0.01944758360856526
PA,2022-07-10,0,8570045,0,0.007779033443426103
PA,2022-07-17,0,8570045,0,0.0038895167217130517
PA,2022-07-24,1,8570045,0.011668550165139156,0.007779033443426103
PA,2022-07-31,1,8570045,0.011668550165139156,0.02333710033027831
PA,2022-08-07,4,8570045,0.04667420066055662,0.02333710033027831
PA,2022-08-14,1,8570045,0.011668550165139156,0.019447583608565258
PA,2022-08-21,0,8570045,0,0.007779033443426103
PA,2022-08-28,1,8570045,0.011668550165139156,0.007779033443426103
PA,2022-09-04,1,8570045,0.011668550165139156,0.011668550165139156
PA,2022-09-11,1,8570045,0.011668550165139156,0.007779033443426103
PA,2022-09-18,0,8570045,0,0.015558066886852209
PA,2022-09-25,3,8570045,0.03500565049541747,0.011668550165139157
PA,2022-10-02,0,8570045,0,0.011668550165139157
PA,2022-10-09,0,8570045,0,0
PA,2022-10-16,0,8570045,0,0
PA,2022-10-23,0,8570045,0,0
PA,2022-10-30,0,8570045,0,0
PA,2022-11-06,0,8570045,0,0
PA,2022-11-13,0,8570045,0,0
PA,2022-11-20,0,8570045,0,0.011668550165139157
PA,2022-11-27,3,8570045,0.03500565049541747,0.011668550165139157
PA,2022-12-04,0,8570045,0,0.011668550165139157
PA,2022-12-11,0,8570045,0,0
PA,2022-12-18,0,8570045,0,0
PA,2022-12-25,0,8570045,0,0.011606152189152426
PA,2023-01-01,3,8616120,0.03481845656745728,0.027081021774688994
PA,2023-01-08,4,8616120,0.046424608756609705,0.050293326152993846
PA,2023-01-15,6,8616120,0.06963691313491456,0.05803076094576213
PA,2023-01-22,5,8616120,0.05803076094576212,0.06189947834214627
PA,2023-01-29,5,8616120,0.05803076094576212,0.0657681957385304
PA,2023-02-05,7,8616120,0.08124306532406697,0.0657681957385304
PA,2023-02-12,5,8616120,0.05803076094576212,0.05029332615299384
PA,2023-02-19,1,8616120,0.011606152189152426,0.042555891360225556
PA,2023-02-26,5,8616120,0.05803076094576212,0.02708102177468899
PA,2023-03-05,1,8616120,0.011606152189152426,0.03481845656745727
PA,2023-03-12,3,8616120,0.03481845656745728,0.03481845656745727
PA,2023-03-19,5,8616120,0.05803076094576212,0.038687173963841415
PA,2023-03-26,2,8616120,0.023212304378304852,0.038687173963841415
PA,2023-04-02,3,8616120,0.03481845656745728,0.04255589136022556
PA,2023-04-09,6,8616120,0.06963691313491456,0.058030760945762136
PA,2023-04-16,6,8616120,0.06963691313491456,0.054162043549377994
PA,2023-04-23,2,8616120,0.023212304378304852,0.04255589136022556
PA,2023-04-30,3,8616120,0.03481845656745728,0.0464246087566097
PA,2023-05-07,7,8616120,0.08124306532406697,0.042555891360225556
PA,2023-05-14,1,8616120,0.011606152189152426,0.03481845656745727
PA,2023-05-21,1,8616120,0.011606152189152426,0.015474869585536568
PA,2023-05-28,2,8616120,0.023212304378304852,0.030949739171073132
PA,2023-06-04,5,8616120,0.05803076094576212,0.08124306532406697
PA,2023-06-11,14,8616120,0.16248613064813394,0.09671793490960354
PA,2023-06-18,6,8616120,0.06963691313491456,0.12379895668429254
PA,2023-06-25,12,8616120,0.13927382626982912,0.08511178272045113
PA,2023-07-02,4,8616120,0.046424608756609705,0.06963691313491456
PA,2023-07-09,2,8616120,0.023212304378304852,0.042555891360225556
PA,2023-07-16,5,8616120,0.05803076094576212,0.05416204354937798
PA,2023-07-23,7,8616120,0.08124306532406697,0.11219280449514012
PA,2023-07-30,17,8616120,0.19730458721559124,0.11219280449514012
PA,2023-08-06,5,8616120,0.05803076094576212,0.09284921751321941
PA,2023-08-13,2,8616120,0.023212304378304852,0.050293326152993846
PA,2023-08-20,6,8616120,0.06963691313491456,0.04255589136022556
PA,2023-08-27,3,8616120,0.03481845656745728,0.046424608756609705
PA,2023-09-03,3,8616120,0.03481845656745728,0.023212304378304852
PA,2023-09-10,0,8616120,0,0.01547486958553657
PA,2023-09-17,1,8616120,0.011606152189152426,0.003868717396384142
PA,2023-09-24,0,8616120,0,0.011606152189152426
PA,2023-10-01,2,8616120,0.023212304378304852,0.02708102177468899
PA,2023-10-08,5,8616120,0.05803076094576212,0.038687173963841415
PA,2023-10-15,3,8616120,0.03481845656745728,0.038687173963841415
PA,2023-10-22,2,8616120,0.023212304378304852,0.03094973917107314
PA,2023-10-29,3,8616120,0.03481845656745728,0.03094973917107314
PA,2023-11-05,3,8616120,0.03481845656745728,0.03094973917107314
PA,2023-11-12,2,8616120,0.023212304378304852,0.023212304378304852
PA,2023-11-19,1,8616120,0.011606152189152426,0.01934358698192071
PA,2023-11-26,2,8616120,0.023212304378304852,0.015474869585536568
PA,2023-12-03,1,8616120,0.011606152189152426,0.01934358698192071
PA,2023-12-10,2,8616120,0.023212304378304852,0.023212304378304852
PA,2023-12-17,3,8616120,0.03481845656745728,0.01934358698192071
PA,2023-12-24,0,8616120,0,0.01547486958553657
PA,2023-12-31,1,8616120,0.011606152189152426,0.00771591916111098
PA,2024-01-07,1,8664306,0.011541605294180515,0.02695192798474517
PA,2024-01-14,5,8664306,0.05770802647090257,0.04616642117672206
PA,2024-01-21,6,8664306,0.06924963176508309,0.0807912370592636
PA,2024-01-28,10,8664306,0.11541605294180514,0.09233284235344412
PA,2024-02-04,8,8664306,0.09233284235344412,0.13465206176543934
PA,2024-02-11,17,8664306,0.19620729000106876,0.16158247411852722
PA,2024-02-18,17,8664306,0.19620729000106876,0.20774889529524926
PA,2024-02-25,20,8664306,0.23083210588361028,0.21544329882470295
PA,2024-03-03,19,8664306,0.21929050058942978,0.24622091294251763
PA,2024-03-10,25,8664306,0.28854013235451287,0.22698490411888345
PA,2024-03-17,15,8664306,0.17312407941270772,0.2000544917657956
PA,2024-03-24,12,8664306,0.13849926353016617,0.16542967588325405
PA,2024-03-31,16,8664306,0.18466568470688824,0.18851288647161507
PA,2024-04-07,21,8664306,0.2423737111777908,0.22698490411888347
PA,2024-04-14,22,8664306,0.25391531647197135,0.2500681147072445
PA,2024-04-21,22,8664306,0.25391531647197135,0.261609720001425
PA,2024-04-28,24,8664306,0.27699852706033234,0.24622091294251766
PA,2024-05-05,18,8664306,0.20774889529524926,0.21544329882470295
PA,2024-05-12,14,8664306,0.16158247411852722,0.142346465294893
PA,2024-05-19,5,8664306,0.05770802647090257,0.11541605294180515
PA,2024-05-26,11,8664306,0.12695765823598568,0.10772164941235148
PA,2024-06-02,12,8664306,0.13849926353016617,0.12695765823598565
PA,2024-06-09,10,8664306,0.11541605294180514,0.12311045647125882
PA,2024-06-16,10,8664306,0.11541605294180514,0.0923328423534441
PA,2024-06-23,4,8664306,0.04616642117672206,0.07694403529453676
PA,2024-06-30,6,8664306,0.06924963176508309,0.05770802647090257
PA,2024-07-07,5,8664306,0.05770802647090257,0.04231921941199522
PA,2024-07-14,0,8664306,0,0.01923600882363419
PA,2024-07-21,0,8664306,0,0.0038472017647268385
PA,2024-07-28,1,8664306,0.011541605294180515,0.0038472017647268385
PA,2024-08-04,0,8664306,0,0.0038472017647268385
PA,2024-08-11,0,8664306,0,0.0038472017647268385
PA,2024-08-18,1,8664306,0.011541605294180515,0.0038472017647268385
PA,2024-08-25,0,8664306,0,0.007694403529453677
PA,2024-09-01,1,8664306,0.011541605294180515,0.0038472017647268385
PA,2024-09-08,0,8664306,0,0.0038472017647268385
PA,2024-09-15,0,8664306,0,0
PA,2024-09-22,0,8664306,0,0
PA,2024-09-29,0,8664306,0,0.0038472017647268385
PA,2024-10-06,1,8664306,0.011541605294180515,0.007694403529453677
PA,2024-10-13,1,8664306,0.011541605294180515,0.02308321058836103
PA,2024-10-20,4,8664306,0.04616642117672206,0.030777614117814704
PA,2024-10-27,3,8664306,0.03462481588254154,0.03462481588254154
PA,2024-11-03,2,8664306,0.02308321058836103,0.02308321058836103
PA,2024-11-10,1,8664306,0.011541605294180515,0.015388807058907354
PA,2024-11-17,1,8664306,0.011541605294180515,0.015388807058907354
PA,2024-11-24,2,8664306,0.02308321058836103,0.015388807058907354
PA,2024-12-01,1,8664306,0.011541605294180515,0.011541605294180515
PA,2024-12-08,0,8664306,0,0.0038472017647268385
PA,2024-12-15,0,8664306,0,0.0038472017647268385
PA,2024-12-22,1,8664306,0.011541605294180515,0.01923600882363419
PA,2024-12-29,4,8664306,0.04616642117672206,0.02306250214709211
PA,2025-01-05,1,8711196,0.011479479970373758,0.038347766999654864
PA,2025-01-12,5,8711196,0.057397399851868786,0.026785453264205433
PA,2025-01-19,1,8711196,0.011479479970373758,0.06887687982224255
PA,2025-01-26,12,8711196,0.1377537596444851,0.07270337314570047
PA,2025-02-02,6,8711196,0.06887687982224255,0.09183583976299008
PA,2025-02-09,6,8711196,0.06887687982224255,0.05739739985186879
PA,2025-02-16,3,8711196,0.03443843991112128,0.04591791988149504
PA,2025-02-23,3,8711196,0.03443843991112128,0.04209142655803711
PA,2025-03-02,5,8711196,0.057397399851868786,0.05357090652841087
PA,2025-03-09,6,8711196,0.06887687982224255,0.06887687982224255
PA,2025-03-16,7,8711196,0.08035635979261631,0.06505038649878463
PA,2025-03-23,4,8711196,0.04591791988149503,0.08800934643953215
PA,2025-03-30,12,8711196,0.1377537596444851,0.08418285311607424
PA,2025-04-06,6,8711196,0.06887687982224255,0.0994888264099059
PA,2025-04-13,8,8711196,0.09183583976299006,0.12627427967411134
PA,2025-04-20,19,8711196,0.2181101194371014,0.13392726632102717
PA,2025-04-27,8,8711196,0.09183583976299006,0.1568862262617747
PA,2025-05-04,14,8711196,0.16071271958523262,0.13392726632102717
PA,2025-05-11,13,8711196,0.14923323961485885,0.14540674629140093
PA,2025-05-18,11,8711196,0.12627427967411134,0.1377537596444851
PA,2025-05-25,12,8711196,0.1377537596444851,0.14158025296794302
PA,2025-06-01,14,8711196,0.16071271958523262,0.1339272663210272
PA,2025-06-08,9,8711196,0.10331531973336383,0.14540674629140093
PA,2025-06-15,15,8711196,0.17219219955560636,0.13392726632102717
PA,2025-06-22,11,8711196,0.12627427967411134,0.17601869287906427
PA,2025-06-29,20,8711196,0.22958959940747514,0.20663063946672763
PA,2025-07-06,23,8711196,0.2640280393185964,0.1989776528198118
PA,2025-07-13,9,8711196,0.10331531973336383,0.16071271958523262
PA,2025-07-20,10,8711196,0.11479479970373757,0.10331531973336382
PA,2025-07-27,8,8711196,0.09183583976299006,0.0994888264099059
PA,2025-08-03,8,8711196,0.09183583976299006,0.08035635979261631
PA,2025-08-10,5,8711196,0.057397399851868786,0.06505038649878463
PA,2025-08-17,4,8711196,0.04591791988149503,0.08035635979261631
PA,2025-08-24,12,8711196,0.1377537596444851,0.09566233308644799
PA,2025-08-31,9,8711196,0.10331531973336383,0.11479479970373759
PA,2025-09-07,9,8711196,0.10331531973336383,0.08418285311607424
PA,2025-09-14,4,8711196,0.04591791988149503,0.07270337314570047
PA,2025-09-21,6,8711196,0.06887687982224255,0.06505038649878463
PA,2025-09-28,7,8711196,0.08035635979261631,0.08418285311607424
PA,2025-10-05,9,8711196,0.10331531973336383,0.07270337314570047
PA,2025-10-12,3,8711196,0.03443843991112128,0.04974441320495296
PA,2025-10-19,1,8711196,0.011479479970373758,0.022958959940747516
PA,2025-10-26,2,8711196,0.022958959940747516,0.015305973293831676
PA,2025-11-02,1,8711196,0.011479479970373758,0.011479479970373758
PA,2025-11-09,0,8711196,0,0.011479479970373758
PA,2025-11-16,2,8711196,0.022958959940747516,0.007652986646915838
PA,2025-11-23,0,8711196,0,0.011479479970373758
PA,2025-11-30,1,8711196,0.011479479970373758,0.003826493323457919
PA,2025-12-07,0,8711196,0,0.011479479970373758
PA,2025-12-14,2,8711196,0.022958959940747516,0.011479479970373758
PA,2025-12-21,1,8711196,0.011479479970373758,0.015305973293831676
PA,2025-12-28,1,8711196,0.011479479970373758,0.011479479970373758
PB,2015-01-04,0,3932039,0,0
PB,2015-01-11,0,3932039,0,0
PB,2015-01-18,0,3932039,0,0
PB,2015-01-25,0,3932039,0,0.008477365899303983
PB,2015-02-01,1,3932039,0.025432097697911948,0.008477365899303983
PB,2015-02-08,0,3932039,0,0.008477365899303983
PB,2015-02-15,0,3932039,0,0
PB,2015-02-22,0,3932039,0,0
PB,2015-03-01,0,3932039,0,0
PB,2015-03-08,0,3932039,0,0
PB,2015-03-15,0,3932039,0,0
PB,2015-03-22,0,3932039,0,0.008477365899303983
PB,2015-03-29,1,3932039,0.025432097697911948,0.008477365899303983
PB,2015-04-05,0,3932039,0,0.008477365899303983
PB,2015-04-12,0,3932039,0,0
PB,2015-04-19,0,3932039,0,0
PB,2015-04-26,0,3932039,0,0.025432097697911948
PB,2015-05-03,3,3932039,0.07629629309373584,0.03390946359721593
PB,2015-05-10,1,3932039,0.025432097697911948,0.04238682949651991
PB,2015-05-17,1,3932039,0.025432097697911948,0.016954731798607965
PB,2015-05-24,0,3932039,0,0.008477365899303983
PB,2015-05-31,0,3932039,0,0.008477365899303983
PB,2015-06-07,1,3932039,0.025432097697911948,0.008477365899303983
PB,2015-06-14,0,3932039,0,0.008477365899303983
PB,2015-06-21,0,3932039,0,0
PB,2015-06-28,0,3932039,0,0
PB,2015-07-05,0,3932039,0,0
PB,2015-07-12,0,3932039,0,0
PB,2015-07-19,0,3932039,0,0
PB,2015-07-26,0,3932039,0,0
PB,2015-08-02,0,3932039,0,0
PB,2015-08-09,0,3932039,0,0
PB,2015-08-16,0,3932039,0,0
PB,2015-08-23,0,3932039,0,0
PB,2015-08-30,0,3932039,0,0
PB,2015-09-06,0,3932039,0,0
PB,2015-09-13,0,3932039,0,0
PB,2015-09-20,0,3932039,0,0
PB,2015-09-27,0,3932039,0,0
PB,2015-10-04,0,3932039,0,0.008477365899303983
PB,2015-10-11,1,3932039,0.025432097697911948,0.008477365899303983
PB,2015-10-18,0,3932039,0,0.016954731798607965
PB,2015-10-25,1,3932039,0.025432097697911948,0.008477365899303983
PB,2015-11-01,0,3932039,0,0.008477365899303983
PB,2015-11-08,0,3932039,0,0
PB,2015-11-15,0,3932039,0,0
PB,2015-11-22,0,3932039,0,0.016954731798607965
PB,2015-11-29,2,3932039,0.050864195395823895,0.03390946359721593
PB,2015-12-06,2,3932039,0.050864195395823895,0.03390946359721593
PB,2015-12-13,0,3932039,0,0.016954731798607965
PB,2015-12-20,0,3932039,0,0.042386829496519916
PB,2015-12-27,5,3932039,0.12716048848955974,0.10134728093142778
PB,2016-01-03,7,3957455,0.1768813543047236,0.14346188909921911
PB,2016-01-10,5,3957455,0.126343824503374,0.16003551103760708
PB,2016-01-17,7,3957455,0.1768813543047236,0.19372719757184015
PB,2016-01-24,11,3957455,0.2779564139074228,0.32007102207521415
PB,2016-01-31,20,3957455,0.505375298013496,0.5474899061812873
PB,2016-02-07,34,3957455,0.8591380066229433,0.850715084989385
PB,2016-02-14,47,3957455,1.1876319503317156,0.9096755364242929
PB,2016-02-21,27,3957455,0.6822566523182196,1.3813591479035559
PB,2016-02-28,90,3957455,2.2741888410607323,1.827773994482144
PB,2016-03-06,100,3957455,2.52687649006748,2.5352994117010383
PB,2016-03-13,111,3957455,2.804832903974903,3.032251788080976
PB,2016-03-20,149,3957455,3.7650459702005454,3.7397772052998706
PB,2016-03-27,184,3957455,4.649452741724163,5.079021745035635
PB,2016-04-03,270,3957455,6.822566523182197,5.7865471622545295
PB,2016-04-10,233,3957455,5.887622221857229,7.016293720754037
PB,2016-04-17,330,3957455,8.338692417222685,8.246040279253544
PB,2016-04-24,416,3957455,10.511806198680718,11.682592305745317
PB,2016-05-01,641,3957455,16.19727830133255,14.765381623627643
PB,2016-05-08,696,3957455,17.58706037086966,16.702653599346043
PB,2016-05-15,646,3957455,16.32362212583592,15.860361435990217
PB,2016-05-22,541,3957455,13.670401811265068,14.428464758285312
PB,2016-05-29,526,3957455,13.291370337754945,13.670401811265068
PB,2016-06-05,556,3957455,14.049433284775189,12.499615704200467
PB,2016-06-12,402,3957455,10.15804349007127,10.705533396252557
PB,2016-06-19,313,3957455,7.909123413911213,8.305000730688452
PB,2016-06-26,271,3957455,6.847835288082871,6.873104052983546
PB,2016-07-03,232,3957455,5.862353456956554,5.769701318987413
PB,2016-07-10,182,3957455,4.598915211922814,4.885294547463795
PB,2016-07-17,166,3957455,4.194614973512017,4.051425305741526
PB,2016-07-24,133,3957455,3.3607457317897484,3.529204164460914
PB,2016-07-31,120,3957455,3.032251788080976,2.7879870607077866
PB,2016-08-07,78,3957455,1.9709636622526348,2.206805467992266
PB,2016-08-14,64,3957455,1.6172009536431873,1.5582405022082795
PB,2016-08-21,43,3957455,1.0865568907290166,1.0191735176605503
PB,2016-08-28,14,3957455,0.3537627086094472,0.6317191225168701
PB,2016-09-04,18,3957455,0.45483776821214644,0.379031473510122
PB,2016-09-11,13,3957455,0.32849394370877244,0.35376270860944725
PB,2016-09-18,11,3957455,0.2779564139074228,0.252687649006748
PB,2016-09-25,6,3957455,0.15161258940404881,0.22741888410607322
PB,2016-10-02,10,3957455,0.252687649006748,0.21057304083895667
PB,2016-10-09,9,3957455,0.22741888410607322,0.21057304083895667
PB,2016-10-16,6,3957455,0.15161258940404881,0.1853042759382819
PB,2016-10-23,7,3957455,0.1768813543047236,0.14318966777049053
PB,2016-10-30,4,3957455,0.1010750596026992,0.13476674613693226
PB,2016-11-06,5,3957455,0.126343824503374,0.1010750596026992
PB,2016-11-13,3,3957455,0.07580629470202441,0.09265213796914094
PB,2016-11-20,3,3957455,0.07580629470202441,0.05896045143490787
PB,2016-11-27,1,3957455,0.0252687649006748,0.042114608167791334
PB,2016-12-04,1,3957455,0.0252687649006748,0.033691686534233066
PB,2016-12-11,2,3957455,0.0505375298013496,0.1010750596026992
PB,2016-12-18,9,3957455,0.22741888410607322,0.16003551103760708
PB,2016-12-25,8,3957455,0.2021501192053984,0.21016589857594
PB,2017-01-01,8,3981512,0.20092869241634836,0.2683120654848145
PB,2017-01-08,16,3981512,0.40185738483269673,0.3097650674752037
PB,2017-01-15,13,3981512,0.3265091251765661,0.368369269429972
PB,2017-01-22,15,3981512,0.37674129828065317,0.38511332713133434
PB,2017-01-29,18,3981512,0.4520895579367838,0.42697347138474023
PB,2017-02-05,18,3981512,0.4520895579367838,0.4520895579367838
PB,2017-02-12,18,3981512,0.4520895579367838,0.47720564448882735
PB,2017-02-19,21,3981512,0.5274378175929144,0.43534550023542146
PB,2017-02-26,13,3981512,0.3265091251765661,0.40185738483269673
PB,2017-03-05,14,3981512,0.3516252117286096,0.35999724057929083
PB,2017-03-12,16,3981512,0.40185738483269673,0.42697347138474023
PB,2017-03-19,21,3981512,0.5274378175929144,0.46046158678746496
PB,2017-03-26,18,3981512,0.4520895579367838,0.5190657887422332
PB,2017-04-02,23,3981512,0.5776699906970015,0.6027860772490451
PB,2017-04-09,31,3981512,0.77859868311335,0.6865063657558569
PB,2017-04-16,28,3981512,0.7032504234572192,0.6613902792038134
PB,2017-04-23,20,3981512,0.502321731040871,0.6613902792038134
PB,2017-04-30,31,3981512,0.77859868311335,0.7367385388599441
PB,2017-05-07,37,3981512,0.9292952024256113,0.9460392601269736
PB,2017-05-14,45,3981512,1.1302238948419594,1.2725483853035398
PB,2017-05-21,70,3981512,1.7581260586430483,1.5990575104801057
PB,2017-05-28,76,3981512,1.9088225779553094,1.883706491403266
PB,2017-06-04,79,3981512,1.9841708376114402,1.8167302605978166
PB,2017-06-11,62,3981512,1.5571973662267,1.749754029792367
PB,2017-06-18,68,3981512,1.7078938855389612,1.5488253373760188
PB,2017-06-25,55,3981512,1.381384760362395,1.473477077719888
PB,2017-07-02,53,3981512,1.3311525872583079,1.2139441833487714
PB,2017-07-09,37,3981512,0.9292952024256113,0.9795273755296983
PB,2017-07-16,27,3981512,0.6781343369051757,0.9041791158735676
PB,2017-07-23,44,3981512,1.105107808289916,0.9292952024256111
PB,2017-07-30,40,3981512,1.004643462081742,1.1218518659912784
PB,2017-08-06,50,3981512,1.2558043276021773,1.0548756351858288
PB,2017-08-13,36,3981512,0.9041791158735676,1.0716196928871913
PB,2017-08-20,42,3981512,1.0548756351858288,0.8204588273667558
PB,2017-08-27,20,3981512,0.502321731040871,0.6111581060997262
PB,2017-09-03,11,3981512,0.276276952072479,0.43534550023542146
PB,2017-09-10,21,3981512,0.5274378175929144,0.40185738483269673
PB,2017-09-17,16,3981512,0.40185738483269673,0.40185738483269673
PB,2017-09-24,11,3981512,0.276276952072479,0.34325318287792844
PB,2017-10-01,14,3981512,0.3516252117286096,0.30139303862452255
PB,2017-10-08,11,3981512,0.276276952072479,0.2930210097738414
PB,2017-10-15,10,3981512,0.2511608655204355,0.2930210097738414
PB,2017-10-22,14,3981512,0.3516252117286096,0.2846489809231602
PB,2017-10-29,10,3981512,0.2511608655204355,0.2511608655204355
PB,2017-11-05,6,3981512,0.15069651931226127,0.21767275011771076
PB,2017-11-12,10,3981512,0.2511608655204355,0.22604477896839192
PB,2017-11-19,11,3981512,0.276276952072479,0.1925566635656672
PB,2017-11-26,2,3981512,0.05023217310408709,0.16744057701362364
PB,2017-12-03,7,3981512,0.1758126058643048,0.15069651931226127
PB,2017-12-10,9,3981512,0.2260447789683919,0.1758126058643048
PB,2017-12-17,5,3981512,0.12558043276021774,0.1339524616108989
PB,2017-12-24,2,3981512,0.05023217310408709,0.1423244904615801
PB,2017-12-31,10,3981512,0.2511608655204355,0.2168861487187106
PB,2018-01-07,14,4008413,0.3492654075316092,0.25835299227261643
PB,2018-01-14,7,4008413,0.1746327037658046,0.2245277619846059
PB,2018-01-21,6,4008413,0.1496851746564039,0.16631686072933768
PB,2018-01-28,7,4008413,0.1746327037658046,0.1496851746564039
PB,2018-02-04,5,4008413,0.12473764554700327,0.21621191894813901
PB,2018-02-11,14,4008413,0.3492654075316092,0.24115944805753967
PB,2018-02-18,10,4008413,0.24947529109400654,0.2993703493128078
PB,2018-02-25,12,4008413,0.2993703493128078,0.2744228202034072
PB,2018-03-04,11,4008413,0.2744228202034072,0.3160020353857416
PB,2018-03-11,15,4008413,0.3742129366410098,0.25779113413047344
PB,2018-03-18,5,4008413,0.12473764554700327,0.29105450627634094
PB,2018-03-25,15,4008413,0.3742129366410098,0.29105450627634094
PB,2018-04-01,15,4008413,0.3742129366410098,0.35758125056807605
PB,2018-04-08,13,4008413,0.3243178784222085,0.3492654075316092
PB,2018-04-15,14,4008413,0.3492654075316092,0.33263372145867537
PB,2018-04-22,13,4008413,0.3243178784222085,0.3825287796774767
PB,2018-04-29,19,4008413,0.47400305307861246,0.3908446227139436
PB,2018-05-06,15,4008413,0.3742129366410098,0.4490555239692118
PB,2018-05-13,20,4008413,0.4989505821880131,0.44073968093274485
PB,2018-05-20,18,4008413,0.4490555239692117,0.4740030530786124
PB,2018-05-27,19,4008413,0.47400305307861246,0.5405297973703476
PB,2018-06-03,28,4008413,0.6985308150632183,0.582109012552682
PB,2018-06-10,23,4008413,0.5737931695162151,0.6818991289902846
PB,2018-06-17,31,4008413,0.7733734023914203,0.5987406986256156
PB,2018-06-24,18,4008413,0.4490555239692117,0.6070565416620826
PB,2018-07-01,24,4008413,0.5987406986256156,0.6070565416620826
PB,2018-07-08,31,4008413,0.7733734023914203,0.5821090125526819
PB,2018-07-15,15,4008413,0.3742129366410098,0.5155822682609468
PB,2018-07-22,16,4008413,0.3991604657504104,0.3492654075316091
PB,2018-07-29,11,4008413,0.2744228202034072,0.3243178784222085
PB,2018-08-05,12,4008413,0.2993703493128078,0.28273866323987407
