week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2018-05-20,20,178,2018,94,22.18078205581394,0.6091421788182061,3490648
2018-05-27,21,179,2018,91,24.638532845919872,0.21921596798872567,3490648
2018-06-03,22,180,2018,48,21.978775015976804,0.6458690348308328,3490648
2018-06-10,23,181,2018,71,23.767064013694036,3.3258979367784076,3490648
2018-06-17,24,182,2018,50,23.222176516916022,0.05284574286823581,3490648
2018-06-24,25,183,2018,27,24.183076635382186,0.015573017726294724,3490648
2018-07-01,26,184,2018,33,24.30763307734365,0.008590366473469236,3490648
2018-07-08,27,185,2018,13,22.571692228804533,0.018113221681519503,3490648
2018-07-15,28,186,2018,26,25.521310585302654,0.00856726555781863,3490648
2018-07-22,29,187,2018,20,23.710986680334543,0.011561771117935321,3490648
2018-07-29,30,188,2018,16,26.07490984591761,0.18417704409262675,3490648
2018-08-05,31,189,2018,20,24.944096956282937,1.0147276436321837,3490648
2018-08-12,32,190,2018,16,26.166412973608413,3.280481582532605,3490648
2018-08-19,33,191,2018,13,24.826758122302525,7.477947916399153,3490648
2018-08-26,34,192,2018,9,26.746118621622724,1.0323835187893045,3490648
2018-09-02,35,193,2018,11,24.58686714852782,0.2623792853451844,3490648
2018-09-09,36,194,2018,3,28.67530010868402,8.066088346402424,3490648
2018-09-16,37,195,2018,9,27.035471220961043,26.723952943864692,3490648
2018-09-23,38,196,2018,2,27.904127813073547,22.066467809304285,3490648
2018-09-30,39,197,2018,9,27.240978707003027,26.466949525219196,3490648
2018-10-07,40,198,2018,9,27.299346813894374,27.884317455838442,3490648
2018-10-14,41,199,2018,9,26.991657893546485,50.81658323932878,3490648
2018-10-21,42,200,2018,6,26.533422564295662,40.99902495541312,3490648
2018-10-28,43,201,2018,8,26.703758768618123,36.51917224222016,3490648
2018-11-04,44,202,2018,14,25.231701079272554,73.35905851940669,3490648
2018-11-11,45,203,2018,13,26.317415483684734,57.59537296337655,3490648
2018-11-18,46,204,2018,13,25.29652826826694,77.28923891267642,3490648
2018-11-25,47,205,2018,10,24.65221740488848,89.8396076531253,3490648
2018-12-02,48,206,2018,25,24.635946872369633,70.35787923334591,3490648
2018-12-09,49,207,2018,21,26.08613618322741,24.571664346914112,3490648
2018-12-16,50,208,2018,10,26.78234689194836,21.94080555581732,3490648
2018-12-23,51,209,2018,2,25.825844175790056,70.729109653982,3490648
2018-12-30,52,210,2018,4,25.522843619039,48.54483785113531,3490648
2019-01-06,1,211,2019,11,25.724079976826687,41.62752311721651,3551996
