state,year,observed_cases,reference_q025,reference_q975,prob_below_reference,prob_above_reference,q_implied_q025,q_implied_median,q_implied_q975,q_implied_prob_gt_one,annual_hmc_pass,flag_q_gt_one,flag_implausibly_high,flag_implausibly_low,flag_label
MT,2019,339,0.07724361106339048,0.1937957032029353,0.943,0.013,0.006451490713173989,0.014377636677381313,0.1246748612002091,5e-4,TRUE,FALSE,FALSE,FALSE,none
MT,2020,188,0.07724361106339048,0.1937957032029353,0.971,0.0025,0.003795672900179449,0.008139885555207445,0.08340360003225092,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
MT,2021,100,0.07724361106339048,0.1937957032029353,0.9895,0.00225,0.002018391088390433,0.004520064715699839,0.045216687525039545,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
MT,2022,155,0.07724361106339048,0.1937957032029353,0.9765,0.00225,0.0030535916267695265,0.006741449428611244,0.07313970245796778,2.5e-4,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
MT,2023,289,0.07724361106339048,0.1937957032029353,0.946,0.01175,0.00543971521335636,0.012027586098596978,0.12650150093965262,0,TRUE,FALSE,FALSE,FALSE,none
MT,2024,22298,0.07724361106339048,0.1937957032029353,0,0.94675,0.1633842106055768,0.567743434048217,1.5805369585827482,0.096,TRUE,TRUE,FALSE,FALSE,Pr(q > 1) > 2.5%
MT,2025,45131,0.07724361106339048,0.1937957032029353,0,0.97325,0.1905972850661063,0.9602298468031385,2.490170556686241,0.48125,TRUE,TRUE,TRUE,FALSE,Pr(q > 1) > 2.5%
PA,2015,7,0.07724361106339048,0.1937957032029353,1,0,5.8941623307041435e-5,1.5814493204899366e-4,0.0016371888151850919,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2016,1657,0.07724361106339048,0.1937957032029353,0.969,0.0025,0.00868828504007156,0.02037523385403677,0.08287919589891486,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2017,7325,0.07724361106339048,0.1937957032029353,0.6995,0.00825,0.01693123709042146,0.054218468750709736,0.1437638388774071,0,TRUE,FALSE,FALSE,FALSE,none
PA,2018,6851,0.07724361106339048,0.1937957032029353,0.732,0.0095,0.01632581637395278,0.05322430659084054,0.14590057377545385,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PA,2019,2069,0.07724361106339048,0.1937957032029353,0.973,0.00275,0.010080760662614251,0.024286354539912854,0.0795924405334232,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2020,154,0.07724361106339048,0.1937957032029353,0.99825,2.5e-4,0.0011485571421327575,0.002696988131036581,0.022609103237735937,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2021,116,0.07724361106339048,0.1937957032029353,0.9995,0,9.090013373758237e-4,0.002089364169863608,0.01746765982738689,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2022,87,0.07724361106339048,0.1937957032029353,0.99975,0,7.106751583000848e-4,0.0016487953738982563,0.013638739033634698,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2023,205,0.07724361106339048,0.1937957032029353,0.99725,2.5e-4,0.001508574239637774,0.003450934137729728,0.023979754045398476,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2024,379,0.07724361106339048,0.1937957032029353,0.996,5e-4,0.00262371355151522,0.005917508442593331,0.03814648393740872,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PA,2025,368,0.07724361106339048,0.1937957032029353,0.99375,0.00125,0.0025450034789591233,0.005808548725320524,0.03841366653451734,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PB,2015,19,0.07724361106339048,0.1937957032029353,0.9995,0,3.476374627959278e-4,9.443977827344188e-4,0.0075902993836582736,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PB,2016,7781,0.07724361106339048,0.1937957032029353,0.10925,0.2465,0.0559172162077789,0.1470704430374505,0.40683559541805236,0.002,TRUE,FALSE,FALSE,FALSE,none
PB,2017,1363,0.07724361106339048,0.1937957032029353,0.837,0.026,0.01825097513214266,0.038865063818027026,0.19627446095633788,0,TRUE,FALSE,FALSE,FALSE,none
PB,2018,618,0.07724361106339048,0.1937957032029353,0.9475,0.007,0.00936932014695267,0.02041492276795917,0.11620422422517551,0,TRUE,FALSE,FALSE,FALSE,none
PB,2019,1079,0.07724361106339048,0.1937957032029353,0.8765,0.018,0.014839455361579388,0.0327516863285902,0.16933359493625147,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PB,2020,1297,0.07724361106339048,0.1937957032029353,0.84875,0.02425,0.016801068927861647,0.03730468280753587,0.19108302569731703,5e-4,TRUE,FALSE,FALSE,FALSE,none
PB,2021,9266,0.07724361106339048,0.1937957032029353,0.08,0.3635,0.06340221028156963,0.1643200631722735,0.4317450489244978,0.003,TRUE,FALSE,FALSE,FALSE,none
PB,2022,16839,0.07724361106339048,0.1937957032029353,0.0455,0.53225,0.07162263261867996,0.2127334569637941,0.6131705477728292,0.00275,TRUE,FALSE,FALSE,FALSE,none
PB,2023,1283,0.07724361106339048,0.1937957032029353,0.85525,0.0195,0.017660995686112745,0.03792399300460163,0.17134706110104456,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PB,2024,1550,0.07724361106339048,0.1937957032029353,0.79075,0.02925,0.020434228182700215,0.044840546974344676,0.20290512903010005,0,TRUE,FALSE,FALSE,FALSE,none
PB,2025,540,0.07724361106339048,0.1937957032029353,0.95125,0.00675,0.008676188926893905,0.01857029652227486,0.10290473929088076,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2015,613,0.07724361106339048,0.1937957032029353,0.99125,2.5e-4,0.004387068847286036,0.00922650079443881,0.05069342193201502,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2016,14288,0.07724361106339048,0.1937957032029353,0.281,0.0895,0.04221239455477043,0.10931064623891996,0.256104976203622,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PE,2017,1171,0.07724361106339048,0.1937957032029353,0.97175,0.00175,0.007755701799898177,0.016277195218939194,0.08095411245575358,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2018,656,0.07724361106339048,0.1937957032029353,0.988,2.5e-4,0.004744337868683675,0.00972068955316453,0.05823087650098601,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2019,1362,0.07724361106339048,0.1937957032029353,0.96725,0.00325,0.009058859222631787,0.018468463252414774,0.08764053920179932,2.5e-4,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2020,3210,0.07724361106339048,0.1937957032029353,0.8905,0.01075,0.017855763034516792,0.03782060801839204,0.13523677999017578,0,TRUE,FALSE,FALSE,FALSE,none
PE,2021,20159,0.07724361106339048,0.1937957032029353,0.24175,0.2695,0.04631176093138217,0.1325247149327725,0.31820084725076025,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PE,2022,13087,0.07724361106339048,0.1937957032029353,0.2845,0.075,0.04048492714982203,0.10658587561247032,0.2563767150171885,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PE,2023,1160,0.07724361106339048,0.1937957032029353,0.9685,0.0015,0.008203245588359888,0.016464142928956475,0.08407780769457174,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PE,2024,1851,0.07724361106339048,0.1937957032029353,0.94075,0.00625,0.012111678529389975,0.02444179415620697,0.10910523345960173,0,TRUE,FALSE,FALSE,FALSE,none
PE,2025,1198,0.07724361106339048,0.1937957032029353,0.96925,0.00375,0.008135663591967981,0.01696124607788596,0.0819674521922995,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2015,3,0.07724361106339048,0.1937957032029353,1,0,5.618988427844733e-5,1.8501984063960897e-4,0.001573973515321596,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2016,1238,0.07724361106339048,0.1937957032029353,0.894,0.01325,0.014797696333754272,0.03356269729579807,0.14120447010277531,7.5e-4,TRUE,FALSE,FALSE,FALSE,none
PI,2017,5477,0.07724361106339048,0.1937957032029353,0.39425,0.072,0.034178759353158214,0.09221069655890211,0.27140219522175624,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PI,2018,499,0.07724361106339048,0.1937957032029353,0.96325,0.00625,0.007194184553375037,0.016246158841693337,0.09656492751672913,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2019,803,0.07724361106339048,0.1937957032029353,0.93725,0.009,0.010517512511086556,0.023997159473879558,0.11474484118072248,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PI,2020,162,0.07724361106339048,0.1937957032029353,0.99325,5e-4,0.0026764704112148575,0.006499787134493763,0.04247809927529536,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2021,228,0.07724361106339048,0.1937957032029353,0.98725,0.00125,0.0035712394506267095,0.008753970134406203,0.054680374897548956,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2022,9464,0.07724361106339048,0.1937957032029353,0.346,0.28275,0.03940782519129569,0.11202751112551185,0.3507218874256579,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
PI,2023,3489,0.07724361106339048,0.1937957032029353,0.5575,0.032,0.028496261350065333,0.07231976973668333,0.2110820143279612,0,TRUE,FALSE,FALSE,FALSE,none
PI,2024,573,0.07724361106339048,0.1937957032029353,0.956,0.0065,0.008298857514524109,0.018805899311383878,0.09629078057619177,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PI,2025,489,0.07724361106339048,0.1937957032029353,0.96025,0.00425,0.007332985586303939,0.016957663898328337,0.09541984930293125,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2015,0,0.07724361106339048,0.1937957032029353,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2016,52,0.07724361106339048,0.1937957032029353,0.999,0,1.9987455839963814e-4,6.92982421641695e-4,0.008002299572997912,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2017,60,0.07724361106339048,0.1937957032029353,1,0,2.344069550430936e-4,7.57076214295321e-4,0.007701007381129834,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2018,55,0.07724361106339048,0.1937957032029353,1,0,2.1720674099116242e-4,7.03542588975499e-4,0.007389721095240376,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2019,51,0.07724361106339048,0.1937957032029353,1,0,1.9495555139006245e-4,6.901703690288391e-4,0.006582546283307214,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2020,21,0.07724361106339048,0.1937957032029353,1,0,8.8545465976572e-5,3.237259405727295e-4,0.0038897097148704748,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2021,109,0.07724361106339048,0.1937957032029353,1,0,4.033101947074096e-4,0.0012336989406880592,0.01083974164487444,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2022,28,0.07724361106339048,0.1937957032029353,1,0,1.1925843735074429e-4,4.032463569938468e-4,0.004326071913957302,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2023,1607,0.07724361106339048,0.1937957032029353,0.99625,7.5e-4,0.002920454189044746,0.008222270874608988,0.030149374162802164,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2024,465,0.07724361106339048,0.1937957032029353,0.99625,2.5e-4,0.001363375703933623,0.003829219792237143,0.025810645109565083,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
PR,2025,6039,0.07724361106339048,0.1937957032029353,0.98875,2.5e-4,0.0038609590133360243,0.00897002602500804,0.061168383941843076,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2015,36,0.07724361106339048,0.1937957032029353,1,0,1.256505231055449e-4,4.2183443187311117e-4,0.005203049034160801,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2016,1436,0.07724361106339048,0.1937957032029353,0.965,0.00575,0.004298132406556082,0.011031302215182906,0.09124184322011464,5e-4,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2017,4125,0.07724361106339048,0.1937957032029353,0.88775,0.0205,0.010913680714149448,0.02637589548551148,0.17509683035609555,7.5e-4,TRUE,FALSE,FALSE,FALSE,none
RJ,2018,33049,0.07724361106339048,0.1937957032029353,0.29225,0.13875,0.04008130362755556,0.11319166389426678,0.3256016048365993,7.5e-4,TRUE,FALSE,FALSE,FALSE,none
RJ,2019,77636,0.07724361106339048,0.1937957032029353,0.30175,0.43425,0.046934941252652754,0.13943941607065563,0.5722042733821809,0.00275,TRUE,FALSE,FALSE,FALSE,none
RJ,2020,2803,0.07724361106339048,0.1937957032029353,0.9145,0.01225,0.007912752232481026,0.01976919390199869,0.14780857805849879,7.5e-4,TRUE,FALSE,FALSE,FALSE,none
RJ,2021,462,0.07724361106339048,0.1937957032029353,0.99275,5e-4,0.0015371513854919628,0.004293716642430067,0.04507589508330391,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2022,511,0.07724361106339048,0.1937957032029353,0.9885,0.0015,0.0017248887333488686,0.0047222476609738075,0.04845838950598062,2.5e-4,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2023,1033,0.07724361106339048,0.1937957032029353,0.9735,0.003,0.0033139140619130674,0.00862450640422719,0.08002808330628534,2.5e-4,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RJ,2024,3794,0.07724361106339048,0.1937957032029353,0.8865,0.01925,0.010781733655512075,0.02574397878035019,0.17418437529150343,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
RJ,2025,1548,0.07724361106339048,0.1937957032029353,0.961,0.005,0.0049958950608796565,0.012195738220231095,0.09687416376092672,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RN,2015,14,0.07724361106339048,0.1937957032029353,1,0,3.1393936970212374e-4,8.424718592199828e-4,0.004131451364350231,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RN,2016,3581,0.07724361106339048,0.1937957032029353,0.38225,0.04325,0.03983153929169452,0.08640213524912008,0.22384983955566132,0,TRUE,FALSE,FALSE,FALSE,none
RN,2017,905,0.07724361106339048,0.1937957032029353,0.94525,0.00375,0.0153348788433686,0.03036743648322101,0.10240998665425068,0,TRUE,FALSE,FALSE,FALSE,none
RN,2018,1289,0.07724361106339048,0.1937957032029353,0.8885,0.007,0.020304660362479965,0.040359945409554815,0.13478179309423577,0,TRUE,FALSE,FALSE,FALSE,none
RN,2019,6512,0.07724361106339048,0.1937957032029353,0.1835,0.157,0.048856500883275596,0.12456483515791221,0.29997890073006656,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
RN,2020,3323,0.07724361106339048,0.1937957032029353,0.406,0.03825,0.03838301574638687,0.084549971116953,0.21868012410073587,0.001,TRUE,FALSE,FALSE,FALSE,none
RN,2021,3297,0.07724361106339048,0.1937957032029353,0.42775,0.0335,0.038394120324168605,0.0826912283332833,0.20735759515191113,0,TRUE,FALSE,FALSE,FALSE,none
RN,2022,4822,0.07724361106339048,0.1937957032029353,0.2525,0.07575,0.044639744365247806,0.10556993024772816,0.26177129841824764,5e-4,TRUE,FALSE,FALSE,FALSE,none
RN,2023,678,0.07724361106339048,0.1937957032029353,0.95575,0.00275,0.012215698616004947,0.024788561872885903,0.09287364289399305,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RN,2024,1132,0.07724361106339048,0.1937957032029353,0.89925,0.0065,0.018186395277109784,0.03787128645380636,0.12439163319554776,0,TRUE,FALSE,FALSE,FALSE,none
RN,2025,1239,0.07724361106339048,0.1937957032029353,0.88375,0.00775,0.019611623626316344,0.04107666122123799,0.13466359036895426,0,TRUE,FALSE,FALSE,FALSE,none
RO,2015,1,0.07724361106339048,0.1937957032029353,1,0,5.840422682098069e-5,3.9016082094211113e-4,0.0033891359239411763,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2016,63,0.07724361106339048,0.1937957032029353,0.962,0.0045,0.002984891833191353,0.011333219393440203,0.09407187690291881,2.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2017,121,0.07724361106339048,0.1937957032029353,0.92975,0.0115,0.005446505215346277,0.016944310258770523,0.12806644797399178,5e-4,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RO,2018,57,0.07724361106339048,0.1937957032029353,0.97225,0.00375,0.0027751665662513127,0.010457369990487856,0.08169007968930275,7.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2019,72,0.07724361106339048,0.1937957032029353,0.9565,0.00575,0.0034499475905928408,0.012314588378714273,0.101858982098141,2.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2020,56,0.07724361106339048,0.1937957032029353,0.9765,0.0025,0.002756471847247672,0.010418733304900944,0.07453845428535691,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2021,71,0.07724361106339048,0.1937957032029353,0.963,0.00525,0.0034048510137059443,0.01180738089103627,0.09504829658777315,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2022,64,0.07724361106339048,0.1937957032029353,0.9635,0.00475,0.003224976365498608,0.011291612738424661,0.09104014326105946,2.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2023,25,0.07724361106339048,0.1937957032029353,0.993,2.5e-4,0.001336510141411202,0.005630440430636985,0.04454333525189325,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RO,2024,176,0.07724361106339048,0.1937957032029353,0.9145,0.016,0.007622322769737431,0.022071077449471344,0.14992202332070406,2.5e-4,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RO,2025,4188,0.07724361106339048,0.1937957032029353,0.65025,0.25375,0.027642601987648122,0.04755432282270901,0.44384662242603273,0.00125,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RR,2015,1,0.07724361106339048,0.1937957032029353,0.99975,0,9.922033697065819e-5,5.564904522521231e-4,0.007401093057661701,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2016,32,0.07724361106339048,0.1937957032029353,0.94475,0.0095,0.0026137969739032318,0.009893568962301983,0.11894697860989657,2.5e-4,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RR,2017,3943,0.07724361106339048,0.1937957032029353,0.48725,0.38375,0.046909865564724124,0.07896757400397304,0.7275735013338501,0.00425,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RR,2018,29,0.07724361106339048,0.1937957032029353,0.95075,0.00875,0.0025705211797164363,0.009177325428887512,0.11398960051527594,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2019,22,0.07724361106339048,0.1937957032029353,0.97075,0.004,0.0018199995395514988,0.0076891815894275,0.08527016823723939,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2020,7,0.07724361106339048,0.1937957032029353,0.995,0.001,6.243084432824801e-4,0.0028360643250052364,0.037358474982400296,0,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2021,50,0.07724361106339048,0.1937957032029353,0.90625,0.01875,0.00383446968222336,0.013259973992296826,0.1706665395342706,2.5e-4,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RR,2022,95,0.07724361106339048,0.1937957032029353,0.86625,0.031,0.006554922183242751,0.02159918228985796,0.22813254049449974,0.002,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RR,2023,25,0.07724361106339048,0.1937957032029353,0.9685,0.006,0.0019803362976785702,0.007764835085135127,0.08884401283044996,2.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2024,20,0.07724361106339048,0.1937957032029353,0.9725,0.00625,0.0016191631542890907,0.006422487987886891,0.07999813722631248,2.5e-4,FALSE,FALSE,FALSE,TRUE,annual HMC fail
RR,2025,36,0.07724361106339048,0.1937957032029353,0.94325,0.00925,0.0027143510414280635,0.010207853061861609,0.12429567356848348,7.5e-4,FALSE,FALSE,FALSE,FALSE,annual HMC fail
RS,2015,0,0.07724361106339048,0.1937957032029353,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2016,41,0.07724361106339048,0.1937957032029353,1,0,1.3687461417229325e-4,3.470691526657082e-4,0.0019877367593932834,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2017,18,0.07724361106339048,0.1937957032029353,1,0,7.131149742394272e-5,1.8418185383129766e-4,0.0012116385946503133,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2018,19,0.07724361106339048,0.1937957032029353,1,0,7.583876826612781e-5,1.9643595018677086e-4,0.0011203746973254118,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2019,16,0.07724361106339048,0.1937957032029353,1,0,6.35527630765562e-5,1.7381532445899002e-4,0.0011227236479625972,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2020,11,0.07724361106339048,0.1937957032029353,1,0,4.7861944344069415e-5,1.28484478268716e-4,7.631876466008263e-4,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2021,266,0.07724361106339048,0.1937957032029353,1,0,3.922134445285672e-4,0.0010298348486571143,0.003229154723960057,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2022,66,0.07724361106339048,0.1937957032029353,1,0,2.0089659545527937e-4,5.061170505344802e-4,0.0021118780412168595,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2023,51,0.07724361106339048,0.1937957032029353,1,0,1.7229648547863318e-4,4.3055677142415667e-4,0.0020007294670713396,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2024,10,0.07724361106339048,0.1937957032029353,1,0,4.672600234782492e-5,1.2122851351131126e-4,8.734619276092384e-4,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
RS,2025,389,0.07724361106339048,0.1937957032029353,1,0,4.101670165507283e-4,0.0010544046333276834,0.004392618433721599,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2015,0,0.07724361106339048,0.1937957032029353,1,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2016,39,0.07724361106339048,0.1937957032029353,1,0,2.2272645225862353e-4,6.187299040824536e-4,0.003596809904838895,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2017,35,0.07724361106339048,0.1937957032029353,1,0,2.000830279899133e-4,5.74640054012339e-4,0.003365495745513971,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2018,20,0.07724361106339048,0.1937957032029353,1,0,1.306500732978763e-4,4.098111754530201e-4,0.002317409207226697,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2019,39,0.07724361106339048,0.1937957032029353,1,0,2.1795388408102435e-4,6.12682309245146e-4,0.0033299201887348924,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2020,7,0.07724361106339048,0.1937957032029353,1,0,5.0361842328259526e-5,1.963552153019902e-4,0.0012340617116395154,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2021,29,0.07724361106339048,0.1937957032029353,1,0,1.761990171092824e-4,5.154217622138234e-4,0.003163243949671715,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2022,25,0.07724361106339048,0.1937957032029353,1,0,1.5662949853786226e-4,4.5912541608934295e-4,0.0026565815280093826,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2023,54,0.07724361106339048,0.1937957032029353,1,0,2.8522762582830664e-4,7.306533090270244e-4,0.003551404684058117,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2024,40,0.07724361106339048,0.1937957032029353,1,0,2.2270695296782396e-4,6.132043948560192e-4,0.003164068575526463,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SC,2025,717,0.07724361106339048,0.1937957032029353,1,0,6.802038067911788e-4,0.0011682268891908029,0.008869129450036711,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SE,2015,120,0.07724361106339048,0.1937957032029353,0.99375,5e-4,0.0035359880862449386,0.0075473963643398825,0.04561861607540227,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SE,2016,4154,0.07724361106339048,0.1937957032029353,0.15675,0.19875,0.049968517716361995,0.13772384815434713,0.35453383266850774,0.001,TRUE,FALSE,FALSE,FALSE,none
SE,2017,239,0.07724361106339048,0.1937957032029353,0.97925,0.00175,0.006621437466274571,0.013738667340698823,0.07186851441264763,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SE,2018,30,0.07724361106339048,0.1937957032029353,0.99925,0,9.608539616426998e-4,0.00216666247340572,0.01483993424058723,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SE,2019,277,0.07724361106339048,0.1937957032029353,0.97025,0.00375,0.007629332148536897,0.01604886444698901,0.08398879858029462,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
SE,2020,3798,0.07724361106339048,0.1937957032029353,0.1635,0.1725,0.048399395253842785,0.13305587165163502,0.32222463531320633,0.00125,TRUE,FALSE,FALSE,FALSE,none
SE,2021,3056,0.07724361106339048,0.1937957032029353,0.212,0.10625,0.0447923914859933,0.11344641945388731,0.3080972695968974,0.001,TRUE,FALSE,FALSE,FALSE,none
SE,2022,3981,0.07724361106339048,0.1937957032029353,0.16025,0.205,0.04922423521589975,0.1383706475019324,0.3429536041351814,2.5e-4,TRUE,FALSE,FALSE,FALSE,none
SE,2023,1558,0.07724361106339048,0.1937957032029353,0.61075,0.03875,0.03054651418119973,0.06946313692017353,0.23079696278754777,7.5e-4,TRUE,FALSE,FALSE,FALSE,none
SE,2024,428,0.07724361106339048,0.1937957032029353,0.9455,0.008,0.011397694354563614,0.02330656107866143,0.10797530533547336,0,TRUE,FALSE,FALSE,FALSE,none
SE,2025,185,0.07724361106339048,0.1937957032029353,0.98775,7.5e-4,0.005486389047006203,0.011137897504662066,0.05965620993866928,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
TO,2015,2,0.07724361106339048,0.1937957032029353,1,0,1.1911757122265432e-4,3.4612753074279607e-4,0.003198684686614474,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
TO,2016,291,0.07724361106339048,0.1937957032029353,0.88425,0.02,0.013381907009640901,0.03171866897007462,0.17731797234698427,0,TRUE,FALSE,FALSE,FALSE,none
TO,2017,2408,0.07724361106339048,0.1937957032029353,0.07925,0.40075,0.057823045814774515,0.17069156737170652,0.5481662737883564,0.00375,TRUE,FALSE,FALSE,FALSE,none
TO,2018,91,0.07724361106339048,0.1937957032029353,0.97225,0.002,0.004578052386518952,0.011209097982767431,0.0810644697142608,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
TO,2019,57,0.07724361106339048,0.1937957032029353,0.989,0.00175,0.00301371226109275,0.007327824855780637,0.05216244898259616,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
TO,2020,27,0.07724361106339048,0.1937957032029353,0.99725,7.5e-4,0.0015070943599245347,0.003755841450529734,0.03060376684353043,0,TRUE,FALSE,FALSE,TRUE,low vs external 95% reference
TO,2021,203,0.07724361106339048,0.1937957032029353,0.9205,0.01475,0.009797472605371749,0.02333037851062966,0.14974370030131234,5e-4,TRUE,FALSE,FALSE,FALSE,none
TO,2022,3836,0.07724361106339048,0.1937957032029353,0.0465,0.5925,0.06905393030756089,0.22961976453380464,0.6659262323196335,0.00675,TRUE,FALSE,FALSE,FALSE,none
TO,2023,4298,0.07724361106339048,0.1937957032029353,0.0385,0.6165,0.07183161985446178,0.24562744889156754,0.7108693012073377,0.0075,TRUE,FALSE,FALSE,FALSE,none
