muni7,muni6,lon,lat
3203353,320335,-40.52070730326162,-19.429731932054956
3203403,320340,-41.37682979470591,-21.088591960066353
3203502,320350,-40.275167353377974,-18.13883641983187
3203601,320360,-40.51253011587599,-18.01479392302315
3203700,320370,-41.43492751096451,-20.426733483506794
3203809,320380,-41.34392322877234,-20.938297367467808
3203908,320390,-40.52235405304399,-18.698340781840255
3204005,320400,-40.817799219071766,-19.146772889036004
3204054,320405,-40.03713481561959,-18.182421835095646
3204104,320410,-40.19822505512908,-18.369928914455482
3204203,320420,-40.77243096749614,-20.8377645201808
3204252,320425,-40.51424537122316,-18.250770375743688
3204302,320430,-41.07208960614238,-21.14072400517091
3204351,320435,-40.30822020559223,-19.230463558638718
3204401,320440,-40.918733521894524,-20.818077156609174
3204500,320450,-40.53924476234292,-20.123137601313143
3204559,320455,-40.80634210397671,-20.085106961451753
3204609,320460,-40.634851947653786,-19.879202382416036
3204658,320465,-40.56665599297407,-19.122439804072908
3204708,320470,-40.50844374577433,-18.952712442363833
3204807,320480,-41.65565549470172,-20.982789662249893
3204906,320490,-40.02043171682874,-18.74954700712587
3204955,320495,-40.67948212078816,-19.71971059540119
3205002,320500,-40.301626142420304,-20.128110429169652
3205010,320501,-40.14662712062622,-19.072622108358495
3205036,320503,-41.00492355923507,-20.647065979982923
3205069,320506,-41.14022674942174,-20.37042163215915
3205101,320510,-40.512737283128665,-20.401048719536057
3205150,320515,-40.62715712400709,-18.614233098413113
3205176,320517,-40.32948735844535,-18.96657904784427
3205200,320520,-40.37823079266522,-20.434071480275755
3205309,320530,-39.096294800227504,-20.337470545750733
3300100,330010,-44.35284856924576,-22.98652557597309
3300159,330015,-42.13466414378347,-21.65229165849158
3300209,330020,-42.29285576570934,-22.755302204539117
3300225,330022,-43.12152669816296,-22.235394777847823
3300233,330023,-41.94954861751001,-22.776209907638982
3300258,330025,-42.16003114369175,-22.925015458364776
3300308,330030,-43.91297761092811,-22.425661161311414
3300407,330040,-44.18827761989199,-22.505742197848928
3300456,330045,-43.377564455745386,-22.728727849428676
3300506,330050,-42.37173890103726,-22.199743532493006
3300605,330060,-41.68330517751412,-21.123408586505878
3300704,330070,-42.05700225642678,-22.71173090587841
3300803,330080,-42.72839494056455,-22.516101415212
3300902,330090,-41.91458464731418,-21.496902339633383
3300936,330093,-41.65090514121586,-22.19594914902425
3300951,330095,-43.255742025743054,-22.04377724095207
3301009,330100,-41.404100901200266,-21.747384641202192
3301108,330110,-42.33386271441509,-21.868333271374603
3301157,330115,-41.50029856402359,-21.52544573818858
3301207,330120,-42.56638673982962,-21.895416994752672
3301306,330130,-42.14426766511757,-22.48186861988217
3301405,330140,-41.84656933393673,-22.13661075348801
3301504,330150,-42.34222802860948,-22.05879986449955
3301603,330160,-42.49804558797602,-22.055593544040605
3301702,330170,-43.29961541448593,-22.632456197527954
3301801,330180,-43.636095205887415,-22.508283995081154
3301850,330185,-42.96401290572977,-22.58346862455961
3301876,330187,-42.218011240784904,-22.82747991055228
3301900,330190,-42.85436088712736,-22.75000533243213
3302007,330200,-43.81231262404386,-22.834651786375314
3302056,330205,-41.653826910345266,-21.42390043930074
3302106,330210,-42.08220741320381,-21.72688914684504
3302205,330220,-41.89410960987422,-21.225119090933774
3302254,330225,-44.58784479981908,-22.44164404897174
3302270,330227,-43.60575537377245,-22.661924018810925
3302304,330230,-42.135114001912974,-21.250095696814753
3302403,330240,-41.9766347314522,-22.295836882351274
3302452,330245,-42.273531768610276,-22.023997041867258
3302502,330250,-43.11300794777591,-22.61260886142539
3302601,330260,-44.03805443481716,-22.954123189411078
3302700,330270,-42.81696281137087,-22.91534227640021
3302809,330280,-43.739756509316614,-22.521521670417314
3302858,330285,-43.45231156765548,-22.79931312182289
3302908,330290,-43.46921066888002,-22.50649989169336
3303005,330300,-42.152197842577046,-21.395582435626423
3303104,330310,-41.93125362677411,-21.04164351555841
3303203,330320,-43.42894861230886,-22.82106693386796
3303302,330330,-43.05534547668874,-22.914994511820503
3303401,330340,-42.50107053914043,-22.31913465263093
3303500,330350,-43.501796862146406,-22.686718872629292
3303609,330360,-43.721495616744576,-22.617897160524812
3303708,330370,-43.30436588023249,-22.181928260925496
3303807,330380,-44.70622487386389,-23.148215125783842
3303856,330385,-43.403969225738685,-22.36701906810558
3303906,330390,-43.15678939621968,-22.39793161666906
3303955,330395,-43.99754259011094,-22.543325680784406
3304003,330400,-43.90172024421565,-22.633572647193546
3304102,330410,-41.96950184813851,-20.906553274070827
3304110,330411,-44.326036264875334,-22.44111429437415
3304128,330412,-44.237087244078985,-22.35513402990234
3304144,330414,-43.5849183558387,-22.725414751592798
3304151,330415,-41.4444099593147,-22.104823959660695
3304201,330420,-44.48521041727788,-22.44061371785625
3304300,330430,-42.58808162218551,-22.735009933575263
3304409,330440,-44.07835556143491,-22.78048146628884
3304508,330450,-43.538661762624955,-22.159889462787877
3304524,330452,-41.94647789143174,-22.454237705948135
3304557,330455,-43.450960460694816,-22.92324248433817
3304607,330460,-41.913479801493715,-21.969643291963944
3304706,330470,-42.19283543788866,-21.55560915330671
3304755,330475,-41.13516508293612,-21.417532551116388
3304805,330480,-41.78692424311819,-21.659870660633658
3304904,330490,-42.99701116863204,-22.825614729157444
3305000,330500,-41.08080537493081,-21.782157973046257
3305109,330510,-43.36530303089739,-22.7851485373353
3305133,330513,-41.9492468333165,-21.370814001578395
3305158,330515,-42.93251047216229,-22.16972660212152
3305208,330520,-42.12607154205797,-22.788347162201475
3305307,330530,-42.10217927233852,-21.883335110229115
3305406,330540,-42.82278313375272,-22.024118237645354
3305505,330550,-42.51883934825169,-22.878156987136407
3305554,330555,-43.69856776375923,-22.755521494165908
3305604,330560,-42.413348990885055,-22.567559273679606
3305703,330570,-42.6641826390782,-22.107050711677065
3305752,330575,-42.725457889647465,-22.782179886565306
3305802,330580,-42.87333064413734,-22.314050865179464
3305901,330590,-42.154939695630695,-22.12974227035418
3306008,330600,-43.11214918300033,-22.124739741249137
3306107,330610,-43.85751686479223,-22.23425105439802
3306156,330615,-41.829694974490216,-20.892920490566798
3306206,330620,-43.56966150658489,-22.35855354129219
3306305,330630,-44.08893216782459,-22.490909163735207
3500105,350010,-51.056769905909675,-21.576629715731688
3500204,350020,-49.65328297481653,-21.288678672834237
3500303,350030,-47.040334646221766,-22.049973912644557
3500402,350040,-46.691691296054834,-21.913694714136525
3500501,350050,-46.603670626518365,-22.47482257416168
3500550,350055,-49.261044236490086,-22.857931250807717
3500600,350060,-47.87608994877897,-22.59864964478295
3500709,350070,-49.108574152364376,-22.571905971569063
3500758,350075,-47.869051284212446,-23.548928872737285
3500808,350080,-51.395646882564314,-21.934968654755075
3500907,350090,-49.093875750027955,-20.53332971338294
3501004,350100,-47.38617567993313,-21.018012659386443
3501103,350110,-50.19211780426049,-21.612536265717786
3501152,350115,-47.28126064241252,-23.533014812541385
3501202,350120,-49.920266702824684,-20.2895362335467
3501301,350130,-51.514872633645,-22.13146562476518
3501400,350140,-49.733992121365475,-22.08652837567981
3501509,350150,-49.758521375045994,-22.452547479676042
3501608,350160,-47.28911568154208,-22.723245613696086
3501707,350170,-48.03236912201008,-21.72233768077533
3501806,350180,-49.76800859393363,-20.28938292297862
3501905,350190,-46.798742618714996,-22.699097455329863
3502002,350200,-47.67795411518276,-22.121081352589695
3502101,350210,-51.32965696030007,-20.835549955261893
3502200,350220,-48.45937058563342,-23.436826795705443
3502309,350230,-48.17470897488894,-22.800007845128416
3502408,350240,-51.42775757925368,-22.3619921433202
3502507,350250,-45.23721781124404,-22.914189372646234
3502606,350260,-50.92197894833519,-20.4787970871367
3502705,350270,-48.8173803763135,-24.42150471878388
3502754,350275,-47.07238069192339,-23.43442564691947
3502804,350280,-50.57465109554745,-21.113758444144974
3502903,350290,-47.651511638289236,-23.5438604163342
3503000,350300,-47.82064273066318,-20.145037459532784
3503109,350310,-49.06402662893238,-23.177685515418442
3503158,350315,-44.438567369626995,-22.67289930047168
3503208,350320,-48.18135684702111,-21.791626947768957
3503307,350330,-47.32385650323762,-22.34614993490725
3503356,350335,-50.43093792727167,-21.76634081481928
3503406,350340,-48.98187563382669,-22.07628246147355
3503505,350350,-44.712356534695544,-22.673089469653974
3503604,350360,-48.65284648590609,-22.631808922560023
3503703,350370,-48.77921697698869,-21.185664382587465
3503802,350380,-47.13214942901029,-22.561197359892628
3503901,350390,-46.319052838110395,-23.386015468352632
3503950,350395,-50.72802639931701,-20.18355629614582
3504008,350400,-50.42074040344589,-22.60172292857134
3504107,350410,-46.58677064226337,-23.123241039328303
3504206,350420,-50.57996780831098,-20.644115400967234
3504305,350430,-49.316176678692905,-22.187159769769103
3504404,350440,-49.94732663624142,-21.46051219305441
3504503,350450,-48.89404210391262,-23.075097098491657
3504602,350460,-49.437622886679804,-20.93153572948269
3504701,350470,-49.33307809597577,-21.892409295176677
3504800,350480,-49.55179734305612,-20.709558901636203
3504909,350490,-44.33447414201789,-22.733816880290032
3505005,350500,-49.57196850947824,-23.582896074341274
3505104,350510,-49.922174928855725,-21.290660217762785
3505203,350520,-48.7188333243157,-22.0667983994175
3505302,350530,-48.54175712049233,-22.479478475609202
3505351,350535,-49.0852997953193,-24.44376906264527
3505401,350540,-48.42698382662969,-24.888688766696653
3505500,350550,-48.65192880993684,-20.514141670781488
3505609,350560,-48.09506938523632,-21.232544770012268
3505708,350570,-46.877249208177915,-23.50528168320109
3505807,350580,-50.74399139519731,-21.950216248091436
3505906,350590,-47.57477375574259,-20.867785945426164
3506003,350600,-49.12615965348364,-22.25395956529556
3506102,350610,-48.510740076858426,-20.940426517920336
3506201,350620,-50.861920117233666,-21.331737316406223
3506300,350630,-49.49189797026593,-23.030744222505923
3506359,350635,-46.029948768711144,-23.759795777511037
3506409,350640,-50.479265930034046,-21.427777670601046
3506508,350650,-50.350929820413015,-21.261545988327814
3506607,350660,-46.02132661578627,-23.624149654138
3506706,350670,-48.46359585948958,-21.935027342123824
3506805,350680,-48.529054965874145,-22.105424587962464
3506904,350690,-48.28581103739964,-23.128928446635722
3507001,350700,-47.67496609763047,-23.287577993777926
3507100,350710,-46.47897249383941,-23.172514047372147
3507159,350715,-49.16456544958492,-24.315934162288038
3507209,350720,-50.50211998471207,-22.24420700399193
3507308,350730,-48.78833454054539,-22.170143260772925
3507407,350740,-49.07198733998618,-21.610759368140876
3507456,350745,-48.99230250837296,-22.68062839017178
3507506,350750,-48.46820706328727,-22.863417019968438
3507605,350760,-46.55595015697408,-22.938347026860157
3507704,350770,-50.33938349870484,-21.55309838165155
3507753,350775,-50.2097794841081,-21.176545538641392
3507803,350780,-47.627782854494214,-21.0495225509984
3507902,350790,-48.08123493319451,-22.273271760244594
3508009,350800,-48.575334443802184,-23.751990585245533
3508108,350810,-50.20022026736849,-21.049117408817875
3508207,350820,-47.69293177688724,-20.209316810511293
3508306,350830,-49.37297006760435,-22.489448913559436
3508405,350840,-47.08020446447673,-23.301305198539595
3508504,350850,-45.7133282098577,-23.103708254994086
3508603,350860,-44.991708871632504,-22.702353644616622
3508702,350870,-46.61704222527273,-21.539501622279186
3508801,350880,-49.548540994087894,-21.7311244243247
3508900,350890,-51.223877753756305,-21.949737899792854
3509007,350900,-46.74523334922088,-23.375936089610626
3509106,350910,-51.98652678724647,-21.801362272073636
3509205,350920,-46.87203784838471,-23.351425669240957
3509254,350925,-48.19500393761371,-24.77202453667342
3509304,350930,-48.838771455802664,-20.873679501422817
3509403,350940,-47.31031401443893,-21.27591688814508
3509452,350945,-48.44205338889058,-23.60680949685276
3509502,350950,-47.043747488564286,-22.883740836638125
3509601,350960,-46.76005744116266,-23.217915832339163
3509700,350970,-45.53303594438856,-22.701625571008186
3509809,350980,-50.010286591731166,-22.61085023463687
3509908,350990,-48.008437490581635,-25.018366917342032
3509957,350995,-45.041362637387,-22.730065098743832
3510005,351000,-50.42164120157215,-22.808663881424923
3510104,351010,-48.628622624339336,-21.342830544350473
3510153,351015,-49.79186892841647,-23.018723640581648
3510203,351020,-48.28990480962278,-24.039193994094493
3510302,351030,-47.730981467827036,-23.467378978962802
3510401,351040,-47.478014205782316,-22.980705584687446
3510500,351050,-45.48803424318572,-23.63966898159285
3510609,351060,-46.84192805229568,-23.550038596989097
3510708,351070,-49.947615850184114,-20.067171704004135
3510807,351080,-47.08813163593752,-21.800484665437775
3510906,351090,-47.144082522429656,-21.26327478220278
3511003,351100,-51.57018331271076,-20.897498123657048
3511102,351110,-48.963650438049804,-21.13374879884379
3511201,351120,-49.052798510532114,-21.062842526410027
3511300,351130,-49.263877827423286,-20.913879822903656
3511409,351140,-49.14376585501894,-23.059288971728442
3511508,351150,-47.7571331728932,-23.187120740979395
3511607,351160,-47.90388940941441,-23.216511799314766
3511706,351170,-47.746199436991745,-22.530171838655527
3511904,351190,-50.46006455076841,-21.57032429539388
3512001,351200,-48.588850509271445,-20.74617292960217
3512100,351210,-48.72173155353643,-20.2668775242198
3512209,351220,-47.14113396755742,-22.369301435742887
3512308,351230,-48.04709984735321,-22.965608026517597
3512407,351240,-47.414670014573886,-22.47955480567645
3512506,351250,-50.30335717730822,-21.37557419290703
3512605,351260,-49.306905937103515,-23.63011457832097
3512704,351270,-47.61105460872049,-22.236404780310327
3512803,351280,-47.18636551238478,-22.651638379049036
3512902,351290,-49.774563985161045,-20.44250879278124
3513009,351300,-46.96048510590888,-23.67513820607035
3513108,351310,-47.74455702770245,-21.339649040259562
3513207,351320,-47.40089320461407,-20.37132078978592
3513306,351330,-50.76905828505063,-22.73798322853543
3513405,351340,-45.00631458911282,-22.55142399303849
3513504,351350,-46.40818109218545,-23.865896552390666
3513603,351360,-44.942007746942885,-23.052812074735527
3513702,351370,-47.65460997876955,-21.881177970919705
3513801,351380,-46.61142708433551,-23.69721169826957
3513850,351385,-50.628122063384176,-20.448447635071023
3513900,351390,-46.69741573975348,-21.66167537816133
3514007,351400,-48.35732114309493,-21.516132874557087
3514106,351410,-48.34053148544477,-22.395827817435155
3514205,351420,-50.52828597130515,-20.117235906971054
3514304,351430,-48.333536111433375,-22.117290332437015
3514403,351440,-51.58404379837171,-21.55669042716287
3514502,351450,-49.4133576351627,-22.3932790508399
3514601,351460,-47.97980926202726,-21.247089628501964
3514700,351470,-50.20060541343389,-22.44820914766915
3514809,351480,-48.233535708805775,-24.494916684561655
3514908,351490,-47.37065587067426,-23.07063353287573
3514924,351492,-49.09208340218247,-21.16129232927366
3514957,351495,-48.84754528639118,-20.95288604981381
3515004,351500,-46.85151341425436,-23.65133409058043
3515103,351510,-46.83064593322667,-23.854288865126843
3515129,351512,-51.47215481209496,-21.80096883784472
3515152,351515,-47.17479560318272,-22.48709467828053
3515186,351518,-46.793329653941726,-22.19247654997134
3515194,351519,-49.43295058739656,-22.670889515773013
3515202,351520,-50.41146260204651,-20.26571519150066
3515301,351530,-51.66906553535946,-22.485607454094716
3515350,351535,-52.58859047172882,-22.51896178809794
3515400,351540,-49.51970122328182,-23.390153601524005
3515509,351550,-50.28302547160549,-20.271722097937257
3515608,351560,-48.695658096072655,-21.310260102550135
3515657,351565,-49.54235280344115,-22.365788030245117
3515707,351570,-46.37393344227297,-23.561061992011638
3515806,351580,-51.37427428667242,-21.698446328949842
3515905,351590,-50.154801478327286,-20.669570306555435
3516002,351600,-51.17062612675331,-21.53990339344064
3516101,351610,-50.695301292556806,-22.881208085027378
3516200,351620,-47.38108763461099,-20.555199798163954
3516309,351630,-46.723507500399826,-23.27370991501125
3516408,351640,-46.73575418006893,-23.314176598870855
3516507,351650,-50.56475339916407,-21.49958866917974
3516606,351660,-49.57772197487924,-22.32046132415902
3516705,351670,-49.6896107135989,-22.23101460698378
3516804,351680,-50.202785713805554,-20.804285725366043
3516853,351685,-48.44790118221479,-21.791602198417365
3516903,351690,-50.41578257414471,-20.638252841353324
3517000,351700,-50.027946622584096,-21.783280610019048
3517109,351710,-50.19884963330009,-21.34021446655658
3517208,351720,-49.76267449867218,-21.569457399425374
3517307,351730,-49.8606218652617,-21.87849168138788
3517406,351740,-48.36418134642903,-20.31400209940894
3517505,351750,-49.18990422318987,-20.742840402019727
3517604,351760,-48.5558476095297,-24.21252591783631
3517703,351770,-47.775266162875695,-20.482579599491423
3517802,351780,-51.27932909217253,-21.08635535143032
3517901,351790,-49.002766497579096,-20.37468974660754
3518008,351800,-50.3446046016774,-20.066834498340807
3518107,351810,-49.58835888946612,-21.91613640682233
3518206,351820,-50.69510788628037,-21.285070173847245
3518305,351830,-46.0585880144255,-23.427556790204363
3518404,351840,-45.232952536048394,-22.793447341127255
3518503,351850,-48.219132803362115,-23.37048524992689
3518602,351860,-48.226553171496775,-21.395942549243333
3518701,351870,-46.23519630503487,-23.95124178538907
3518800,351880,-46.45485180121481,-23.402685702874635
3518859,351885,-47.97991381538657,-21.453269576957002
3518909,351890,-50.713642530657665,-20.628485570842802
3519006,351900,-50.373094320307686,-21.9622967740745
3519055,351905,-47.06502784631096,-22.630291855469547
3519071,351907,-47.207721521556046,-22.8784259217699
3519105,351910,-49.03963374634145,-21.890886093293272
3519204,351920,-50.61943272713946,-21.799849744502016
3519253,351925,-49.10683810918625,-22.81911473294952
3519303,351930,-48.027257765221535,-21.95089443068981
3519402,351940,-49.220356967981,-21.074710382890775
3519501,351950,-50.076919776428994,-22.813306512017597
3519600,351960,-48.84786256803342,-21.792939787590754
3519709,351970,-47.2152093713309,-23.80231369618519
3519808,351980,-49.18529860988038,-20.367237992445805
3519907,351990,-51.057190813464565,-22.648596168801635
3520004,352000,-48.574552803062275,-22.54173924793646
3520103,352010,-47.68247607573763,-20.06369238730698
3520202,352020,-46.15034335578332,-23.134810071688186
3520301,352030,-47.47419879947414,-24.549524614172675
3520400,352040,-45.32317124642831,-23.8484856770166
3520426,352042,-47.715228685054264,-24.85900449743219
3520442,352044,-51.25891077615052,-20.431403733442252
3520509,352050,-47.20250883286267,-23.106060407002502
3520608,352060,-51.26255856028372,-22.13323277723046
3520707,352070,-50.26366952262266,-19.947918456817572
3520806,352080,-50.957409619166214,-21.739003372940353
3520905,352090,-49.60812680723372,-23.065126159238293
3521002,352100,-47.62912194423868,-23.404481179111098
3521101,352110,-47.716036366282204,-22.42389819270462
3521150,352115,-49.40353212557677,-20.647977273865404
3521200,352120,-48.54624193249094,-24.51264559679354
3521309,352130,-48.066505611151406,-20.417480119517123
3521408,352140,-47.524232468605504,-22.59367463405107
3521507,352150,-49.39745071939085,-21.26769454010194
3521606,352160,-51.34646103006042,-21.484094838470334
3521705,352170,-49.14250830244767,-23.871249222581095
3521804,352180,-49.05421741315275,-23.471415090034682
3521903,352190,-49.05371683710949,-21.355540138072442
3522000,352200,-48.793947767782946,-21.95161942796274
3522109,352210,-46.8345040934908,-24.0922700238792
3522158,352215,-48.83900583118739,-24.617883770722692
3522208,352220,-46.858830328841265,-23.737201657165635
3522307,352230,-48.12324024518229,-23.64545172913318
3522406,352240,-48.871721061098846,-23.91392292989961
3522505,352250,-46.96766603159419,-23.550946484732336
3522604,352260,-46.77208937217144,-22.431939211554656
3522653,352265,-49.22292255909315,-24.56897133310922
3522703,352270,-48.81550131309003,-21.54808972588237
3522802,352280,-49.458506399406666,-23.672920518016475
3522901,352290,-48.70144979487204,-22.250820902389375
3523008,352300,-51.44056846067769,-20.595061735195312
3523107,352310,-46.33387881185719,-23.46146312074103
3523206,352320,-49.303637000574355,-24.0804443989523
3523305,352330,-47.128127365333405,-24.2926793235722
3523404,352340,-46.814303389610515,-23.00670230081414
3523503,352350,-48.62939323331862,-23.153605823945288
3523602,352360,-47.834046796330334,-22.294568731699183
3523701,352370,-47.16940103930577,-20.657559962014446
3523800,352380,-46.921990730759795,-21.748971843453862
3523909,352390,-47.28463201510701,-23.307131535610942
3524006,352400,-47.06840278902484,-23.146500422108932
3524105,352410,-47.80962868466359,-20.329537553939367
3524204,352420,-48.41595802017872,-20.649985172763593
3524303,352430,-48.28793376998153,-21.218316991286475
3524402,352440,-45.99053048069472,-23.298875553698732
3524501,352450,-49.581163774729276,-20.945030891970145
3524600,352460,-48.05381634826196,-24.777266380980226
3524709,352470,-47.01277805983746,-22.691979095895224
3524808,352480,-50.55409718648756,-20.28579203999184
3524907,352490,-45.710582443869896,-23.27928573853868
3525003,352500,-46.89970631860686,-23.54414209822247
3525102,352510,-47.826057485746624,-20.992055206314298
3525201,352520,-46.721307717142146,-23.11196180597017
3525300,352530,-48.55599012444483,-22.296045818259334
3525409,352540,-47.574194414818706,-20.340134644628904
3525508,352550,-46.209184602291565,-22.938823704263406
3525607,352560,-50.79907824127861,-22.277851410042
3525706,352570,-49.77926530940036,-21.089361009881422
3525805,352580,-49.793357250774896,-21.972944196300205
3525854,352585,-47.788130278650776,-23.09962144142828
3525904,352590,-46.91300461421914,-23.194587009521044
3526001,352600,-51.43503092673762,-21.448794651865573
3526100,352610,-47.65222877252755,-24.213613895943986
3526209,352620,-47.02463909913414,-23.955200010859535
3526308,352630,-45.206785458346936,-23.085788149281555
3526407,352640,-47.865679063607274,-23.012150674233034
3526506,352650,-51.032502027748585,-21.150725700808202
3526605,352660,-44.88885907105715,-22.520330786177983
3526704,352670,-47.33759594535841,-22.172159720365556
3526803,352680,-48.825016237429196,-22.676068324126188
3526902,352690,-47.363684726736786,-22.598496982290172
3527009,352700,-46.65503308046762,-22.51339151835014
3527108,352710,-49.682839314882685,-21.64974721238949
3527207,352720,-45.06004609485578,-22.793946526046756
3527256,352725,-50.234031653209414,-20.949146115743336
3527306,352730,-46.937191056363254,-23.08417465105338
3527405,352740,-50.9916016850832,-21.644069884765212
3527504,352750,-49.55028824456116,-22.47333974946624
3527603,352760,-47.781910707071305,-21.55264313587478
3527702,352770,-50.35085059743358,-21.672615294562696
3527801,352780,-49.816977048509735,-22.427211112874026
3527900,352790,-50.3854831690528,-22.325243687263704
3528007,352800,-48.71938046298291,-22.487120716661178
3528106,352810,-49.97499075565972,-20.837910163457902
3528205,352820,-50.18154813599192,-20.098084860099366
3528304,352830,-50.229993479072554,-20.596436537284067
3528403,352840,-47.22928883630301,-23.507939473938304
3528502,352850,-46.56126214796424,-23.317267552666415
3528601,352860,-49.303648382893606,-23.046990617388417
3528700,352870,-52.056544618101285,-22.127682045541704
3528809,352880,-50.74535875102206,-22.652291491840547
3528858,352885,-49.13775237462075,-21.255509172922338
3528908,352890,-51.17180543919627,-21.77915686843728
3529005,352900,-49.98303025653243,-22.177656290472726
3529104,352910,-50.83231683229357,-20.479870983272377
3529203,352920,-51.1233385423071,-22.1721281752126
3529302,352930,-48.43013636578921,-21.610124367779395
3529401,352940,-46.44642891333364,-23.666143382117756
3529500,352950,-49.57024594370064,-21.194000984818988
3529609,352960,-50.186637445528596,-20.39818319734174
3529658,352965,-50.61540254693698,-19.95747663133652
3529708,352970,-48.10550506148447,-20.184716182956233
3529807,352980,-48.43324115538007,-22.463244359282278
3529906,352990,-47.39461033064353,-24.195021515757382
3530003,353000,-50.12429938258185,-19.9517539875469
3530102,353010,-51.130381721164284,-21.08097541686135
3530201,353020,-51.99789710899395,-22.349230699170867
3530300,353030,-49.5042497331151,-20.827657085768642
3530409,353040,-49.48700724419093,-20.594993674084865
3530508,353050,-47.03298585466906,-21.449469823512302
3530607,353060,-46.18606191934755,-23.569506473587882
3530706,353070,-47.02901921553861,-22.232088140279316
3530805,353080,-46.98840157242677,-22.45133286794301
3530904,353090,-47.60199973604343,-22.942723518256035
3531001,353100,-50.07945985331323,-20.8631342076035
3531100,353110,-46.667834756970635,-24.070102209347624
3531209,353120,-46.66766243430283,-22.704296321274388
3531308,353130,-48.533017339635514,-21.259311263884648
3531407,353140,-49.76584082902155,-20.737463040426942
3531506,353150,-48.6813165284192,-20.908879579305736
3531605,353160,-51.571373261112996,-21.254848193704472
3531704,353170,-45.80427217920025,-22.93655642067054
3531803,353180,-47.30733597841104,-22.95319339194122
3531902,353190,-48.15339048104555,-20.688664579271965
3532009,353200,-46.782545946892434,-22.893864482726585
3532058,353205,-48.1703114989842,-21.513799725020416
3532108,353210,-51.30140352016373,-20.996738663747553
3532157,353215,-51.20087266884579,-22.596855601254127
3532207,353220,-51.521672580820386,-22.56366115857263
3532306,353230,-45.38143646048619,-23.415128860059845
3532405,353240,-46.366464704890454,-23.191419451302465
3532504,353250,-49.64649282376004,-20.870450231215674
3532603,353260,-50.04681295108127,-20.673065263743272
3532702,353270,-49.77824228706349,-20.891605230327073
3532801,353280,-49.51596335680205,-21.0626034926551
3532827,353282,-48.97287979808956,-24.19062181888533
3532843,353284,-50.91056072285974,-20.372046890553516
3532868,353286,-50.345754489878416,-20.777816497351147
3532900,353290,-48.54965084340086,-21.774337192451373
3533007,353300,-49.331102895770876,-20.475981438567537
3533106,353310,-51.645447498705465,-21.3223625314718
3533205,353320,-51.505210776916684,-21.135298879532105
3533254,353325,-48.91798584902177,-20.98855544213157
3533304,353330,-50.24936608042072,-20.868660396297262
3533403,353340,-47.28515027064426,-22.784112910468487
3533502,353350,-49.283803590149425,-21.469156683130553
3533601,353360,-47.72907870629222,-20.704843421541014
3533700,353370,-49.93792977353873,-22.438074618891342
3533809,353380,-49.38303349529716,-22.953652885985306
3533908,353390,-48.95960000578802,-20.705225269724618
3534005,353400,-49.24362747575986,-20.61743179944248
3534104,353410,-50.09370684624907,-22.141925463002668
3534203,353420,-49.35549276071194,-20.201593415276346
3534302,353430,-47.90583068717227,-20.697863668565606
3534401,353440,-46.78926505090351,-23.52874240176347
3534500,353450,-50.25736382796265,-22.295346559989813
3534609,353460,-50.87385384198739,-21.73269708337748
3534708,353470,-49.85242394914043,-22.95267303607591
3534757,353475,-50.401972340132616,-19.922448102503335
3534807,353480,-51.737835554367145,-21.510397017018352
3534906,353490,-51.27420119734425,-21.495502249270668
3535002,353500,-49.49767631690247,-20.32113235517911
3535101,353510,-48.82666629589039,-21.104711340089512
3535200,353520,-50.74876105674025,-20.438939630999155
3535309,353530,-50.22092011407418,-22.82878112449501
3535408,353540,-51.85805520850045,-21.463291269365858
3535507,353550,-50.62654339485358,-22.459092649361896
3535606,353560,-45.64187045285927,-23.478337415412373
3535705,353570,-48.76466205919574,-21.01963919621556
3535804,353580,-48.79525721650362,-23.43845105436144
3535903,353590,-50.59404215866887,-20.06376732468444
3536000,353600,-50.8216823103695,-21.852889203734865
3536109,353610,-48.401787707108134,-23.102194883580776
3536208,353620,-47.85007648765364,-24.678248386211365
3536257,353625,-50.037379867843676,-20.271570095105226
3536307,353630,-47.28938762016894,-20.704165950956252
3536406,353640,-51.79070059275812,-21.198312586516142
3536505,353650,-47.14506763318929,-22.748363060425042
3536570,353657,-49.30554940459814,-22.56839701344622
3536604,353660,-49.46340492528065,-20.066605759706924
3536703,353670,-48.86110286870766,-22.301396837856892
3536802,353680,-46.44184719599759,-22.775758940531855
3536901,353690,-50.10699615664281,-20.210096081206437
3537008,353700,-47.43906709337489,-20.205587917601406
3537107,353710,-46.88856738080183,-22.7547382043801
3537156,353715,-50.802434551183424,-22.816915833426805
3537206,353720,-47.16344634470223,-24.16367824274905
3537305,353730,-50.095664877695725,-21.405345849484075
3537404,353740,-51.10657746403498,-20.67769957450505
3537503,353750,-47.978815940752426,-23.12046586806624
3537602,353760,-47.012974438695636,-24.279276204961132
3537701,353770,-50.64361062071782,-21.571339298531548
3537800,353780,-47.43814443120207,-23.786978171086957
3537909,353790,-47.72812058817085,-23.856354704716807
3538006,353800,-45.45928644230526,-22.879986954659874
3538105,353810,-48.91161900808324,-21.20980905698965
3538204,353820,-46.57342459897291,-22.7786849526227
3538303,353830,-51.73146790256048,-21.85259253065687
3538501,353850,-45.1737649187103,-22.590294644480124
3538600,353860,-46.30224818390182,-23.046883930152568
3538709,353870,-47.78395525752055,-22.726490287026547
3538808,353880,-49.366100311010946,-23.18691637498749
