uf_code,uf_name,year,age,population
31,3,2015,93,6596.181818181818
31,3,2015,94,6596.181818181818
31,3,2015,95,6596.181818181818
31,3,2015,96,6596.181818181818
31,3,2015,97,6596.181818181818
31,3,2015,98,6596.181818181818
31,3,2015,99,6596.181818181818
31,3,2015,100,6596.181818181818
31,3,2016,0,263659
31,3,2016,1,270369
31,3,2016,2,265183
31,3,2016,3,261984
31,3,2016,4,262975
31,3,2016,5,260945
31,3,2016,6,259067
31,3,2016,7,262707
31,3,2016,8,266742
31,3,2016,9,271149
31,3,2016,10,281063
31,3,2016,11,286798
31,3,2016,12,291412
31,3,2016,13,297401
31,3,2016,14,304944
31,3,2016,15,319544
31,3,2016,16,327753
31,3,2016,17,337824
31,3,2016,18,344891
31,3,2016,19,347296
31,3,2016,20,346334
31,3,2016,21,345371
31,3,2016,22,343991
31,3,2016,23,343119
31,3,2016,24,343616
31,3,2016,25,344834
31,3,2016,26,345474
31,3,2016,27,345807
31,3,2016,28,345892
31,3,2016,29,345707
31,3,2016,30,345334
31,3,2016,31,344681
31,3,2016,32,343657
31,3,2016,33,341814
31,3,2016,34,338953
31,3,2016,35,335245
31,3,2016,36,331243
31,3,2016,37,327197
31,3,2016,38,321629
31,3,2016,39,313930
31,3,2016,40,304936
31,3,2016,41,295958
31,3,2016,42,286514
31,3,2016,43,279659
31,3,2016,44,276926
31,3,2016,45,276621
31,3,2016,46,275745
31,3,2016,47,275050
31,3,2016,48,273727
31,3,2016,49,271098
31,3,2016,50,267264
31,3,2016,51,263501
31,3,2016,52,259895
31,3,2016,53,255374
31,3,2016,54,249622
31,3,2016,55,242674
31,3,2016,56,235470
31,3,2016,57,228247
31,3,2016,58,220472
31,3,2016,59,212115
31,3,2016,60,203014
31,3,2016,61,193686
31,3,2016,62,184458
31,3,2016,63,175404
31,3,2016,64,166698
31,3,2016,65,157828
31,3,2016,66,148889
31,3,2016,67,140432
31,3,2016,68,132263
31,3,2016,69,124419
31,3,2016,70,116337
31,3,2016,71,108358
31,3,2016,72,100946
31,3,2016,73,94415
31,3,2016,74,89036
31,3,2016,75,83798
31,3,2016,76,78599
31,3,2016,77,74213
31,3,2016,78,69578
31,3,2016,79,64378
31,3,2016,80,58232
31,3,2016,81,52304
31,3,2016,82,47156
31,3,2016,83,42387
31,3,2016,84,38093
31,3,2016,85,33554
31,3,2016,86,29119
31,3,2016,87,25420
31,3,2016,88,22006
31,3,2016,89,18866
31,3,2016,90,7088.727272727273
31,3,2016,91,7088.727272727273
31,3,2016,92,7088.727272727273
31,3,2016,93,7088.727272727273
31,3,2016,94,7088.727272727273
31,3,2016,95,7088.727272727273
31,3,2016,96,7088.727272727273
31,3,2016,97,7088.727272727273
31,3,2016,98,7088.727272727273
31,3,2016,99,7088.727272727273
31,3,2016,100,7088.727272727273
31,3,2017,0,262922
31,3,2017,1,263430
31,3,2017,2,270292
31,3,2017,3,265169
31,3,2017,4,261994
31,3,2017,5,263062
31,3,2017,6,261102
31,3,2017,7,259223
31,3,2017,8,262864
31,3,2017,9,266898
31,3,2017,10,271247
31,3,2017,11,281100
31,3,2017,12,286833
31,3,2017,13,291446
31,3,2017,14,297434
31,3,2017,15,304789
31,3,2017,16,319187
31,3,2017,17,327392
31,3,2017,18,337455
31,3,2017,19,344517
31,3,2017,20,346663
31,3,2017,21,345442
31,3,2017,22,344481
31,3,2017,23,343102
31,3,2017,24,342232
31,3,2017,25,342724
31,3,2017,26,343937
31,3,2017,27,344577
31,3,2017,28,344909
31,3,2017,29,344994
31,3,2017,30,344956
31,3,2017,31,344733
31,3,2017,32,344083
31,3,2017,33,343061
31,3,2017,34,341220
31,3,2017,35,338366
31,3,2017,36,334670
31,3,2017,37,330676
31,3,2017,38,326638
31,3,2017,39,321079
31,3,2017,40,313279
31,3,2017,41,304189
31,3,2017,42,295237
31,3,2017,43,285820
31,3,2017,44,278985
31,3,2017,45,276058
31,3,2017,46,275550
31,3,2017,47,274678
31,3,2017,48,273985
31,3,2017,49,272669
31,3,2017,50,269813
31,3,2017,51,265761
31,3,2017,52,262019
31,3,2017,53,258436
31,3,2017,54,253941
31,3,2017,55,247961
31,3,2017,56,240800
31,3,2017,57,233654
31,3,2017,58,226491
31,3,2017,59,218778
31,3,2017,60,210140
31,3,2017,61,200789
31,3,2017,62,191569
31,3,2017,63,182446
31,3,2017,64,173495
31,3,2017,65,164416
31,3,2017,66,155212
31,3,2017,67,146425
31,3,2017,68,138110
31,3,2017,69,130081
31,3,2017,70,121764
31,3,2017,71,113272
31,3,2017,72,105507
31,3,2017,73,98291
31,3,2017,74,91933
31,3,2017,75,86060
31,3,2017,76,80376
31,3,2017,77,75392
31,3,2017,78,71188
31,3,2017,79,66743
31,3,2017,80,61039
31,3,2017,81,54529
31,3,2017,82,48979
31,3,2017,83,44159
31,3,2017,84,39694
31,3,2017,85,35038
31,3,2017,86,30261
31,3,2017,87,26262
31,3,2017,88,22925
31,3,2017,89,19848
31,3,2017,90,7607.454545454545
31,3,2017,91,7607.454545454545
31,3,2017,92,7607.454545454545
31,3,2017,93,7607.454545454545
31,3,2017,94,7607.454545454545
31,3,2017,95,7607.454545454545
31,3,2017,96,7607.454545454545
31,3,2017,97,7607.454545454545
31,3,2017,98,7607.454545454545
31,3,2017,99,7607.454545454545
31,3,2017,100,7607.454545454545
31,3,2018,0,268885
31,3,2018,1,262708
31,3,2018,2,263360
31,3,2018,3,270279
31,3,2018,4,265178
31,3,2018,5,262080
31,3,2018,6,263217
31,3,2018,7,261256
31,3,2018,8,259378
31,3,2018,9,263019
31,3,2018,10,266995
31,3,2018,11,271286
31,3,2018,12,281138
31,3,2018,13,286869
31,3,2018,14,291480
31,3,2018,15,297287
31,3,2018,16,304451
31,3,2018,17,318841
31,3,2018,18,327040
31,3,2018,19,337094
31,3,2018,20,343901
31,3,2018,21,345790
31,3,2018,22,344570
31,3,2018,23,343610
31,3,2018,24,342234
31,3,2018,25,341359
31,3,2018,26,341847
31,3,2018,27,343060
31,3,2018,28,343699
31,3,2018,29,344030
31,3,2018,30,344261
31,3,2018,31,344372
31,3,2018,32,344148
31,3,2018,33,343501
31,3,2018,34,342481
31,3,2018,35,340645
31,3,2018,36,337800
31,3,2018,37,334111
31,3,2018,38,330125
31,3,2018,39,326095
31,3,2018,40,320429
31,3,2018,41,312527
31,3,2018,42,303465
31,3,2018,43,294536
31,3,2018,44,285145
31,3,2018,45,278131
31,3,2018,46,275014
31,3,2018,47,274507
31,3,2018,48,273639
31,3,2018,49,272949
31,3,2018,50,271403
31,3,2018,51,268326
31,3,2018,52,264296
31,3,2018,53,260577
31,3,2018,54,257014
31,3,2018,55,252284
31,3,2018,56,246081
31,3,2018,57,238977
31,3,2018,58,231888
31,3,2018,59,224782
31,3,2018,60,216772
31,3,2018,61,207871
31,3,2018,62,198625
31,3,2018,63,189507
31,3,2018,64,180489
31,3,2018,65,171155
31,3,2018,66,161731
31,3,2018,67,152680
31,3,2018,68,144039
31,3,2018,69,135863
31,3,2018,70,127344
31,3,2018,71,118600
31,3,2018,72,110331
31,3,2018,73,102769
31,3,2018,74,95743
31,3,2018,75,88900
31,3,2018,76,82590
31,3,2018,77,77139
31,3,2018,78,72358
31,3,2018,79,68325
31,3,2018,80,63326
31,3,2018,81,57205
31,3,2018,82,51105
31,3,2018,83,45905
31,3,2018,84,41387
31,3,2018,85,36551
31,3,2018,86,31641
31,3,2018,87,27326
31,3,2018,88,23717
31,3,2018,89,20703
31,3,2018,90,8137.727272727273
31,3,2018,91,8137.727272727273
31,3,2018,92,8137.727272727273
31,3,2018,93,8137.727272727273
31,3,2018,94,8137.727272727273
31,3,2018,95,8137.727272727273
31,3,2018,96,8137.727272727273
31,3,2018,97,8137.727272727273
31,3,2018,98,8137.727272727273
31,3,2018,99,8137.727272727273
31,3,2018,100,8137.727272727273
31,3,2019,0,267367
31,3,2019,1,268678
31,3,2019,2,262643
31,3,2019,3,263349
31,3,2019,4,270289
31,3,2019,5,265262
31,3,2019,6,262233
31,3,2019,7,263368
31,3,2019,8,261409
31,3,2019,9,259531
31,3,2019,10,263117
31,3,2019,11,267036
31,3,2019,12,271326
31,3,2019,13,281175
31,3,2019,14,286906
31,3,2019,15,291337
31,3,2019,16,296964
31,3,2019,17,304122
31,3,2019,18,318501
31,3,2019,19,326696
31,3,2019,20,336497
31,3,2019,21,343046
31,3,2019,22,344937
31,3,2019,23,343716
31,3,2019,24,342759
31,3,2019,25,341381
31,3,2019,26,340502
31,3,2019,27,340991
31,3,2019,28,342200
31,3,2019,29,342840
31,3,2019,30,343314
31,3,2019,31,343692
31,3,2019,32,343802
31,3,2019,33,343580
31,3,2019,34,342935
31,3,2019,35,341918
31,3,2019,36,340090
31,3,2019,37,337250
31,3,2019,38,333569
31,3,2019,39,329589
31,3,2019,40,325450
31,3,2019,41,319677
31,3,2019,42,311798
31,3,2019,43,302759
31,3,2019,44,293855
31,3,2019,45,284291
31,3,2019,46,277101
31,3,2019,47,273996
31,3,2019,48,273491
31,3,2019,49,272628
31,3,2019,50,271708
31,3,2019,51,269937
31,3,2019,52,266877
31,3,2019,53,262868
31,3,2019,54,259173
31,3,2019,55,255367
31,3,2019,56,250404
31,3,2019,57,244250
31,3,2019,58,237203
31,3,2019,59,230167
31,3,2019,60,222756
31,3,2019,61,214463
31,3,2019,62,205661
31,3,2019,63,196519
31,3,2019,64,187502
31,3,2019,65,178087
31,3,2019,66,168399
31,3,2019,67,159130
31,3,2019,68,150227
31,3,2019,69,141728
31,3,2019,70,133042
31,3,2019,71,124080
31,3,2019,72,115561
31,3,2019,73,107507
31,3,2019,74,100138
31,3,2019,75,92625
31,3,2019,76,85360
31,3,2019,77,79305
31,3,2019,78,74073
31,3,2019,79,69484
31,3,2019,80,64869
31,3,2019,81,59396
31,3,2019,82,53657
31,3,2019,83,47935
31,3,2019,84,43061
31,3,2019,85,38147
31,3,2019,86,33048
31,3,2019,87,28609
31,3,2019,88,24708
31,3,2019,89,21446
31,3,2019,90,8668.272727272728
31,3,2019,91,8668.272727272728
31,3,2019,92,8668.272727272728
31,3,2019,93,8668.272727272728
31,3,2019,94,8668.272727272728
31,3,2019,95,8668.272727272728
31,3,2019,96,8668.272727272728
31,3,2019,97,8668.272727272728
31,3,2019,98,8668.272727272728
31,3,2019,99,8668.272727272728
31,3,2019,100,8668.272727272728
31,3,2020,0,265577
31,3,2020,1,267175
31,3,2020,2,268612
31,3,2020,3,262634
31,3,2020,4,263361
31,3,2020,5,270372
31,3,2020,6,265411
31,3,2020,7,262384
31,3,2020,8,263517
31,3,2020,9,261560
31,3,2020,10,259629
31,3,2020,11,263157
31,3,2020,12,267076
31,3,2020,13,271365
31,3,2020,14,281213
31,3,2020,15,286771
31,3,2020,16,291022
31,3,2020,17,296647
31,3,2020,18,303799
31,3,2020,19,318169
31,3,2020,20,326120
31,3,2020,21,335667
31,3,2020,22,342211
31,3,2020,23,344100
31,3,2020,24,342880
31,3,2020,25,341921
31,3,2020,26,340543
31,3,2020,27,339664
31,3,2020,28,340153
31,3,2020,29,341361
31,3,2020,30,342143
31,3,2020,31,342759
31,3,2020,32,343138
31,3,2020,33,343249
31,3,2020,34,343026
31,3,2020,35,342386
31,3,2020,36,341375
31,3,2020,37,339549
31,3,2020,38,336716
31,3,2020,39,333042
31,3,2020,40,328951
31,3,2020,41,324705
31,3,2020,42,318945
31,3,2020,43,311088
31,3,2020,44,302073
31,3,2020,45,292993
31,3,2020,46,283260
31,3,2020,47,276096
31,3,2020,48,273004
31,3,2020,49,272500
31,3,2020,50,271416
31,3,2020,51,270269
31,3,2020,52,268507
31,3,2020,53,265464
31,3,2020,54,261478
31,3,2020,55,257542
31,3,2020,56,253496
31,3,2020,57,248573
31,3,2020,58,242468
31,3,2020,59,235473
31,3,2020,60,228123
31,3,2020,61,220418
31,3,2020,62,212215
31,3,2020,63,203510
31,3,2020,64,194467
31,3,2020,65,185040
31,3,2020,66,175257
31,3,2020,67,165727
31,3,2020,68,156608
31,3,2020,69,147849
31,3,2020,70,138825
31,3,2020,71,129675
31,3,2020,72,120941
31,3,2020,73,112640
31,3,2020,74,104791
31,3,2020,75,96917
31,3,2020,76,88981
31,3,2020,77,82004
31,3,2020,78,76192
31,3,2020,79,71167
31,3,2020,80,66010
31,3,2020,81,60891
31,3,2020,82,55754
31,3,2020,83,50369
31,3,2020,84,44999
31,3,2020,85,39730
31,3,2020,86,34532
31,3,2020,87,29917
31,3,2020,88,25900
31,3,2020,89,22369
31,3,2020,90,9190.272727272728
31,3,2020,91,9190.272727272728
31,3,2020,92,9190.272727272728
31,3,2020,93,9190.272727272728
31,3,2020,94,9190.272727272728
31,3,2020,95,9190.272727272728
31,3,2020,96,9190.272727272728
31,3,2020,97,9190.272727272728
31,3,2020,98,9190.272727272728
31,3,2020,99,9190.272727272728
31,3,2020,100,9190.272727272728
31,3,2021,0,263496
31,3,2021,1,265399
31,3,2021,2,267113
31,3,2021,3,268601
31,3,2021,4,262647
31,3,2021,5,263444
31,3,2021,6,270519
31,3,2021,7,265558
31,3,2021,8,262534
31,3,2021,9,263664
31,3,2021,10,261655
31,3,2021,11,259671
31,3,2021,12,263197
31,3,2021,13,267114
31,3,2021,14,271404
31,3,2021,15,281084
31,3,2021,16,286466
31,3,2021,17,290716
31,3,2021,18,296336
31,3,2021,19,303485
31,3,2021,20,317610
31,3,2021,21,325317
31,3,2021,22,334854
31,3,2021,23,341393
31,3,2021,24,343280
31,3,2021,25,342060
31,3,2021,26,341099
31,3,2021,27,339721
31,3,2021,28,338845
31,3,2021,29,339334
31,3,2021,30,340679
31,3,2021,31,341604
31,3,2021,32,342221
31,3,2021,33,342598
31,3,2021,34,342709
31,3,2021,35,342490
31,3,2021,36,341855
31,3,2021,37,340846
31,3,2021,38,339024
31,3,2021,39,336196
31,3,2021,40,332413
31,3,2021,41,328214
31,3,2021,42,323977
31,3,2021,43,318234
31,3,2021,44,310398
31,3,2021,45,301204
31,3,2021,46,291950
31,3,2021,47,282254
31,3,2021,48,275117
31,3,2021,49,272036
31,3,2021,50,271313
31,3,2021,51,270007
31,3,2021,52,268866
31,3,2021,53,267113
31,3,2021,54,264087
31,3,2021,55,259862
31,3,2021,56,255687
31,3,2021,57,251673
31,3,2021,58,246788
31,3,2021,59,240729
31,3,2021,60,233414
31,3,2021,61,225762
31,3,2021,62,218141
31,3,2021,63,210024
31,3,2021,64,201413
31,3,2021,65,191947
31,3,2021,66,182137
31,3,2021,67,172511
31,3,2021,68,163135
31,3,2021,69,154162
31,3,2021,70,144858
31,3,2021,71,135356
31,3,2021,72,126437
31,3,2021,73,117921
31,3,2021,74,109829
31,3,2021,75,101460
31,3,2021,76,93149
31,3,2021,77,85525
31,3,2021,78,78821
31,3,2021,79,73238
31,3,2021,80,67650
31,3,2021,81,62007
31,3,2021,82,57199
31,3,2021,83,52377
31,3,2021,84,47319
31,3,2021,85,41557
31,3,2021,86,36008
31,3,2021,87,31297
31,3,2021,88,27115
31,3,2021,89,23475
31,3,2021,90,9719.90909090909
31,3,2021,91,9719.90909090909
31,3,2021,92,9719.90909090909
31,3,2021,93,9719.90909090909
31,3,2021,94,9719.90909090909
31,3,2021,95,9719.90909090909
31,3,2021,96,9719.90909090909
31,3,2021,97,9719.90909090909
31,3,2021,98,9719.90909090909
31,3,2021,99,9719.90909090909
31,3,2021,100,9719.90909090909
31,3,2022,0,261048
31,3,2022,1,263328
31,3,2022,2,265339
31,3,2022,3,267105
31,3,2022,4,268613
31,3,2022,5,262728
31,3,2022,6,263589
31,3,2022,7,270663
31,3,2022,8,265704
31,3,2022,9,262679
31,3,2022,10,263758
31,3,2022,11,261695
31,3,2022,12,259712
31,3,2022,13,263237
31,3,2022,14,267154
31,3,2022,15,271281
31,3,2022,16,280791
31,3,2022,17,286169
31,3,2022,18,290416
31,3,2022,19,296032
31,3,2022,20,302951
31,3,2022,21,316831
31,3,2022,22,324530
31,3,2022,23,334059
31,3,2022,24,340592
31,3,2022,25,342475
31,3,2022,26,341254
31,3,2022,27,340294
31,3,2022,28,338919
31,3,2022,29,338044
31,3,2022,30,338670
31,3,2022,31,340156
31,3,2022,32,341079
31,3,2022,33,341695
31,3,2022,34,342072
31,3,2022,35,342185
31,3,2022,36,341971
31,3,2022,37,341338
31,3,2022,38,340331
31,3,2022,39,338513
31,3,2022,40,335573
31,3,2022,41,331685
31,3,2022,42,327495
31,3,2022,43,323269
31,3,2022,44,317542
31,3,2022,45,309520
31,3,2022,46,300154
31,3,2022,47,290933
31,3,2022,48,281271
31,3,2022,49,274161
31,3,2022,50,270873
31,3,2022,51,269932
31,3,2022,52,268632
31,3,2022,53,267497
31,3,2022,54,265755
31,3,2022,55,262480
31,3,2022,56,258020
31,3,2022,57,253878
31,3,2022,58,249894
31,3,2022,59,245047
31,3,2022,60,238654
31,3,2022,61,231031
31,3,2022,62,223459
31,3,2022,63,215920
31,3,2022,64,207887
31,3,2022,65,198836
31,3,2022,66,188974
31,3,2022,67,179320
31,3,2022,68,169847
31,3,2022,69,160619
31,3,2022,70,151081
31,3,2022,71,141283
31,3,2022,72,132017
31,3,2022,73,123319
31,3,2022,74,115014
31,3,2022,75,106379
31,3,2022,76,97561
31,3,2022,77,89571
31,3,2022,78,82243
31,3,2022,79,75800
31,3,2022,80,69657
31,3,2022,81,63592
31,3,2022,82,58290
31,3,2022,83,53771
31,3,2022,84,49242
31,3,2022,85,43737
31,3,2022,86,37706
31,3,2022,87,32672
31,3,2022,88,28397
31,3,2022,89,24603
31,3,2022,90,10271.181818181818
31,3,2022,91,10271.181818181818
31,3,2022,92,10271.181818181818
31,3,2022,93,10271.181818181818
31,3,2022,94,10271.181818181818
31,3,2022,95,10271.181818181818
31,3,2022,96,10271.181818181818
31,3,2022,97,10271.181818181818
31,3,2022,98,10271.181818181818
31,3,2022,99,10271.181818181818
31,3,2022,100,10271.181818181818
31,3,2023,0,258273
31,3,2023,1,260893
31,3,2023,2,263271
31,3,2023,3,265333
31,3,2023,4,267117
31,3,2023,5,268691
31,3,2023,6,262871
31,3,2023,7,263733
31,3,2023,8,270806
31,3,2023,9,265847
31,3,2023,10,262771
31,3,2023,11,263797
31,3,2023,12,261737
31,3,2023,13,259753
31,3,2023,14,263278
31,3,2023,15,267036
31,3,2023,16,271000
31,3,2023,17,280504
31,3,2023,18,285878
31,3,2023,19,290123
31,3,2023,20,295513
31,3,2023,21,302202
31,3,2023,22,316069
31,3,2023,23,323760
31,3,2023,24,333280
31,3,2023,25,339806
31,3,2023,26,341685
31,3,2023,27,340467
31,3,2023,28,339506
31,3,2023,29,338134
31,3,2023,30,337396
31,3,2023,31,338164
31,3,2023,32,339646
31,3,2023,33,340569
31,3,2023,34,341183
31,3,2023,35,341563
31,3,2023,36,341680
31,3,2023,37,341466
31,3,2023,38,340835
31,3,2023,39,339831
31,3,2023,40,337900
31,3,2023,41,334852
31,3,2023,42,330973
31,3,2023,43,326794
31,3,2023,44,322579
31,3,2023,45,316662
31,3,2023,46,308460
31,3,2023,47,299127
31,3,2023,48,289939
31,3,2023,49,280313
31,3,2023,50,273010
31,3,2023,51,269517
31,3,2023,52,268582
31,3,2023,53,267290
31,3,2023,54,266160
31,3,2023,55,264165
31,3,2023,56,260648
31,3,2023,57,256221
31,3,2023,58,252111
31,3,2023,59,248156
31,3,2023,60,242965
31,3,2023,61,236248
31,3,2023,62,228707
31,3,2023,63,221211
31,3,2023,64,213753
31,3,2023,65,205258
31,3,2023,66,195794
31,3,2023,67,186086
31,3,2023,68,176584
31,3,2023,69,167260
31,3,2023,70,157448
31,3,2023,71,147396
31,3,2023,72,137838
31,3,2023,73,128801
31,3,2023,74,120316
31,3,2023,75,111439
31,3,2023,76,102336
31,3,2023,77,93855
31,3,2023,78,86172
31,3,2023,79,79124
31,3,2023,80,72134
31,3,2023,81,65524
31,3,2023,82,59819
31,3,2023,83,54835
31,3,2023,84,50585
31,3,2023,85,45555
31,3,2023,86,39726
31,3,2023,87,34249
31,3,2023,88,29678
31,3,2023,89,25794
31,3,2023,90,10843.09090909091
31,3,2023,91,10843.09090909091
31,3,2023,92,10843.09090909091
31,3,2023,93,10843.09090909091
31,3,2023,94,10843.09090909091
31,3,2023,95,10843.09090909091
31,3,2023,96,10843.09090909091
31,3,2023,97,10843.09090909091
31,3,2023,98,10843.09090909091
31,3,2023,99,10843.09090909091
31,3,2023,100,10843.09090909091
31,3,2024,0,255311
31,3,2024,1,258129
31,3,2024,2,260840
31,3,2024,3,263266
31,3,2024,4,265346
31,3,2024,5,267195
31,3,2024,6,268831
31,3,2024,7,263013
31,3,2024,8,263874
31,3,2024,9,270945
31,3,2024,10,265939
31,3,2024,11,262811
31,3,2024,12,263837
31,3,2024,13,261776
31,3,2024,14,259795
31,3,2024,15,263165
31,3,2024,16,266764
31,3,2024,17,270726
31,3,2024,18,280225
31,3,2024,19,285594
31,3,2024,20,289621
31,3,2024,21,294786
31,3,2024,22,301469
31,3,2024,23,315322
31,3,2024,24,323007
31,3,2024,25,332515
31,3,2024,26,339034
31,3,2024,27,340912
31,3,2024,28,339695
31,3,2024,29,338735
31,3,2024,30,337500
31,3,2024,31,336902
31,3,2024,32,337669
31,3,2024,33,339149
31,3,2024,34,340072
31,3,2024,35,340686
31,3,2024,36,341072
31,3,2024,37,341188
31,3,2024,38,340975
31,3,2024,39,340345
31,3,2024,40,339230
31,3,2024,41,337189
31,3,2024,42,334147
31,3,2024,43,330278
31,3,2024,44,326111
31,3,2024,45,321701
31,3,2024,46,315598
31,3,2024,47,307423
31,3,2024,48,298124
31,3,2024,49,288968
31,3,2024,50,279156
31,3,2024,51,271670
31,3,2024,52,268193
31,3,2024,53,267263
31,3,2024,54,265977
31,3,2024,55,264594
31,3,2024,56,262348
31,3,2024,57,258858
31,3,2024,58,254464
31,3,2024,59,250385
31,3,2024,60,246075
31,3,2024,61,240548
31,3,2024,62,233901
31,3,2024,63,226439
31,3,2024,64,219017
31,3,2024,65,211084
31,3,2024,66,202154
31,3,2024,67,192837
31,3,2024,68,183280
31,3,2024,69,173924
31,3,2024,70,163996
31,3,2024,71,153651
31,3,2024,72,143843
31,3,2024,73,134517
31,3,2024,74,125701
31,3,2024,75,116619
31,3,2024,76,107248
31,3,2024,77,98490
31,3,2024,78,90331
31,3,2024,79,82941
31,3,2024,80,75336
31,3,2024,81,67896
31,3,2024,82,61678
31,3,2024,83,56309
31,3,2024,84,51620
31,3,2024,85,46835
31,3,2024,86,41421
31,3,2024,87,36121
31,3,2024,88,31141
31,3,2024,89,26987
31,3,2024,90,11438.363636363636
31,3,2024,91,11438.363636363636
31,3,2024,92,11438.363636363636
31,3,2024,93,11438.363636363636
31,3,2024,94,11438.363636363636
31,3,2024,95,11438.363636363636
31,3,2024,96,11438.363636363636
31,3,2024,97,11438.363636363636
31,3,2024,98,11438.363636363636
31,3,2024,99,11438.363636363636
31,3,2024,100,11438.363636363636
32,3,2015,0,57901
32,3,2015,1,57014
32,3,2015,2,55728
32,3,2015,3,55131
32,3,2015,4,54642
32,3,2015,5,53730
32,3,2015,6,54070
32,3,2015,7,53940
32,3,2015,8,53571
32,3,2015,9,54762
32,3,2015,10,55923
32,3,2015,11,56860
32,3,2015,12,57331
32,3,2015,13,57917
32,3,2015,14,60169
32,3,2015,15,60610
32,3,2015,16,61830
32,3,2015,17,62567
32,3,2015,18,62558
32,3,2015,19,62102
32,3,2015,20,61731
32,3,2015,21,61259
32,3,2015,22,61332
32,3,2015,23,62299
32,3,2015,24,63811
32,3,2015,25,65087
32,3,2015,26,66281
32,3,2015,27,67156
32,3,2015,28,67493
32,3,2015,29,67436
32,3,2015,30,67301
32,3,2015,31,67022
32,3,2015,32,66540
32,3,2015,33,65844
32,3,2015,34,64956
32,3,2015,35,63969
32,3,2015,36,62945
32,3,2015,37,61569
32,3,2015,38,59722
32,3,2015,39,57592
32,3,2015,40,55506
32,3,2015,41,53350
32,3,2015,42,51707
32,3,2015,43,50904
32,3,2015,44,50638
32,3,2015,45,50283
32,3,2015,46,49958
32,3,2015,47,49539
32,3,2015,48,48897
32,3,2015,49,48097
32,3,2015,50,47320
32,3,2015,51,46531
32,3,2015,52,45627
32,3,2015,53,44579
32,3,2015,54,43406
32,3,2015,55,42185
32,3,2015,56,40899
32,3,2015,57,39521
32,3,2015,58,38029
32,3,2015,59,36455
32,3,2015,60,34820
32,3,2015,61,33161
32,3,2015,62,31383
32,3,2015,63,29440
32,3,2015,64,27413
32,3,2015,65,25411
32,3,2015,66,23410
32,3,2015,67,21620
32,3,2015,68,20123
32,3,2015,69,18857
32,3,2015,70,17600
32,3,2015,71,16377
32,3,2015,72,15302
32,3,2015,73,14397
32,3,2015,74,13609
32,3,2015,75,12856
32,3,2015,76,12147
32,3,2015,77,11419
32,3,2015,78,10627
32,3,2015,79,9806
32,3,2015,80,8991
32,3,2015,81,8176
32,3,2015,82,7397
32,3,2015,83,6672
32,3,2015,84,5982
32,3,2015,85,5311
32,3,2015,86,4660
32,3,2015,87,4053
32,3,2015,88,3488
32,3,2015,89,2959
32,3,2015,90,1111.5454545454545
32,3,2015,91,1111.5454545454545
32,3,2015,92,1111.5454545454545
32,3,2015,93,1111.5454545454545
32,3,2015,94,1111.5454545454545
32,3,2015,95,1111.5454545454545
32,3,2015,96,1111.5454545454545
32,3,2015,97,1111.5454545454545
32,3,2015,98,1111.5454545454545
32,3,2015,99,1111.5454545454545
32,3,2015,100,1111.5454545454545
32,3,2016,0,56487
32,3,2016,1,57986
32,3,2016,2,57120
32,3,2016,3,55849
32,3,2016,4,55257
32,3,2016,5,54783
32,3,2016,6,53884
32,3,2016,7,54225
32,3,2016,8,54094
32,3,2016,9,53727
32,3,2016,10,54899
32,3,2016,11,56043
32,3,2016,12,56980
32,3,2016,13,57451
32,3,2016,14,58037
32,3,2016,15,60303
32,3,2016,16,60759
32,3,2016,17,61979
32,3,2016,18,62712
32,3,2016,19,62705
32,3,2016,20,62298
32,3,2016,21,61975
32,3,2016,22,61502
32,3,2016,23,61579
32,3,2016,24,62542
32,3,2016,25,64051
32,3,2016,26,65325
32,3,2016,27,66518
32,3,2016,28,67392
32,3,2016,29,67728
32,3,2016,30,67623
32,3,2016,31,67441
32,3,2016,32,67161
32,3,2016,33,66682
32,3,2016,34,65986
32,3,2016,35,65036
32,3,2016,36,63988
32,3,2016,37,62965
32,3,2016,38,61593
32,3,2016,39,59748
32,3,2016,40,57588
32,3,2016,41,55471
32,3,2016,42,53321
32,3,2016,43,51682
32,3,2016,44,50881
32,3,2016,45,50582
32,3,2016,46,50196
32,3,2016,47,49872
32,3,2016,48,49454
32,3,2016,49,48815
32,3,2016,50,47970
32,3,2016,51,47147
32,3,2016,52,46364
32,3,2016,53,45464
32,3,2016,54,44421
32,3,2016,55,43205
32,3,2016,56,41942
32,3,2016,57,40665
32,3,2016,58,39297
32,3,2016,59,37816
32,3,2016,60,36180
32,3,2016,61,34486
32,3,2016,62,32845
32,3,2016,63,31085
32,3,2016,64,29164
32,3,2016,65,27079
32,3,2016,66,25025
32,3,2016,67,23057
32,3,2016,68,21297
32,3,2016,69,19822
32,3,2016,70,18497
32,3,2016,71,17187
32,3,2016,72,15993
32,3,2016,73,14946
32,3,2016,74,14063
32,3,2016,75,13207
32,3,2016,76,12390
32,3,2016,77,11709
32,3,2016,78,11008
32,3,2016,79,10247
32,3,2016,80,9342
32,3,2016,81,8455
32,3,2016,82,7687
32,3,2016,83,6957
32,3,2016,84,6275
32,3,2016,85,5532
32,3,2016,86,4823
32,3,2016,87,4234
32,3,2016,88,3683
32,3,2016,89,3171
32,3,2016,90,1214.909090909091
32,3,2016,91,1214.909090909091
32,3,2016,92,1214.909090909091
32,3,2016,93,1214.909090909091
32,3,2016,94,1214.909090909091
