uf,state_name,ensemble_id,foi_pwmean,foi_equiv
MT,Mato Grosso,20,0.007797275121704169,0.007794286620684718
GO,Goias,20,0.010612589402161574,0.010600920317848246
DF,Distrito Federal,20,0.019058471575714234,0.019058262505562966
RO,Rondonia,21,0.009058378411939233,0.009052496737558176
AC,Acre,21,0.008135888252856998,0.008131231853629732
AM,Amazonas,21,0.011791294277284564,0.011780922171980613
RR,Roraima,21,0.014569215636394425,0.014562707846673052
PA,Para,21,0.013725596580823509,0.013705353575635067
AP,Amapa,21,0.010905377166743281,0.010877352252127152
TO,Tocantins,21,0.007267395859966373,0.007262817376942256
MA,Maranhao,21,0.01237575299154312,0.012366319053237883
PI,Piaui,21,0.012707134863557994,0.012694168377458853
CE,Ceara,21,0.010481618814463429,0.010469664424930086
RN,Rio Grande do Norte,21,0.010750182771628267,0.010742935368201001
PB,Paraiba,21,0.010579219463296763,0.010571282418856562
PE,Pernambuco,21,0.009451167960735437,0.009446345752246614
AL,Alagoas,21,0.008039601608654235,0.008035258156888598
SE,Sergipe,21,0.009378721155779406,0.009374421453785028
BA,Bahia,21,0.008885415824233795,0.008877929785931363
MG,Minas Gerais,21,0.01303901252535342,0.013032618172640282
ES,Espirito Santo,21,0.012060090067625592,0.012054233836030106
RJ,Rio de Janeiro,21,0.01198905764337443,0.011985132897374066
SP,Sao Paulo,21,0.014955437897674378,0.01495129857082691
PR,Parana,21,0.013976306016447807,0.013971307078647284
SC,Santa Catarina,21,0.01484796982587803,0.014842881292281538
RS,Rio Grande do Sul,21,0.01508217489021669,0.015074141302826213
MS,Mato Grosso do Sul,21,0.009766784619879223,0.009757444827971341
MT,Mato Grosso,21,0.008888100907431242,0.008881198698753954
GO,Goias,21,0.009403615735292144,0.009396468664144697
DF,Distrito Federal,21,0.01341706541084049,0.01341520508741848
RO,Rondonia,22,0.008874933228194241,0.008873423224427465
AC,Acre,22,0.0074245113231838425,0.007422680990999225
AM,Amazonas,22,0.007978924487112389,0.007974495814750876
RR,Roraima,22,0.012393804769521902,0.012391172695635786
PA,Para,22,0.01080051198645708,0.010797793835192781
AP,Amapa,22,0.009732716473276053,0.00972626286103357
TO,Tocantins,22,0.010543180672297646,0.01054194502127453
MA,Maranhao,22,0.013069943434530844,0.013065073777458113
PI,Piaui,22,0.012757579539680626,0.01275043319372005
CE,Ceara,22,0.012214528518376138,0.012206265742367788
RN,Rio Grande do Norte,22,0.011490948099567895,0.011485772554754524
PB,Paraiba,22,0.01129334513112756,0.011286534410882591
PE,Pernambuco,22,0.010431471899742037,0.010426087160344608
AL,Alagoas,22,0.008577780615071763,0.008574590525198999
SE,Sergipe,22,0.010282062688430026,0.010280492257389558
BA,Bahia,22,0.009833833199890268,0.009829169020482264
MG,Minas Gerais,22,0.014245690169520136,0.014242915042719628
ES,Espirito Santo,22,0.011721183184107073,0.011715992579847203
RJ,Rio de Janeiro,22,0.011850821882040443,0.011846379504493208
SP,Sao Paulo,22,0.0158139628227001,0.015811911729218524
PR,Parana,22,0.014813288998982642,0.014811770657054668
SC,Santa Catarina,22,0.015074721243049363,0.015072131249806392
RS,Rio Grande do Sul,22,0.01415003599070442,0.014148449897879948
MS,Mato Grosso do Sul,22,0.010747211572280703,0.01074433543829325
MT,Mato Grosso,22,0.01068718137504179,0.010683440185457006
GO,Goias,22,0.01045695627531272,0.010452321266729937
DF,Distrito Federal,22,0.015150310049990201,0.015149794646183833
RO,Rondonia,23,0.006357653215847889,0.006355528747028256
AC,Acre,23,0.0063881508997774275,0.0063870029861348545
AM,Amazonas,23,0.008826954790496845,0.008819995303677953
RR,Roraima,23,0.013624421126912515,0.013618627620293993
PA,Para,23,0.00841728098553319,0.008411906443819249
AP,Amapa,23,0.007841483777742363,0.007835050485649352
TO,Tocantins,23,0.006848060269664413,0.006846075464386744
MA,Maranhao,23,0.012642865992570937,0.012630917115423855
PI,Piaui,23,0.013175356943077154,0.013161386048912883
CE,Ceara,23,0.012026463682509236,0.012010682640511198
RN,Rio Grande do Norte,23,0.011879066116323193,0.01186642148712019
PB,Paraiba,23,0.010236409883006444,0.010231133975158834
PE,Pernambuco,23,0.009440062180712772,0.009436144941988968
AL,Alagoas,23,0.007874321788359088,0.007871838853499404
SE,Sergipe,23,0.00983071587975181,0.009828061363020795
BA,Bahia,23,0.00895719927498787,0.008952889159799735
MG,Minas Gerais,23,0.011430432398148121,0.011428469040666536
ES,Espirito Santo,23,0.011609477415599385,0.011602034977486774
RJ,Rio de Janeiro,23,0.010394621198607516,0.010389978724881796
SP,Sao Paulo,23,0.01306225661278414,0.013060323880766292
PR,Parana,23,0.011581937467040407,0.01158017556898712
SC,Santa Catarina,23,0.012093727404647975,0.012090177100563232
RS,Rio Grande do Sul,23,0.011131232799973755,0.011129963080921327
MS,Mato Grosso do Sul,23,0.008332613423683157,0.008327520775487639
MT,Mato Grosso,23,0.007214734508818305,0.007210865188145424
GO,Goias,23,0.008170437644727538,0.008166338536523933
DF,Distrito Federal,23,0.011388337678804056,0.011387815451121617
RO,Rondonia,24,0.009575830480808609,0.009569910192515924
AC,Acre,24,0.008463118842699666,0.008457310726551414
AM,Amazonas,24,0.012633286636535346,0.01262867203658632
RR,Roraima,24,0.01489311549583985,0.014886919592999273
PA,Para,24,0.010288330184286593,0.01028372720033235
AP,Amapa,24,0.008076088617829064,0.008070651195599817
TO,Tocantins,24,0.009065066684468995,0.009062751027287536
MA,Maranhao,24,0.012511003184371799,0.012504045456819983
PI,Piaui,24,0.012548466172675231,0.012538599709509006
CE,Ceara,24,0.01231939877575376,0.012310220657943488
RN,Rio Grande do Norte,24,0.011130620594817566,0.011120696593337963
PB,Paraiba,24,0.011910395308510006,0.011902872528169944
PE,Pernambuco,24,0.01194508269980531,0.011936653026592935
AL,Alagoas,24,0.0096910689609839,0.009684185796495298
SE,Sergipe,24,0.012166814755548743,0.01216028013254001
BA,Bahia,24,0.010305194924080004,0.01029317594378317
MG,Minas Gerais,24,0.01737095209418584,0.01736355012312668
ES,Espirito Santo,24,0.01613499993103475,0.016130575248917717
RJ,Rio de Janeiro,24,0.017312631358992067,0.01730545433467681
SP,Sao Paulo,24,0.019573330333368968,0.019568682175725684
PR,Parana,24,0.016861003643915545,0.016859244344990088
SC,Santa Catarina,24,0.017612145568111817,0.017609677559482673
RS,Rio Grande do Sul,24,0.01697208864954301,0.01697047043511149
MS,Mato Grosso do Sul,24,0.013175130287226774,0.01316876661112845
MT,Mato Grosso,24,0.011076014306002682,0.011058200270818663
GO,Goias,24,0.013399065546380644,0.013387734250622571
DF,Distrito Federal,24,0.019101687151882697,0.01909891209815865
RO,Rondonia,25,0.00781790751144572,0.00781646561513513
AC,Acre,25,0.006504367329434886,0.0065037176202169394
AM,Amazonas,25,0.013777967956632832,0.013772098342403921
RR,Roraima,25,0.017234780384525653,0.01722993051965654
PA,Para,25,0.012111860837651143,0.012103629319673315
AP,Amapa,25,0.012374595829881341,0.012364394560468098
TO,Tocantins,25,0.010529802554736196,0.01052689321656135
MA,Maranhao,25,0.017552722176000835,0.017543618202923068
PI,Piaui,25,0.018419670824705966,0.018409330297441285
CE,Ceara,25,0.014031775895669781,0.014018606563929264
RN,Rio Grande do Norte,25,0.01283916382046933,0.012828183079577272
PB,Paraiba,25,0.009970901788502367,0.00996506334894742
PE,Pernambuco,25,0.009241989228636395,0.009240436744572518
AL,Alagoas,25,0.008438869857189784,0.008436517785140546
SE,Sergipe,25,0.009331584037243898,0.009330824893786019
BA,Bahia,25,0.009015443651808605,0.00901261190291084
MG,Minas Gerais,25,0.011096696509248015,0.011095244503879163
ES,Espirito Santo,25,0.010872299735767652,0.010870274294695668
RJ,Rio de Janeiro,25,0.010770728694281386,0.010768428427573312
SP,Sao Paulo,25,0.011926800851543027,0.011925884024082654
PR,Parana,25,0.010537915490997165,0.010536004686905404
SC,Santa Catarina,25,0.010441565663098031,0.01043833895553971
RS,Rio Grande do Sul,25,0.009838408734886214,0.009836580210315199
MS,Mato Grosso do Sul,25,0.010590688686103201,0.010589875339271105
MT,Mato Grosso,25,0.010601787216461994,0.01059811383072816
GO,Goias,25,0.009577807248906079,0.009575808910558066
DF,Distrito Federal,25,0.012508704985462839,0.012507773248063193
RO,Rondonia,26,0.0060207353232112,0.0060184868499711126
AC,Acre,26,0.005742335113119491,0.005739067400648783
AM,Amazonas,26,0.008979096665929219,0.008976251730368682
RR,Roraima,26,0.01259987252630346,0.012595684043101152
PA,Para,26,0.0074467063531612684,0.007443825444562293
AP,Amapa,26,0.007351072252911636,0.007348159339585456
TO,Tocantins,26,0.005444372937880617,0.005442956052724944
MA,Maranhao,26,0.009485021197915259,0.009481353469666387
PI,Piaui,26,0.010164901275485343,0.010157962843212132
CE,Ceara,26,0.009357406522803188,0.009353054431792285
RN,Rio Grande do Norte,26,0.008752526676897649,0.00874793695433521
PB,Paraiba,26,0.008671714205796386,0.00866765506012231
PE,Pernambuco,26,0.008408124043416907,0.008404009841351976
AL,Alagoas,26,0.006577252090982213,0.006574033711379923
SE,Sergipe,26,0.008986118642449753,0.008981917900081671
BA,Bahia,26,0.00745624489324648,0.007451206923680866
MG,Minas Gerais,26,0.010980402593922184,0.010977556772690016
ES,Espirito Santo,26,0.011139455184593744,0.01113656604466296
RJ,Rio de Janeiro,26,0.009912018677724553,0.00990868287434787
SP,Sao Paulo,26,0.01183646769556982,0.01183512189580417
PR,Parana,26,0.010943622621466689,0.010942453788217945
SC,Santa Catarina,26,0.011487164879058091,0.01148505089090899
RS,Rio Grande do Sul,26,0.011238223764966802,0.011237041769282394
MS,Mato Grosso do Sul,26,0.007772322632948648,0.007766220127713072
MT,Mato Grosso,26,0.006723177580289447,0.0067189565471685786
GO,Goias,26,0.007778407579006533,0.007773559222002948
DF,Distrito Federal,26,0.011319324346488618,0.011318465046793336
RO,Rondonia,27,0.007974197200893636,0.007970874997922352
AC,Acre,27,0.006983625293129579,0.0069813583699909025
AM,Amazonas,27,0.008497600178852061,0.008488515688673308
RR,Roraima,27,0.010642296843098458,0.010639556145721948
PA,Para,27,0.011116868661649518,0.011093690110763828
AP,Amapa,27,0.009768190616831427,0.009746701927130388
TO,Tocantins,27,0.007931302964215197,0.007927227592222804
MA,Maranhao,27,0.011090879284574001,0.011082703478724648
PI,Piaui,27,0.011991383302114257,0.011975265958194854
CE,Ceara,27,0.011380612347284361,0.01136713275714595
RN,Rio Grande do Norte,27,0.011166503592061389,0.01115641502524094
PB,Paraiba,27,0.01124617405327489,0.01123388299195671
PE,Pernambuco,27,0.009802339037517184,0.009795449704533487
AL,Alagoas,27,0.007721962653886392,0.007719603618838051
SE,Sergipe,27,0.00983279014909927,0.0098291734313885
BA,Bahia,27,0.00981074531101532,0.009802680552350071
MG,Minas Gerais,27,0.012178261000338366,0.012173016780620416
ES,Espirito Santo,27,0.011248426359017466,0.011242761694202946
RJ,Rio de Janeiro,27,0.010910870031515467,0.010908117034744582
SP,Sao Paulo,27,0.013714502339885675,0.013712049061594489
PR,Parana,27,0.012346585510587467,0.012343519225300999
SC,Santa Catarina,27,0.013576374155228997,0.013574147656383736
RS,Rio Grande do Sul,27,0.012941850438144246,0.012935474145807972
MS,Mato Grosso do Sul,27,0.009392613753131718,0.009387248863062482
MT,Mato Grosso,27,0.00813928680534844,0.008135167719721477
GO,Goias,27,0.008720690745139906,0.00871383325629458
DF,Distrito Federal,27,0.009685058345183165,0.009683295496116528
RO,Rondonia,28,0.008036801137520231,0.008032516572799213
AC,Acre,28,0.00624985315122925,0.006245931625519838
AM,Amazonas,28,0.012614893304918207,0.012610166896911666
RR,Roraima,28,0.015264006668895675,0.015255039666838444
PA,Para,28,0.012916034060449902,0.01290663421842205
AP,Amapa,28,0.011257534672235642,0.011246530760054878
TO,Tocantins,28,0.008775056688104809,0.008771347019503198
MA,Maranhao,28,0.012560455042664566,0.012555414877520562
PI,Piaui,28,0.014274050323282555,0.01426501907817933
CE,Ceara,28,0.012968556685165684,0.012962483285649445
RN,Rio Grande do Norte,28,0.011681697280047114,0.011676442374462003
PB,Paraiba,28,0.01168528429378324,0.011676197966502093
PE,Pernambuco,28,0.010941908678156163,0.010935180062610102
AL,Alagoas,28,0.007894289923191232,0.007890778862539664
SE,Sergipe,28,0.010356487822883271,0.010353536210857682
BA,Bahia,28,0.009593474248248735,0.009586883298353862
MG,Minas Gerais,28,0.01432326103447801,0.014317528388436009
ES,Espirito Santo,28,0.012612712715201988,0.012608794554613334
RJ,Rio de Janeiro,28,0.011408790877290506,0.0114015323569212
SP,Sao Paulo,28,0.017076133492670707,0.01706980860667181
PR,Parana,28,0.015286574104828345,0.015281264193451695
SC,Santa Catarina,28,0.015176340266660149,0.0151698885385139
RS,Rio Grande do Sul,28,0.013976241697705396,0.01397166212765894
MS,Mato Grosso do Sul,28,0.007781773627362291,0.007776254823721478
MT,Mato Grosso,28,0.008855849249899017,0.008849832899488166
GO,Goias,28,0.009789860179721336,0.009783802739885756
DF,Distrito Federal,28,0.013384463837812648,0.013382162605867949
RO,Rondonia,29,0.006627208893309523,0.00662420004645968
AC,Acre,29,0.005366603555331761,0.005364501196729577
AM,Amazonas,29,0.009882298353159447,0.009873227721424295
RR,Roraima,29,0.012473591432922931,0.01246950978966934
PA,Para,29,0.0103754347703062,0.010357259628259355
AP,Amapa,29,0.00869848332827515,0.008678883568720671
TO,Tocantins,29,0.0065803939045521115,0.00657732865449613
MA,Maranhao,29,0.01116932415254565,0.011160899894037849
PI,Piaui,29,0.012184072362241444,0.012176674112119451
CE,Ceara,29,0.009616674050519088,0.009609301777532194
RN,Rio Grande do Norte,29,0.009608761742262245,0.009604058235280294
PB,Paraiba,29,0.01010388287274305,0.010096731788713011
PE,Pernambuco,29,0.009876368606651361,0.009871184387922016
AL,Alagoas,29,0.008123937846404288,0.00812076158960719
SE,Sergipe,29,0.008288909208093982,0.008287838925884021
BA,Bahia,29,0.009329124021335495,0.009324050812243221
MG,Minas Gerais,29,0.01470793496792713,0.014702814845358216
ES,Espirito Santo,29,0.011249596006237596,0.011244729472509133
RJ,Rio de Janeiro,29,0.011996852222146121,0.011991731836636849
SP,Sao Paulo,29,0.015111299798503711,0.015109577546420965
PR,Parana,29,0.015062557788846666,0.01506099171806804
SC,Santa Catarina,29,0.015331555372781426,0.015328155227775891
RS,Rio Grande do Sul,29,0.01567906260917017,0.01567685499581055
MS,Mato Grosso do Sul,29,0.01023984903945555,0.010234207722885223
MT,Mato Grosso,29,0.008295118831660222,0.008291102886713133
GO,Goias,29,0.010787546636786889,0.010779861575865938
DF,Distrito Federal,29,0.017256387798401742,0.017256284944827338
RO,Rondonia,30,0.00941425376153052,0.009411167923383605
AC,Acre,30,0.006662950677713037,0.006661072657738112
AM,Amazonas,30,0.010806854271238873,0.010800619326464936
RR,Roraima,30,0.012784361597326228,0.012778975768743603
PA,Para,30,0.012878480496768022,0.012865427772376382
AP,Amapa,30,0.012851671526367747,0.012831301289559718
TO,Tocantins,30,0.009213268672990169,0.00920912245873115
MA,Maranhao,30,0.013927053441138083,0.013918240009442383
PI,Piaui,30,0.012924188228655894,0.012912691154293646
CE,Ceara,30,0.011307329514772693,0.01129744485438444
RN,Rio Grande do Norte,30,0.012208806564581539,0.012201953369417963
PB,Paraiba,30,0.012631792084029732,0.012620645721012368
PE,Pernambuco,30,0.012074581517908876,0.012065537156136738
AL,Alagoas,30,0.009034511593435345,0.009030231902482781
SE,Sergipe,30,0.010523188856458482,0.0105205156341229
BA,Bahia,30,0.011322573396287654,0.011314131026188189
MG,Minas Gerais,30,0.017462485828301642,0.017456721168323804
ES,Espirito Santo,30,0.01308112017380462,0.013075290963345455
RJ,Rio de Janeiro,30,0.013653273457305529,0.013645890384431881
SP,Sao Paulo,30,0.01974620877138561,0.01974210390818761
PR,Parana,30,0.01882215308976989,0.018818949451251146
SC,Santa Catarina,30,0.019248804002131723,0.019245678156940605
RS,Rio Grande do Sul,30,0.018204605614530137,0.01820160621878386
MS,Mato Grosso do Sul,30,0.011147248402163659,0.011144055531178339
MT,Mato Grosso,30,0.010700153088495095,0.010695135848932657
GO,Goias,30,0.011901825262513838,0.011893666081969952
DF,Distrito Federal,30,0.017226696780951935,0.01722587391861605
RO,Rondonia,31,0.006793627655252686,0.006790824872088044
AC,Acre,31,0.005688487557938219,0.005686630949125792
AM,Amazonas,31,0.011463279807340309,0.01145862887703094
RR,Roraima,31,0.015476554145435667,0.015470199854969106
PA,Para,31,0.009662064040495386,0.009656246215386369
AP,Amapa,31,0.008997018557605927,0.00899075175132675
TO,Tocantins,31,0.008438222289621718,0.008435326624143613
MA,Maranhao,31,0.013803622235479967,0.013793134993291982
PI,Piaui,31,0.017085960324588482,0.017075457300580264
CE,Ceara,31,0.013709165572000196,0.013701716830531563
RN,Rio Grande do Norte,31,0.012284947904989919,0.012278393880271526
PB,Paraiba,31,0.012453709862133133,0.012437728758364687
PE,Pernambuco,31,0.012319345586689233,0.012307947076672864
AL,Alagoas,31,0.00865222116563921,0.008644447272438415
SE,Sergipe,31,0.010268453649774047,0.01026724917396049
BA,Bahia,31,0.01095813552030643,0.010948676052702385
MG,Minas Gerais,31,0.018143570209223612,0.018133875564460344
ES,Espirito Santo,31,0.013210191998833637,0.01320337873380011
RJ,Rio de Janeiro,31,0.012754718226487202,0.012741587824552807
SP,Sao Paulo,31,0.018917198174295678,0.018913115747967862
PR,Parana,31,0.018671701111961717,0.01866983761399326
SC,Santa Catarina,31,0.018083324544635054,0.018081848793624518
RS,Rio Grande do Sul,31,0.01870681492031519,0.018704699791391423
MS,Mato Grosso do Sul,31,0.011297982942705072,0.011289373917648572
MT,Mato Grosso,31,0.008730493098939198,0.008724524590100645
GO,Goias,31,0.010525883446730389,0.010510625408129822
DF,Distrito Federal,31,0.020451618249005692,0.02045115465957319
RO,Rondonia,32,0.008204881655305871,0.008202034753965276
AC,Acre,32,0.007070499688551882,0.007067418931546381
AM,Amazonas,32,0.011908337642309343,0.011903242364609259
RR,Roraima,32,0.015417599434471397,0.015410682297586248
PA,Para,32,0.010896441465652865,0.01088816385407888
AP,Amapa,32,0.009691236290631533,0.00968091190510038
TO,Tocantins,32,0.008204840491075139,0.008201866274135402
MA,Maranhao,32,0.011924477469951468,0.011918772525624973
PI,Piaui,32,0.014057003648462577,0.014045991850949442
CE,Ceara,32,0.012435038581082015,0.012429607647792577
RN,Rio Grande do Norte,32,0.011514157430824479,0.011509435920410541
PB,Paraiba,32,0.010673102870272575,0.010669174877538464
PE,Pernambuco,32,0.010152428644203317,0.01014900779429463
AL,Alagoas,32,0.008740692940646059,0.008737557023953001
SE,Sergipe,32,0.011000308498959922,0.010995797707319939
BA,Bahia,32,0.009264268142412251,0.00926022905160723
MG,Minas Gerais,32,0.011318778823488196,0.0113166081251439
ES,Espirito Santo,32,0.012706928236178531,0.012702685403820548
RJ,Rio de Janeiro,32,0.011087394968045927,0.01108431247702012
SP,Sao Paulo,32,0.012407784205997694,0.012406578334176297
PR,Parana,32,0.010946664540096386,0.010945018187471582
SC,Santa Catarina,32,0.011533873092745504,0.011531234491189767
RS,Rio Grande do Sul,32,0.011328044529338959,0.011325747627288125
MS,Mato Grosso do Sul,32,0.009577564943455468,0.009574326171546282
MT,Mato Grosso,32,0.008501854183739596,0.008497568479734078
GO,Goias,32,0.008888639461139948,0.008885299476475693
DF,Distrito Federal,32,0.010961313226302985,0.010960536575446824
RO,Rondonia,33,0.010201376660318737,0.010196457185460207
AC,Acre,33,0.008626682205288312,0.008620630511887412
AM,Amazonas,33,0.016094265835304915,0.01608778955213809
RR,Roraima,33,0.018769811816024717,0.01876207140182262
PA,Para,33,0.014695492085654311,0.014688564224775758
AP,Amapa,33,0.013686263469352526,0.01367204689080398
TO,Tocantins,33,0.010930462558707311,0.01092852673251875
MA,Maranhao,33,0.016495374534997893,0.01648622645147707
PI,Piaui,33,0.0158585643214952,0.01584812221713388
CE,Ceara,33,0.014089461292104814,0.014083373586893575
RN,Rio Grande do Norte,33,0.013976780694901348,0.013970099902021527
PB,Paraiba,33,0.012251107215311505,0.012246583655816809
PE,Pernambuco,33,0.01110920993983991,0.01110579050248549
AL,Alagoas,33,0.009795965515789654,0.009792077473081213
SE,Sergipe,33,0.012538391128694879,0.012534188912728696
BA,Bahia,33,0.01075836318131809,0.010752485407314202
MG,Minas Gerais,33,0.014486203743248067,0.014482422479449602
ES,Espirito Santo,33,0.013882260851643572,0.013879800002255518
RJ,Rio de Janeiro,33,0.014202170686563586,0.01419699216853396
SP,Sao Paulo,33,0.015004185786900196,0.015001824020223837
PR,Parana,33,0.013066451660879434,0.013064936960631964
SC,Santa Catarina,33,0.01317907807140222,0.013177026889689194
RS,Rio Grande do Sul,33,0.012833437027648033,0.012832036377254209
MS,Mato Grosso do Sul,33,0.010790791234591065,0.010787469688514602
MT,Mato Grosso,33,0.012168342933312466,0.0121573853937866
GO,Goias,33,0.012793932843386828,0.012788834808699237
DF,Distrito Federal,33,0.015533746748481899,0.015530941743986604
RO,Rondonia,34,0.008647545002650291,0.008619808736201696
AC,Acre,34,0.010011650721067186,0.00997176012685593
AM,Amazonas,34,0.013447668441143095,0.01342827488421024
RR,Roraima,34,0.015619103476569224,0.015603676660379729
PA,Para,34,0.010292772014514846,0.010270205397956231
AP,Amapa,34,0.006537189911091157,0.006530662579779612
TO,Tocantins,34,0.0051954562301028085,0.005184816295997401
MA,Maranhao,34,0.010136375887531742,0.010125552097004288
PI,Piaui,34,0.012518041356390943,0.012500982705292516
CE,Ceara,34,0.013971317025926465,0.013945420271239697
RN,Rio Grande do Norte,34,0.013288032818132402,0.013257536365736169
PB,Paraiba,34,0.011465287776449215,0.011446374100593544
PE,Pernambuco,34,0.010820204907179921,0.010798225651530066
AL,Alagoas,34,0.009560158712380033,0.009537194613940014
SE,Sergipe,34,0.0170756855457956,0.01703212012880102
BA,Bahia,34,0.01047483903288228,0.010437667775982106
MG,Minas Gerais,34,0.011931558824433815,0.011908735187769363
ES,Espirito Santo,34,0.02046215909833942,0.020420908955208265
RJ,Rio de Janeiro,34,0.01728425792073642,0.017246367208368377
SP,Sao Paulo,34,0.015225177125305503,0.015193126167039972
PR,Parana,34,0.008744101793452594,0.008740173662366438
SC,Santa Catarina,34,0.010551746750176972,0.010540867665212485
RS,Rio Grande do Sul,34,0.009156304851992177,0.00915272902898614
MS,Mato Grosso do Sul,34,0.008404908145600692,0.008392554740186235
MT,Mato Grosso,34,0.009782461923585034,0.009719767338085824
GO,Goias,34,0.012586202975228193,0.012530612162146796
DF,Distrito Federal,34,0.01109278516865516,0.011055010453772154
RO,Rondonia,35,0.005384906930433259,0.005382223365521695
AC,Acre,35,0.0032888398812390713,0.003287922104904701
AM,Amazonas,35,0.011017276603445016,0.011008628382760708
RR,Roraima,35,0.01593091536799917,0.01591875509075581
PA,Para,35,0.01148430816569865,0.01145980815927157
AP,Amapa,35,0.009450073054810713,0.009437552863330874
TO,Tocantins,35,0.006987845018897904,0.006984189861594427
MA,Maranhao,35,0.012712093569266366,0.01270036900651772
PI,Piaui,35,0.013937926058054741,0.013924340072799586
CE,Ceara,35,0.010368847091421654,0.01035812398717236
RN,Rio Grande do Norte,35,0.010111556588538058,0.010102057378823387
PB,Paraiba,35,0.009241862602212632,0.009233716170388281
PE,Pernambuco,35,0.009090092835823597,0.009085346581573506
AL,Alagoas,35,0.007096230284736022,0.0070942635257520556
SE,Sergipe,35,0.007646900925734541,0.007644934038448691
BA,Bahia,35,0.008113666459218896,0.008108210970707921
MG,Minas Gerais,35,0.012251418465694166,0.012246750478755711
ES,Espirito Santo,35,0.010519616431627936,0.010513347468444272
RJ,Rio de Janeiro,35,0.010273482518644256,0.010268292154376813
SP,Sao Paulo,35,0.014254621849783341,0.014251437014159887
PR,Parana,35,0.012650532705367675,0.012646000086098305
SC,Santa Catarina,35,0.01229547040207344,0.012290360149135166
RS,Rio Grande do Sul,35,0.011648188287190078,0.01164301793499549
MS,Mato Grosso do Sul,35,0.008315140882147652,0.008314247616698918
MT,Mato Grosso,35,0.0067944769210376435,0.006790453640531233
GO,Goias,35,0.008228254726099185,0.008222919480271068
DF,Distrito Federal,35,0.012012325625659383,0.012011881130273114
RO,Rondonia,36,0.009199920173632272,0.009197311418434892
AC,Acre,36,0.007315721926105514,0.007313811974998625
AM,Amazonas,36,0.01234563070952767,0.01234076383800082
RR,Roraima,36,0.01645852137209407,0.0164513732615481
PA,Para,36,0.012238161944065113,0.012228270297478264
AP,Amapa,36,0.010233565313631907,0.010219949837600972
TO,Tocantins,36,0.009652873979362793,0.00964841205695967
MA,Maranhao,36,0.01357578306289028,0.013569073475221812
PI,Piaui,36,0.016244327414263272,0.016232657848526292
CE,Ceara,36,0.012949797297546962,0.012938940098667405
RN,Rio Grande do Norte,36,0.011347296400495595,0.011340420302102945
PB,Paraiba,36,0.012519627281628629,0.01250455381091011
PE,Pernambuco,36,0.011508965943669064,0.011496197099388301
AL,Alagoas,36,0.008007985554162657,0.00800340944960053
SE,Sergipe,36,0.009562808619087728,0.009558877496687445
BA,Bahia,36,0.010313100421622513,0.010302212169023215
MG,Minas Gerais,36,0.01720554383127968,0.01719476554169686
ES,Espirito Santo,36,0.012504275370833982,0.012496149569396623
RJ,Rio de Janeiro,36,0.012321515921302222,0.012311998381878363
SP,Sao Paulo,36,0.019205899034187315,0.01919975436139261
PR,Parana,36,0.019150747976278467,0.019146510180543322
SC,Santa Catarina,36,0.01953886382994394,0.01953407974280393
RS,Rio Grande do Sul,36,0.019817520919758528,0.019809476594261494
MS,Mato Grosso do Sul,36,0.00973337503764113,0.009726811412059605
MT,Mato Grosso,36,0.009943837542230417,0.009938493555043783
GO,Goias,36,0.010363302777154235,0.01035178846273374
DF,Distrito Federal,36,0.01600928250744216,0.016008907093551687
RO,Rondonia,37,0.009012254653369646,0.00900954395212876
AC,Acre,37,0.007451155473373991,0.007447376289005367
AM,Amazonas,37,0.012537437328238383,0.01253305887749663
RR,Roraima,37,0.01575291088805999,0.015748729021644342
PA,Para,37,0.012264722143741939,0.01225688969138882
AP,Amapa,37,0.011022661050029825,0.01101091177922757
TO,Tocantins,37,0.009415392960240085,0.009413052052811075
MA,Maranhao,37,0.01478885922830899,0.014782504703593272
PI,Piaui,37,0.01630948428671725,0.01630416823297127
CE,Ceara,37,0.014033180098794175,0.014026060841309125
RN,Rio Grande do Norte,37,0.013597123919508328,0.013590922267509398
PB,Paraiba,37,0.011756622414237831,0.011751370424771089
PE,Pernambuco,37,0.010963499245184475,0.010959317779069914
AL,Alagoas,37,0.008734709939178338,0.008731158886325693
SE,Sergipe,37,0.011892447355573186,0.011889622224300187
BA,Bahia,37,0.010706791033180191,0.010701982204764041
MG,Minas Gerais,37,0.013617030343658089,0.013614443549169667
ES,Espirito Santo,37,0.01351372927247374,0.013511711302786951
RJ,Rio de Janeiro,37,0.012228355674353111,0.012224061999508718
SP,Sao Paulo,37,0.01519617694181126,0.015193826362363763
PR,Parana,37,0.013408870641376193,0.01340712956186493
SC,Santa Catarina,37,0.013809723113712093,0.013806375457173921
RS,Rio Grande do Sul,37,0.013258094038280701,0.013256116071219856
MS,Mato Grosso do Sul,37,0.009356979856936197,0.00935287719820386
MT,Mato Grosso,37,0.010412440881854826,0.010404845651860931
GO,Goias,37,0.010231512557391813,0.010227922813446456
DF,Distrito Federal,37,0.012592893135967427,0.01259126673059669
RO,Rondonia,38,0.00870906487930421,0.008703484121116859
AC,Acre,38,0.00765148719767409,0.007646765833335553
AM,Amazonas,38,0.010925269347849006,0.010920100790475479
RR,Roraima,38,0.011472777932059915,0.011469467746610586
PA,Para,38,0.010395572097864021,0.010384399212085197
AP,Amapa,38,0.00907179043756414,0.009055672572096867
TO,Tocantins,38,0.008138507245403164,0.008134486466118746
