"week_start","variable","observed","median","q2.5","q97.5"
2015-03-29,"Shared R0",NA,0.665767864738506,0.471076181456713,0.90056898820089
2015-04-05,"Shared R0",NA,0.699975395411701,0.455032945019394,0.933387893764805
2015-04-12,"Shared R0",NA,0.695226934748266,0.496373733937878,0.981543262582011
2015-04-19,"Shared R0",NA,0.698308828023535,0.49329566959938,0.955495633000068
2015-04-26,"Shared R0",NA,0.669353420491583,0.477253028744146,0.991579152446263
2015-05-03,"Shared R0",NA,0.678328952501984,0.490248192228221,0.904785760507433
2015-05-10,"Shared R0",NA,0.653573144977952,0.502343448212468,0.887436069795098
2015-05-17,"Shared R0",NA,0.645319607523521,0.482566640982239,0.912389370934169
2015-05-24,"Shared R0",NA,0.654476838432442,0.480940959347292,0.860363471292028
2015-05-31,"Shared R0",NA,0.669471090947261,0.466192996865185,0.944759945958663
2015-06-07,"Shared R0",NA,0.666616723185171,0.476987606897147,0.905283742235176
2015-06-14,"Shared R0",NA,0.628336806577125,0.443757796438528,0.846686876311702
2015-06-21,"Shared R0",NA,0.642336535313654,0.470298381599552,0.89889003994822
2015-06-28,"Shared R0",NA,0.636139359626339,0.435849952059196,0.860024720529628
2015-07-05,"Shared R0",NA,0.616407390136927,0.420458451250987,1.02583076057096
2015-07-12,"Shared R0",NA,0.607732847907613,0.446661863325193,0.946331930048824
2015-07-19,"Shared R0",NA,0.635384132148308,0.451041154041368,0.951369257118695
2015-07-26,"Shared R0",NA,0.654913404627642,0.450311947845659,0.968578871943904
2015-08-02,"Shared R0",NA,0.676272369348498,0.461122628884286,1.00904699095064
2015-08-09,"Shared R0",NA,0.706223964903368,0.429381723913016,0.981161829951857
2015-08-16,"Shared R0",NA,0.790759602325884,0.496421747163353,1.04054761198328
2015-08-23,"Shared R0",NA,0.859151808798837,0.545740900734469,1.21648624292409
2015-08-30,"Shared R0",NA,0.918287664492576,0.551858537678691,1.25603675279846
2015-09-06,"Shared R0",NA,0.997829816716278,0.685462483978542,1.46592924801455
2015-09-13,"Shared R0",NA,1.02393176410791,0.698718389709384,1.32111090629575
2015-09-20,"Shared R0",NA,1.09216516330253,0.818113691537403,1.40365622542308
2015-09-27,"Shared R0",NA,1.1954500005091,0.803312274722999,1.55553902325934
2015-10-04,"Shared R0",NA,1.28271726030131,0.876558066476653,1.64794441006526
2015-10-11,"Shared R0",NA,1.31564165767336,0.955516626418795,1.90794073927691
2015-10-18,"Shared R0",NA,1.3578627290142,1.02709163179617,1.8806514387707
2015-10-25,"Shared R0",NA,1.49219676564686,1.06155087848607,2.35024256028273
2015-11-01,"Shared R0",NA,1.43904919038694,1.1495146489265,2.20663293534918
2015-11-08,"Shared R0",NA,1.54725994803169,1.17963137334844,2.25294587001065
2015-11-15,"Shared R0",NA,1.66883803759465,1.24000944744818,2.43126528782519
2015-11-22,"Shared R0",NA,1.6916710658346,1.35515894412493,2.45503185484026
2015-11-29,"Shared R0",NA,1.76050912940557,1.44081668766554,2.58960896698483
2015-12-06,"Shared R0",NA,1.85283017463663,1.50667213947373,2.63294276964634
2015-12-13,"Shared R0",NA,2.06323565504602,1.41231762805729,2.81742092579729
2015-12-20,"Shared R0",NA,2.07765192308614,1.39479391168352,2.63744069470024
2015-12-27,"Shared R0",NA,2.15841996231847,1.57081349717435,2.68451692544053
2016-01-03,"Shared R0",NA,2.35425826281361,1.70027860884844,3.05099871561809
2016-01-10,"Shared R0",NA,2.32652285741145,1.6946470998201,3.30878099733656
2016-01-17,"Shared R0",NA,2.31869196222395,1.68283510499299,3.13117041061927
2016-01-24,"Shared R0",NA,2.24736783059498,1.77604043779049,3.29280064914987
2016-01-31,"Shared R0",NA,2.45724239156041,1.9113384862334,3.27251683505844
2016-02-07,"Shared R0",NA,2.50916642244558,1.8073351123806,3.77562196599143
2016-02-14,"Shared R0",NA,2.65981556031827,2.0064604512671,3.66504169201722
2016-02-21,"Shared R0",NA,2.79637504030214,2.01230618857884,3.80472387190387
2016-02-28,"Shared R0",NA,2.88141552353208,2.35942778434601,3.82712494193662
2016-03-06,"Shared R0",NA,2.92022565402529,2.3451945046057,3.6624707449489
2016-03-13,"Shared R0",NA,2.97629816129625,2.28531355199258,3.69111686002138
2016-03-20,"Shared R0",NA,2.83305130957237,2.07707200259942,3.52837550018246
2016-03-27,"Shared R0",NA,2.80004764208856,2.09521121210525,3.90054779678295
2016-04-03,"Shared R0",NA,2.66130228541367,1.93097949233453,3.65447259135789
2016-04-10,"Shared R0",NA,2.62046158584203,1.78823120839058,3.7431389813657
2016-04-17,"Shared R0",NA,2.396723317448,1.72567897863163,3.62894698240108
2016-04-24,"Shared R0",NA,2.15833964009695,1.53342472215157,3.30574461273953
2016-05-01,"Shared R0",NA,2.00316691423506,1.42938954884649,3.40417584874491
2016-05-08,"Shared R0",NA,1.80107285347378,1.27255198044513,2.6218873374747
2016-05-15,"Shared R0",NA,1.55613480100267,1.09173836636387,1.94528037533554
2016-05-22,"Shared R0",NA,1.28001653575999,0.966021003687999,1.63687957241666
2016-05-29,"Shared R0",NA,1.09013030229041,0.878677977190915,1.40276121051402
2016-06-05,"Shared R0",NA,0.922165426087484,0.777978376606047,1.14550768269197
2016-06-12,"Shared R0",NA,0.82267737046588,0.688098106083407,1.03762773806762
2016-06-19,"Shared R0",NA,0.740388035684644,0.614420904248821,1.04039561489814
2016-06-26,"Shared R0",NA,0.690490432419433,0.502853585873882,0.994906453844125
2016-07-03,"Shared R0",NA,0.639737238009739,0.467166439602061,0.939478398445328
2016-07-10,"Shared R0",NA,0.64794955552824,0.466391186964094,1.02687989068618
2016-07-17,"Shared R0",NA,0.635564473061815,0.467917904169861,0.861319011244205
2016-07-24,"Shared R0",NA,0.648093243003869,0.483316610983552,0.870064119256515
2016-07-31,"Shared R0",NA,0.671094556414103,0.502604269743568,0.845364790216195
2016-08-07,"Shared R0",NA,0.675274435693117,0.511549437786169,0.84208525126231
2016-08-14,"Shared R0",NA,0.683056202283693,0.546313842076979,0.881144565244129
2016-08-21,"Shared R0",NA,0.746503848606433,0.569547205787233,0.934674958499944
2016-08-28,"Shared R0",NA,0.78041349238724,0.547701239040199,0.999598875490558
2016-09-04,"Shared R0",NA,0.824132320731803,0.627383997018472,1.05237727457575
2016-09-11,"Shared R0",NA,0.849464528846642,0.665598037663087,1.16683022122194
2016-09-18,"Shared R0",NA,0.906619831252255,0.667201189071803,1.13293004450252
2016-09-25,"Shared R0",NA,0.960031509956145,0.777720413712721,1.18103213771375
2016-10-02,"Shared R0",NA,1.05098628066646,0.808076575999549,1.33594359129925
2016-10-09,"Shared R0",NA,1.10029504665723,0.851588972717764,1.35486323502129
2016-10-16,"Shared R0",NA,1.12802762600158,0.885547247141116,1.43428591179625
2016-10-23,"Shared R0",NA,1.18541123219686,0.944421040635091,1.45387219521486
2016-10-30,"Shared R0",NA,1.2194535699142,0.976219849337379,1.62386625276355
2016-11-06,"Shared R0",NA,1.2481546565932,0.936699893635321,1.63723666359158
2016-11-13,"Shared R0",NA,1.30686469802582,0.964051633940665,1.72876936790601
2016-11-20,"Shared R0",NA,1.24779670486337,0.978535926489744,1.5921207267909
2016-11-27,"Shared R0",NA,1.20993900262841,1.00449362410186,1.59071082775236
2016-12-04,"Shared R0",NA,1.14466969419482,0.897046972686435,1.41671793952124
2016-12-11,"Shared R0",NA,1.07618566741758,0.867494817795148,1.41781451830657
2016-12-18,"Shared R0",NA,1.10584116427517,0.899147591306419,1.43355906137835
2016-12-25,"Shared R0",NA,1.20814111871876,0.964716330317823,1.50620853441594
2017-01-01,"Shared R0",NA,1.33005456656085,1.0795589073569,1.74234401540053
2017-01-08,"Shared R0",NA,1.47237612049131,1.14365644540667,1.74347446277277
2017-01-15,"Shared R0",NA,1.59025869155172,1.2762782751793,1.94410111311151
2017-01-22,"Shared R0",NA,1.69706871407483,1.36156388395902,2.27516543286268
2017-01-29,"Shared R0",NA,1.81915619089179,1.52005565326901,2.25056137312893
2017-02-05,"Shared R0",NA,1.94535809422291,1.48678375173165,2.58564758641088
2017-02-12,"Shared R0",NA,2.10082235953917,1.59267759885642,2.63706920660405
2017-02-19,"Shared R0",NA,2.26262748862763,1.78414413547617,2.65924833307567
2017-02-26,"Shared R0",NA,2.41137990493383,1.98841269820746,2.9098556989142
2017-03-05,"Shared R0",NA,2.48419531092001,1.99535650173555,3.07993732503663
2017-03-12,"Shared R0",NA,2.64149155103343,2.06151590388067,3.42061808107612
2017-03-19,"Shared R0",NA,2.58799027020355,2.06052862868269,3.32766930714263
2017-03-26,"Shared R0",NA,2.56836561663213,1.96008467170041,3.07915632882404
2017-04-02,"Shared R0",NA,2.36824986741012,1.88032403391927,2.83762921302708
2017-04-09,"Shared R0",NA,2.1859219264285,1.77402834928569,2.73946223818909
2017-04-16,"Shared R0",NA,1.94170283702245,1.55618480723282,2.55119540273153
2017-04-23,"Shared R0",NA,1.85268967078294,1.51536310989491,2.24830357677705
2017-04-30,"Shared R0",NA,1.67621862148823,1.47361662879182,2.0072159111299
2017-05-07,"Shared R0",NA,1.51807029489026,1.22819151400331,2.06503257167013
2017-05-14,"Shared R0",NA,1.41499376900875,1.08545416481794,1.7617442567976
2017-05-21,"Shared R0",NA,1.26278505042136,1.0447337607921,1.61962819250357
2017-05-28,"Shared R0",NA,1.18718297374095,0.964366591498041,1.37963422998219
2017-06-04,"Shared R0",NA,1.04740574011494,0.855286406754072,1.30493592309115
2017-06-11,"Shared R0",NA,0.994946721183058,0.75276886270346,1.20485222276745
2017-06-18,"Shared R0",NA,0.943729348709243,0.749396100910713,1.2251822981231
2017-06-25,"Shared R0",NA,0.902484656330646,0.720731633648374,1.12549100209913
2017-07-02,"Shared R0",NA,0.935464511830086,0.712027066447155,1.1162549752306
2017-07-09,"Shared R0",NA,0.927062980717191,0.696807286864528,1.19369030334637
2017-07-16,"Shared R0",NA,0.930939163671047,0.737759515790319,1.20301979916273
2017-07-23,"Shared R0",NA,0.904815341823661,0.712275740427018,1.29463140610996
2017-07-30,"Shared R0",NA,0.956662341968275,0.762756057615767,1.12209935673101
2017-08-06,"Shared R0",NA,0.959277188135463,0.75435664215116,1.27028224898767
2017-08-13,"Shared R0",NA,0.963945170970002,0.692739399315564,1.21628215702441
2017-08-20,"Shared R0",NA,0.928099458492634,0.739640855901163,1.2080491916969
2017-08-27,"Shared R0",NA,0.955354487534419,0.704859411183161,1.22047372342325
2017-09-03,"Shared R0",NA,0.948030957917988,0.73470876401073,1.28290967576196
2017-09-10,"Shared R0",NA,1.00065226966411,0.733030841770702,1.4402208794042
2017-09-17,"Shared R0",NA,1.02612399108513,0.894667740968937,1.51907405577901
2017-09-24,"Shared R0",NA,1.14997440153884,0.946848199943678,1.55091651037708
2017-10-01,"Shared R0",NA,1.21903503202018,0.866401073126029,1.63366033500188
2017-10-08,"Shared R0",NA,1.25389246517304,0.975758574834269,1.56495236296322
2017-10-15,"Shared R0",NA,1.33278511012858,0.931236890078436,1.74200134149131
2017-10-22,"Shared R0",NA,1.40349570098988,1.01689134617917,1.78415254735284
2017-10-29,"Shared R0",NA,1.48891116088847,1.13722648599694,2.02046662006266
2017-11-05,"Shared R0",NA,1.50287878181863,1.17855770977025,2.08443051685957
2017-11-12,"Shared R0",NA,1.4824409236252,1.1576528433349,2.14496360588903
2017-11-19,"Shared R0",NA,1.49744446830591,1.17662995427598,2.10728273578342
2017-11-26,"Shared R0",NA,1.61230628208568,1.32413932778966,2.08548635698411
2017-12-03,"Shared R0",NA,1.65288835913321,1.36695126457342,2.20960028089341
2017-12-10,"Shared R0",NA,1.66953288403701,1.37637796129947,2.16990664190749
2017-12-17,"Shared R0",NA,1.75531406398673,1.31645422240969,2.29369029729112
2017-12-24,"Shared R0",NA,1.84052856686771,1.28952287330867,2.4154243264935
2017-12-31,"Shared R0",NA,1.89641430965558,1.44628313212394,2.64082362354746
2018-01-07,"Shared R0",NA,2.07100942158749,1.65918229442283,2.61269845654374
2018-01-14,"Shared R0",NA,2.29331571313409,1.72628473840243,2.70492614857215
2018-01-21,"Shared R0",NA,2.33748436493944,1.78818699929282,2.76932570687038
2018-01-28,"Shared R0",NA,2.36442693756524,1.78090927017358,2.99155195416849
2018-02-04,"Shared R0",NA,2.36462704899271,1.82048347602553,3.16021163963388
2018-02-11,"Shared R0",NA,2.40481266550697,1.80185549783983,2.92078934370484
2018-02-18,"Shared R0",NA,2.24257596122019,1.72397318052986,2.81968610023977
2018-02-25,"Shared R0",NA,2.17159018807965,1.74376706023984,2.95845335927568
2018-03-04,"Shared R0",NA,2.03145599119084,1.6432943244348,2.66727271699116
2018-03-11,"Shared R0",NA,1.86136825650761,1.50909250177045,2.40880085632466
2018-03-18,"Shared R0",NA,1.81742387098015,1.387988206057,2.34404641410732
2018-03-25,"Shared R0",NA,1.68474559344998,1.28375249998626,2.10373386386327
2018-04-01,"Shared R0",NA,1.68518790386227,1.25911623211668,2.08049788724835
2018-04-08,"Shared R0",NA,1.59111069924485,1.11142994280055,1.94427734072239
2018-04-15,"Shared R0",NA,1.50526899005636,1.16153697717341,1.97537239896504
2018-04-22,"Shared R0",NA,1.49643906551786,1.05049842622407,1.90984558456014
2018-04-29,"Shared R0",NA,1.41926961916492,1.02670834400393,1.84711352672111
2018-05-06,"Shared R0",NA,1.34744905365295,0.944442305952198,1.68900885868107
2018-05-13,"Shared R0",NA,1.40210207439021,1.0331761338178,1.74671647068414
2018-05-20,"Shared R0",NA,1.44059091037888,1.07418755017208,1.79320268384749
2018-05-27,"Shared R0",NA,1.37788763444493,1.03346208282573,1.87747519911296
2018-06-03,"Shared R0",NA,1.35789961496877,1.12302380953984,1.97450136813945
2018-06-10,"Shared R0",NA,1.38609986130687,1.11670070766213,1.91591836006977
2018-06-17,"Shared R0",NA,1.47641194272055,1.19778277426019,2.07337395447579
2018-06-24,"Shared R0",NA,1.4588818284305,1.17064359052957,2.0803308796453
2018-07-01,"Shared R0",NA,1.51180611424429,1.13396809890016,2.00582658104164
2018-07-08,"Shared R0",NA,1.49718778274697,1.1448030582118,2.00975799405887
2018-07-15,"Shared R0",NA,1.52084425117937,1.19187900886439,1.96961074010593
2018-07-22,"Shared R0",NA,1.46212006147091,1.24122440832914,2.00407630033097
2018-07-29,"Shared R0",NA,1.53142399624981,1.25158293516679,2.05066480353268
2018-08-05,"Shared R0",NA,1.54931603677975,1.22128489373004,1.90439596235141
2018-08-12,"Shared R0",NA,1.47771419220842,1.22585565837377,1.93560425103168
2018-08-19,"Shared R0",NA,1.48772351362441,1.14898352737441,1.87082592122666
2018-08-26,"Shared R0",NA,1.43256265857171,1.06015127635642,1.85970784833527
2018-09-02,"Shared R0",NA,1.45440007377688,1.10442822036625,1.88008593471216
2018-09-09,"Shared R0",NA,1.48660887778681,1.12666799517411,1.85924665592828
2018-09-16,"Shared R0",NA,1.4993365317713,1.23155242878547,1.84933744857031
2018-09-23,"Shared R0",NA,1.45249682775379,1.16920756888337,1.98393102578078
2018-09-30,"Shared R0",NA,1.51264401766609,1.19493804144639,2.02584177400609
2018-10-07,"Shared R0",NA,1.55845410529898,1.22252936591957,2.26346904591052
2018-10-14,"Shared R0",NA,1.61031719223068,1.31845287178382,2.18826206747299
2018-10-21,"Shared R0",NA,1.63399478723124,1.34844876282589,2.07723490964595
2018-10-28,"Shared R0",NA,1.73840662398251,1.42139973380883,2.24643595933669
2018-11-04,"Shared R0",NA,1.67323823824506,1.34502994280079,2.25030790750661
2018-11-11,"Shared R0",NA,1.67236704300792,1.38581509557178,2.17377708401188
2018-11-18,"Shared R0",NA,1.71868880251478,1.34468755017874,2.24056076368834
2018-11-25,"Shared R0",NA,1.78579249960808,1.33727217434869,2.44023173831293
2018-12-02,"Shared R0",NA,1.81521425754185,1.38541133612287,2.66771029814569
2018-12-09,"Shared R0",NA,1.92336036643624,1.55747776192971,2.46150811636597
2018-12-16,"Shared R0",NA,2.00245397105847,1.51737945162733,2.57486640325882
2018-12-23,"Shared R0",NA,2.10931048094664,1.77129398179579,2.70913284682146
2018-12-30,"Shared R0",NA,2.1941409942257,1.77388174648483,2.88959385064402
2019-01-06,"Shared R0",NA,2.35311737814852,1.73432646889755,3.07505060277182
2019-01-13,"Shared R0",NA,2.39922803669781,1.95791528331191,3.59330380439771
2019-01-20,"Shared R0",NA,2.55900653667169,2.06143913927732,3.173618029242
2019-01-27,"Shared R0",NA,2.48727934451186,1.99898634570358,2.92779713416617
2019-02-03,"Shared R0",NA,2.43161801448779,1.98524151743712,2.88905222516414
2019-02-10,"Shared R0",NA,2.44914789344505,1.95032681734153,3.23075887894284
2019-02-17,"Shared R0",NA,2.39181115925045,1.89127919405963,2.95106082972408
2019-02-24,"Shared R0",NA,2.36772403963771,1.85746035955125,2.9870656512452
2019-03-03,"Shared R0",NA,2.3618996711239,1.79755121013085,3.047717636189
2019-03-10,"Shared R0",NA,2.25755529251306,1.77329647392719,3.06573321866748
2019-03-17,"Shared R0",NA,2.31400324636377,1.77418331772734,3.12507106166376
2019-03-24,"Shared R0",NA,2.27415321351667,1.79095506629975,3.08317517319755
2019-03-31,"Shared R0",NA,2.19241198869243,1.72834683640817,3.11194818715943
2019-04-07,"Shared R0",NA,2.18018450692286,1.63855954711053,3.01148925876154
2019-04-14,"Shared R0",NA,2.08066428968327,1.66816823264802,2.83840019899174
2019-04-21,"Shared R0",NA,1.99932776375722,1.54407064288793,2.78530851382906
2019-04-28,"Shared R0",NA,1.96701008462083,1.53022543521373,2.62349235629369
2019-05-05,"Shared R0",NA,1.88697723259457,1.41505354011059,2.51370902720365
2019-05-12,"Shared R0",NA,1.85050363691044,1.19777894221728,2.30910255509188
2019-05-19,"Shared R0",NA,1.7170324685002,1.18413992204972,2.23613913349318
2019-05-26,"Shared R0",NA,1.61887804249102,1.13385689037652,2.08642261668279
2019-06-02,"Shared R0",NA,1.49723056847083,1.06560844292148,2.05136224073184
2019-06-09,"Shared R0",NA,1.38944761186389,1.10903513217954,1.87672961755683
2019-06-16,"Shared R0",NA,1.38603125753235,1.14416244094663,1.81554271254077
2019-06-23,"Shared R0",NA,1.36129506806724,1.06408832395235,1.86479720123331
2019-06-30,"Shared R0",NA,1.34884467267009,1.04422543686602,1.71833577211787
2019-07-07,"Shared R0",NA,1.37157157273345,1.01854480453972,1.77438056638603
2019-07-14,"Shared R0",NA,1.38034442576843,1.08743524622288,1.80803415624306
2019-07-21,"Shared R0",NA,1.40817276326946,1.07045761920547,1.98600712735644
2019-07-28,"Shared R0",NA,1.47688237218957,1.12578005073937,2.20925857850762
2019-08-04,"Shared R0",NA,1.52934274761658,1.17896671365353,2.1626730853502
2019-08-11,"Shared R0",NA,1.59956877052105,1.235194066131,2.08990543550228
2019-08-18,"Shared R0",NA,1.60656663885627,1.24720994299086,2.14488444803696
2019-08-25,"Shared R0",NA,1.60979032730403,1.33395381142589,2.13431958086286
2019-09-01,"Shared R0",NA,1.63563496564567,1.29059655650027,2.04295405156703
2019-09-08,"Shared R0",NA,1.60995483959144,1.21686941671119,2.01413657771353
2019-09-15,"Shared R0",NA,1.61148837756901,1.21469135652531,2.309133046918
2019-09-22,"Shared R0",NA,1.58531532528178,1.15693758080371,2.52709756717398
2019-09-29,"Shared R0",NA,1.57165400705749,1.07411967786262,2.28533443380754
2019-10-06,"Shared R0",NA,1.46293522412294,1.13480170354265,2.16653330310104
2019-10-13,"Shared R0",NA,1.44062668898922,1.19828823803369,2.1012153209417
2019-10-20,"Shared R0",NA,1.55277608027661,1.11471957932003,1.92752140451931
2019-10-27,"Shared R0",NA,1.52871321303925,1.06149001013344,1.84983571643961
2019-11-03,"Shared R0",NA,1.54419551805848,1.17875209672109,1.95488265394541
2019-11-10,"Shared R0",NA,1.57577713293047,1.17943923805445,2.08246328518114
2019-11-17,"Shared R0",NA,1.57981678339614,1.16114307662762,2.03063761593807
2019-11-24,"Shared R0",NA,1.54806112046633,1.15099048872346,1.95645850130413
2019-12-01,"Shared R0",NA,1.43773959486317,1.11199630363995,2.09248401715476
2019-12-08,"Shared R0",NA,1.34898394635908,1.11050830791924,1.80987910805776
2019-12-15,"Shared R0",NA,1.29197243962381,0.949271816715735,1.82642454217878
2019-12-22,"Shared R0",NA,1.24944605367982,0.834775403591975,1.87255881144783
2019-12-29,"Shared R0",NA,1.23899528676413,0.810580565366372,1.91430094924321
2015-01-04,"Population-weighted Ceara Reff",NA,0.614460272375337,0.442315782529124,0.924585191220008
2015-01-11,"Population-weighted Ceara Reff",NA,0.614453900152906,0.442304480274716,0.924574646650819
2015-01-18,"Population-weighted Ceara Reff",NA,0.614439366464746,0.442295989771568,0.924570786792183
2015-01-25,"Population-weighted Ceara Reff",NA,0.614432893561919,0.442294885774042,0.924556928610497
2015-02-01,"Population-weighted Ceara Reff",NA,0.614425358149256,0.442290733599971,0.924553178415461
2015-02-08,"Population-weighted Ceara Reff",NA,0.614422525456918,0.4422881212032,0.92454916758295
2015-02-15,"Population-weighted Ceara Reff",NA,0.614419063523322,0.442268893619113,0.924545891431172
2015-02-22,"Population-weighted Ceara Reff",NA,0.614401132602411,0.442249208284371,0.924534250276195
2015-03-01,"Population-weighted Ceara Reff",NA,0.614377004521939,0.442243627074278,0.924522180127936
2015-03-08,"Population-weighted Ceara Reff",NA,0.625288077608058,0.421631064015045,0.923505793051779
2015-03-15,"Population-weighted Ceara Reff",NA,0.651161926890221,0.444895051026661,0.886287792654699
2015-03-22,"Population-weighted Ceara Reff",NA,0.648849050982876,0.457280065840844,0.931436143658981
2015-03-29,"Population-weighted Ceara Reff",NA,0.673325672799814,0.462064702166576,0.896383820821498
2015-04-05,"Population-weighted Ceara Reff",NA,0.703077055620804,0.463049154717231,0.920967358615277
2015-04-12,"Population-weighted Ceara Reff",NA,0.678503864614949,0.480681761820936,0.997215382979077
2015-04-19,"Population-weighted Ceara Reff",NA,0.697664962986162,0.485956180417921,0.953356316742001
2015-04-26,"Population-weighted Ceara Reff",NA,0.671028362680888,0.483497697633942,0.967966336844712
2015-05-03,"Population-weighted Ceara Reff",NA,0.681307440496786,0.491836471306708,0.872537284851773
2015-05-10,"Population-weighted Ceara Reff",NA,0.656240520969484,0.469359521464303,0.878505552636084
2015-05-17,"Population-weighted Ceara Reff",NA,0.654217338843598,0.467642594691291,0.9152723780074
2015-05-24,"Population-weighted Ceara Reff",NA,0.655677531491228,0.480718695077011,0.851587261120486
2015-05-31,"Population-weighted Ceara Reff",NA,0.659642483930294,0.469735417563895,0.941807958253586
2015-06-07,"Population-weighted Ceara Reff",NA,0.667037948039629,0.471921543144797,0.896292133068779
2015-06-14,"Population-weighted Ceara Reff",NA,0.626826988962217,0.441130116699488,0.840552459868565
2015-06-21,"Population-weighted Ceara Reff",NA,0.644322469672783,0.471122563159856,0.91077015093779
2015-06-28,"Population-weighted Ceara Reff",NA,0.627995802163478,0.436705799440126,0.847110439068539
2015-07-05,"Population-weighted Ceara Reff",NA,0.618614108202522,0.417898593390196,0.965201452759886
2015-07-12,"Population-weighted Ceara Reff",NA,0.617573783620891,0.444065768656233,0.922696820150904
2015-07-19,"Population-weighted Ceara Reff",NA,0.630953327313419,0.448277875100634,0.960101515497497
2015-07-26,"Population-weighted Ceara Reff",NA,0.656060924376747,0.455401872507136,0.955661374081751
2015-08-02,"Population-weighted Ceara Reff",NA,0.667900256351154,0.460433197417404,0.982958461991327
2015-08-09,"Population-weighted Ceara Reff",NA,0.711731051191967,0.434233798552916,0.934542584083208
2015-08-16,"Population-weighted Ceara Reff",NA,0.795210285093769,0.491612963750317,1.00496406002663
2015-08-23,"Population-weighted Ceara Reff",NA,0.854195133911154,0.552152798403431,1.14389945615856
2015-08-30,"Population-weighted Ceara Reff",NA,0.903733237978995,0.552332466511227,1.23404391038395
2015-09-06,"Population-weighted Ceara Reff",NA,0.966075082461878,0.674108356123622,1.42759044592984
2015-09-13,"Population-weighted Ceara Reff",NA,1.00938300095272,0.684603043791153,1.32552060118092
2015-09-20,"Population-weighted Ceara Reff",NA,1.09178491369145,0.801231912621264,1.39733473481517
2015-09-27,"Population-weighted Ceara Reff",NA,1.19324877478295,0.832974418450705,1.55179668562401
2015-10-04,"Population-weighted Ceara Reff",NA,1.27240740196737,0.908066401664365,1.64390994069541
2015-10-11,"Population-weighted Ceara Reff",NA,1.307876492421,0.957142726681023,1.90488933793082
2015-10-18,"Population-weighted Ceara Reff",NA,1.3627773365076,0.995701985802621,1.87065824321574
2015-10-25,"Population-weighted Ceara Reff",NA,1.46292312429111,1.03780191440984,2.34782074351135
2015-11-01,"Population-weighted Ceara Reff",NA,1.43689959489783,1.11467073923287,2.16148536522323
2015-11-08,"Population-weighted Ceara Reff",NA,1.54824620222017,1.16798168153558,2.20762045365888
2015-11-15,"Population-weighted Ceara Reff",NA,1.66140838691971,1.22077813990293,2.4350905200745
2015-11-22,"Population-weighted Ceara Reff",NA,1.70884298628525,1.33635296392371,2.4446203640306
2015-11-29,"Population-weighted Ceara Reff",NA,1.77135813188229,1.4401937911768,2.59019399624539
2015-12-06,"Population-weighted Ceara Reff",NA,1.86491127502298,1.48452529047039,2.66352015101829
2015-12-13,"Population-weighted Ceara Reff",NA,2.06001180692004,1.42964513746942,2.76400629481869
2015-12-20,"Population-weighted Ceara Reff",NA,2.09081812414229,1.41253602669324,2.59945402276241
2015-12-27,"Population-weighted Ceara Reff",NA,2.15523250478027,1.53900141716208,2.63300377116233
2016-01-03,"Population-weighted Ceara Reff",NA,2.31347335110645,1.68389541557213,3.10897116648243
2016-01-10,"Population-weighted Ceara Reff",NA,2.36089684088769,1.69465664571074,3.29307422194134
2016-01-17,"Population-weighted Ceara Reff",NA,2.32390500144351,1.69620465974928,3.18614802406329
2016-01-24,"Population-weighted Ceara Reff",NA,2.23205516760728,1.7733775556921,3.21794077278676
2016-01-31,"Population-weighted Ceara Reff",NA,2.45806420874819,1.94840819829939,3.19791163773289
2016-02-07,"Population-weighted Ceara Reff",NA,2.5154805032146,1.78401612600654,3.75521537511089
2016-02-14,"Population-weighted Ceara Reff",NA,2.66902168239344,1.97881420907545,3.52330443901382
2016-02-21,"Population-weighted Ceara Reff",NA,2.79516155214521,2.03643774745626,3.6218833629637
2016-02-28,"Population-weighted Ceara Reff",NA,2.88951549122242,2.34707254040199,3.61509973107953
2016-03-06,"Population-weighted Ceara Reff",NA,2.946857402118,2.35642914242251,3.57755328188744
2016-03-13,"Population-weighted Ceara Reff",NA,2.96577065153401,2.2762638070177,3.73202079169443
2016-03-20,"Population-weighted Ceara Reff",NA,2.80889097475866,2.00489543546723,3.6003114263437
2016-03-27,"Population-weighted Ceara Reff",NA,2.76225816939166,2.08417093044632,3.96782086949353
2016-04-03,"Population-weighted Ceara Reff",NA,2.63225181156528,1.89871696795289,3.67244096885753
2016-04-10,"Population-weighted Ceara Reff",NA,2.56746375539656,1.74212906528812,3.79444029961519
2016-04-17,"Population-weighted Ceara Reff",NA,2.33702363797959,1.64355325892433,3.65669365819695
2016-04-24,"Population-weighted Ceara Reff",NA,2.10276958603769,1.52115284931346,3.29122530633576
2016-05-01,"Population-weighted Ceara Reff",NA,1.90425327596067,1.36935253170769,3.33783522090961
2016-05-08,"Population-weighted Ceara Reff",NA,1.73939867412735,1.23046515954753,2.5178693211066
2016-05-15,"Population-weighted Ceara Reff",NA,1.46445595208222,1.0263152714005,1.84700645132928
2016-05-22,"Population-weighted Ceara Reff",NA,1.18538820223221,0.899676457891897,1.52273622321768
2016-05-29,"Population-weighted Ceara Reff",NA,0.984956658167963,0.817017173906173,1.30434412352781
2016-06-05,"Population-weighted Ceara Reff",NA,0.834710631121003,0.656765426040734,1.06207672832447
2016-06-12,"Population-weighted Ceara Reff",NA,0.725461529446091,0.587610037186739,0.948445341878099
2016-06-19,"Population-weighted Ceara Reff",NA,0.665357293822492,0.509082521341599,0.935281383837677
