"week_start","variable","observed","median","q2.5","q97.5","unit_index","unit"
2018-11-04,"Susceptible proportion: Juazeiro do Norte",NA,0.621576133038222,0.468750194925249,0.653481520188101,2,"Juazeiro do Norte"
2018-11-11,"Susceptible proportion: Juazeiro do Norte",NA,0.621700833942882,0.468928738892513,0.653595539631471,2,"Juazeiro do Norte"
2018-11-18,"Susceptible proportion: Juazeiro do Norte",NA,0.621814387118197,0.469092142561203,0.653699278325631,2,"Juazeiro do Norte"
2018-11-25,"Susceptible proportion: Juazeiro do Norte",NA,0.621924486676001,0.469251413069414,0.653799705399015,2,"Juazeiro do Norte"
2018-12-02,"Susceptible proportion: Juazeiro do Norte",NA,0.622038563462464,0.469416789288238,0.653903740397117,2,"Juazeiro do Norte"
2018-12-09,"Susceptible proportion: Juazeiro do Norte",NA,0.622123671093245,0.469543493173042,0.65398209723724,2,"Juazeiro do Norte"
2018-12-16,"Susceptible proportion: Juazeiro do Norte",NA,0.622230096124483,0.46969918993378,0.654078261915597,2,"Juazeiro do Norte"
2018-12-23,"Susceptible proportion: Juazeiro do Norte",NA,0.622353719586817,0.469880364044927,0.654188082484143,2,"Juazeiro do Norte"
2018-12-30,"Susceptible proportion: Juazeiro do Norte",NA,0.622432606311101,0.470001381939276,0.6542593027876,2,"Juazeiro do Norte"
2019-01-06,"Susceptible proportion: Juazeiro do Norte",NA,0.622524684330773,0.470143837331385,0.654342344533884,2,"Juazeiro do Norte"
2019-01-13,"Susceptible proportion: Juazeiro do Norte",NA,0.622616809232838,0.470287724560819,0.654426511730289,2,"Juazeiro do Norte"
2019-01-20,"Susceptible proportion: Juazeiro do Norte",NA,0.62272309503517,0.470454879985672,0.65452342552015,2,"Juazeiro do Norte"
2019-01-27,"Susceptible proportion: Juazeiro do Norte",NA,0.622840555976318,0.470644930708467,0.654628859793395,2,"Juazeiro do Norte"
2019-02-03,"Susceptible proportion: Juazeiro do Norte",NA,0.622931267473958,0.470799874755754,0.654710554355658,2,"Juazeiro do Norte"
2019-02-10,"Susceptible proportion: Juazeiro do Norte",NA,0.623029287900682,0.470965945494134,0.654796422460578,2,"Juazeiro do Norte"
2019-02-17,"Susceptible proportion: Juazeiro do Norte",NA,0.623118821697318,0.47112908544628,0.654877315686252,2,"Juazeiro do Norte"
2019-02-24,"Susceptible proportion: Juazeiro do Norte",NA,0.623191915785975,0.471278635164292,0.654948109338118,2,"Juazeiro do Norte"
2019-03-03,"Susceptible proportion: Juazeiro do Norte",NA,0.623275374731693,0.471448283640302,0.655033384409596,2,"Juazeiro do Norte"
2019-03-10,"Susceptible proportion: Juazeiro do Norte",NA,0.62333584159601,0.471590050114556,0.655097571811145,2,"Juazeiro do Norte"
2019-03-17,"Susceptible proportion: Juazeiro do Norte",NA,0.623405923049855,0.471766397028142,0.655183586566604,2,"Juazeiro do Norte"
2019-03-24,"Susceptible proportion: Juazeiro do Norte",NA,0.623465778112436,0.471942715367371,0.655267022542793,2,"Juazeiro do Norte"
2019-03-31,"Susceptible proportion: Juazeiro do Norte",NA,0.623496862962123,0.472084863933997,0.65532185569438,2,"Juazeiro do Norte"
2019-04-07,"Susceptible proportion: Juazeiro do Norte",NA,0.623522689989817,0.472226660926073,0.655372582529011,2,"Juazeiro do Norte"
2019-04-14,"Susceptible proportion: Juazeiro do Norte",NA,0.623552573340715,0.472368879385333,0.65541772345096,2,"Juazeiro do Norte"
2019-04-21,"Susceptible proportion: Juazeiro do Norte",NA,0.623595026208017,0.472528573374987,0.655450272040377,2,"Juazeiro do Norte"
2019-04-28,"Susceptible proportion: Juazeiro do Norte",NA,0.623623959130417,0.472673536803859,0.655465036843352,2,"Juazeiro do Norte"
2019-05-05,"Susceptible proportion: Juazeiro do Norte",NA,0.623665495689374,0.472816137442867,0.655462973737875,2,"Juazeiro do Norte"
2019-05-12,"Susceptible proportion: Juazeiro do Norte",NA,0.62370793473234,0.472958339207138,0.655439151599433,2,"Juazeiro do Norte"
2019-05-19,"Susceptible proportion: Juazeiro do Norte",NA,0.623777228288846,0.473142784011134,0.655476549466305,2,"Juazeiro do Norte"
2019-05-26,"Susceptible proportion: Juazeiro do Norte",NA,0.623821692374743,0.473283582334358,0.655477917368231,2,"Juazeiro do Norte"
2019-06-02,"Susceptible proportion: Juazeiro do Norte",NA,0.623861558138313,0.473430879499698,0.655483918903748,2,"Juazeiro do Norte"
2019-06-09,"Susceptible proportion: Juazeiro do Norte",NA,0.623909434763386,0.473579049996829,0.655515197932746,2,"Juazeiro do Norte"
2019-06-16,"Susceptible proportion: Juazeiro do Norte",NA,0.623978600606544,0.473753918820544,0.655551578353476,2,"Juazeiro do Norte"
2019-06-23,"Susceptible proportion: Juazeiro do Norte",NA,0.624028493720813,0.473905894257781,0.655581997000405,2,"Juazeiro do Norte"
2019-06-30,"Susceptible proportion: Juazeiro do Norte",NA,0.624072706532918,0.474050164889709,0.655613555621278,2,"Juazeiro do Norte"
2019-07-07,"Susceptible proportion: Juazeiro do Norte",NA,0.624125386414776,0.474189623265187,0.655641265376596,2,"Juazeiro do Norte"
2019-07-14,"Susceptible proportion: Juazeiro do Norte",NA,0.624174448277862,0.474323653791162,0.6556719808762,2,"Juazeiro do Norte"
2019-07-21,"Susceptible proportion: Juazeiro do Norte",NA,0.62423004344016,0.474460259057881,0.655709091277188,2,"Juazeiro do Norte"
2019-07-28,"Susceptible proportion: Juazeiro do Norte",NA,0.624277323462351,0.474587223750268,0.655750666362084,2,"Juazeiro do Norte"
2019-08-04,"Susceptible proportion: Juazeiro do Norte",NA,0.624321989420813,0.474705329500177,0.655784053160824,2,"Juazeiro do Norte"
2019-08-11,"Susceptible proportion: Juazeiro do Norte",NA,0.624387691467852,0.474846465288912,0.655830048788718,2,"Juazeiro do Norte"
2019-08-18,"Susceptible proportion: Juazeiro do Norte",NA,0.6244558347608,0.474987655505261,0.655879472527701,2,"Juazeiro do Norte"
2019-08-25,"Susceptible proportion: Juazeiro do Norte",NA,0.624551622564779,0.475167019148007,0.655953149615637,2,"Juazeiro do Norte"
2019-09-01,"Susceptible proportion: Juazeiro do Norte",NA,0.624596316161877,0.475279953644382,0.655984456597447,2,"Juazeiro do Norte"
2019-09-08,"Susceptible proportion: Juazeiro do Norte",NA,0.624676940725364,0.475436672878528,0.656048257844688,2,"Juazeiro do Norte"
2019-09-15,"Susceptible proportion: Juazeiro do Norte",NA,0.624765742087407,0.475610541337521,0.656126131080401,2,"Juazeiro do Norte"
2019-09-22,"Susceptible proportion: Juazeiro do Norte",NA,0.624831787277396,0.475753906289759,0.656185986795727,2,"Juazeiro do Norte"
2019-09-29,"Susceptible proportion: Juazeiro do Norte",NA,0.624901899753754,0.475904947200575,0.656254222422729,2,"Juazeiro do Norte"
2019-10-06,"Susceptible proportion: Juazeiro do Norte",NA,0.624986463214797,0.476057774713932,0.656324299645976,2,"Juazeiro do Norte"
2019-10-13,"Susceptible proportion: Juazeiro do Norte",NA,0.62508078520048,0.476208648634003,0.656399810740857,2,"Juazeiro do Norte"
2019-10-20,"Susceptible proportion: Juazeiro do Norte",NA,0.625191616541025,0.476382427431277,0.656487773114554,2,"Juazeiro do Norte"
2019-10-27,"Susceptible proportion: Juazeiro do Norte",NA,0.625293871083905,0.476546677290994,0.656573040425282,2,"Juazeiro do Norte"
2019-11-03,"Susceptible proportion: Juazeiro do Norte",NA,0.625390378089238,0.47670338396687,0.6566550265427,2,"Juazeiro do Norte"
2019-11-10,"Susceptible proportion: Juazeiro do Norte",NA,0.625479874227405,0.476848774505572,0.656727714194785,2,"Juazeiro do Norte"
2019-11-17,"Susceptible proportion: Juazeiro do Norte",NA,0.625577872300729,0.477007456282329,0.656811950340357,2,"Juazeiro do Norte"
2019-11-24,"Susceptible proportion: Juazeiro do Norte",NA,0.625652858384245,0.477135781785909,0.656875563865888,2,"Juazeiro do Norte"
2019-12-01,"Susceptible proportion: Juazeiro do Norte",NA,0.625728662282705,0.477262181431024,0.656939574590416,2,"Juazeiro do Norte"
2019-12-08,"Susceptible proportion: Juazeiro do Norte",NA,0.625808677803394,0.477392294131759,0.657005021400664,2,"Juazeiro do Norte"
2019-12-15,"Susceptible proportion: Juazeiro do Norte",NA,0.625882111326076,0.477511023650684,0.657066314981867,2,"Juazeiro do Norte"
2019-12-22,"Susceptible proportion: Juazeiro do Norte",NA,0.625964308566224,0.47764109630967,0.657135968184343,2,"Juazeiro do Norte"
2019-12-29,"Susceptible proportion: Juazeiro do Norte",NA,0.626040825337077,0.477759820805306,0.657196443720791,2,"Juazeiro do Norte"
2015-01-04,"Susceptible proportion: Quixada",NA,1,1,1,3,"Quixada"
2015-01-11,"Susceptible proportion: Quixada",NA,0.999885660035461,0.998719474640354,0.999996790372658,3,"Quixada"
2015-01-18,"Susceptible proportion: Quixada",NA,0.999789100529571,0.998508574647118,0.999942505932983,3,"Quixada"
2015-01-25,"Susceptible proportion: Quixada",NA,0.999632672235283,0.998494984719246,0.999921328964339,3,"Quixada"
2015-02-01,"Susceptible proportion: Quixada",NA,0.999503633131581,0.998338767613019,0.999844800038631,3,"Quixada"
2015-02-08,"Susceptible proportion: Quixada",NA,0.999476732891707,0.998330209021038,0.999804352329617,3,"Quixada"
2015-02-15,"Susceptible proportion: Quixada",NA,0.999459544807233,0.998318906723059,0.999791295363938,3,"Quixada"
2015-02-22,"Susceptible proportion: Quixada",NA,0.999430479560159,0.998292069004709,0.999759869339616,3,"Quixada"
2015-03-01,"Susceptible proportion: Quixada",NA,0.999429177318408,0.99828537827746,0.999755465455355,3,"Quixada"
2015-03-08,"Susceptible proportion: Quixada",NA,0.999414835722591,0.998268501869718,0.999750497075768,3,"Quixada"
2015-03-15,"Susceptible proportion: Quixada",NA,0.999405080485797,0.998260121692873,0.999744604788508,3,"Quixada"
2015-03-22,"Susceptible proportion: Quixada",NA,0.999395711468381,0.998252890257282,0.999738399527165,3,"Quixada"
2015-03-29,"Susceptible proportion: Quixada",NA,0.999389184579633,0.998247635757284,0.999732236367003,3,"Quixada"
2015-04-05,"Susceptible proportion: Quixada",NA,0.999383638167292,0.99824350322739,0.999727052266353,3,"Quixada"
2015-04-12,"Susceptible proportion: Quixada",NA,0.999377308594346,0.998239810770057,0.99972269255571,3,"Quixada"
2015-04-19,"Susceptible proportion: Quixada",NA,0.999371614474581,0.998236828510268,0.999718721413879,3,"Quixada"
2015-04-26,"Susceptible proportion: Quixada",NA,0.999367723061066,0.998234333440138,0.999715327105209,3,"Quixada"
2015-05-03,"Susceptible proportion: Quixada",NA,0.999364970040632,0.998232346947099,0.999712600469434,3,"Quixada"
2015-05-10,"Susceptible proportion: Quixada",NA,0.999362499461376,0.998230751687095,0.999709763748048,3,"Quixada"
2015-05-17,"Susceptible proportion: Quixada",NA,0.999358999494545,0.998229696320602,0.999707153814855,3,"Quixada"
2015-05-24,"Susceptible proportion: Quixada",NA,0.999357138657294,0.998228744567322,0.999704874482928,3,"Quixada"
2015-05-31,"Susceptible proportion: Quixada",NA,0.999355287153427,0.998227976207085,0.999703029136647,3,"Quixada"
2015-06-07,"Susceptible proportion: Quixada",NA,0.999353880330207,0.99822759029551,0.999701481524441,3,"Quixada"
2015-06-14,"Susceptible proportion: Quixada",NA,0.999352481913729,0.998227012218915,0.999700312042874,3,"Quixada"
2015-06-21,"Susceptible proportion: Quixada",NA,0.999351480826445,0.998226902908228,0.999699310374099,3,"Quixada"
2015-06-28,"Susceptible proportion: Quixada",NA,0.99935058705582,0.998226955216618,0.999698472754303,3,"Quixada"
2015-07-05,"Susceptible proportion: Quixada",NA,0.999349778477258,0.998227112151354,0.999697939271593,3,"Quixada"
2015-07-12,"Susceptible proportion: Quixada",NA,0.999349234825274,0.998227104373903,0.999697466493661,3,"Quixada"
2015-07-19,"Susceptible proportion: Quixada",NA,0.999348814166111,0.998227320585215,0.999697145175206,3,"Quixada"
2015-07-26,"Susceptible proportion: Quixada",NA,0.999348622409758,0.998227631713768,0.999696906150305,3,"Quixada"
2015-08-02,"Susceptible proportion: Quixada",NA,0.999348409980569,0.998227788341995,0.999696687501667,3,"Quixada"
2015-08-09,"Susceptible proportion: Quixada",NA,0.999348327653431,0.99822811705493,0.999696576436172,3,"Quixada"
2015-08-16,"Susceptible proportion: Quixada",NA,0.999348221253839,0.998228325452823,0.999696431987548,3,"Quixada"
2015-08-23,"Susceptible proportion: Quixada",NA,0.999348103479742,0.998228490372922,0.999696257999179,3,"Quixada"
2015-08-30,"Susceptible proportion: Quixada",NA,0.999347946090945,0.998228693190069,0.999696099503469,3,"Quixada"
2015-09-06,"Susceptible proportion: Quixada",NA,0.999347907038144,0.998229144729327,0.999695928933728,3,"Quixada"
2015-09-13,"Susceptible proportion: Quixada",NA,0.999347746022754,0.998229416162434,0.999695685368942,3,"Quixada"
2015-09-20,"Susceptible proportion: Quixada",NA,0.999347556356976,0.998229629941541,0.999695421495425,3,"Quixada"
2015-09-27,"Susceptible proportion: Quixada",NA,0.999347397749168,0.998229993569804,0.99969516083909,3,"Quixada"
2015-10-04,"Susceptible proportion: Quixada",NA,0.999347182625996,0.998230315706781,0.999694867284154,3,"Quixada"
2015-10-11,"Susceptible proportion: Quixada",NA,0.99934682949724,0.99823058160258,0.999694496031094,3,"Quixada"
2015-10-18,"Susceptible proportion: Quixada",NA,0.999346520915564,0.998230892831546,0.999694077433963,3,"Quixada"
2015-10-25,"Susceptible proportion: Quixada",NA,0.999346092202723,0.998231035220446,0.999693506221979,3,"Quixada"
2015-11-01,"Susceptible proportion: Quixada",NA,0.999345474347306,0.998230960591226,0.999692779803038,3,"Quixada"
2015-11-08,"Susceptible proportion: Quixada",NA,0.999344765688185,0.998230686202635,0.999691864217397,3,"Quixada"
2015-11-15,"Susceptible proportion: Quixada",NA,0.999343260690454,0.998230112889773,0.999690561209727,3,"Quixada"
2015-11-22,"Susceptible proportion: Quixada",NA,0.999340899108638,0.998229233037722,0.999688828305176,3,"Quixada"
2015-11-29,"Susceptible proportion: Quixada",NA,0.999337583552698,0.998228323768115,0.999686934582335,3,"Quixada"
2015-12-06,"Susceptible proportion: Quixada",NA,0.999333293520358,0.998227184191427,0.999683989712407,3,"Quixada"
2015-12-13,"Susceptible proportion: Quixada",NA,0.999327670812831,0.998224776726665,0.999680181252885,3,"Quixada"
2015-12-20,"Susceptible proportion: Quixada",NA,0.999320528957646,0.99822156391762,0.999674994459597,3,"Quixada"
2015-12-27,"Susceptible proportion: Quixada",NA,0.999310860143286,0.998216032375721,0.999668020560419,3,"Quixada"
2016-01-03,"Susceptible proportion: Quixada",NA,0.999293972741584,0.998207975879633,0.999657958882975,3,"Quixada"
2016-01-10,"Susceptible proportion: Quixada",NA,0.999273074505504,0.998195647255092,0.999625899619032,3,"Quixada"
2016-01-17,"Susceptible proportion: Quixada",NA,0.99923707322491,0.998175124281759,0.999594475818468,3,"Quixada"
2016-01-24,"Susceptible proportion: Quixada",NA,0.999180976172111,0.998145540287769,0.999556455528452,3,"Quixada"
2016-01-31,"Susceptible proportion: Quixada",NA,0.999107316413409,0.998086277065699,0.999483209543574,3,"Quixada"
2016-02-07,"Susceptible proportion: Quixada",NA,0.999007676948615,0.997991172064456,0.999376677960433,3,"Quixada"
2016-02-14,"Susceptible proportion: Quixada",NA,0.998830421451738,0.997822429366246,0.999234683430628,3,"Quixada"
2016-02-21,"Susceptible proportion: Quixada",NA,0.998520185479047,0.997375715522936,0.999075616931411,3,"Quixada"
2016-02-28,"Susceptible proportion: Quixada",NA,0.998084634584539,0.996669489364303,0.99893694616768,3,"Quixada"
2016-03-06,"Susceptible proportion: Quixada",NA,0.997329077185898,0.995187839824524,0.998717674306183,3,"Quixada"
2016-03-13,"Susceptible proportion: Quixada",NA,0.996234789508481,0.992719059687895,0.998330532548024,3,"Quixada"
2016-03-20,"Susceptible proportion: Quixada",NA,0.994444854769927,0.988457653967859,0.997712520188525,3,"Quixada"
2016-03-27,"Susceptible proportion: Quixada",NA,0.991836072075708,0.982579984515972,0.996676305127583,3,"Quixada"
2016-04-03,"Susceptible proportion: Quixada",NA,0.987589652406394,0.973873875724233,0.994569914582179,3,"Quixada"
2016-04-10,"Susceptible proportion: Quixada",NA,0.981363076766729,0.964090467128033,0.991238601095292,3,"Quixada"
2016-04-17,"Susceptible proportion: Quixada",NA,0.9714836459632,0.949331809733445,0.985162513414093,3,"Quixada"
2016-04-24,"Susceptible proportion: Quixada",NA,0.959763755161964,0.92964808014651,0.976300038398785,3,"Quixada"
2016-05-01,"Susceptible proportion: Quixada",NA,0.941785139392107,0.905184409444174,0.963673727466363,3,"Quixada"
2016-05-08,"Susceptible proportion: Quixada",NA,0.916172355309835,0.870909338878755,0.943983147271039,3,"Quixada"
2016-05-15,"Susceptible proportion: Quixada",NA,0.886179067612893,0.839624594071751,0.918836316115096,3,"Quixada"
2016-05-22,"Susceptible proportion: Quixada",NA,0.856678048973654,0.804429743422167,0.888033590673938,3,"Quixada"
2016-05-29,"Susceptible proportion: Quixada",NA,0.823480228263478,0.773842135824776,0.861482697156742,3,"Quixada"
2016-06-05,"Susceptible proportion: Quixada",NA,0.79643858674574,0.747896587563006,0.835237113746606,3,"Quixada"
2016-06-12,"Susceptible proportion: Quixada",NA,0.776612981507159,0.729793793514615,0.812269575312576,3,"Quixada"
2016-06-19,"Susceptible proportion: Quixada",NA,0.759016498588607,0.709561990694137,0.79752705881221,3,"Quixada"
2016-06-26,"Susceptible proportion: Quixada",NA,0.743588632694255,0.694749398010671,0.784872224507233,3,"Quixada"
2016-07-03,"Susceptible proportion: Quixada",NA,0.733471622918459,0.685241073322262,0.774566879813042,3,"Quixada"
2016-07-10,"Susceptible proportion: Quixada",NA,0.727333581410172,0.67657886268775,0.767304178466525,3,"Quixada"
2016-07-17,"Susceptible proportion: Quixada",NA,0.721630471160031,0.669460948433263,0.761194045689467,3,"Quixada"
2016-07-24,"Susceptible proportion: Quixada",NA,0.717610397199505,0.664024025811279,0.757425992337968,3,"Quixada"
2016-07-31,"Susceptible proportion: Quixada",NA,0.715642446710621,0.659777685886544,0.754725672480739,3,"Quixada"
2016-08-07,"Susceptible proportion: Quixada",NA,0.713674616194953,0.656745457887053,0.752286858277123,3,"Quixada"
2016-08-14,"Susceptible proportion: Quixada",NA,0.712238965147108,0.653879059718559,0.750529637378455,3,"Quixada"
2016-08-21,"Susceptible proportion: Quixada",NA,0.711305397011529,0.651506228042425,0.749143334475902,3,"Quixada"
2016-08-28,"Susceptible proportion: Quixada",NA,0.710201161854685,0.649620920303478,0.747806555407185,3,"Quixada"
2016-09-04,"Susceptible proportion: Quixada",NA,0.709228124011325,0.648089043739812,0.746696200127411,3,"Quixada"
2016-09-11,"Susceptible proportion: Quixada",NA,0.70842399444761,0.646713974484608,0.745462769294304,3,"Quixada"
2016-09-18,"Susceptible proportion: Quixada",NA,0.707875481614687,0.645652294972366,0.744635847861595,3,"Quixada"
2016-09-25,"Susceptible proportion: Quixada",NA,0.707448162016111,0.644852180024977,0.744204132038482,3,"Quixada"
2016-10-02,"Susceptible proportion: Quixada",NA,0.70693132361459,0.643937939311751,0.743771413593361,3,"Quixada"
2016-10-09,"Susceptible proportion: Quixada",NA,0.706441938572034,0.643099616874951,0.743355812341132,3,"Quixada"
2016-10-16,"Susceptible proportion: Quixada",NA,0.706147403880727,0.64240647524546,0.742909807582564,3,"Quixada"
2016-10-23,"Susceptible proportion: Quixada",NA,0.705860223712923,0.641570715752893,0.742431953824934,3,"Quixada"
2016-10-30,"Susceptible proportion: Quixada",NA,0.705585844053877,0.640949744152015,0.741984795445722,3,"Quixada"
2016-11-06,"Susceptible proportion: Quixada",NA,0.705343382664198,0.640334704084731,0.741513355510657,3,"Quixada"
2016-11-13,"Susceptible proportion: Quixada",NA,0.705043186134144,0.639714358305961,0.741057068097573,3,"Quixada"
2016-11-20,"Susceptible proportion: Quixada",NA,0.704724152391097,0.639063202646152,0.740653070458882,3,"Quixada"
2016-11-27,"Susceptible proportion: Quixada",NA,0.704445360331402,0.638573252475246,0.740302891371354,3,"Quixada"
2016-12-04,"Susceptible proportion: Quixada",NA,0.70420131372566,0.638112081237027,0.739942764180688,3,"Quixada"
2016-12-11,"Susceptible proportion: Quixada",NA,0.704002826014745,0.637737402105311,0.739649916870739,3,"Quixada"
2016-12-18,"Susceptible proportion: Quixada",NA,0.703855399862234,0.637453923170291,0.739361731777941,3,"Quixada"
2016-12-25,"Susceptible proportion: Quixada",NA,0.703722513124815,0.637243965609068,0.739102984666964,3,"Quixada"
2017-01-01,"Susceptible proportion: Quixada",NA,0.70355768508506,0.636998480259899,0.738765388811482,3,"Quixada"
2017-01-08,"Susceptible proportion: Quixada",NA,0.703400878548346,0.63670089934071,0.738393881998282,3,"Quixada"
2017-01-15,"Susceptible proportion: Quixada",NA,0.703249504185699,0.636492198287905,0.738057140509939,3,"Quixada"
2017-01-22,"Susceptible proportion: Quixada",NA,0.703037722262055,0.636202784985923,0.737602836558504,3,"Quixada"
2017-01-29,"Susceptible proportion: Quixada",NA,0.702814863899198,0.63596898353218,0.73716580960918,3,"Quixada"
2017-02-05,"Susceptible proportion: Quixada",NA,0.702429781233288,0.635638568246314,0.736887957192155,3,"Quixada"
2017-02-12,"Susceptible proportion: Quixada",NA,0.701962040045156,0.635236883545965,0.736491963673314,3,"Quixada"
2017-02-19,"Susceptible proportion: Quixada",NA,0.701404485426395,0.63477258567347,0.73611697395218,3,"Quixada"
2017-02-26,"Susceptible proportion: Quixada",NA,0.700671917389182,0.634147481948934,0.73559006131144,3,"Quixada"
2017-03-05,"Susceptible proportion: Quixada",NA,0.699683743291706,0.633367965167043,0.734956180294638,3,"Quixada"
2017-03-12,"Susceptible proportion: Quixada",NA,0.69845162022346,0.632321341628443,0.734145824452817,3,"Quixada"
2017-03-19,"Susceptible proportion: Quixada",NA,0.69671552724003,0.630794551472347,0.733051050607155,3,"Quixada"
2017-03-26,"Susceptible proportion: Quixada",NA,0.694642497899123,0.628686612065276,0.731376264213547,3,"Quixada"
2017-04-02,"Susceptible proportion: Quixada",NA,0.691990170594291,0.626059379906452,0.72784603646053,3,"Quixada"
2017-04-09,"Susceptible proportion: Quixada",NA,0.688612633589479,0.623022909841748,0.724000344622061,3,"Quixada"
2017-04-16,"Susceptible proportion: Quixada",NA,0.685025482802165,0.619092166653854,0.719425706478807,3,"Quixada"
2017-04-23,"Susceptible proportion: Quixada",NA,0.681157852471225,0.615485801528373,0.714723094918464,3,"Quixada"
2017-04-30,"Susceptible proportion: Quixada",NA,0.67673883757311,0.611844902056448,0.710058336900463,3,"Quixada"
2017-05-07,"Susceptible proportion: Quixada",NA,0.672539621229369,0.607896408537026,0.705616375168918,3,"Quixada"
2017-05-14,"Susceptible proportion: Quixada",NA,0.668723862398486,0.603751452870269,0.701594915273031,3,"Quixada"
2017-05-21,"Susceptible proportion: Quixada",NA,0.665430455862048,0.598905206428692,0.697584604714287,3,"Quixada"
2017-05-28,"Susceptible proportion: Quixada",NA,0.66196507165208,0.594727141438765,0.694131704495678,3,"Quixada"
2017-06-04,"Susceptible proportion: Quixada",NA,0.658441703017828,0.590319559193264,0.691013758096701,3,"Quixada"
2017-06-11,"Susceptible proportion: Quixada",NA,0.65546693237184,0.584815017418336,0.687867172181331,3,"Quixada"
2017-06-18,"Susceptible proportion: Quixada",NA,0.652886345944403,0.581115291719611,0.685533124871794,3,"Quixada"
2017-06-25,"Susceptible proportion: Quixada",NA,0.651353858350008,0.577917329570913,0.68360471837782,3,"Quixada"
2017-07-02,"Susceptible proportion: Quixada",NA,0.650096789072177,0.575138291772003,0.681757325485832,3,"Quixada"
2017-07-09,"Susceptible proportion: Quixada",NA,0.649178047983725,0.572617383432832,0.680319033172834,3,"Quixada"
2017-07-16,"Susceptible proportion: Quixada",NA,0.648083588599325,0.570759120808383,0.67909271832332,3,"Quixada"
2017-07-23,"Susceptible proportion: Quixada",NA,0.647102408079171,0.569207568827528,0.678478913685825,3,"Quixada"
2017-07-30,"Susceptible proportion: Quixada",NA,0.646277639354552,0.567954508681736,0.677959977025525,3,"Quixada"
2017-08-06,"Susceptible proportion: Quixada",NA,0.645670162081714,0.566885188862794,0.677602727951192,3,"Quixada"
2017-08-13,"Susceptible proportion: Quixada",NA,0.645010656588676,0.566383025091555,0.677344757143269,3,"Quixada"
2017-08-20,"Susceptible proportion: Quixada",NA,0.64436172809857,0.566122206934079,0.677136985024871,3,"Quixada"
2017-08-27,"Susceptible proportion: Quixada",NA,0.64395961678186,0.565901884353321,0.67698610709052,3,"Quixada"
2017-09-03,"Susceptible proportion: Quixada",NA,0.643681892225127,0.565826163930595,0.676957437984364,3,"Quixada"
2017-09-10,"Susceptible proportion: Quixada",NA,0.643572176883896,0.565732293770101,0.676948597760342,3,"Quixada"
2017-09-17,"Susceptible proportion: Quixada",NA,0.643484555225502,0.565678526938318,0.67691308938219,3,"Quixada"
2017-09-24,"Susceptible proportion: Quixada",NA,0.64343632960059,0.565635355966328,0.6769062993589,3,"Quixada"
2017-10-01,"Susceptible proportion: Quixada",NA,0.643384363336973,0.565575855148125,0.676878417316431,3,"Quixada"
2017-10-08,"Susceptible proportion: Quixada",NA,0.643341883191299,0.565520529416092,0.676843371092052,3,"Quixada"
2017-10-15,"Susceptible proportion: Quixada",NA,0.643331088866615,0.565500060399023,0.676826803064218,3,"Quixada"
2017-10-22,"Susceptible proportion: Quixada",NA,0.643333591022111,0.565476567605153,0.676823288259306,3,"Quixada"
2017-10-29,"Susceptible proportion: Quixada",NA,0.643320049314278,0.565408912991059,0.676778029833161,3,"Quixada"
2017-11-05,"Susceptible proportion: Quixada",NA,0.643331953004847,0.565360565384399,0.676737494533731,3,"Quixada"
2017-11-12,"Susceptible proportion: Quixada",NA,0.643312208190767,0.565248250672809,0.676685812232999,3,"Quixada"
2017-11-19,"Susceptible proportion: Quixada",NA,0.643302891579171,0.565123101480069,0.676658448889819,3,"Quixada"
2017-11-26,"Susceptible proportion: Quixada",NA,0.643292140125721,0.564965255695418,0.676625431009378,3,"Quixada"
2017-12-03,"Susceptible proportion: Quixada",NA,0.643289547181849,0.564892954541897,0.676609049180908,3,"Quixada"
2017-12-10,"Susceptible proportion: Quixada",NA,0.643272464837155,0.564789647147269,0.676562199175627,3,"Quixada"
2017-12-17,"Susceptible proportion: Quixada",NA,0.643249685787928,0.564648880336921,0.676485734988196,3,"Quixada"
2017-12-24,"Susceptible proportion: Quixada",NA,0.643208078657507,0.564497531945224,0.67634421730785,3,"Quixada"
2017-12-31,"Susceptible proportion: Quixada",NA,0.643169022069639,0.564297360680935,0.676178135455522,3,"Quixada"
2018-01-07,"Susceptible proportion: Quixada",NA,0.643161726993216,0.564151101837343,0.675949914415824,3,"Quixada"
2018-01-14,"Susceptible proportion: Quixada",NA,0.643092204522862,0.563876122845129,0.675708985571804,3,"Quixada"
2018-01-21,"Susceptible proportion: Quixada",NA,0.64302822956596,0.56359138191314,0.675443878371846,3,"Quixada"
2018-01-28,"Susceptible proportion: Quixada",NA,0.642897931480273,0.56313169685706,0.67513527156427,3,"Quixada"
2018-02-04,"Susceptible proportion: Quixada",NA,0.642695460943357,0.562524483912142,0.674692810363997,3,"Quixada"
2018-02-11,"Susceptible proportion: Quixada",NA,0.64240983910177,0.561414930068922,0.674240179013056,3,"Quixada"
2018-02-18,"Susceptible proportion: Quixada",NA,0.641979475249033,0.560190698144934,0.673604368740399,3,"Quixada"
2018-02-25,"Susceptible proportion: Quixada",NA,0.641506867390906,0.558881168134031,0.672942167808833,3,"Quixada"
2018-03-04,"Susceptible proportion: Quixada",NA,0.640931174500523,0.557359552300714,0.672098951044466,3,"Quixada"
2018-03-11,"Susceptible proportion: Quixada",NA,0.640232937210041,0.555759026949885,0.671186781819265,3,"Quixada"
