"version","quantity","week_start","q025","median","q975"
"v2.1","posterior_predictive_cases",2015-07-12,0,0,1
"v2.1","posterior_predictive_cases",2015-07-19,0,0,1
"v2.1","posterior_predictive_cases",2015-07-26,0,0,1
"v2.1","posterior_predictive_cases",2015-08-02,0,0,1
"v2.1","posterior_predictive_cases",2015-08-09,0,0,1
"v2.1","posterior_predictive_cases",2015-08-16,0,0,1
"v2.1","posterior_predictive_cases",2015-08-23,0,0,1
"v2.1","posterior_predictive_cases",2015-08-30,0,0,1
"v2.1","posterior_predictive_cases",2015-09-06,0,0,1
"v2.1","posterior_predictive_cases",2015-09-13,0,0,1
"v2.1","posterior_predictive_cases",2015-09-20,0,0,1
"v2.1","posterior_predictive_cases",2015-09-27,0,0,1
"v2.1","posterior_predictive_cases",2015-10-04,0,0,1
"v2.1","posterior_predictive_cases",2015-10-11,0,0,1
"v2.1","posterior_predictive_cases",2015-10-18,0,0,1
"v2.1","posterior_predictive_cases",2015-10-25,0,0,1
"v2.1","posterior_predictive_cases",2015-11-01,0,0,1
"v2.1","posterior_predictive_cases",2015-11-08,0,0,1
"v2.1","posterior_predictive_cases",2015-11-15,0,0,2
"v2.1","posterior_predictive_cases",2015-11-22,0,0,2
"v2.1","posterior_predictive_cases",2015-11-29,0,0,2
"v2.1","posterior_predictive_cases",2015-12-06,0,0,3
"v2.1","posterior_predictive_cases",2015-12-13,0,1,4
"v2.1","posterior_predictive_cases",2015-12-20,0,1,4
"v2.1","posterior_predictive_cases",2015-12-27,0,2,5.02500000000009
"v2.1","posterior_predictive_cases",2016-01-03,0,3,7
"v2.1","posterior_predictive_cases",2016-01-10,1,4,9
"v2.1","posterior_predictive_cases",2016-01-17,1,6,12
"v2.1","posterior_predictive_cases",2016-01-24,2,8,15
"v2.1","posterior_predictive_cases",2016-01-31,5,12,21
"v2.1","posterior_predictive_cases",2016-02-07,6,14,26
"v2.1","posterior_predictive_cases",2016-02-14,11.975,22,36
"v2.1","posterior_predictive_cases",2016-02-21,18,32,49
"v2.1","posterior_predictive_cases",2016-02-28,33,53,79
"v2.1","posterior_predictive_cases",2016-03-06,59,88,127
"v2.1","posterior_predictive_cases",2016-03-13,86,126,175
"v2.1","posterior_predictive_cases",2016-03-20,122,175,242
"v2.1","posterior_predictive_cases",2016-03-27,172,243,331.025
"v2.1","posterior_predictive_cases",2016-04-03,254,350,483
"v2.1","posterior_predictive_cases",2016-04-10,361,497,672
"v2.1","posterior_predictive_cases",2016-04-17,532.975,719.5,966
"v2.1","posterior_predictive_cases",2016-04-24,774.975,1055,1421.025
"v2.1","posterior_predictive_cases",2016-05-01,1065.975,1471,1995
"v2.1","posterior_predictive_cases",2016-05-08,1374.975,1870,2476.05
"v2.1","posterior_predictive_cases",2016-05-15,1476.975,1993,2653
"v2.1","posterior_predictive_cases",2016-05-22,1528.95,2090,2789.05
"v2.1","posterior_predictive_cases",2016-05-29,1583.875,2152,2885.05
"v2.1","posterior_predictive_cases",2016-06-05,1483,2017,2676
"v2.1","posterior_predictive_cases",2016-06-12,1360.925,1838,2455
"v2.1","posterior_predictive_cases",2016-06-19,1169,1573.5,2117
"v2.1","posterior_predictive_cases",2016-06-26,1065.975,1435,1900
"v2.1","posterior_predictive_cases",2016-07-03,935.975,1267,1688
"v2.1","posterior_predictive_cases",2016-07-10,853,1159,1543
"v2.1","posterior_predictive_cases",2016-07-17,719,968,1298
"v2.1","posterior_predictive_cases",2016-07-24,611,830,1117.025
"v2.1","posterior_predictive_cases",2016-07-31,512,705,946
"v2.1","posterior_predictive_cases",2016-08-07,417,579,779.025
"v2.1","posterior_predictive_cases",2016-08-14,361,500,664
"v2.1","posterior_predictive_cases",2016-08-21,303,422,569.025
"v2.1","posterior_predictive_cases",2016-08-28,254,352,476.025
"v2.1","posterior_predictive_cases",2016-09-04,200,283,388
"v2.1","posterior_predictive_cases",2016-09-11,181,256,353.025
"v2.1","posterior_predictive_cases",2016-09-18,152,217,301.025
"v2.1","posterior_predictive_cases",2016-09-25,144,203,278
"v2.1","posterior_predictive_cases",2016-10-02,139,194,270
"v2.1","posterior_predictive_cases",2016-10-09,138,196,268
"v2.1","posterior_predictive_cases",2016-10-16,146.975,209,286
"v2.1","posterior_predictive_cases",2016-10-23,149,211,292.025
"v2.1","posterior_predictive_cases",2016-10-30,174,246,336.025
"v2.1","posterior_predictive_cases",2016-11-06,205,286,391
"v2.1","posterior_predictive_cases",2016-11-13,240,340,463
"v2.1","posterior_predictive_cases",2016-11-20,264,371,504
"v2.1","posterior_predictive_cases",2016-11-27,207,291,394
"v2.1","posterior_predictive_cases",2016-12-04,163,228,313
"v2.1","posterior_predictive_cases",2016-12-11,131,185,257.025
"v2.1","posterior_predictive_cases",2016-12-18,109.975,157,223
"v2.1","posterior_predictive_cases",2016-12-25,99,143,208
"v2.1","posterior_predictive_cases",2017-01-01,139,197,276
"v2.1","posterior_predictive_cases",2017-01-08,167,236,322
"v2.1","posterior_predictive_cases",2017-01-15,212,299,407
"v2.1","posterior_predictive_cases",2017-01-22,255,354,481
"v2.1","posterior_predictive_cases",2017-01-29,313,435,591
"v2.1","posterior_predictive_cases",2017-02-05,399,547,738
"v2.1","posterior_predictive_cases",2017-02-12,505,684,930
"v2.1","posterior_predictive_cases",2017-02-19,693.975,934,1242
"v2.1","posterior_predictive_cases",2017-02-26,1014.925,1373,1856.025
"v2.1","posterior_predictive_cases",2017-03-05,1478.975,2016,2674
"v2.1","posterior_predictive_cases",2017-03-12,2239.9,2987,4015.05
"v2.1","posterior_predictive_cases",2017-03-19,3004,4077,5429
"v2.1","posterior_predictive_cases",2017-03-26,4330.95,5877,7805.15
"v2.1","posterior_predictive_cases",2017-04-02,5388.975,7253,9666.225
"v2.1","posterior_predictive_cases",2017-04-09,6460.975,8636.5,11495.1
"v2.1","posterior_predictive_cases",2017-04-16,7154.95,9668.5,12910.175
"v2.1","posterior_predictive_cases",2017-04-23,6994.75,9413.5,12754.4
"v2.1","posterior_predictive_cases",2017-04-30,7318.775,9837,13038.05
"v2.1","posterior_predictive_cases",2017-05-07,6500.825,8758,11535.125
"v2.1","posterior_predictive_cases",2017-05-14,5648,7653,10152
"v2.1","posterior_predictive_cases",2017-05-21,4273,5783.5,7635.325
"v2.1","posterior_predictive_cases",2017-05-28,3346.975,4523,6023.325
"v2.1","posterior_predictive_cases",2017-06-04,2488.975,3346,4482.1
"v2.1","posterior_predictive_cases",2017-06-11,1800,2420,3261.025
"v2.1","posterior_predictive_cases",2017-06-18,1367,1862,2539
"v2.1","posterior_predictive_cases",2017-06-25,1080.975,1462,1938.05
"v2.1","posterior_predictive_cases",2017-07-02,870.975,1197,1600.1
"v2.1","posterior_predictive_cases",2017-07-09,675,931,1241.025
"v2.1","posterior_predictive_cases",2017-07-16,561,766,1029
"v2.1","posterior_predictive_cases",2017-07-23,447.975,612,824.025
"v2.1","posterior_predictive_cases",2017-07-30,360,498,677.025
"v2.1","posterior_predictive_cases",2017-08-06,267,373,497
"v2.1","posterior_predictive_cases",2017-08-13,206,289,392
"v2.1","posterior_predictive_cases",2017-08-20,149.975,208,289
"v2.1","posterior_predictive_cases",2017-08-27,108,154,212
"v2.1","posterior_predictive_cases",2017-09-03,87,127,178
"v2.1","posterior_predictive_cases",2017-09-10,73,108,150
"v2.1","posterior_predictive_cases",2017-09-17,61,91,129
"v2.1","posterior_predictive_cases",2017-09-24,53,80,112.025
"v2.1","posterior_predictive_cases",2017-10-01,47,72,104
"v2.1","posterior_predictive_cases",2017-10-08,38,59,86
"v2.1","posterior_predictive_cases",2017-10-15,36,56,82.0250000000001
"v2.1","posterior_predictive_cases",2017-10-22,34,53,79
"v2.1","posterior_predictive_cases",2017-10-29,36,56,82
"v2.1","posterior_predictive_cases",2017-11-05,35,54,80.0250000000001
"v2.1","posterior_predictive_cases",2017-11-12,30,48,73
"v2.1","posterior_predictive_cases",2017-11-19,26,43,64
"v2.1","posterior_predictive_cases",2017-11-26,25,41,62
"v2.1","posterior_predictive_cases",2017-12-03,23,39,60
"v2.1","posterior_predictive_cases",2017-12-10,22,37,55
"v2.1","posterior_predictive_cases",2017-12-17,19,32,49
"v2.1","posterior_predictive_cases",2017-12-24,18,31,48
"v2.1","posterior_predictive_cases",2017-12-31,20,34,53
"v2.1","posterior_predictive_cases",2018-01-07,22,37,57
"v2.1","posterior_predictive_cases",2018-01-14,25,41,62
"v2.1","posterior_predictive_cases",2018-01-21,27,43,65
"v2.1","posterior_predictive_cases",2018-01-28,28,45,67
"v2.1","posterior_predictive_cases",2018-02-04,29,47,71
"v2.1","posterior_predictive_cases",2018-02-11,32,50,73
"v2.1","posterior_predictive_cases",2018-02-18,34,54,79
"v2.1","posterior_predictive_cases",2018-02-25,39,61,89
"v2.1","posterior_predictive_cases",2018-03-04,38,59,86
"v2.1","posterior_predictive_cases",2018-03-11,41,63,90
"v2.1","posterior_predictive_cases",2018-03-18,38,59,87
"v2.1","posterior_predictive_cases",2018-03-25,37,59,86
"v2.1","posterior_predictive_cases",2018-04-01,42,65,94
"v2.1","posterior_predictive_cases",2018-04-08,41,63,91.0250000000001
"v2.1","posterior_predictive_cases",2018-04-15,36,57,83
"v2.1","posterior_predictive_cases",2018-04-22,28,45,67.0250000000001
"v2.1","posterior_predictive_cases",2018-04-29,24,39,60
"v2.1","posterior_predictive_cases",2018-05-06,19,33,52
"v2.1","posterior_predictive_cases",2018-05-13,18,32,49.0250000000001
"v2.1","posterior_predictive_cases",2018-05-20,17,30,47
"v2.1","posterior_predictive_cases",2018-05-27,15,27,43
"v2.1","posterior_predictive_cases",2018-06-03,14,26,41
"v2.1","posterior_predictive_cases",2018-06-10,14,25,41
"v2.1","posterior_predictive_cases",2018-06-17,13,25,40
"v2.1","posterior_predictive_cases",2018-06-24,11,22,36
"v2.1","posterior_predictive_cases",2018-07-01,12,23,36
"v2.1","posterior_predictive_cases",2018-07-08,11,22,35
"v2.1","posterior_predictive_cases",2018-07-15,11,21,34
"v2.1","posterior_predictive_cases",2018-07-22,10,19,32
"v2.1","posterior_predictive_cases",2018-07-29,8,17,28
"v2.1","posterior_predictive_cases",2018-08-05,8,16,27
"v2.1","posterior_predictive_cases",2018-08-12,7,15,26
"v2.1","posterior_predictive_cases",2018-08-19,6,14,24
"v2.1","posterior_predictive_cases",2018-08-26,5,13,23
"v2.1","posterior_predictive_cases",2018-09-02,5,11,20
"v2.1","posterior_predictive_cases",2018-09-09,4,10,19
"v2.1","posterior_predictive_cases",2018-09-16,3.97500000000001,9,18
"v2.1","posterior_predictive_cases",2018-09-23,3,9,17
"v2.1","posterior_predictive_cases",2018-09-30,3,8,16
"v2.1","posterior_predictive_cases",2018-10-07,3,8,17
"v2.1","posterior_predictive_cases",2018-10-14,3,9,17
"v2.1","posterior_predictive_cases",2018-10-21,3,9,17
"v2.1","posterior_predictive_cases",2018-10-28,3,9,17
"v2.1","posterior_predictive_cases",2018-11-04,3,9,17
"v2.1","posterior_predictive_cases",2018-11-11,3,9,16
"v2.1","posterior_predictive_cases",2018-11-18,3,9,17
"v2.1","posterior_predictive_cases",2018-11-25,3,8,16
"v2.1","posterior_predictive_cases",2018-12-02,3,8,16
"v2.1","posterior_predictive_cases",2018-12-09,3,8,16
"v2.1","posterior_predictive_cases",2018-12-16,3,8,16
"v2.1","posterior_predictive_cases",2018-12-23,3,9,17
"v2.1","posterior_predictive_cases",2018-12-30,4,11,20
"v2.1","posterior_predictive_cases",2019-01-06,6,13,23
"v2.1","posterior_predictive_cases",2019-01-13,7,16,27
"v2.1","posterior_predictive_cases",2019-01-20,8,17,29
"v2.1","posterior_predictive_cases",2019-01-27,10,19,32
"v2.1","posterior_predictive_cases",2019-02-03,12,22,36
"v2.1","posterior_predictive_cases",2019-02-10,14,25,41
"v2.1","posterior_predictive_cases",2019-02-17,14,26,42
"v2.1","posterior_predictive_cases",2019-02-24,15,28,44
"v2.1","posterior_predictive_cases",2019-03-03,18,32,49
"v2.1","posterior_predictive_cases",2019-03-10,19,33,51
"v2.1","posterior_predictive_cases",2019-03-17,21,35,54
"v2.1","posterior_predictive_cases",2019-03-24,24,40,60
"v2.1","posterior_predictive_cases",2019-03-31,29,46,69
"v2.1","posterior_predictive_cases",2019-04-07,33,53,79
"v2.1","posterior_predictive_cases",2019-04-14,35,55,82
"v2.1","posterior_predictive_cases",2019-04-21,36,57,83
"v2.1","posterior_predictive_cases",2019-04-28,37,58,84.0250000000001
"v2.1","posterior_predictive_cases",2019-05-05,36,57,84
"v2.1","posterior_predictive_cases",2019-05-12,34,53,78
"v2.1","posterior_predictive_cases",2019-05-19,31,49,74
"v2.1","posterior_predictive_cases",2019-05-26,26,43,64
"v2.1","posterior_predictive_cases",2019-06-02,22,38,58
"v2.1","posterior_predictive_cases",2019-06-09,21.975,36,56
"v2.1","posterior_predictive_cases",2019-06-16,19,32,49
"v2.1","posterior_predictive_cases",2019-06-23,14,25,39.0250000000001
"v2.1","posterior_predictive_cases",2019-06-30,11,21,34
"v2.1","posterior_predictive_cases",2019-07-07,9,18,30
"v2.1","posterior_predictive_cases",2019-07-14,7,15,25
"v2.1","posterior_predictive_cases",2019-07-21,7,14,25
"v2.1","posterior_predictive_cases",2019-07-28,6,14,25
"v2.1","posterior_predictive_cases",2019-08-04,6,14,24
"v2.1","posterior_predictive_cases",2019-08-11,6,14,24
"v2.1","posterior_predictive_cases",2019-08-18,6,14,24
"v2.1","posterior_predictive_cases",2019-08-25,5,13,22
"v2.1","posterior_predictive_cases",2019-09-01,5,12,21
"v2.1","posterior_predictive_cases",2019-09-08,4,11,20
"v2.1","posterior_predictive_cases",2019-09-15,4,11,20
"v2.1","posterior_predictive_cases",2019-09-22,4,11,20
"v2.1","posterior_predictive_cases",2019-09-29,4,11,20
"v2.1","posterior_predictive_cases",2019-10-06,4,10,18
"v2.1","posterior_predictive_cases",2019-10-13,3,8,16
"v2.1","posterior_predictive_cases",2019-10-20,2,7,15
"v2.1","posterior_predictive_cases",2019-10-27,2,7,14
"v2.1","posterior_predictive_cases",2019-11-03,2,6,13
"v2.1","posterior_predictive_cases",2019-11-10,1.97500000000001,6,12
"v2.1","posterior_predictive_cases",2019-11-17,1,6,13
"v2.1","posterior_predictive_cases",2019-11-24,1,5,12
"v2.1","posterior_predictive_cases",2019-12-01,1,5,12
"v2.1","posterior_predictive_cases",2019-12-08,1,5,10
"v2.1","posterior_predictive_cases",2019-12-15,1,4,10
"v2.1","posterior_predictive_cases",2019-12-22,0,4,9
"v2.1","posterior_predictive_cases",2019-12-29,0,4,9
"v2.1","susceptible_proportion",2015-01-04,1,1,1
"v2.1","susceptible_proportion",2015-01-11,0.999994661248716,0.999999362034382,0.999999941684799
"v2.1","susceptible_proportion",2015-01-18,0.99999158477753,0.999998267760142,0.999999756927589
"v2.1","susceptible_proportion",2015-01-25,0.999989119294996,0.999997063712413,0.999999421167338
"v2.1","susceptible_proportion",2015-02-01,0.999985976638546,0.999995837702114,0.999998993678844
"v2.1","susceptible_proportion",2015-02-08,0.999982441250793,0.999994450443663,0.999998453560064
"v2.1","susceptible_proportion",2015-02-15,0.999976164615138,0.999992143634238,0.99999766647992
"v2.1","susceptible_proportion",2015-02-22,0.999969135243352,0.999987924727459,0.999995797955843
"v2.1","susceptible_proportion",2015-03-01,0.999964862236521,0.99998449188521,0.999993624739108
"v2.1","susceptible_proportion",2015-03-08,0.999956292032877,0.999980581446204,0.999991836708707
"v2.1","susceptible_proportion",2015-03-15,0.999947150047938,0.999975984458728,0.999989832473236
"v2.1","susceptible_proportion",2015-03-22,0.999936635837602,0.999971003307382,0.999987584271432
"v2.1","susceptible_proportion",2015-03-29,0.999925283701865,0.999965682702173,0.999985397707377
"v2.1","susceptible_proportion",2015-04-05,0.999913552855505,0.999960026163253,0.999982769188825
"v2.1","susceptible_proportion",2015-04-12,0.999900873118611,0.999953999628797,0.999980222229214
"v2.1","susceptible_proportion",2015-04-19,0.999888833980253,0.999947577637032,0.999977554813693
"v2.1","susceptible_proportion",2015-04-26,0.999875805583764,0.999941514565677,0.999974826306652
"v2.1","susceptible_proportion",2015-05-03,0.99986373051764,0.999935667284157,0.999972402436671
"v2.1","susceptible_proportion",2015-05-10,0.999852876243191,0.999930120423591,0.999970541099175
"v2.1","susceptible_proportion",2015-05-17,0.999843531449766,0.99992522469746,0.999968558506689
"v2.1","susceptible_proportion",2015-05-24,0.99983486850383,0.999921016417108,0.999966939246038
"v2.1","susceptible_proportion",2015-05-31,0.999827881816736,0.999917662456713,0.999965749156509
"v2.1","susceptible_proportion",2015-06-07,0.99982245211413,0.999914805920594,0.999964806550258
"v2.1","susceptible_proportion",2015-06-14,0.999817281975884,0.999912416291887,0.999964066090529
"v2.1","susceptible_proportion",2015-06-21,0.999813877461293,0.999910611853133,0.999963139495719
"v2.1","susceptible_proportion",2015-06-28,0.999811517946549,0.999909351126752,0.999962475326366
"v2.1","susceptible_proportion",2015-07-05,0.999808900584341,0.999907945803256,0.999962056652844
"v2.1","susceptible_proportion",2015-07-12,0.999806953881808,0.999907049053136,0.999961604068407
"v2.1","susceptible_proportion",2015-07-19,0.999805516235552,0.999906305406568,0.999961347999806
"v2.1","susceptible_proportion",2015-07-26,0.999804576923077,0.999905570379927,0.999961008381213
"v2.1","susceptible_proportion",2015-08-02,0.999803798251736,0.999905040583283,0.999960811259359
"v2.1","susceptible_proportion",2015-08-09,0.999803426167298,0.999904595851814,0.999960654105658
"v2.1","susceptible_proportion",2015-08-16,0.999802779150339,0.999904233006301,0.999960305465205
"v2.1","susceptible_proportion",2015-08-23,0.999801832340118,0.999903761805893,0.999960149851571
"v2.1","susceptible_proportion",2015-08-30,0.999801355642215,0.999903410461193,0.999960098607706
"v2.1","susceptible_proportion",2015-09-06,0.999800642005456,0.999903119830162,0.999959990779725
"v2.1","susceptible_proportion",2015-09-13,0.999800151628991,0.999902764671237,0.999959793532221
"v2.1","susceptible_proportion",2015-09-20,0.99979932303548,0.999902395417168,0.999959620259448
"v2.1","susceptible_proportion",2015-09-27,0.999798549786932,0.999902043552585,0.999959449583129
"v2.1","susceptible_proportion",2015-10-04,0.999797855274974,0.999901795251209,0.999959281606481
"v2.1","susceptible_proportion",2015-10-11,0.999797209742343,0.99990142529977,0.999959143438842
"v2.1","susceptible_proportion",2015-10-18,0.99979636769815,0.999900884498306,0.999958933053114
"v2.1","susceptible_proportion",2015-10-25,0.99979556515454,0.999900331649847,0.999958724804967
"v2.1","susceptible_proportion",2015-11-01,0.999794320590389,0.999899739776362,0.999958464858164
"v2.1","susceptible_proportion",2015-11-08,0.999792705227536,0.999899059636894,0.999958096194479
"v2.1","susceptible_proportion",2015-11-15,0.999789282245286,0.99989807665664,0.999957724326013
"v2.1","susceptible_proportion",2015-11-22,0.9997872573053,0.999896851635566,0.999957093585291
"v2.1","susceptible_proportion",2015-11-29,0.999784857507623,0.99989520611042,0.999956349483056
"v2.1","susceptible_proportion",2015-12-06,0.999781104518266,0.999892812525601,0.99995546936804
"v2.1","susceptible_proportion",2015-12-13,0.999776280281084,0.999889538632239,0.999953987825967
"v2.1","susceptible_proportion",2015-12-20,0.999768698440411,0.999884791964157,0.999952033736881
"v2.1","susceptible_proportion",2015-12-27,0.999756597486914,0.999878560933127,0.999949375884956
"v2.1","susceptible_proportion",2016-01-03,0.999743955095702,0.999870359198894,0.99994583309922
"v2.1","susceptible_proportion",2016-01-10,0.999722186311904,0.999856628572919,0.999940245488203
"v2.1","susceptible_proportion",2016-01-17,0.999689494811865,0.999838226278102,0.999932488594882
"v2.1","susceptible_proportion",2016-01-24,0.999645781582013,0.999811987334237,0.999920787798317
"v2.1","susceptible_proportion",2016-01-31,0.999585946169448,0.999777086841395,0.999906457784292
"v2.1","susceptible_proportion",2016-02-07,0.999500405738131,0.99972514599218,0.999885618764813
"v2.1","susceptible_proportion",2016-02-14,0.999389095679818,0.999660165307805,0.999857846486579
"v2.1","susceptible_proportion",2016-02-21,0.999227595368666,0.999565384208345,0.999815980220767
"v2.1","susceptible_proportion",2016-02-28,0.998983875172408,0.99942361235201,0.999754324801761
"v2.1","susceptible_proportion",2016-03-06,0.998591687465694,0.999190436713461,0.999654018911833
"v2.1","susceptible_proportion",2016-03-13,0.997944984360838,0.998805829949064,0.999482998139341
"v2.1","susceptible_proportion",2016-03-20,0.996995464170032,0.99824791089132,0.99924863883184
"v2.1","susceptible_proportion",2016-03-27,0.995745756453702,0.997490736932685,0.998925149211847
"v2.1","susceptible_proportion",2016-04-03,0.993975043417405,0.996419854301433,0.998472529171359
"v2.1","susceptible_proportion",2016-04-10,0.991464185136059,0.994892234670812,0.997831748092504
"v2.1","susceptible_proportion",2016-04-17,0.987825241640202,0.992710407775849,0.996899610581055
"v2.1","susceptible_proportion",2016-04-24,0.982742768255851,0.989611729588655,0.995558294751451
"v2.1","susceptible_proportion",2016-05-01,0.975088574026929,0.985064917119669,0.993661970605236
"v2.1","susceptible_proportion",2016-05-08,0.964663110807533,0.978773854516452,0.991021101057936
"v2.1","susceptible_proportion",2016-05-15,0.951577391101863,0.970709334230075,0.987657327266476
"v2.1","susceptible_proportion",2016-05-22,0.937537732306999,0.962171222209104,0.984002474291532
"v2.1","susceptible_proportion",2016-05-29,0.922841754023902,0.953175772103625,0.980293012792371
"v2.1","susceptible_proportion",2016-06-05,0.908184734179468,0.944038698876537,0.976419474012856
"v2.1","susceptible_proportion",2016-06-12,0.893980644804984,0.935489590752766,0.972735822843834
"v2.1","susceptible_proportion",2016-06-19,0.882017438123012,0.927614463145089,0.969272101043974
"v2.1","susceptible_proportion",2016-06-26,0.871079262185515,0.92090154916507,0.966232640993679
"v2.1","susceptible_proportion",2016-07-03,0.861046359817133,0.914716935948443,0.963621737506297
"v2.1","susceptible_proportion",2016-07-10,0.852354583639559,0.909462176594207,0.961334762637644
"v2.1","susceptible_proportion",2016-07-17,0.844357192142842,0.904589045117652,0.959395971552263
"v2.1","susceptible_proportion",2016-07-24,0.837506881907647,0.900566721354958,0.957608476647458
"v2.1","susceptible_proportion",2016-07-31,0.832139331667832,0.897057671655054,0.956080288745063
"v2.1","susceptible_proportion",2016-08-07,0.827707562537242,0.894103756756253,0.954851292087191
"v2.1","susceptible_proportion",2016-08-14,0.823781214109812,0.891713218384032,0.953831296117224
"v2.1","susceptible_proportion",2016-08-21,0.820785477733868,0.889616444884507,0.952939730875944
"v2.1","susceptible_proportion",2016-08-28,0.817914713867858,0.88800051786077,0.95216568475704
"v2.1","susceptible_proportion",2016-09-04,0.815388600760504,0.886478803317778,0.951550643343964
"v2.1","susceptible_proportion",2016-09-11,0.813336858845465,0.885352830974836,0.951101882393786
"v2.1","susceptible_proportion",2016-09-18,0.81161722715014,0.884331990283627,0.950636248604174
"v2.1","susceptible_proportion",2016-09-25,0.810354065825694,0.883402147792271,0.950229650040526
"v2.1","susceptible_proportion",2016-10-02,0.80925433225994,0.882586094295397,0.9498772164517
"v2.1","susceptible_proportion",2016-10-09,0.808115128622044,0.881711356676794,0.94953185030636
"v2.1","susceptible_proportion",2016-10-16,0.806917184520037,0.880946315171703,0.949186210846305
"v2.1","susceptible_proportion",2016-10-23,0.805604662332615,0.880102020530983,0.94886020960053
"v2.1","susceptible_proportion",2016-10-30,0.804236769002406,0.879270752538752,0.948507395678967
"v2.1","susceptible_proportion",2016-11-06,0.802609821271214,0.878307024662881,0.948056190287242
"v2.1","susceptible_proportion",2016-11-13,0.80084635050318,0.877166201540479,0.947603807397278
"v2.1","susceptible_proportion",2016-11-20,0.798554783381084,0.875791944178027,0.947035255557189
"v2.1","susceptible_proportion",2016-11-27,0.796425931568816,0.874313464487978,0.94649076563244
"v2.1","susceptible_proportion",2016-12-04,0.794589873600857,0.873201029604852,0.946052307358517
"v2.1","susceptible_proportion",2016-12-11,0.79304134328389,0.872264941339995,0.945669836820168
"v2.1","susceptible_proportion",2016-12-18,0.791854243957638,0.871569025545783,0.945382222311258
"v2.1","susceptible_proportion",2016-12-25,0.790814126859347,0.870905887763362,0.945140348051583
"v2.1","susceptible_proportion",2017-01-01,0.791267616030578,0.871120261595844,0.94526552674709
"v2.1","susceptible_proportion",2017-01-08,0.790173647194725,0.870368974878448,0.944927007964509
"v2.1","susceptible_proportion",2017-01-15,0.788708843798495,0.869415133295514,0.944495809786983
"v2.1","susceptible_proportion",2017-01-22,0.786836309564193,0.868340789590464,0.943948804253144
"v2.1","susceptible_proportion",2017-01-29,0.784288661054407,0.8668615476491,0.943369776517137
"v2.1","susceptible_proportion",2017-02-05,0.781521791279684,0.865240231984015,0.942707563838191
"v2.1","susceptible_proportion",2017-02-12,0.778302326358144,0.863105355866744,0.941798685151059
"v2.1","susceptible_proportion",2017-02-19,0.774139550278492,0.860370427501587,0.940737313620148
"v2.1","susceptible_proportion",2017-02-26,0.768120816717775,0.856740456336026,0.939189241404692
"v2.1","susceptible_proportion",2017-03-05,0.760211436143875,0.851491370235151,0.936735291399113
"v2.1","susceptible_proportion",2017-03-12,0.747505021005069,0.843758494560317,0.933331002031078
"v2.1","susceptible_proportion",2017-03-19,0.729294965386167,0.832119852655532,0.928228999312439
"v2.1","susceptible_proportion",2017-03-26,0.70429791243263,0.816198597336133,0.921447986896418
"v2.1","susceptible_proportion",2017-04-02,0.66837016371004,0.793871145796631,0.911799248320426
"v2.1","susceptible_proportion",2017-04-09,0.624505588455915,0.766538791935146,0.899502875898034
"v2.1","susceptible_proportion",2017-04-16,0.572219183600465,0.734106354991771,0.885767444316596
"v2.1","susceptible_proportion",2017-04-23,0.514960417788688,0.697306918625375,0.870417170569192
"v2.1","susceptible_proportion",2017-04-30,0.45951977874145,0.661052028826117,0.854578710687584
"v2.1","susceptible_proportion",2017-05-07,0.399335666875912,0.624908887049869,0.839623439293275
"v2.1","susceptible_proportion",2017-05-14,0.348477557761266,0.591815230382258,0.825618995516079
"v2.1","susceptible_proportion",2017-05-21,0.301647333335352,0.56287031510019,0.813040193704028
"v2.1","susceptible_proportion",2017-05-28,0.266926169322812,0.54196979610472,0.803497289553762
"v2.1","susceptible_proportion",2017-06-04,0.241450321535441,0.525249319007992,0.796439062629669
"v2.1","susceptible_proportion",2017-06-11,0.222153023425412,0.512247596532695,0.791408948588603
"v2.1","susceptible_proportion",2017-06-18,0.207283253146384,0.503404002778938,0.787683019512343
"v2.1","susceptible_proportion",2017-06-25,0.195570792856209,0.496269117160077,0.784914163727104
"v2.1","susceptible_proportion",2017-07-02,0.186823236056003,0.491121979178298,0.782520858501843
"v2.1","susceptible_proportion",2017-07-09,0.180383744644647,0.48684320883466,0.780420295710765
"v2.1","susceptible_proportion",2017-07-16,0.175519153459288,0.483446929427889,0.779020659586326
"v2.1","susceptible_proportion",2017-07-23,0.171393984834027,0.480549971883715,0.77797297569149
"v2.1","susceptible_proportion",2017-07-30,0.16801061011385,0.478201086384684,0.777012560628043
"v2.1","susceptible_proportion",2017-08-06,0.16514592267551,0.476267899418532,0.776214013310764
"v2.1","susceptible_proportion",2017-08-13,0.162775208983197,0.474898187501752,0.775595988064793
"v2.1","susceptible_proportion",2017-08-20,0.160877259542087,0.473872202578846,0.775174394072035
"v2.1","susceptible_proportion",2017-08-27,0.159321711782849,0.473170752283668,0.774811509108847
"v2.1","susceptible_proportion",2017-09-03,0.158400728060634,0.472593667813693,0.774569446248325
"v2.1","susceptible_proportion",2017-09-10,0.157770358252535,0.472178350189463,0.7743722410328
"v2.1","susceptible_proportion",2017-09-17,0.157236311285357,0.471801710423703,0.774168938754534
"v2.1","susceptible_proportion",2017-09-24,0.156782243255523,0.471472109962682,0.774034427089166
"v2.1","susceptible_proportion",2017-10-01,0.156368331431644,0.471178763632246,0.773905741448501
"v2.1","susceptible_proportion",2017-10-08,0.155975564839879,0.470922893136836,0.773796887128194
