state,week_start,reported_cases,population,weekly_incidence_per_100k
BA,2017-09-17,21,14578692,0.14404584444201168
BA,2017-09-24,17,14578692,0.11660854073877135
BA,2017-10-01,13,14578692,0.08917123703553104
BA,2017-10-08,12,14578692,0.08231191110972096
BA,2017-10-15,4,14578692,0.02743730370324032
BA,2017-10-22,7,14578692,0.04801528148067056
BA,2017-10-29,4,14578692,0.02743730370324032
BA,2017-11-05,11,14578692,0.07545258518391088
BA,2017-11-12,13,14578692,0.08917123703553104
BA,2017-11-19,16,14578692,0.10974921481296128
BA,2017-11-26,29,14578692,0.1989204518484923
BA,2017-12-03,15,14578692,0.1028898888871512
BA,2017-12-10,8,14578692,0.05487460740648064
BA,2017-12-17,12,14578692,0.08231191110972096
BA,2017-12-24,9,14578692,0.061733933332290714
BA,2017-12-31,26,14578692,0.17834247407106207
BA,2018-01-07,38,14632652,0.25969318480341086
BA,2018-01-14,47,14632652,0.32119946541474503
BA,2018-01-21,34,14632652,0.23235706008726237
BA,2018-01-28,47,14632652,0.32119946541474503
BA,2018-02-04,28,14632652,0.19135287301303958
BA,2018-02-11,45,14632652,0.3075314030566708
BA,2018-02-18,50,14632652,0.34170155895185644
BA,2018-02-25,84,14632652,0.5740586190391188
BA,2018-03-04,95,14632652,0.6492329620085272
BA,2018-03-11,140,14632652,0.9567643650651981
BA,2018-03-18,128,14632652,0.8747559909167525
BA,2018-03-25,117,14632652,0.7995816479473441
BA,2018-04-01,112,14632652,0.7654114920521583
BA,2018-04-08,83,14632652,0.5672245878600817
BA,2018-04-15,94,14632652,0.6423989308294901
BA,2018-04-22,75,14632652,0.5125523384277847
BA,2018-04-29,114,14632652,0.7790795544102327
BA,2018-05-06,128,14632652,0.8747559909167525
BA,2018-05-13,147,14632652,1.004602583318458
BA,2018-05-20,170,14632652,1.161785300436312
BA,2018-05-27,150,14632652,1.0251046768555694
BA,2018-06-03,181,14632652,1.2369596434057202
BA,2018-06-10,162,14632652,1.1071130510040148
BA,2018-06-17,99,14632652,0.67656908672467575
BA,2018-06-24,65,14632652,0.4442120266374133
BA,2018-07-01,55,14632652,0.37587171484704207
BA,2018-07-08,58,14632652,0.3963738083841535
BA,2018-07-15,59,14632652,0.40320783956319056
BA,2018-07-22,60,14632652,0.4100418707422277
BA,2018-07-29,90,14632652,0.6150628061133416
BA,2018-08-05,86,14632652,0.5877266813971931
BA,2018-08-12,81,14632652,0.5535565255020074
BA,2018-08-19,71,14632652,0.48521621371163615
BA,2018-08-26,41,14632652,0.28019527834052227
BA,2018-09-02,25,14632652,0.17085077947592822
BA,2018-09-09,40,14632652,0.27336124716148513
BA,2018-09-16,25,14632652,0.17085077947592822
BA,2018-09-23,30,14632652,0.20502093537111385
BA,2018-09-30,14,14632652,0.09567643650651979
BA,2018-10-07,14,14632652,0.09567643650651979
BA,2018-10-14,10,14632652,0.06834031179037128
BA,2018-10-21,11,14632652,0.07517434296940842
BA,2018-10-28,5,14632652,0.03417015589518564
BA,2018-11-04,5,14632652,0.03417015589518564
BA,2018-11-11,11,14632652,0.07517434296940842
BA,2018-11-18,9,14632652,0.06150628061133416
BA,2018-11-25,6,14632652,0.04100418707422277
BA,2018-12-02,4,14632652,0.027336124716148515
BA,2018-12-09,9,14632652,0.06150628061133416
BA,2018-12-16,3,14632652,0.020502093537111386
BA,2018-12-23,1,14632652,0.006834031179037129
BA,2018-12-30,10,14632652,0.06834031179037128
BA,2019-01-06,18,14693250,0.12250523199428309
BA,2019-01-13,15,14693250,0.10208769332856925
BA,2019-01-20,18,14693250,0.12250523199428309
BA,2019-01-27,24,14693250,0.1633403093257108
BA,2019-02-03,25,14693250,0.1701461555476154
BA,2019-02-10,21,14693250,0.14292277065999695
BA,2019-02-17,33,14693250,0.22459292532285233
BA,2019-02-24,22,14693250,0.14972861688190156
BA,2019-03-03,15,14693250,0.10208769332856925
BA,2019-03-10,22,14693250,0.14972861688190156
BA,2019-03-17,21,14693250,0.14292277065999695
BA,2019-03-24,38,14693250,0.2586221564323754
BA,2019-03-31,62,14693250,0.4219624657580862
BA,2019-04-07,69,14693250,0.4696033893114185
BA,2019-04-14,131,14693250,0.8915658550695047
BA,2019-04-21,85,14693250,0.5784969288618924
BA,2019-04-28,109,14693250,0.7418372381876032
BA,2019-05-05,159,14693250,1.082129549282834
BA,2019-05-12,138,14693250,0.939206778622837
BA,2019-05-19,378,14693250,2.572609871879945
BA,2019-05-26,361,14693250,2.4569104861075663
BA,2019-06-02,385,14693250,2.620250795433277
BA,2019-06-09,331,14693250,2.2527350994504283
BA,2019-06-16,318,14693250,2.164259098565668
BA,2019-06-23,323,14693250,2.198288329675191
BA,2019-06-30,300,14693250,2.041753866571385
BA,2019-07-07,280,14693250,1.9056369421332926
BA,2019-07-14,264,14693250,1.7967434025828186
BA,2019-07-21,178,14693250,1.2114406274990217
BA,2019-07-28,191,14693250,1.2999166283837815
BA,2019-08-04,139,14693250,0.9460126248447417
BA,2019-08-11,156,14693250,1.06171201061712
BA,2019-08-18,117,14693250,0.79628400796284
BA,2019-08-25,117,14693250,0.79628400796284
BA,2019-09-01,104,14693250,0.7078080070780801
BA,2019-09-08,74,14693250,0.5036326204209416
BA,2019-09-15,60,14693250,0.408350773314277
BA,2019-09-22,40,14693250,0.2722338488761846
BA,2019-09-29,50,14693250,0.3402923110952308
BA,2019-10-06,49,14693250,0.33348646487332617
BA,2019-10-13,47,14693250,0.31987477242951695
BA,2019-10-20,50,14693250,0.3402923110952308
BA,2019-10-27,54,14693250,0.3675156959828492
BA,2019-11-03,40,14693250,0.2722338488761846
BA,2019-11-10,54,14693250,0.3675156959828492
BA,2019-11-17,94,14693250,0.6397495448590339
BA,2019-11-24,64,14693250,0.4355741582018954
BA,2019-12-01,56,14693250,0.3811273884266585
BA,2019-12-08,48,14693250,0.3266806186514216
BA,2019-12-15,39,14693250,0.26542800265428
BA,2019-12-22,49,14693250,0.33348646487332617
BA,2019-12-29,65,14693250,0.44238000442380004
BA,2020-01-05,90,14748551,0.610229438810633
BA,2020-01-12,86,14748551,0.5831081304190493
BA,2020-01-19,106,14748551,0.7187146723769677
BA,2020-01-26,126,14748551,0.8543212143348862
BA,2020-02-02,183,14748551,1.2407998589149538
BA,2020-02-09,179,14748551,1.21367855052337
BA,2020-02-16,166,14748551,1.125534298250723
BA,2020-02-23,240,14748551,1.6272785034950212
BA,2020-03-01,304,14748551,2.0612194377603603
BA,2020-03-08,331,14748551,2.24428826940355
BA,2020-03-15,277,14748551,1.8781506061171707
BA,2020-03-22,347,14748551,2.352773502969885
BA,2020-03-29,428,14748551,2.901979997899455
BA,2020-04-05,696,14748551,4.7191076601355615
BA,2020-04-12,882,14748551,5.980248500344203
BA,2020-04-19,922,14748551,6.25146158426004
BA,2020-04-26,943,14748551,6.393848453315854
BA,2020-05-03,1081,14748551,7.329533592825492
BA,2020-05-10,1229,14748551,8.333022003314088
BA,2020-05-17,1179,14748551,7.994005648419292
BA,2020-05-24,1167,14748551,7.912641723244541
BA,2020-05-31,1063,14748551,7.2074877050633654
BA,2020-06-07,959,14748551,6.502333686882189
BA,2020-06-14,783,14748551,5.308996117652507
BA,2020-06-21,679,14748551,4.603842099471331
BA,2020-06-28,722,14748551,4.895396164680856
BA,2020-07-05,686,14748551,4.651304389156603
BA,2020-07-12,507,14748551,3.437625838633233
BA,2020-07-19,426,14748551,2.8884193437036627
BA,2020-07-26,324,14748551,2.1968259797182785
BA,2020-08-02,197,14748551,1.3357244382854967
BA,2020-08-09,184,14748551,1.2475801860128497
BA,2020-08-16,131,14748551,0.8882228498243657
BA,2020-08-23,133,14748551,0.9017835040201577
BA,2020-08-30,89,14748551,0.6034491117127371
BA,2020-09-06,79,14748551,0.5356458407337779
BA,2020-09-13,76,14748551,0.5153048594400901
BA,2020-09-20,55,14748551,0.3729179903842757
BA,2020-09-27,79,14748551,0.5356458407337779
BA,2020-10-04,76,14748551,0.5153048594400901
BA,2020-10-11,100,14748551,0.6780327097895923
BA,2020-10-18,113,14748551,0.7661769620622393
BA,2020-10-25,108,14748551,0.7322753265727596
BA,2020-11-01,112,14748551,0.7593966349643433
BA,2020-11-08,74,14748551,0.5017442052442982
BA,2020-11-15,44,14748551,0.2983343923074206
BA,2020-11-22,55,14748551,0.3729179903842757
BA,2020-11-29,59,14748551,0.4000392987758594
BA,2020-12-06,26,14748551,0.176288504545294
BA,2020-12-13,23,14748551,0.1559475232516062
BA,2020-12-20,12,14748551,0.08136392517475106
BA,2020-12-27,11,14748551,0.07458359807685515
BA,2021-01-03,97,14788270,0.6559252705015529
BA,2021-01-10,125,14788270,0.8452645238422074
BA,2021-01-17,164,14788270,1.1089870552809762
BA,2021-01-24,158,14788270,1.0684143581365502
BA,2021-01-31,279,14788270,1.8866304172158068
BA,2021-02-07,273,14788270,1.846057720071381
BA,2021-02-14,319,14788270,2.1571150648453132
BA,2021-02-21,375,14788270,2.535793571526622
BA,2021-02-28,661,14788270,4.4697588020775925
BA,2021-03-07,710,14788270,4.801102495423738
BA,2021-03-14,830,14788270,5.612556438312257
BA,2021-03-21,778,14788270,5.260926396393899
BA,2021-03-28,608,14788270,4.111366643968497
BA,2021-04-04,411,14788270,2.7792297543931777
BA,2021-04-11,367,14788270,2.481696642000721
BA,2021-04-18,375,14788270,2.535793571526622
BA,2021-04-25,357,14788270,2.414075480093344
BA,2021-05-02,310,14788270,2.0962560191286745
BA,2021-05-09,300,14788270,2.0286348572212978
BA,2021-05-16,265,14788270,1.7919607905454797
BA,2021-05-23,308,14788270,2.0827317867471993
BA,2021-05-30,249,14788270,1.6837669314936772
BA,2021-06-06,222,14788270,1.5011897943437604
BA,2021-06-13,180,14788270,1.2171809143327785
BA,2021-06-20,153,14788270,1.0346037771828618
BA,2021-06-27,128,14788270,0.8655508724144203
BA,2021-07-04,105,14788270,0.7100222000274542
BA,2021-07-11,58,14788270,0.39220273906278424
BA,2021-07-18,66,14788270,0.44629966858868547
BA,2021-07-25,42,14788270,0.2840088800109817
BA,2021-08-01,25,14788270,0.16905290476844145
BA,2021-08-08,39,14788270,0.2637225314387687
BA,2021-08-15,37,14788270,0.2501982990572934
BA,2021-08-22,19,14788270,0.12848020762401552
BA,2021-08-29,20,14788270,0.13524232381475318
BA,2021-09-05,28,14788270,0.18933925334065446
BA,2021-09-12,13,14788270,0.08790751047958957
BA,2021-09-19,18,14788270,0.12171809143327787
BA,2021-09-26,19,14788270,0.12848020762401552
BA,2021-10-03,13,14788270,0.08790751047958957
BA,2021-10-10,19,14788270,0.12848020762401552
BA,2021-10-17,14,14788270,0.09466962667032723
BA,2021-10-24,9,14788270,0.060859045716638936
BA,2021-10-31,15,14788270,0.10143174286106488
BA,2021-11-07,19,14788270,0.12848020762401552
BA,2021-11-14,20,14788270,0.13524232381475318
BA,2021-11-21,29,14788270,0.19610136953139212
BA,2021-11-28,61,14788270,0.41248908763499714
BA,2021-12-05,79,14788270,0.5342071790682751
BA,2021-12-12,118,14788270,0.7979297105070438
BA,2021-12-19,103,14788270,0.6964979676459788
BA,2021-12-26,95,14788270,0.6424010381200775
BA,2022-01-02,183,14811339,1.2355398792776264
BA,2022-01-09,274,14811339,1.8499340268965554
BA,2022-01-16,370,14811339,2.498086094714327
BA,2022-01-23,367,14811339,2.477831342595021
BA,2022-01-30,450,14811339,3.0382128178958028
BA,2022-02-06,534,14811339,3.6053458772363527
BA,2022-02-13,548,14811339,3.699868053793111
BA,2022-02-20,591,14811339,3.990186167503154
BA,2022-02-27,838,14811339,5.657827425325961
BA,2022-03-06,1013,14811339,6.839354632285441
BA,2022-03-13,863,14811339,5.826617026320172
BA,2022-03-20,709,14811339,4.786873084195832
BA,2022-03-27,755,14811339,5.09744595002518
BA,2022-04-03,584,14811339,3.9429250792247754
BA,2022-04-10,477,14811339,3.220505586969551
BA,2022-04-17,515,14811339,3.477065780480752
BA,2022-04-24,584,14811339,3.9429250792247754
BA,2022-05-01,629,14811339,4.246746361014355
BA,2022-05-08,572,14811339,3.8619060707475534
BA,2022-05-15,543,14811339,3.6661101335942683
BA,2022-05-22,373,14811339,2.518340846833632
BA,2022-05-29,328,14811339,2.2145195650440517
BA,2022-06-05,226,14811339,1.5258579929876697
BA,2022-06-12,187,14811339,1.2625462154367002
BA,2022-06-19,118,14811339,0.7966869166926772
BA,2022-06-26,142,14811339,0.95872493364712
BA,2022-07-03,82,14811339,0.5536298912610129
BA,2022-07-10,81,14811339,0.5468783072212445
BA,2022-07-17,73,14811339,0.4928656349030969
BA,2022-07-24,69,14811339,0.4658592987440231
BA,2022-07-31,56,14811339,0.3780887062270332
BA,2022-08-07,55,14811339,0.3713371221872648
BA,2022-08-14,38,14811339,0.25656019351120113
BA,2022-08-21,50,14811339,0.3375792019884225
BA,2022-08-28,47,14811339,0.3173244498691172
BA,2022-09-04,52,14811339,0.35108237006795945
BA,2022-09-11,48,14811339,0.3240760339088856
BA,2022-09-18,30,14811339,0.2025475211930535
BA,2022-09-25,26,14811339,0.17554118503397972
BA,2022-10-02,22,14811339,0.14853484887490592
BA,2022-10-09,27,14811339,0.18229276907374814
BA,2022-10-16,43,14811339,0.29031811371004335
BA,2022-10-23,38,14811339,0.25656019351120113
BA,2022-10-30,37,14811339,0.24980860947143266
BA,2022-11-06,43,14811339,0.29031811371004335
BA,2022-11-13,68,14811339,0.45910771470425465
BA,2022-11-20,78,14811339,0.5266235551019391
BA,2022-11-27,133,14811339,0.8979606772892039
BA,2022-12-04,174,14811339,1.1747756229197104
BA,2022-12-11,207,14811339,1.397577896232069
BA,2022-12-18,155,14811339,1.0464955261641098
BA,2022-12-25,94,14811339,0.6346488997382344
BA,2023-01-01,345,14828806,2.3265527919105558
BA,2023-01-08,322,14828806,2.171449272449852
BA,2023-01-15,334,14828806,2.252372847820654
BA,2023-01-22,362,14828806,2.4411945236858585
BA,2023-01-29,367,14828806,2.4749126800903594
BA,2023-02-05,487,14828806,3.2841484337983786
BA,2023-02-12,373,14828806,2.5153744677757603
BA,2023-02-19,263,14828806,1.7735750268767423
BA,2023-02-26,430,14828806,2.8997614507870697
BA,2023-03-05,354,14828806,2.3872454734386572
BA,2023-03-12,359,14828806,2.420963629843158
BA,2023-03-19,334,14828806,2.252372847820654
BA,2023-03-26,357,14828806,2.4074763672813573
BA,2023-04-02,388,14828806,2.6165289369892624
BA,2023-04-09,430,14828806,2.8997614507870697
BA,2023-04-16,384,14828806,2.589554411865662
BA,2023-04-23,414,14828806,2.7918633502926666
BA,2023-04-30,428,14828806,2.8862741882252694
BA,2023-05-07,434,14828806,2.92673597591067
BA,2023-05-14,474,14828806,3.1964812271466765
BA,2023-05-21,389,14828806,2.623272568270163
BA,2023-05-28,428,14828806,2.8862741882252694
BA,2023-06-04,281,14828806,1.8949603899329452
BA,2023-06-11,280,14828806,1.8882167586520453
BA,2023-06-18,251,14828806,1.6926514515059408
BA,2023-06-25,255,14828806,1.7196259766295412
BA,2023-07-02,227,14828806,1.5308043007643366
BA,2023-07-09,190,14828806,1.2812899433710305
BA,2023-07-16,149,14828806,1.004801060854124
BA,2023-07-23,121,14828806,0.8159793849889195
BA,2023-07-30,130,14828806,0.876672066517021
BA,2023-08-06,94,14828806,0.6339013404046152
BA,2023-08-13,106,14828806,0.7148249157754171
BA,2023-08-20,99,14828806,0.6676194968091159
BA,2023-08-27,80,14828806,0.5394905024720129
BA,2023-09-03,82,14828806,0.5529777650338132
BA,2023-09-10,75,14828806,0.5057723460675122
BA,2023-09-17,55,14828806,0.37089972044950886
BA,2023-09-24,59,14828806,0.3978742455731095
BA,2023-10-01,60,14828806,0.40461787685400963
BA,2023-10-08,58,14828806,0.39113061429220936
BA,2023-10-15,80,14828806,0.5394905024720129
BA,2023-10-22,54,14828806,0.3641560891686087
BA,2023-10-29,49,14828806,0.33043793276410793
BA,2023-11-05,72,14828806,0.48554145222481165
BA,2023-11-12,57,14828806,0.38438698301130925
BA,2023-11-19,64,14828806,0.4315924019776104
BA,2023-11-26,52,14828806,0.35066882660680837
BA,2023-12-03,63,14828806,0.4248487706967102
BA,2023-12-10,52,14828806,0.35066882660680837
BA,2023-12-17,18,14828806,0.12138536305620291
BA,2023-12-24,8,14828806,0.0539490502472013
BA,2023-12-31,37,14828806,0.24951435739330596
BA,2024-01-07,57,14850513,0.38382512442499456
BA,2024-01-14,75,14850513,0.5050330584539403
BA,2024-01-21,89,14850513,0.5993058960320091
BA,2024-01-28,139,14850513,0.9359946016679694
BA,2024-02-04,165,14850513,1.1110727285986686
BA,2024-02-11,345,14850513,2.3231520688881253
BA,2024-02-18,594,14850513,3.999861822955207
BA,2024-02-25,950,14850513,6.397085407083243
BA,2024-03-03,1267,14850513,8.53169180081523
BA,2024-03-10,1436,14850513,9.669699625864776
BA,2024-03-17,1499,14850513,10.093927394966087
BA,2024-03-24,951,14850513,6.403819181195963
BA,2024-03-31,867,14850513,5.83818215572755
BA,2024-04-07,691,14850513,4.65303791188897
BA,2024-04-14,633,14850513,4.262479013351256
BA,2024-04-21,424,14850513,2.8551202237929423
BA,2024-04-28,364,14850513,2.45109377702979
BA,2024-05-05,380,14850513,2.558834162833297
BA,2024-05-12,343,14850513,2.309684520662687
BA,2024-05-19,334,14850513,2.249080553648214
BA,2024-05-26,239,14850513,1.6093720129398899
BA,2024-06-02,175,14850513,1.1784104697258606
BA,2024-06-09,136,14850513,0.9157932793298117
BA,2024-06-16,90,14850513,0.6060396701447284
BA,2024-06-23,84,14850513,0.5656370254684131
BA,2024-06-30,116,14850513,0.7811177970754277
BA,2024-07-07,89,14850513,0.5993058960320091
BA,2024-07-14,73,14850513,0.4915655102285018
BA,2024-07-21,44,14850513,0.29628606095964494
BA,2024-07-28,50,14850513,0.3366887056359602
BA,2024-08-04,61,14850513,0.41076022087587144
BA,2024-08-11,43,14850513,0.28955228684692574
BA,2024-08-18,45,14850513,0.3030198350723642
BA,2024-08-25,27,14850513,0.1818119010434185
BA,2024-09-01,22,14850513,0.14814303047982247
BA,2024-09-08,39,14850513,0.2626171903960489
BA,2024-09-15,33,14850513,0.22221454571973373
BA,2024-09-22,21,14850513,0.14140925636710328
BA,2024-09-29,19,14850513,0.12794170814166486
BA,2024-10-06,31,14850513,0.20874699749429532
BA,2024-10-13,31,14850513,0.20874699749429532
BA,2024-10-20,13,14850513,0.08753906346534965
BA,2024-10-27,36,14850513,0.2424158680578913
BA,2024-11-03,31,14850513,0.20874699749429532
BA,2024-11-10,32,14850513,0.2154807716070145
BA,2024-11-17,52,14850513,0.3501562538613986
BA,2024-11-24,42,14850513,0.28281851273420655
BA,2024-12-01,24,14850513,0.16161057870526088
BA,2024-12-08,32,14850513,0.2154807716070145
BA,2024-12-15,17,14850513,0.11447415991622646
BA,2024-12-22,3,14850513,0.02020132233815761
BA,2024-12-29,39,14850513,0.2626171903960489
BA,2025-01-05,45,14870907,0.30260427289337494
BA,2025-01-12,62,14870907,0.41692144265309444
BA,2025-01-19,46,14870907,0.3093288122910055
BA,2025-01-26,33,14870907,0.2219098001218083
BA,2025-02-02,39,14870907,0.26225703650759163
BA,2025-02-09,62,14870907,0.41692144265309444
BA,2025-02-16,50,14870907,0.3362269698815277
BA,2025-02-23,34,14870907,0.22863433951943885
BA,2025-03-02,37,14870907,0.24880795771233055
BA,2025-03-09,43,14870907,0.28915519409811385
BA,2025-03-16,54,14870907,0.36312512747204995
BA,2025-03-23,65,14870907,0.4370950608459861
BA,2025-03-30,69,14870907,0.4639932184365083
BA,2025-04-06,54,14870907,0.36312512747204995
BA,2025-04-13,38,14870907,0.25553249710996107
BA,2025-04-20,53,14870907,0.35640058807441943
BA,2025-04-27,65,14870907,0.4370950608459861
BA,2025-05-04,44,14870907,0.29587973349574437
BA,2025-05-11,54,14870907,0.36312512747204995
BA,2025-05-18,34,14870907,0.22863433951943885
BA,2025-05-25,33,14870907,0.2219098001218083
BA,2025-06-01,36,14870907,0.24208341831469998
BA,2025-06-08,44,14870907,0.29587973349574437
BA,2025-06-15,28,14870907,0.18828710313365551
BA,2025-06-22,39,14870907,0.26225703650759163
BA,2025-06-29,32,14870907,0.21518526072417773
BA,2025-07-06,23,14870907,0.15466440614550275
BA,2025-07-13,8,14870907,0.053796315181044434
BA,2025-07-20,19,14870907,0.12776624855498053
BA,2025-07-27,23,14870907,0.15466440614550275
BA,2025-08-03,12,14870907,0.08069447277156666
BA,2025-08-10,13,14870907,0.08741901216919722
BA,2025-08-17,32,14870907,0.21518526072417773
BA,2025-08-24,41,14870907,0.27570611530285277
BA,2025-08-31,23,14870907,0.15466440614550275
BA,2025-09-07,27,14870907,0.18156256373602497
BA,2025-09-14,27,14870907,0.18156256373602497
BA,2025-09-21,21,14870907,0.14121532735024164
BA,2025-09-28,18,14870907,0.12104170915734999
BA,2025-10-05,10,14870907,0.06724539397630555
BA,2025-10-12,16,14870907,0.10759263036208887
BA,2025-10-19,9,14870907,0.060520854578674996
BA,2025-10-26,8,14870907,0.053796315181044434
BA,2025-11-02,13,14870907,0.08741901216919722
BA,2025-11-09,14,14870907,0.09414355156682776
BA,2025-11-16,8,14870907,0.053796315181044434
BA,2025-11-23,7,14870907,0.04707177578341388
BA,2025-11-30,7,14870907,0.04707177578341388
BA,2025-12-07,5,14870907,0.033622696988152775
BA,2025-12-14,8,14870907,0.053796315181044434
BA,2025-12-21,7,14870907,0.04707177578341388
BA,2025-12-28,3,14870907,0.020173618192891665
CE,2015-01-04,0,8816218,0
CE,2015-01-11,0,8816218,0
CE,2015-01-18,0,8816218,0
CE,2015-01-25,0,8816218,0
CE,2015-02-01,0,8816218,0
CE,2015-02-08,0,8816218,0
CE,2015-02-15,0,8816218,0
CE,2015-02-22,0,8816218,0
CE,2015-03-01,2,8816218,0.022685464447453545
CE,2015-03-08,2,8816218,0.022685464447453545
CE,2015-03-15,1,8816218,0.011342732223726773
CE,2015-03-22,1,8816218,0.011342732223726773
CE,2015-03-29,1,8816218,0.011342732223726773
CE,2015-04-05,1,8816218,0.011342732223726773
CE,2015-04-12,1,8816218,0.011342732223726773
CE,2015-04-19,2,8816218,0.022685464447453545
CE,2015-04-26,3,8816218,0.034028196671180316
CE,2015-05-03,0,8816218,0
CE,2015-05-10,3,8816218,0.034028196671180316
CE,2015-05-17,0,8816218,0
CE,2015-05-24,1,8816218,0.011342732223726773
CE,2015-05-31,1,8816218,0.011342732223726773
CE,2015-06-07,0,8816218,0
CE,2015-06-14,1,8816218,0.011342732223726773
CE,2015-06-21,0,8816218,0
CE,2015-06-28,0,8816218,0
CE,2015-07-05,0,8816218,0
CE,2015-07-12,0,8816218,0
CE,2015-07-19,0,8816218,0
CE,2015-07-26,0,8816218,0
CE,2015-08-02,0,8816218,0
CE,2015-08-09,0,8816218,0
CE,2015-08-16,0,8816218,0
CE,2015-08-23,0,8816218,0
CE,2015-08-30,0,8816218,0
CE,2015-09-06,0,8816218,0
CE,2015-09-13,0,8816218,0
CE,2015-09-20,0,8816218,0
CE,2015-09-27,0,8816218,0
CE,2015-10-04,0,8816218,0
CE,2015-10-11,0,8816218,0
CE,2015-10-18,0,8816218,0
CE,2015-10-25,0,8816218,0
CE,2015-11-01,0,8816218,0
CE,2015-11-08,0,8816218,0
CE,2015-11-15,0,8816218,0
CE,2015-11-22,0,8816218,0
CE,2015-11-29,1,8816218,0.011342732223726773
CE,2015-12-06,0,8816218,0
CE,2015-12-13,4,8816218,0.04537092889490709
CE,2015-12-20,0,8816218,0
CE,2015-12-27,0,8816218,0
CE,2016-01-03,4,8873158,0.04507977881155728
CE,2016-01-10,7,8873158,0.07888961292022524
CE,2016-01-17,5,8873158,0.0563497235144466
CE,2016-01-24,6,8873158,0.06761966821733593
CE,2016-01-31,22,8873158,0.24793878346356504
CE,2016-02-07,7,8873158,0.07888961292022524
CE,2016-02-14,20,8873158,0.2253988940577864
CE,2016-02-21,20,8873158,0.2253988940577864
CE,2016-02-28,55,8873158,0.6198469586589126
CE,2016-03-06,113,8873158,1.2735037514264933
CE,2016-03-13,132,8873158,1.4876327007813903
CE,2016-03-20,166,8873158,1.8708108206796275
CE,2016-03-27,231,8873158,2.603357226367433
CE,2016-04-03,353,8873158,3.9782904801199304
CE,2016-04-10,484,8873158,5.454653236198431
CE,2016-04-17,679,8873158,7.652292453261849
CE,2016-04-24,1046,8873158,11.78836215922223
CE,2016-05-01,1585,8873158,17.86286235407957
CE,2016-05-08,2067,8873158,23.294975700872225
CE,2016-05-15,1924,8873158,21.68337360835905
CE,2016-05-22,2005,8873158,22.59623912929309
CE,2016-05-29,2236,8873158,25.19959635566052
CE,2016-06-05,2036,8873158,22.94560741508266
CE,2016-06-12,1872,8873158,21.09733648380881
CE,2016-06-19,1490,8873158,16.792217607305087
CE,2016-06-26,1426,8873158,16.07094114632017
CE,2016-07-03,1238,8873158,13.952191542176978
CE,2016-07-10,1224,8873158,13.794412316336528
CE,2016-07-17,961,8873158,10.830416859476637
CE,2016-07-24,838,8873158,9.444213661021251
CE,2016-07-31,706,8873158,7.956580960239861
CE,2016-08-07,563,8873158,6.344978867726688
CE,2016-08-14,510,8873158,5.7476717984735535
CE,2016-08-21,435,8873158,4.902425945756854
CE,2016-08-28,360,8873158,4.057180093040155
CE,2016-09-04,268,8873158,3.020345180374338
CE,2016-09-11,270,8873158,3.042885069780117
CE,2016-09-18,205,8873158,2.3103386640923107
CE,2016-09-25,203,8873158,2.2877987746865323
CE,2016-10-02,193,8873158,2.175099327657639
CE,2016-10-09,196,8873158,2.208909161766307
CE,2016-10-16,221,8873158,2.4906577793385396
CE,2016-10-23,183,8873158,2.0623998806287456
CE,2016-10-30,230,8873158,2.592087281664544
CE,2016-11-06,268,8873158,3.020345180374338
CE,2016-11-13,379,8873158,4.271309042395052
CE,2016-11-20,499,8873158,5.623702406741772
CE,2016-11-27,304,8873158,3.4260631896783535
CE,2016-12-04,222,8873158,2.5019277240414293
CE,2016-12-11,174,8873158,1.960970378302742
CE,2016-12-18,134,8873158,1.510172590187169
CE,2016-12-25,87,8873158,0.980485189151371
CE,2017-01-01,223,8924184,2.4988279040414225
CE,2017-01-08,255,8924184,2.857404105518219
CE,2017-01-15,333,8924184,3.7314335966179093
CE,2017-01-22,356,8924184,3.9891602414293565
CE,2017-01-29,440,8924184,4.930422770305946
CE,2017-02-05,558,8924184,6.252672513251632
CE,2017-02-12,645,8924184,7.227551561016671
CE,2017-02-19,863,8924184,9.670351933577344
CE,2017-02-26,1404,8924184,15.732530839794427
CE,2017-03-05,2051,8924184,22.9824934134034
CE,2017-03-12,3107,8924184,34.815508062137674
CE,2017-03-19,3871,8924184,43.37651487239618
CE,2017-03-26,6245,8924184,69.97838681945599
CE,2017-04-02,7292,8924184,81.71055191152492
CE,2017-04-09,8668,8924184,97.12932857502713
CE,2017-04-16,9912,8924184,111.0689784074376
CE,2017-04-23,8682,8924184,97.28620566317323
CE,2017-04-30,10301,8924184,115.4279203566399
CE,2017-05-07,8831,8924184,98.95582610129956
CE,2017-05-14,8098,8924184,90.74218998622172
CE,2017-05-21,5601,8924184,62.76204076473546
CE,2017-05-28,4645,8924184,52.049576745616186
CE,2017-06-04,3374,8924184,37.80737824320968
CE,2017-06-11,2264,8924184,25.369266254483325
CE,2017-06-18,1818,8924184,20.371610446400478
CE,2017-06-25,1432,8924184,16.046285016086625
CE,2017-07-02,1246,8924184,13.962060845002748
CE,2017-07-09,905,8924184,10.14098319801564
CE,2017-07-16,775,8924184,8.684267379516156
CE,2017-07-23,607,8924184,6.801742321762976
CE,2017-07-30,530,8924184,5.938918336959436
CE,2017-08-06,375,8924184,4.202064861056204
CE,2017-08-13,308,8924184,3.451295939214162
CE,2017-08-20,207,8924184,2.319539803303025
CE,2017-08-27,136,8924184,1.5239488562763834
CE,2017-09-03,121,8924184,1.3558662618341353
