iter,AIC_climate,AIC_climate_S,AIC_gate,dev_expl_climate,dev_expl_climate_S,dev_expl_gate,edf_temp_climate,edf_precip_climate,edf_S,p_S
156,99.23408519531364,92.1758908109685,91.47756205349734,0.28273254472193776,0.3906705829147624,0.3187840243777075,1.000024810771642,1.0000349632492191,1.0000460259363255,0.006728474563184039
157,106.4965618851381,107.72843772248241,105.79471317867495,0.20905358199766003,0.20696959162295228,0.18697926496463135,1.0000213982246906,1.0000463074525658,1.0000191531292322,0.549271186838785
158,115.31827820651077,114.55321735055577,112.70159632171165,0.19616000835844385,0.22312189152926346,0.19136860376089396,1.8277247247368313,1.0001028156310767,1.2738670687114992,0.15467610117581926
159,98.49356710610431,97.10347006017072,95.67957629338866,0.221836805890643,0.24890356554044712,0.21372065272103988,1.3974231906594712,1.0784624182481708,1.0000054056424763,0.07298123280390983
160,92.75324832103156,93.57920279457261,91.61973287296783,0.24277616884876024,0.25033701765305516,0.2338069850993895,1.00000708087358,1.0000441182988935,1.0000147486346227,0.28801086989835595
161,82.56762037984328,80.78584723830032,78.77395923262698,0.1436254593323228,0.18103662124893283,0.1310454708483977,1.0000085878022278,1.0000191847401279,1.0000391661031867,0.03736357130064377
162,78.91083594156095,77.13936236059557,75.62294156980636,0.19972629217445745,0.22511204144548166,0.18872826763416753,1.0000028187493277,1.000006689232281,1.0000026466595497,0.05686580769195165
163,96.45466965873224,95.80032593012241,93.96135790190999,0.2297768056124329,0.24887075932494815,0.21684489038011331,1.0000020627721689,1.0000025914361776,1.0000484446869822,0.09932602028282006
164,80.38895690110166,80.38167258180482,78.46530421034369,0.32241635608813796,0.3410536677956734,0.32027997357555565,1.0000716503713585,1.201664093403132,1.0000511422052702,0.16685919765480983
165,100.92972621253689,101.27106881222335,99.26584652338181,0.24885674088706314,0.2594359493421013,0.23492396670614613,1.0000450129659777,1.000021518848947,1.0000068990723667,0.2065692257674549
166,82.33201242028213,84.21648178901374,83.15263405561427,0.21124803715952384,0.21202677381852297,0.19005378129301279,1.0000109073862637,1.0000122225322527,1.0000225973001335,0.7388981203323506
167,92.24014483768107,88.19854384984217,87.68958551073698,0.46484750855723794,0.4987029851335873,0.467906380994629,2.3438929349519078,1.0000922035112336,1.0000677693626119,0.033158377615630674
168,123.41600586958315,122.03745618911925,120.46595737540632,0.14328953567771155,0.17515454000691175,0.13102107520207817,1.0000027727907705,1.0000079191626294,1.3130651635113002,0.107604724227366
169,106.06024338913971,107.84951567593966,106.32675699311311,0.1454559222862543,0.14699294326165932,0.136747695864635,1.0000081213400736,1.0000181389077683,1.0000047018244762,0.6526569409460375
170,85.49054226535492,85.40273803692182,83.50458125241093,0.20594310960284998,0.219987700146144,0.19604708403103227,1.0000008578622197,1.0000019505220452,1.0000213473339752,0.1565149102818586
171,95.05594699529497,93.209539246086,92.7305745449477,0.2461972570404979,0.26358483792883514,0.21797907853106666,1.0000435161789147,2.344100748720797,1.0000025369697396,0.023768244553346918
172,114.1880008525836,117.28506479270915,114.41660943083588,0.15922507240231798,0.22802778986872513,0.17741562108440226,1.0000515675351787,1.6496885929540817,1.12118848928817,0.10887985200329059
173,84.38689244686466,81.31968156763028,80.31062424750824,0.2449021786598324,0.27690607225082353,0.2419989911105913,1.000001186679724,1.000001587587798,1.0000169375891046,0.02729165885123902
174,73.46031200036484,75.29326475959695,73.75675186733372,0.2875722236686245,0.28569744717492307,0.2643742029834125,2.378609323984965,1.0000102105394104,1.000031646988514,0.36503584665523137
175,87.0433085109769,82.46716196562413,82.4583676087954,0.17241176247551143,0.22726296540563615,0.17796131341925467,1.3172221614686037,1.0000017425843817,1.000001814900107,0.010729457556260757
176,91.97868577958114,96.58244533710317,94.89263702495492,0.16745499183555074,0.23451022902182306,0.20324802061289549,2.3688455565191164,1.0000073941611187,1.000026166446018,0.08341216726235007
177,107.51892944848443,108.12446583920536,105.83414321421607,0.1988411755068733,0.2133281324837889,0.18975807723761767,1.0000035629694046,1.000004575023368,1.2064541377341926,0.2815792976643749
178,93.7649981168891,91.62270135917471,90.30245389976952,0.13447774668702778,0.16459241079096534,0.12048647656275899,1.0000027321768692,1.0000097448877865,1.0000048486728388,0.04594385310085519
179,103.02641629333701,102.72480943438129,100.78029545128639,0.14032577196874738,0.15707448389218714,0.13233334829971635,1.0000080141231615,1.0000140434228937,1.000012646148886,0.13682685560814217
180,103.10609660830907,91.68332976215143,95.90881641112483,0.14056332160618665,0.2476859492621324,0.14495647036460857,1.1241471196973496,1.0000011635941581,1.0000310232041705,2.535618514717397e-4
181,106.60302063049171,107.06150310715297,105.0278637351451,0.15308168914332904,0.1689286675701703,0.14077628830837577,1.0000036401904262,1.0000164870099009,1.0000044386395857,0.18014933570227976
182,100.15010068506054,100.17593650271898,98.04024191584737,0.19894852810775612,0.21737989235077812,0.18427498037352016,1.0000079208024473,1.0000133914040135,1.2087506992324357,0.19843405751701038
183,84.98782339503757,86.777504735627,85.11169250823492,0.1644382286607742,0.17195494286048987,0.15342454954770496,1.0000055779781052,1.000002168910512,1.000004711869401,0.4497910175310297
184,82.41190450378488,82.17893041009427,80.37584121077133,0.24457741682862202,0.270191627090047,0.24495568114665509,1.4562750803486215,1.158339651422489,1.0000069972133667,0.1207820221849637
185,101.40673747799369,102.58685814291874,100.68340213300633,0.17895560476370515,0.18713590115107903,0.1682560374144114,1.5171221641820312,1.0000051618342827,1.0000058161551029,0.3858569146387987
186,116.79573642414618,114.41637036931205,113.96305524359808,0.25923321905944413,0.3457978852423504,0.28110406292322976,1.0000266950385834,1.0000344778092067,1.0000414393880328,0.01864567115892718
187,97.74278025886194,99.92543329849653,98.18165543716837,0.1735782407569293,0.20532273269687576,0.19379902285010667,1.2993251379527893,1.0000124291437036,1.0000660973388542,0.2102604835282762
188,78.99411143067144,76.77031175081893,75.21273322920496,0.22263139539597707,0.2576585025034385,0.21148890525127334,1.0000019295933387,1.0000064788727783,1.355674132371166,0.07412143182737341
189,83.79066070489242,84.73177165358285,82.83068967356911,0.22763522108465453,0.24477692524414618,0.21936233909126018,1.0000244954280706,1.0000200546750695,1.0000761763353168,0.18645494076529878
190,80.13787873145638,81.2078570616336,79.39847159071621,0.15126242276207708,0.15798291185034125,0.14495188679245458,1.0000048197133415,1.0000115036972703,1.000002362277523,0.34431035294988627
191,104.55352234900485,102.35557503838754,100.84238500258657,0.17956039663622345,0.19976358761166993,0.16372166468434357,1.0000031593208263,1.3669488844771522,1.0000110221741156,0.05720950889405474
192,96.70772450986345,94.96382909895472,93.30478245103558,0.15252873371954503,0.1822084799077181,0.1446008414497648,1.0000364879177808,1.0000064266017932,1.1130804410604171,0.0688328214465464
193,110.22422081017702,110.1993644154822,108.3182393773876,0.1947091533183511,0.20852972110087142,0.1823244274709625,1.000002601067258,1.0000014360012304,1.0000055141066095,0.16287213738632933
194,88.88516039505436,83.63059914533841,83.75877828681612,0.16888327652143192,0.2268255515847343,0.1590431023422744,1.000001073650728,1.0000126664988958,1.0000064364897219,0.005496328773555881
195,100.35447729820851,98.90126078854927,97.54655245301598,0.16422575751172885,0.1871771505589718,0.15755160228900264,1.521301939975404,1.93642555525442,1.0000215697834185,0.06012801854280386
196,88.1754255485813,87.03819610730173,85.20130837365205,0.1725880076550626,0.19954787144625177,0.1644041047124657,1.0000011011237875,1.0000012924268622,1.2056862430155977,0.10523137520665915
197,120.05941901486975,118.64024481817295,117.19087340956413,0.13077854803015804,0.15581986626440159,0.12465186854002011,1.0000190180115431,1.000023700953429,1.0000066302704502,0.06977768276240742
198,100.97518786849747,98.9784224837859,97.65560950595255,0.23264737455269752,0.2584214120247107,0.2280458148243041,1.0000011589144828,1.000002149867059,1.0001667846340168,0.0499643684714981
199,76.22940659196547,75.56982609842578,73.77280832251854,0.1924435997295673,0.21059112198004123,0.1842033684695559,1.0000067014652996,1.0000127718095104,1.0000055755957318,0.1097956817171779
200,64.62224929795879,63.49097226207227,61.574055655781045,0.30075391111397803,0.3252868901787168,0.2896953712839062,2.065139952000164,1.000035145283947,1.0000356084705802,0.06875396962072661
