state,anchor_week,temperature_summary,precipitation_summary,S_week,climate_in_training_support,R_climate_hat,R_climate_lower,R_climate_upper,S_pre_median,S_pre_lower,S_pre_upper,first_wave_end,R_pred_median,opportunity_id,state_name,outcome_followup_start,outcome_followup_end_6w,outcome_followup_end_8w,outcome_followup_complete_8w,major_wave_onset_next_6w,major_wave_onset_next_8w,n_major_wave_onsets_next_8w,outcome_episode_id,outcome_episode_onset,outcome_episode_end,outcome_Re_early_6_median,outcome_Re_early_6_lower,outcome_Re_early_6_upper,outcome_reported_cumulative_incidence_per_100k,outcome_status_8w
MT,2019-11-03,27.630081887526323,115.67945513545368,2019-09-22,TRUE,2.2730203920404937,1.935687680998433,2.669140147633198,0.9025014240829696,0.8766739602064908,0.926626652975968,2017-10-01,2.0514041407861754,MT_20191103,Mato Grosso,2019-11-10,2019-12-15,2019-12-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-11-10,27.559767032510493,110.61155181079866,2019-09-29,TRUE,2.2606798603356495,1.9276115487634657,2.6512984082325257,0.9025077676610469,0.87668846760974,0.9266351055260464,2017-10-01,2.0402811341478144,MT_20191110,Mato Grosso,2019-11-17,2019-12-22,2020-01-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-11-17,26.971387003855593,115.87920841914107,2019-10-06,TRUE,2.2543427295819054,1.9541749818651573,2.6006172372385175,0.902512579454703,0.8767024142928235,0.926643443206262,2017-10-01,2.0345726718499213,MT_20191117,Mato Grosso,2019-11-24,2019-12-29,2020-01-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-11-24,26.639268333698467,128.97624455945555,2019-10-13,TRUE,2.271297040558081,1.9871153999511157,2.5961201078582588,0.90251980384264,0.876718358099061,0.9266531694172567,2017-10-01,2.049890559512848,MT_20191124,Mato Grosso,2019-12-01,2020-01-05,2020-01-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-12-01,26.610465185420733,148.3138958745195,2019-10-20,TRUE,2.3101698968083415,2.027516750244782,2.6322273053848457,0.9025310205157685,0.8767340197799038,0.9266628959286595,2017-10-01,2.08499999453124,MT_20191201,Mato Grosso,2019-12-08,2020-01-12,2020-01-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-12-08,26.40842519807245,163.40714698087365,2019-10-27,TRUE,2.335598804916572,2.059573677835755,2.648616961962718,0.9025429583567972,0.8767489866781512,0.9266656007957977,2017-10-01,2.107978254924003,MT_20191208,Mato Grosso,2019-12-15,2020-01-19,2020-02-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-12-15,26.373442333362615,191.7534114583109,2019-11-03,TRUE,2.3946488286173246,2.1134328556043203,2.713283744592223,0.9025531032453086,0.8767610828131085,0.9266668888910935,2017-10-01,2.1612977314513095,MT_20191215,Mato Grosso,2019-12-22,2020-01-26,2020-02-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-12-22,26.463467580736694,229.3403705385563,2019-11-10,TRUE,2.47958256301772,2.1765907626240817,2.824752265055626,0.902563922451743,0.8767734081023079,0.9266685798995883,2017-10-01,2.2379817641202195,MT_20191222,Mato Grosso,2019-12-29,2020-02-02,2020-02-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2019-12-29,26.57210959137205,223.6332711170079,2019-11-17,TRUE,2.4703590987635335,2.1661105332639123,2.8173419514507514,0.9025739560549223,0.876784090367689,0.9266695461006329,2017-10-01,2.229681784647275,MT_20191229,Mato Grosso,2020-01-05,2020-02-09,2020-02-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-01-05,26.333234413493038,220.28680080168596,2019-11-24,TRUE,2.4554395516910703,2.1629670378464207,2.7874596729924557,0.9025826787089151,0.87679243655266,0.9266693738640587,2017-10-01,2.2162372079731436,MT_20200105,Mato Grosso,2020-01-12,2020-02-16,2020-03-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-01-12,26.535387744339985,224.2673745472097,2019-12-01,TRUE,2.4706026287453686,2.1676291356314095,2.8159232817220485,0.9025881250953962,0.8768002170949667,0.9266691290575633,2017-10-01,2.2299365945350393,MT_20200112,Mato Grosso,2020-01-19,2020-02-23,2020-03-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-01-19,26.74274927497164,230.79999227213852,2019-12-08,TRUE,2.4917201501829838,2.1747096292883907,2.8549417463422526,0.9025916338916828,0.8768053075236536,0.9266675725316973,2017-10-01,2.2490057615544887,MT_20200119,Mato Grosso,2020-01-26,2020-03-01,2020-03-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-01-26,26.91625861811653,191.0888616982104,2019-12-15,TRUE,2.4099063151539046,2.1037459132945675,2.760622569064728,0.9025917007697591,0.876805504351115,0.9266634301691294,2017-10-01,2.175161439690546,MT_20200126,Mato Grosso,2020-02-02,2020-03-08,2020-03-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-02-02,26.38267527650089,206.81779770294958,2019-12-22,TRUE,2.4274999139313076,2.1399979050209486,2.7536269163211258,0.9025901614953028,0.8768030581235637,0.9266580895415645,2017-10-01,2.1910375393450927,MT_20200202,Mato Grosso,2020-02-09,2020-03-15,2020-03-29,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-02-09,25.92099537441069,205.53946241789885,2019-12-29,TRUE,2.4104343556640515,2.136738889158551,2.7191875490475246,0.9025841710077216,0.8767942991620035,0.9266494210370642,2017-10-01,2.1756198946755694,MT_20200209,Mato Grosso,2020-02-16,2020-03-22,2020-04-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-02-16,25.871876470600377,227.8707519909643,2020-01-05,TRUE,2.457639028038107,2.173431198031766,2.779011177168081,0.9025764197991691,0.8767825641964697,0.9266394691823614,2017-10-01,2.2182070350853444,MT_20200216,Mato Grosso,2020-02-23,2020-03-29,2020-04-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-02-23,25.582326586523802,240.05171635186656,2020-01-12,TRUE,2.4754375294528588,2.1867903693026873,2.8021849045263876,0.9025612486832184,0.8767697265844185,0.9266223584501783,2017-10-01,2.2342339876202733,MT_20200223,Mato Grosso,2020-03-01,2020-04-05,2020-04-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-03-01,25.77576340769771,291.8278778742588,2020-01-19,TRUE,2.5994937116384813,2.2627076149363803,2.98640774983117,0.9025483975156533,0.8767535329054177,0.9266022272053275,2017-10-01,2.346168883791329,MT_20200301,Mato Grosso,2020-03-08,2020-04-12,2020-04-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-03-08,25.967415013454634,326.2395358591551,2020-01-26,TRUE,2.6875336667189482,2.3059723663579996,3.1322306004713223,0.902526844305098,0.8767311069975471,0.9265745049520209,2017-10-01,2.425571279187561,MT_20200308,Mato Grosso,2020-03-15,2020-04-19,2020-05-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-03-15,26.395654277153966,323.88096875266126,2020-02-02,TRUE,2.696595137637637,2.304457974077946,3.155460163789904,0.9024952520334182,0.8767034612449438,0.9265402404488634,2017-10-01,2.4336643083743694,MT_20200315,Mato Grosso,2020-03-22,2020-04-26,2020-05-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-03-22,26.179151327773837,274.574028151479,2020-02-09,TRUE,2.572836894096224,2.244059484609512,2.9497835191185047,0.902462351685051,0.8766751047866627,0.9265022250004867,2017-10-01,2.3218884339481405,MT_20200322,Mato Grosso,2020-03-29,2020-05-03,2020-05-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-03-29,26.190292084478756,253.49060625271252,2020-02-16,TRUE,2.525016940831933,2.214661321739289,2.8788648128288417,0.9024250328320516,0.8766455319197104,0.9264602293269685,2017-10-01,2.2786384957317436,MT_20200329,Mato Grosso,2020-04-05,2020-05-10,2020-05-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-04-05,26.29691105365848,232.29627566203908,2020-02-23,TRUE,2.4808690495608916,2.1824410667392495,2.820104210311996,0.9023873951682104,0.8766074045156403,0.9264156194314693,2017-10-01,2.238704959386687,MT_20200405,Mato Grosso,2020-04-12,2020-05-17,2020-05-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-04-12,26.13402590053642,163.4015604230172,2020-03-01,TRUE,2.3273992516582305,2.059813600934105,2.6297463392623643,0.9023431472469293,0.8765485869651732,0.9263689971033079,2017-10-01,2.100112765641436,MT_20200412,Mato Grosso,2020-04-19,2020-05-24,2020-06-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-04-19,25.6796570712464,150.31605827721276,2020-03-08,TRUE,2.286914361677075,2.026918986904051,2.5802596608131902,0.9023097102677384,0.8764955217565695,0.9263244590949515,2017-10-01,2.0635050350919713,MT_20200419,Mato Grosso,2020-04-26,2020-05-31,2020-06-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-04-26,25.56382756750757,162.08154773594498,2020-03-15,TRUE,2.307743696574061,2.0479245431412485,2.6005259749016014,0.9022791894785005,0.8764462804707126,0.926288788439002,2017-10-01,2.0822291120689624,MT_20200426,Mato Grosso,2020-05-03,2020-06-07,2020-06-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-05-03,25.380110786200756,139.06939798531516,2020-03-22,TRUE,2.255306133693152,1.9944160915950016,2.5503232640918903,0.9022446757557165,0.8764003266121267,0.9262714620463209,2017-10-01,2.0348379513238566,MT_20200503,Mato Grosso,2020-05-10,2020-06-14,2020-06-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-05-10,25.121451894232848,88.82402193161369,2020-03-29,TRUE,2.1488310268541055,1.8731063130547998,2.4651429285080737,0.9022230739766819,0.8763592097410081,0.9262549619083091,2017-10-01,1.938724934504781,MT_20200510,Mato Grosso,2020-05-17,2020-06-21,2020-07-05,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-05-17,24.561729191142483,88.8168574758955,2020-04-05,TRUE,2.133479194605282,1.8444347041336622,2.467820337370831,0.9021971732903944,0.8763262446606757,0.9262160517179209,2017-10-01,1.9248188986467527,MT_20200517,Mato Grosso,2020-05-24,2020-06-28,2020-07-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-05-24,23.59348530627433,87.30315400095444,2020-04-12,TRUE,2.1043467368457813,1.7745860591234013,2.49538486234978,0.9021730138498721,0.8763007698188356,0.9261836287313507,2017-10-01,1.8984848377653023,MT_20200524,Mato Grosso,2020-05-31,2020-07-05,2020-07-19,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-05-31,23.5487704823282,58.80190904122245,2020-04-19,TRUE,2.0500780017381643,1.711394259604649,2.4557870225541385,0.9021530748102711,0.8762787658557171,0.9261556719769253,2017-10-01,1.8494841728689813,MT_20200531,Mato Grosso,2020-06-07,2020-07-12,2020-07-26,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-06-07,23.978791853844665,39.02019466004621,2020-04-26,TRUE,2.025151485384077,1.6983490530400707,2.414838416997998,0.9021439418857397,0.8762618920178366,0.9261331444167304,2017-10-01,1.8269781439401522,MT_20200607,Mato Grosso,2020-06-14,2020-07-19,2020-08-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-06-14,25.223287870044928,37.718095367396664,2020-05-03,TRUE,2.0552641588077156,1.7593481458659692,2.4009521778877008,0.9021399354316759,0.8762605161158031,0.9261164410245636,2017-10-01,1.8541358755218302,MT_20200614,Mato Grosso,2020-06-21,2020-07-26,2020-08-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-06-21,25.359493137545712,24.779441303840127,2020-05-10,TRUE,2.0351030213404173,1.7339998035256772,2.3884917974314894,0.9021421508679877,0.8762683700923622,0.9261158095491377,2017-10-01,1.8359522169099842,MT_20200621,Mato Grosso,2020-06-28,2020-08-02,2020-08-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-10-25,28.356113462161574,18.71323906963003,2020-09-13,TRUE,2.1031978597355847,1.709288807237105,2.58788404772064,0.9024836629358672,0.8767115620409162,0.9263703377397621,2017-10-01,1.8981017083330467,MT_20201025,Mato Grosso,2020-11-01,2020-12-06,2020-12-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-11-01,27.787856300454525,45.48933196575651,2020-09-20,TRUE,2.1386920023426,1.7827863424628274,2.5656487106387917,0.9025111141681144,0.8767459658272652,0.9263912861839062,2017-10-01,1.9301933018966555,MT_20201101,Mato Grosso,2020-11-08,2020-12-13,2020-12-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-11-08,27.555920882333293,79.05972874730487,2020-09-27,TRUE,2.197512778366613,1.8612910086000127,2.5944693166044868,0.9025384544085824,0.8767800523337844,0.9264119666956625,2017-10-01,1.9833397865301126,MT_20201108,Mato Grosso,2020-11-15,2020-12-20,2021-01-03,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-11-15,27.35847569691518,90.90041037722732,2020-10-04,TRUE,2.2153621236426653,1.8919642789570288,2.594039112395953,0.9025636416057297,0.876811179335133,0.9264308179458641,2017-10-01,1.9995053057903267,MT_20201115,Mato Grosso,2020-11-22,2020-12-27,2021-01-10,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-11-22,27.565791455003378,109.3144308523321,2020-10-11,TRUE,2.258226250808735,1.9247335954567653,2.6495021502606844,0.9025895777250026,0.8768433646928475,0.9264502389629388,2017-10-01,2.038251478124972,MT_20201122,Mato Grosso,2020-11-29,2021-01-03,2021-01-17,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-11-29,27.828614809619,143.17419517741274,2020-10-18,TRUE,2.335679618690448,1.982961416594609,2.751137382458331,0.902612972882771,0.8768724404558658,0.9264677388503972,2017-10-01,2.1082147243278824,MT_20201129,Mato Grosso,2020-12-06,2021-01-10,2021-01-24,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-12-06,27.554870269167367,127.72154481396895,2020-10-25,TRUE,2.2954851012806485,1.962725065241038,2.6846612108427546,0.9026376254521158,0.8769032034187559,0.926486178387515,2017-10-01,2.071991221080674,MT_20201206,Mato Grosso,2020-12-13,2021-01-17,2021-01-31,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-12-13,27.301902534705153,102.53659114643861,2020-11-01,TRUE,2.2369764307089106,1.9182431446900248,2.6086701080617183,0.9026623075743165,0.8769340988775995,0.9265046223873146,2017-10-01,2.0192343069330634,MT_20201213,Mato Grosso,2020-12-20,2021-01-24,2021-02-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-12-20,26.349820063038578,163.37789410897417,2020-11-08,TRUE,2.33378643764124,2.0598100699762854,2.644204539004363,0.9026856807638037,0.87696343557061,0.9265220505889141,2017-10-01,2.106675599219515,MT_20201220,Mato Grosso,2020-12-27,2021-01-31,2021-02-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2020-12-27,26.51104973240763,160.39326928009538,2020-11-15,TRUE,2.332357142504386,2.052817363042252,2.6499628939855464,0.9027126706208335,0.8769974453217132,0.9265421702693563,2017-10-01,2.1054483449517103,MT_20201227,Mato Grosso,2021-01-03,2021-02-07,2021-02-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-01-03,26.314721052934644,194.09209822765754,2020-11-22,TRUE,2.3978727429646547,2.117955540679733,2.7147848861867563,0.9027380633092492,0.8770295434500506,0.9265610299234346,2017-10-01,2.1646509960459497,MT_20210103,Mato Grosso,2021-01-10,2021-02-14,2021-02-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-01-10,26.33237313357422,212.10095239725447,2020-11-29,TRUE,2.4374565990100114,2.149321483789112,2.7642187159379796,0.9027619174703165,0.8770598138829262,0.9265786555399904,2017-10-01,2.2004429930729543,MT_20210110,Mato Grosso,2021-01-17,2021-02-21,2021-03-07,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-01-17,25.938072425616017,226.37702444522853,2020-12-06,TRUE,2.456429879567769,2.1718385631074004,2.778313202340413,0.9027856195657,0.8770900209675386,0.9265960717868669,2017-10-01,2.217629570745286,MT_20210117,Mato Grosso,2021-01-24,2021-02-28,2021-03-14,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-01-24,25.584347191041584,219.64706459820982,2020-12-13,TRUE,2.430623167053916,2.154298717861739,2.7423907980983966,0.9028087279018084,0.8771196180820963,0.926612919105582,2017-10-01,2.1943878094566105,MT_20210124,Mato Grosso,2021-01-31,2021-03-07,2021-03-21,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-01-31,25.72613392810763,265.2174648189311,2020-12-20,TRUE,2.536593218017495,2.226732514852784,2.889572551159222,0.9028318393908292,0.8771493706554464,0.9266296191505929,2017-10-01,2.290117120809038,MT_20210131,Mato Grosso,2021-02-07,2021-03-14,2021-03-28,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-02-07,25.915432148963102,237.15689651194734,2020-12-27,TRUE,2.479569079336997,2.1885899342036113,2.8092347146069483,0.9028509580389643,0.877174234713964,0.9266431243624322,2017-10-01,2.2386813188032004,MT_20210207,Mato Grosso,2021-02-14,2021-03-21,2021-04-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-02-14,25.583289988862624,252.17143893433092,2021-01-03,TRUE,2.5025153159005367,2.2049511077133723,2.8402366312835508,0.9028708058189369,0.877200184793189,0.9266569719522731,2017-10-01,2.259448019841349,MT_20210214,Mato Grosso,2021-02-21,2021-03-28,2021-04-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-02-21,25.390652272017675,268.360941089068,2021-01-10,TRUE,2.532854289455931,2.2222034307710823,2.886932295568119,0.9028929918649566,0.8772289514259374,0.926672504494268,2017-10-01,2.2868963873648545,MT_20210221,Mato Grosso,2021-02-28,2021-04-04,2021-04-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-02-28,25.014945203892296,268.9917459535144,2021-01-17,TRUE,2.5221306048091656,2.2076399802048523,2.8814221724344664,0.9029120728920629,0.8772561233136797,0.9266868575102409,2017-10-01,2.277262172492756,MT_20210228,Mato Grosso,2021-03-07,2021-04-11,2021-04-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-03-07,25.009873959280945,253.47279995637032,2021-01-24,TRUE,2.4871175350980255,2.1852031156804146,2.8307453842641976,0.9029273345532587,0.8772809042879417,0.9266996882799854,2017-10-01,2.245686406686731,MT_20210307,Mato Grosso,2021-03-14,2021-04-18,2021-05-02,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-03-14,24.61421395514766,265.72361237580867,2021-01-31,TRUE,2.5018865227871663,2.1805708448253216,2.8705493278323093,0.9029416793366104,0.8773054724836002,0.9267123145410626,2017-10-01,2.259057618395077,MT_20210314,Mato Grosso,2021-03-21,2021-04-25,2021-05-09,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-03-21,25.005496050966737,281.0549610434305,2021-02-07,TRUE,2.549250222323047,2.2235549805911177,2.922651678388665,0.9029511732224936,0.8773287776505511,0.926724142217057,2017-10-01,2.3018484790842977,MT_20210321,Mato Grosso,2021-03-28,2021-05-02,2021-05-16,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-03-28,25.52833876238688,310.0676938782411,2021-02-14,TRUE,2.634002030462953,2.2793808834103957,3.0437943684525486,0.9029642608414397,0.8773527867121207,0.9267363750407924,2017-10-01,2.3784096964918313,MT_20210328,Mato Grosso,2021-04-04,2021-05-09,2021-05-23,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-04-04,25.896115678778482,263.5742657534609,2021-02-21,TRUE,2.5383749098130624,2.2271449975090607,2.893097301691179,0.9029765827122311,0.8773737303808132,0.9267467753660724,2017-10-01,2.292093101705467,MT_20210404,Mato Grosso,2021-04-11,2021-05-16,2021-05-30,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-04-11,25.960016396053746,232.7424942993277,2021-02-28,TRUE,2.47118383644348,2.1821891556250677,2.7984510590010223,0.9029895381283969,0.8773982697085009,0.9267593223922985,2017-10-01,2.231453151100458,MT_20210411,Mato Grosso,2021-04-18,2021-05-23,2021-06-06,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-04-18,25.5832680278611,208.9088029052037,2021-03-07,TRUE,2.4072996730768406,2.136096331021973,2.7129355693538955,0.9030051404448394,0.8774206077802541,0.926770538992174,2017-10-01,2.1738039793795685,MT_20210418,Mato Grosso,2021-04-25,2021-05-30,2021-06-13,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-04-25,25.111886730761437,170.89876772159695,2021-03-14,TRUE,2.3126451566398294,2.04843936391202,2.610927965334379,0.9030224050984588,0.8774434898267598,0.92678201909547,2017-10-01,2.088370391488201,MT_20210425,Mato Grosso,2021-05-02,2021-06-06,2021-06-20,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-05-02,24.53159881488073,109.58479021223626,2021-03-21,TRUE,2.1727410673326335,1.8882825422233356,2.500051576029135,0.903038580907802,0.8774654100765217,0.9267928302803954,2017-10-01,1.9620690101241645,MT_20210502,Mato Grosso,2021-05-09,2021-06-13,2021-06-27,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-05-09,24.32929929747014,108.58420732019349,2021-03-28,TRUE,2.1651795890902568,1.8730911961305483,2.502816020222389,0.9030528591558935,0.877485706956226,0.9268025632391413,2017-10-01,1.955271618513939,MT_20210509,Mato Grosso,2021-05-16,2021-06-20,2021-07-04,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-05-16,24.780530377311017,96.4513981082022,2021-04-04,TRUE,2.154157464173686,1.873768831537849,2.476503132270973,0.903068257784134,0.8775074735641732,0.9268130337671949,2017-10-01,1.9453512281640186,MT_20210516,Mato Grosso,2021-05-23,2021-06-27,2021-07-11,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-05-23,25.18846527407791,60.242899361489656,2021-04-11,TRUE,2.0962605164501005,1.8102516804615014,2.427457021726044,0.9030845924336548,0.8775305069905998,0.9268240940984538,2017-10-01,1.8931005741331017,MT_20210523,Mato Grosso,2021-05-30,2021-07-04,2021-07-18,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-05-30,25.491294538932912,44.16653690090558,2021-04-18,TRUE,2.074284479848846,1.7832811769912054,2.412774922349229,0.9030978257247735,0.877554601047992,0.9268356025529486,2017-10-01,1.8732818036861356,MT_20210530,Mato Grosso,2021-06-06,2021-07-11,2021-07-25,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-06-06,25.43346404952581,36.251099552371954,2021-04-25,TRUE,2.0580911767231624,1.7630627231715397,2.402489279613457,0.9031105779779697,0.8775794843159891,0.926847388005391,2017-10-01,1.858683912141815,MT_20210606,Mato Grosso,2021-06-13,2021-07-18,2021-08-01,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-06-13,25.116966013023664,16.23954437148221,2021-05-02,TRUE,2.0133206107620163,1.7056537136666179,2.3764846576070107,0.9031232797642728,0.8776042580303431,0.9268589147547974,2017-10-01,1.818276713208401,MT_20210613,Mato Grosso,2021-06-20,2021-07-25,2021-08-08,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-06-20,24.991770602802916,15.170421323915402,2021-05-09,TRUE,2.008171307719912,1.698253694794192,2.3746463873515804,0.9031348181868137,0.877627404918724,0.9268692880555668,2017-10-01,1.8136494288855989,MT_20210620,Mato Grosso,2021-06-27,2021-08-01,2021-08-15,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-06-27,23.321526397569784,15.007859336889794,2021-05-16,TRUE,1.9654134761220823,1.6037311024536687,2.4086644738711014,0.9031484414818941,0.8776529173734369,0.9268809164566159,2017-10-01,1.7750601178271705,MT_20210627,Mato Grosso,2021-07-04,2021-08-08,2021-08-22,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
MT,2021-10-17,28.32029926400388,32.841416191284175,2021-09-05,TRUE,2.1290339159288973,1.739854919790713,2.6052663148032957,0.9034325083129132,0.8780497832406835,0.9270801152639484,2017-10-01,1.9234384509509077,MT_20211017,Mato Grosso,2021-10-24,2021-11-28,2021-12-12,TRUE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,No major wave within 8 weeks
