state,year,observed_cases,S_pop_q025,S_pop_median,S_pop_q975,S_foiweighted_q025,S_foiweighted_median,S_foiweighted_q975,latent_infections_total_q025,latent_infections_total_median,latent_infections_total_q975,S_old_homogeneous_q025,S_old_homogeneous_median,S_old_homogeneous_q975,S_pop_minus_old_homogeneous_q025,S_pop_minus_old_homogeneous_median,S_pop_minus_old_homogeneous_q975,within_state_S_q10,within_state_S_q10_q025,within_state_S_q10_q975,within_state_S_q25,within_state_S_q25_q025,within_state_S_q25_q975,within_state_S_q50,within_state_S_q50_q025,within_state_S_q50_q975,within_state_S_q75,within_state_S_q75_q025,within_state_S_q75_q975,within_state_S_q90,within_state_S_q90_q025,within_state_S_q90_q975,within_state_S_weighted_sd,within_state_S_weighted_sd_q025,within_state_S_weighted_sd_q975,within_state_S_weighted_iqr,within_state_S_weighted_iqr_q025,within_state_S_weighted_iqr_q975,prop_population_S_lt_025,prop_population_S_lt_025_q025,prop_population_S_lt_025_q975,prop_population_S_lt_050,prop_population_S_lt_050_q025,prop_population_S_lt_050_q975,prop_population_S_lt_075,prop_population_S_lt_075_q025,prop_population_S_lt_075_q975,prop_population_S_ge_090,prop_population_S_ge_090_q025,prop_population_S_ge_090_q975,reconstruction_status,population_accounting_max_abs_error,annual_weight_mean_deviation
MS,2024,922,0.8889453187894315,0.9419029073552998,0.9792745757163281,0.8830000675146801,0.9350024175883064,0.9744055498997211,5266.149268800042,24002.92347665585,57728.7412870346,0.8840546822234565,0.9414406521623988,0.9784773591662435,-0.02812752352734875,-5.73899314798898e-4,0.04100713563005517,0.9179202812745277,0.8525051906658815,0.9688888086634977,0.9365960359504875,0.8769941378840231,0.9761505657855283,0.94722608514675,0.8936267865744334,0.9828793680541165,0.9553518312970906,0.9049650214688469,0.985218125803928,0.9611074765550323,0.9148694995522006,0.9866710159294978,0.01710847392800946,0.006120273067615769,0.0338656768032333,0.016117053844031393,0.006031728812022236,0.04016642289089372,0,0,0,0,0,0,0,0,0,0.9629591392633254,0.34134818992417204,1,ok,7.275957614183426e-11,6.661338147750939e-16
MS,2025,8609,0.8639947177935228,0.8975004922443361,0.9276093229059972,0.854310053959454,0.8880927055091302,0.9164709771952828,18400.527577578592,132746.47124530384,280230.1409554662,0.8530216891806931,0.9000496134551235,0.9287775328816426,-0.044935280678927825,-7.111957626709242e-4,0.05524124343416056,0.857070888746408,0.809711723769448,0.8938983406834917,0.8907319726333408,0.8454270185334993,0.9206259714863088,0.902698155349676,0.8631820667611589,0.9396839131946314,0.9208023785457906,0.8795134763704493,0.9492701238665492,0.9352139008311668,0.892318848013326,0.9561031854727262,0.030208066299682545,0.017262550910855066,0.041721115090881014,0.029850069758450837,0.014437793354520185,0.04943690915660032,0,0,0,0,0,0,0,0,0.015011075287496081,0.5695805615599725,0.0643426817160297,0.868969366399047,ok,7.275957614183426e-11,6.661338147750939e-16
MT,2015,9,0.9874610513147717,0.9954117759319542,0.9997314969991564,0.9851504639505468,0.994346466656002,0.9996754278527473,909.2989486595395,15538.25211703649,42463.78186073304,0.9876419932632383,0.9948931209674999,0.9997305016363158,-0.003502152576661463,-4.895747593453015e-5,0.002971370979573242,0.9917739575046814,0.9797004013044532,0.9995745832917594,0.9938026897750785,0.9844634432701855,0.9996557193636577,0.9960764059905991,0.9874119926942347,0.9997687394925514,0.997292668062103,0.9898458924431517,0.9998174683600392,0.9977538052628397,0.9919420511895312,0.9998416466111786,0.0021960861792758505,1.1666809242087925e-4,0.005042944520049256,0.003185559015463857,1.6174899638150275e-4,0.006982005369381887,0,0,0,0,0,0,0,0,0,1,1,1,ok,2.9103830456733704e-11,6.661338147750939e-16
MT,2016,93,0.9734663292642509,0.9888309209294939,0.9987620879417328,0.9698241903693756,0.9864398768023364,0.9985582342216262,1717.0265065968515,22055.051988442858,51495.08499912925,0.9743292539034709,0.9885188824519078,0.9989219273796517,-0.0080260541426095,-1.353704370463671e-4,0.0073756912438689,0.9809861951035963,0.9587745430572636,0.9981835825872782,0.985604719607958,0.9670799236847203,0.9985154468910942,0.9903731491520942,0.973683686112779,0.9989815318650176,0.9927212697911261,0.9788394866510068,0.9991998003235023,0.994094022117577,0.9829167205052158,0.9993846872099563,0.0049242344161917456,4.970437833184342e-4,0.010459046655574504,0.007151848679920414,6.124786319106901e-4,0.0162706804071741,0,0,0,0,0,0,0,0,0,1,0.9999938605051566,1,ok,4.3655745685100555e-11,6.661338147750939e-16
MT,2017,3872,0.9619385126806436,0.9790922735193182,0.9956099922661257,0.9572965367023352,0.9757406984129178,0.9951000786208171,5132.879445173234,27552.06135460588,64729.881091747695,0.9646718576018873,0.9788776142602159,0.9957766578581656,-0.012030760532847063,-2.7391720323433066e-4,0.011434749374242617,0.967856138325165,0.9427299581877533,0.9933109139496192,0.9742381528797219,0.9537678036477406,0.9946055906722975,0.9818906408015161,0.9631750776650667,0.9963795621464961,0.9866097009626238,0.9707564181509716,0.9974978316761727,0.989292147721923,0.9765136633245344,0.9980247188685931,0.00811022510336879,0.0014941290399957496,0.017041123702657483,0.011272386148646951,0.0019985182784630464,0.02458123890797506,0,0,0,0,0,0,0,0,0,1,0.9994514155088168,1,ok,5.820766091346741e-11,6.661338147750939e-16
MT,2018,12345,0.9495065338171729,0.9700890170728291,0.9876510675666077,0.9418466845103124,0.9642435978575754,0.9856775470093805,9958.327804483195,34412.47563132059,95675.97262356058,0.9512431897043636,0.9697853967825809,0.9873005091079043,-0.015163040264624394,-5.395539309220876e-4,0.016840159961333836,0.9506076726475872,0.9167948184547217,0.9802684925832932,0.9611102658668382,0.9380395890589229,0.9839165495716304,0.9733768940347021,0.9510538324453719,0.9887099206628975,0.9792725551977428,0.9600788941029667,0.9924810876347361,0.9835765469999855,0.9676734879591945,0.9943249653032662,0.011948293419438889,0.004853409714100669,0.02486318559952011,0.01715101762549326,0.006611181291011406,0.03548928266175493,0,0,0,0,0,0,0,0,0,0.999983226415003,0.9768633433033969,1,ok,4.3655745685100555e-11,6.661338147750939e-16
MT,2019,339,0.9399078668177174,0.9625497615368499,0.9856384885046279,0.9279859640656205,0.9573083885091804,0.9829590636027511,1946.494495632417,24158.109206832516,51372.78183868583,0.9401572201478998,0.9640654364725905,0.9869889098679812,-0.017340571957572146,-6.10457781977658e-4,0.022122162107631536,0.9413356315328227,0.8967024450500269,0.9765516686715909,0.9540089362161054,0.9241285531845258,0.9812656151219716,0.9681761648478318,0.9421798335731868,0.9865854993959389,0.9758313664429985,0.9526348385026435,0.9910686272535141,0.9802566317956086,0.9608520951760957,0.9933236152757468,0.014168851437364401,0.005466245342311495,0.029110552250525574,0.021129834057906527,0.007584083771408614,0.04174763972662297,0,0,0,0,0,0,0,0,0,0.9992660014693193,0.8906028001110575,1,ok,4.3655745685100555e-11,6.661338147750939e-16
MT,2020,188,0.9263004835503568,0.9576336016567419,0.9841600640716158,0.9178351207668989,0.9501362727863346,0.980765328849608,2435.64003669845,18881.39081426694,46153.896687158456,0.9304340882832354,0.9574089385808033,0.9859829318786564,-0.019898395249112157,-6.888683434937981e-4,0.024422133571000634,0.9329299188863139,0.8888420366454485,0.9748208502264326,0.9464857335891073,0.9131548712754374,0.9793835497304788,0.9630243297586663,0.9300086426573216,0.9853947636365576,0.9724146572769009,0.9425334521890589,0.9905311536861758,0.9774884815201751,0.9534861671904389,0.9926860625597664,0.01679094299343606,0.005745061560474961,0.03266574657049818,0.02451369231045364,0.008116776215631121,0.047425632103737805,0,0,0,0,0,0,0,0,4.236782049303543e-6,0.9968360185465426,0.8623811783879848,1,ok,7.275957614183426e-11,6.661338147750939e-16
MT,2021,100,0.9199949302339819,0.9494802039943613,0.9821202279988659,0.9083496522890038,0.9425086838105556,0.9792535124653563,1723.9625354918464,21138.19981418262,48869.01961849926,0.9184381964207202,0.9519465687694028,0.9844783629896302,-0.021863221339872105,-7.573745390451192e-4,0.02813201124484408,0.9225357731229172,0.8706507323117724,0.9727048631006803,0.9378766371495653,0.9021796105103399,0.9772277267532433,0.9586746061559852,0.9211738098535796,0.9833224918749374,0.9679779571809806,0.93455448500535,0.9895234044234418,0.9750079525423189,0.9469422044545469,0.9923280162578882,0.018675016889363644,0.006251232264819873,0.03597615227530479,0.027138369115354666,0.00836981702415689,0.05207020869915962,0,0,0,0,0,0,0,0,3.685841368501747e-5,0.9911415382732505,0.7680995448958046,1,ok,7.275957614183426e-11,6.661338147750939e-16
MT,2022,155,0.910053328307751,0.9443304362740306,0.9805957277005357,0.8957241814051966,0.9358800912437126,0.9779725877652014,1544.1439930493461,21688.746288791735,48928.69043456752,0.9077787046973314,0.9463674521867971,0.9833306087425794,-0.024356240537269806,-8.287330610939891e-4,0.03184529354026598,0.9145432298539505,0.863965126840921,0.9712184403437978,0.9293128477809246,0.8904250437520325,0.9758615124507987,0.9532358462113067,0.9112515612744669,0.9820921820276524,0.9640177046270325,0.9273173407465709,0.9892590427134383,0.9707537669321588,0.9397821748257661,0.992145166902276,0.020585816722639406,0.006493388138437501,0.03912760114907684,0.02965332234876905,0.008775759286747235,0.059578423682956995,0,0,0,0,0,0,0,0,3.532073216101219e-4,0.9850632797057794,0.6738056948844389,1,ok,8.731149137020111e-11,6.661338147750939e-16
MT,2023,289,0.9011727295701022,0.9390159111521763,0.9804051631815389,0.8852746929324027,0.9287004952483939,0.9768581265078448,2000.7421364710158,20174.635714205742,47325.486840025216,0.8999503724909342,0.9397786450213714,0.981087583772559,-0.02624680247070684,-8.517417079101919e-4,0.03514302177119012,0.9035867730721011,0.8522751696618422,0.9695194140974313,0.9239261008255149,0.8790551149009365,0.9746037729084278,0.9471482317514514,0.9024373131658545,0.9814551469393591,0.959672229864849,0.9210910861328718,0.9883150126572601,0.9667484489183651,0.9337383493190969,0.9917308845077004,0.022667785836509774,0.006917642907916251,0.04219122672924226,0.03258632896038144,0.009257969490256892,0.06187207452590351,0,0,0,0,0,0,0,0,0.0013550233199248042,0.937396906207647,0.5421996216562064,1,ok,1.0186340659856796e-10,6.661338147750939e-16
MT,2024,22298,0.891009289384421,0.9290548617625003,0.9620457293213016,0.8738017728979977,0.9181307244349672,0.9548974178424277,17345.991499125448,41888.58223780568,138002.76250249095,0.8888678625538988,0.9292670908673425,0.9614235227327047,-0.030940795055284978,-8.056474083316112e-4,0.04522965105537245,0.8878959692075221,0.826301759315414,0.9453368660840425,0.9114588621474193,0.86847363669827,0.9535185630466607,0.9368679670131036,0.8923209434124224,0.9675285687720967,0.9517873729742472,0.9129594843302793,0.9767769547455096,0.9600112646993443,0.9290725536107352,0.9821928061242903,0.02708077299671856,0.01184667378192259,0.05217538939740903,0.039858159532141946,0.014546599442255814,0.07132622077290274,0,0,0,0,0,0,0,0,0.0024475800384281387,0.8292548620315829,0.40374837869755575,0.9998631083075333,ok,8.731149137020111e-11,6.661338147750939e-16
MT,2025,45131,0.8798591088444694,0.9115781365209767,0.9424374520089696,0.8580373072996688,0.8933241995738476,0.928115599986161,20603.3991767508,48245.18782712217,233932.75843859697,0.8739499131007644,0.9114716194199199,0.935132623458282,-0.03787612379989236,-7.485318132712804e-4,0.055847774669351195,0.8604063554881737,0.7866487047959707,0.9072976886269324,0.8844881214770914,0.8535844413541913,0.9233377430045032,0.9207228556887774,0.8812747081539474,0.9531656378040648,0.9390634179968007,0.903359587180863,0.9688174238611355,0.951342207170929,0.9197809742802912,0.9754836565986191,0.03264369866845031,0.022912122330464527,0.061791551033160114,0.047754623575792354,0.03004346186205359,0.09243270489266535,0,0,0,0,0,0,4.264263595932016e-5,0,0.045474556444898104,0.6650076577228599,0.28102451341075263,0.946875080804214,ok,1.1641532182693481e-10,6.661338147750939e-16
PA,2015,7,0.9876498900202236,0.9942621464189354,0.9994843194693692,0.9855147092348894,0.9929277422247381,0.9993409254908818,4271.506570885123,47528.02911583377,102298.94827564587,0.9874641166265339,0.9946677516650388,0.9992658120365647,-0.0034798028668314497,7.01713671363291e-5,0.003690013081356725,0.9912944271658233,0.9822919810501757,0.9989786462629677,0.9932686501848825,0.9858772279042294,0.9993866797403976,0.9948202863329989,0.9883137483220472,0.9995120612594264,0.9959923265286363,0.9901319819262027,0.9996179754867531,0.9967404511956282,0.9915662870785287,0.9996769774336483,0.0021506264212089866,2.3317817593440708e-4,0.005585884754774763,0.002396030039246877,2.443544675777676e-4,0.005022130949430454,0,0,0,0,0,0,0,0,0,1,1,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PA,2016,1657,0.9680800143351886,0.9835701554776772,0.9952697863638017,0.9652439746487749,0.9808814261530354,0.9944464329249743,30434.22867556847,82535.17316218367,195077.826665547,0.9700295277727016,0.9824565062350099,0.9938238920614926,-0.009264211164146833,3.4542175820218013e-4,0.00900530501127999,0.9763670875803836,0.9554387617468867,0.9928657015436855,0.9812023505395292,0.9632734101056353,0.9945502655171412,0.9849501726930481,0.9686851028043186,0.9957774549966394,0.9878437980827016,0.9741817950844409,0.9967514986947401,0.9900244229148915,0.9788494827944622,0.9974101435835986,0.006124908856846461,0.001889370879863888,0.013094977112362786,0.0067363570113592175,0.002218821508987767,0.013677502269899795,0,0,0,0,0,0,0,0,0,1,0.9970342363291287,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PA,2017,7325,0.9362502376409996,0.965958836955309,0.9792277833944343,0.925946461279235,0.9608713066766572,0.9763767132329336,45220.061234074805,137042.80118128442,400776.57581102324,0.9378847107192901,0.9639478546205651,0.9805069377107518,-0.015157024821197344,0.0013338389920923288,0.018807401145158505,0.9506495266215456,0.9058331341038686,0.9706390386156808,0.9609128344092255,0.9252546908570545,0.9752623099213961,0.9689226384049423,0.9399262560963744,0.9807249900790159,0.9746881454454268,0.9530754468320854,0.9855816326557367,0.9793712976472728,0.9586869889053875,0.9889020784507017,0.013370754947591858,0.006110940865788625,0.02629839542968191,0.014938669505916657,0.007979415723773123,0.02850270673957644,0,0,0,0,0,0,0,0,5.380980197139105e-4,0.9974495468188693,0.924340064448452,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PA,2018,6851,0.9056210316691866,0.9484111579547921,0.9682267679655597,0.8906906002902126,0.9414365102718394,0.9634065610909954,27769.512777693104,120679.03145561766,412158.84319870325,0.8971177188690823,0.945804457024739,0.969795073947216,-0.02205341854569102,0.0023497833429849124,0.030187172766529824,0.9240256809143772,0.8524886104513257,0.9537079078659192,0.940132043502496,0.8886279278616871,0.9625295594545171,0.9521542479806213,0.9088102530438202,0.9715255619533144,0.9622184508690467,0.9263628678259316,0.9795949174012126,0.9688907232710842,0.9367401043230423,0.9840169939932368,0.019557946408907272,0.010704400648107402,0.040438454354383674,0.02109880695915728,0.01159383865148601,0.04517520680076395,0,0,0,0,0,0,0,0,0.00614337187975221,0.9762394924084337,0.6227283907390739,0.9999876709707596,ok,1.1641532182693481e-10,6.661338147750939e-16
PA,2019,2069,0.8974164720064113,0.9386333205194464,0.9586113550920717,0.8801894396418231,0.9283557241325697,0.9520607847052539,24011.98628904169,85406.80452976158,186167.5541093319,0.8937101435693942,0.9337811237564415,0.9627588710342607,-0.025538192458700117,0.0026969545573404252,0.03611112189253652,0.9096792218472896,0.848531044281583,0.9415767511893918,0.9259061275557938,0.8789133679081077,0.9542618536129037,0.9443001582344099,0.9022857253944512,0.9614332288773224,0.9548386645383662,0.9218315429462353,0.9720115826353986,0.9622795298221496,0.9310626750476074,0.979617293024978,0.02316492899646705,0.013019040541780127,0.04236197312544165,0.02585353222658998,0.014734455047702913,0.04721908684702258,0,0,0,0,0,0,7.960788245990647e-6,0,0.007656796556830414,0.9377657444523169,0.5202589244045948,0.9959890162586351,ok,1.7462298274040222e-10,6.661338147750939e-16
PA,2020,154,0.8963745697909209,0.9319672047932437,0.9525038220578153,0.8768829417646039,0.9203187770070376,0.9433354303693258,6256.634680479579,47367.55839447016,107963.68537466746,0.8878259774969641,0.9272249658459404,0.9564995083959585,-0.025651152333314026,0.0031329373663233073,0.0385552323947337,0.8999286869784986,0.8407196096332648,0.9335725741116917,0.9188420458530098,0.8780587734913324,0.9473274803415717,0.936420901426517,0.9012582963414515,0.9561934642305988,0.9496429151186251,0.9200703177113418,0.9663346660650431,0.9587250868711445,0.9294751728443771,0.9772164588371185,0.025210613962126552,0.01470145885092379,0.043407617549066455,0.027908527926171045,0.01715803343652852,0.04973450287137547,0,0,0,0,0,0,1.3136558608368255e-4,0,0.008073047803154685,0.8981272373886726,0.5101978804093537,0.9903214503484521,ok,1.7462298274040222e-10,6.661338147750939e-16
PA,2021,116,0.893808896711195,0.9262811193403375,0.9472916486728928,0.8721106634436736,0.9137256065386605,0.9381558609834882,6894.161007656541,51905.04694888402,118971.65216177164,0.8818246498832427,0.9237979523168616,0.9516145052950413,-0.028289852511089245,0.0035532625489306247,0.04211123252334941,0.8898779571266794,0.8379601230460568,0.9240609241622586,0.9121166097520523,0.8758875088326112,0.9386036944215417,0.9312038425778004,0.8959378086713281,0.9517533188492384,0.9449582234430086,0.9178456259938601,0.963535970064263,0.9547380291947289,0.9290267464168225,0.9733615576542596,0.02736387495195003,0.016500082924700225,0.04454113558514412,0.030075477383854354,0.019827910024954525,0.05137285984643831,0,0,0,0,0,0,2.8048496800928694e-4,0,0.008761389333130512,0.8503912430708336,0.45366687070345046,0.9771947933838252,ok,1.7462298274040222e-10,6.661338147750939e-16
PA,2022,87,0.8854719522150152,0.9204405000658757,0.9444167575868243,0.8702283849925583,0.9060639103827914,0.9328641248403373,6864.550064047546,53291.989703924686,128382.48700361831,0.8778341443396491,0.9191292274085177,0.9429817070513071,-0.03231331964863329,0.0038242198960363183,0.044693243756624715,0.8839277158178251,0.8296319441745441,0.915587332625128,0.9059372570455766,0.8693529870053858,0.9342360792388729,0.9255608718244415,0.887839808367416,0.9484469952474188,0.940812289494876,0.908769672044426,0.9613018058729002,0.9510962655772015,0.9227037696442746,0.972026615358953,0.02873378308586123,0.018247210085227693,0.04732290134313125,0.03215541594507576,0.020916252813604604,0.05276424293042048,0,0,0,0,0,0,4.964510010332994e-4,0,0.012665757887070674,0.8014036676081578,0.3392723291213512,0.9692204323533637,ok,1.7462298274040222e-10,6.661338147750939e-16
PA,2023,205,0.8776178023304538,0.9143764442045196,0.9410458860304678,0.8647376728451046,0.8985886192286523,0.9305663171394536,10370.478600962062,57976.713741633925,143239.9031089893,0.8745196754729134,0.9125164126403597,0.9356079201192578,-0.03611181874043996,0.0040987335008762504,0.047249224326403584,0.8747627806418057,0.8278376139643338,0.9117453813305813,0.9001548288233441,0.8622885758756252,0.929740162248031,0.9202570553210767,0.8820243811819304,0.9469121873490391,0.935872214852963,0.9015647620812689,0.960490192349615,0.9477416547993454,0.9166763481376576,0.970125469016665,0.030584127769384052,0.019323029203670163,0.04881552675294176,0.03496802069396465,0.022565254865965084,0.05434980784129337,0,0,0,0,0,0,9.065489210325902e-4,0,0.01676017622076723,0.7502930081600999,0.2604955317973977,0.9513897689514061,ok,2.3283064365386963e-10,6.661338147750939e-16
PA,2024,379,0.8747017701072841,0.906978824499141,0.9371020168866934,0.8596371798244684,0.8917604365785771,0.9251436813869782,12980.164647054435,64690.510683263274,171677.92977868032,0.8666141949340358,0.904910208102804,0.9275791989012092,-0.03954443088429682,0.004399281308104741,0.049216498019166256,0.8653915845273963,0.8220977774188993,0.9061162228889236,0.8923118542191579,0.8573161711755702,0.9207328029524964,0.9134183445918012,0.8791568467765987,0.9423705118371191,0.9312530501141671,0.8985486370431841,0.9572518734814853,0.9428045384205307,0.9138670198371941,0.9677766818902895,0.03228148261264565,0.0201755451687652,0.05242582189405265,0.0376148497243472,0.02440930188555922,0.05774450674300878,0,0,0,0,0,3.44072666386394e-5,0.0018508792860223995,0,0.02271362593663415,0.6724336178368745,0.243215516608369,0.9298945627250694,ok,2.3283064365386963e-10,6.661338147750939e-16
PA,2025,368,0.8681970934016229,0.9005988636943647,0.9330781309799705,0.8545415686691329,0.8859533966043828,0.9215304424164308,9024.981041499806,58297.22812508343,134795.62985790105,0.859160370178105,0.8982957755777601,0.9231384570003076,-0.042811350565642614,0.004727163490368447,0.052965607328134004,0.8559549951997825,0.8094122456221624,0.8998209589860687,0.8849309702749579,0.8485986096600272,0.9169215460414382,0.9074093887671573,0.87207053418699,0.9386438511296262,0.9265826445703961,0.8931203681941671,0.9546592293697106,0.938535398540279,0.9092171572059293,0.965694938891061,0.03436504480499825,0.02095465155669098,0.05722453292491833,0.03993439179616404,0.025440273451170253,0.058750869841619105,0,0,0,0,0,1.0862408914713491e-4,0.0037911937680539026,0,0.031097497081912222,0.6016833117242919,0.17975654123582735,0.9057020655510309,ok,2.3283064365386963e-10,6.661338147750939e-16
PB,2015,19,0.9846352830842607,0.9944324611690143,0.9991507664629637,0.9818497189649957,0.9935575537788924,0.9990034659818052,3391.4126043786177,22233.956318622644,61358.969397985325,0.9852137009129966,0.994209494412608,0.9992158422784427,-0.0034560882335785137,9.487810777919492e-5,0.002905468591991649,0.9917821648711302,0.9770383526574002,0.9988137349301489,0.9931273922062572,0.9800074858017673,0.9989795614708417,0.9947372538629666,0.9857610320061885,0.9992416500072412,0.9957791617621785,0.9891480269049373,0.9994550487850662,0.9965782624836872,0.9905486563835613,0.9995577502175426,0.0018481418826544077,3.1394095175014025e-4,0.006218676069378681,0.0024308455080963576,4.214618194349929e-4,0.0101425791747954,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
PB,2016,7781,0.9627752243905184,0.9777336327535004,0.9884338792523206,0.9588902548271606,0.9754511291274385,0.9872329983714923,25195.51215324527,57795.05539950116,120936.78510538704,0.9622329690123642,0.9784955349248902,0.9876372224159335,-0.008541155969434187,7.081724748465024e-4,0.007880450625351705,0.9696885990642574,0.9465686613331334,0.9837616981656365,0.9730924577434725,0.9519692884321715,0.9856342400334697,0.979516168115909,0.9647780671340058,0.9892951594994932,0.983946283689211,0.9721661109603215,0.991575267175115,0.9863961754958059,0.9767381150456771,0.9934706893236613,0.0074168760963779085,0.0035823622405559774,0.014758994147177315,0.009709119427381396,0.004302018797530911,0.02540049967446696,0,0,0,0,0,0,0,0,0,1,0.9993570165679397,1,ok,5.820766091346741e-11,6.661338147750939e-16
PB,2017,1363,0.953362263331889,0.9695866770444097,0.9821162675273714,0.9484359621167499,0.9655832724008113,0.9799703021660302,7656.842295512242,34923.38970360409,67547.51261846912,0.9528216584557536,0.9688135365400798,0.9807729283814368,-0.011118259569823593,0.001031704153606261,0.011279927618150512,0.9575341426605406,0.9335691980366554,0.975274708727405,0.9619835639198765,0.9395611103048697,0.9789490283706498,0.9706775861755854,0.9552637293485273,0.9829378992166227,0.9783591094123821,0.9663933829533033,0.9871806427107285,0.9813515428541494,0.9711606468671128,0.9896965215061757,0.010083316089044619,0.005971459690024548,0.018261701828170333,0.014157301510768272,0.006201486517621774,0.030482323059688076,0,0,0,0,0,0,0,0,0,1,0.9846588657718558,1,ok,8.731149137020111e-11,6.661338147750939e-16
PB,2018,618,0.9417940134530921,0.960842149559558,0.977474402688024,0.9347369029805874,0.9561649046770453,0.9747199189867983,8008.7698739475145,35412.94842090264,65040.0756533712,0.941785225902074,0.9615509897357244,0.9768723918895308,-0.014943720308841908,0.0012342795902646753,0.014182685195081493,0.9460538862765666,0.914113240295531,0.9673379623743694,0.9528322702032922,0.9254526178244085,0.9721167386542473,0.9621077455499056,0.9457249964762395,0.9778360965287642,0.9719241304218385,0.957509827919258,0.9843083515141471,0.9759511546884863,0.963043460540159,0.9875698243416711,0.0128304622673285,0.007422286276002403,0.02113412778048429,0.01839595422189083,0.007897558291838646,0.03759767810352736,0,0,0,0,0,0,0,0,0,1,0.9652184101889403,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PB,2019,1079,0.934690034736317,0.9527724632964125,0.9730606550563565,0.9253609633410066,0.9468842883902886,0.9687592854755407,6254.438123222357,32765.70356335961,75050.5248749201,0.9274656694259769,0.9538152551195624,0.9718018516273057,-0.01775625659254016,0.001620776372986299,0.018103086186722663,0.9352636821845546,0.9019423980115384,0.9590280023754664,0.9433140981762425,0.9149373745188623,0.9667343792033167,0.9547137164745562,0.9361327157830723,0.9751090005381172,0.96632841796919,0.9481131402958634,0.9815119399539218,0.9710624907206677,0.9552195573782443,0.9851028441570087,0.015512768381062893,0.008599220857782256,0.025939301962929293,0.022041819166514764,0.009698618332344222,0.04248279807659634,0,0,0,0,0,0,0,0,0,0.9983551003561538,0.8958269900513662,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PB,2020,1297,0.9244744516805093,0.9443783689299362,0.9700694885708552,0.9136944480127587,0.9382235225474459,0.9648110276231374,6638.002890930248,34977.980093952065,72634.6756783642,0.9186067892391402,0.9450042270496,0.9679461557694327,-0.0213701548761883,0.00210251315104093,0.02065900006490294,0.9223475580211368,0.886776027689262,0.9548837998687155,0.9319113844655008,0.899948479649274,0.9628681076332102,0.9473689984462861,0.9256881723619881,0.9732267937816576,0.9583823061899911,0.9390752510687961,0.979911801266216,0.9653947559777916,0.9479830760748849,0.9831779139002745,0.017783498263478907,0.009308590970944986,0.029728296044926515,0.025408166644061203,0.011085753758907066,0.049760630673252135,0,0,0,0,0,0,0,0,0,0.9837264570762172,0.7436750325556105,1,ok,1.1641532182693481e-10,6.661338147750939e-16
PB,2021,9266,0.9023261368977749,0.9283751208091041,0.9535585046130756,0.8908470525810883,0.9217142726030445,0.9482182762244054,32731.847013679213,56146.1825778581,151837.08945644126,0.899542261723382,0.9292245113068065,0.9522677524536703,-0.02604348730094133,0.0026959277937890214,0.024961833865257504,0.9038676280918958,0.8590403432433967,0.9322563437619314,0.9140520316708034,0.875115320502876,0.943243481752329,0.9334985934786426,0.9076091402803416,0.9558791699049881,0.9490644197008167,0.930093616175979,0.9680664461619384,0.9550330065157524,0.9394730564070719,0.9758020360244943,0.02348821738700335,0.013007398058269646,0.03959803600434325,0.03146508646963997,0.01566061717398006,0.06753354569216288,0,0,0,0,0,0,0,0,9.971552234952945e-4,0.9195770423456342,0.5878094738773488,0.9998649901240299,ok,1.4551915228366852e-10,6.661338147750939e-16
PB,2022,16839,0.884601564905722,0.9097956571430639,0.9331095092833039,0.8649555086608858,0.8996247369367856,0.9282255394231378,30214.71257532596,65619.60874955649,199153.12008040975,0.8781757563370702,0.909289961442773,0.9347499518290867,-0.029477726422655517,0.003308710204672216,0.02956113459729156,0.8766456351043403,0.8225130200652511,0.908420901897824,0.8939802992601298,0.8470153830889184,0.9234773113336643,0.9151017544324508,0.8816793136040862,0.9369838661719385,0.9328090719537894,0.9120144611268802,0.9537955727128926,0.9432081925058033,0.9293590159209657,0.961153830850756,0.029840353331872016,0.01774487608305832,0.04993656921845309,0.03964512237364759,0.018439439157521782,0.08538730116611294,0,0,0,0,0,0,0,0,0.012075146519193137,0.6707185477478487,0.3583956841569022,0.9601832023125617,ok,1.4551915228366852e-10,6.661338147750939e-16
PB,2023,1283,0.8788737197310332,0.9024261993658111,0.9288377436706832,0.8604726564294506,0.8929019346041756,0.920734745683143,8587.813326424888,34334.669976730744,62045.31346199451,0.8714184670493886,0.9016749573538735,0.9283032046491021,-0.031936427694223606,0.0036472804404217296,0.03179556102451544,0.8678424299748697,0.8127795270209723,0.89898779650823,0.8851009626056133,0.8381166957561915,0.9148871273920224,0.9086270132038647,0.8756032854044653,0.9311892323051496,0.9270067059729141,0.9078751591678318,0.9502183782165088,0.9388854843255365,0.9221547269364847,0.9593962410341343,0.031984652873457586,0.018742234311788952,0.05344010913471657,0.04294588662272408,0.020089454795201835,0.09020331463027909,0,0,0,0,0,0,0,0,0.015793293288535504,0.5838033447839784,0.334961631042832,0.8967353031007884,ok,1.4551915228366852e-10,6.661338147750939e-16
