state,ensemble_id,foi_pwmean_grid,foi_equiv_grid,foi_pwmean_existing,foi_equiv_existing,pwmean_difference,equivalent_difference,pwmean_abs_difference,equivalent_abs_difference,max_temporal_weight_mean_deviation,aggregation_status
MT,86,0.00757130416667261,0.007563166086209431,0.00757130416667262,0.00756316608620944,-1.0408340855860843e-17,-9.540979117872439e-18,1.0408340855860843e-17,9.540979117872439e-18,6.661338147750939e-16,NA
MT,87,0.013463574152375169,0.013457713082029628,0.01346357415237516,0.01345771308202953,8.673617379884035e-18,9.71445146547012e-17,8.673617379884035e-18,9.71445146547012e-17,6.661338147750939e-16,NA
MT,88,0.00961428856557422,0.009604734697388935,0.0096142885655743,0.00960473469738891,-7.979727989493313e-17,2.42861286636753e-17,7.979727989493313e-17,2.42861286636753e-17,6.661338147750939e-16,NA
MT,89,0.00923715504180736,0.009226969868712591,0.00923715504180732,0.00922696986871263,3.9898639947466563e-17,-3.8163916471489756e-17,3.9898639947466563e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
MT,90,0.00827515583222502,0.008269148104393253,0.00827515583222503,0.00826914810439325,-8.673617379884035e-18,3.469446951953614e-18,8.673617379884035e-18,3.469446951953614e-18,6.661338147750939e-16,NA
MT,91,0.010341002799766394,0.010321819938424221,0.01034100279976642,0.01032181993842423,-2.6020852139652106e-17,-8.673617379884035e-18,2.6020852139652106e-17,8.673617379884035e-18,6.661338147750939e-16,NA
MT,92,0.010155466403552967,0.010153697829198192,0.01015546640355289,0.01015369782919818,7.806255641895632e-17,1.214306433183765e-17,7.806255641895632e-17,1.214306433183765e-17,6.661338147750939e-16,NA
MT,93,0.008965331467666137,0.0089499200058282425,0.0089653314676662,0.00894992000582817,-6.245004513516506e-17,7.28583859910259e-17,6.245004513516506e-17,7.28583859910259e-17,6.661338147750939e-16,NA
MT,94,0.0065597232205496635,0.006552240359303448,0.00655972322054965,0.00655224035930347,1.3877787807814457e-17,-2.168404344971009e-17,1.3877787807814457e-17,2.168404344971009e-17,6.661338147750939e-16,NA
MT,95,0.007936310434967736,0.007931989105103468,0.00793631043496773,0.00793198910510342,5.204170427930421e-18,4.85722573273506e-17,5.204170427930421e-18,4.85722573273506e-17,6.661338147750939e-16,NA
MT,96,0.010034478854312539,0.010029604694842249,0.01003447885431253,0.01002960469484221,8.673617379884035e-18,3.8163916471489756e-17,8.673617379884035e-18,3.8163916471489756e-17,6.661338147750939e-16,NA
MT,97,0.010067880286081668,0.01006175199239739,0.01006788028608163,0.01006175199239734,3.8163916471489756e-17,5.0306980803327406e-17,3.8163916471489756e-17,5.0306980803327406e-17,6.661338147750939e-16,NA
MT,98,0.006985484977839632,0.00698122100031153,0.00698548497783962,0.00698122100031157,1.214306433183765e-17,-4.0766001685454967e-17,1.214306433183765e-17,4.0766001685454967e-17,6.661338147750939e-16,NA
MT,99,0.00950704818053629,0.009502644455507497,0.00950704818053625,0.00950264445550742,3.9898639947466563e-17,7.806255641895632e-17,3.9898639947466563e-17,7.806255641895632e-17,6.661338147750939e-16,NA
MT,100,0.008264553842446508,0.008261334034407559,0.00826455384244645,0.00826133403440751,5.724587470723463e-17,4.85722573273506e-17,5.724587470723463e-17,4.85722573273506e-17,6.661338147750939e-16,NA
PA,1,0.00872662961736184,0.008719733356058959,0.00872662961736191,0.00871973335605911,-6.938893903907228e-17,-1.5092094240998222e-16,6.938893903907228e-17,1.5092094240998222e-16,6.661338147750939e-16,NA
PA,2,0.010224504672748708,0.010213898869932785,0.01022450467274867,0.01021389886993272,3.8163916471489756e-17,6.418476861114186e-17,3.8163916471489756e-17,6.418476861114186e-17,6.661338147750939e-16,NA
PA,3,0.011190030253867925,0.011180223656904685,0.01119003025386792,0.01118022365690467,5.204170427930421e-18,1.3877787807814457e-17,5.204170427930421e-18,1.3877787807814457e-17,6.661338147750939e-16,NA
PA,4,0.010528533700832704,0.010524050717676814,0.01052853370083264,0.01052405071767676,6.418476861114186e-17,5.377642775528102e-17,6.418476861114186e-17,5.377642775528102e-17,6.661338147750939e-16,NA
PA,5,0.010392226020120294,0.010359414534641839,0.01039222602012022,0.01035941453464191,7.28583859910259e-17,-7.112366251504909e-17,7.28583859910259e-17,7.112366251504909e-17,6.661338147750939e-16,NA
PA,6,0.013192868437912963,0.013184678067084288,0.01319286843791292,0.0131846780670845,4.336808689942018e-17,-2.1163626406917047e-16,4.336808689942018e-17,2.1163626406917047e-16,6.661338147750939e-16,NA
PA,7,0.009985645436910318,0.00997709071024456,0.00998564543691028,0.00997709071024455,3.8163916471489756e-17,1.0408340855860843e-17,3.8163916471489756e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
PA,8,0.009493767897137241,0.009480290235733064,0.00949376789713722,0.00948029023573298,2.0816681711721685e-17,8.326672684688674e-17,2.0816681711721685e-17,8.326672684688674e-17,6.661338147750939e-16,NA
PA,9,0.009375724942257814,0.0093694525998944,0.00937572494225783,0.00936945259989438,-1.5612511283791264e-17,2.0816681711721685e-17,1.5612511283791264e-17,2.0816681711721685e-17,6.661338147750939e-16,NA
PA,10,0.01132945958876519,0.011320934116878094,0.01132945958876525,0.01132093411687812,-6.071532165918825e-17,-2.6020852139652106e-17,6.071532165918825e-17,2.6020852139652106e-17,6.661338147750939e-16,NA
PA,11,0.011696775876630615,0.011677146840215702,0.01169677587663065,0.01167714684021571,-3.469446951953614e-17,-8.673617379884035e-18,3.469446951953614e-17,8.673617379884035e-18,6.661338147750939e-16,NA
PA,12,0.013728699006657533,0.013712579469221439,0.01372869900665758,0.01371257946922151,-4.683753385137379e-17,-7.112366251504909e-17,4.683753385137379e-17,7.112366251504909e-17,6.661338147750939e-16,NA
PA,13,0.011289518303837264,0.011276543605929881,0.01128951830383723,0.01127654360592988,3.469446951953614e-17,1.734723475976807e-18,3.469446951953614e-17,1.734723475976807e-18,6.661338147750939e-16,NA
PA,14,0.014160892743539436,0.014150643744720266,0.01416089274353951,0.01415064374472027,-7.45931094670027e-17,-5.204170427930421e-18,7.45931094670027e-17,5.204170427930421e-18,6.661338147750939e-16,NA
PA,15,0.010292946124563466,0.01028593600982072,0.01029294612456354,0.01028593600982077,-7.45931094670027e-17,-5.0306980803327406e-17,7.45931094670027e-17,5.0306980803327406e-17,6.661338147750939e-16,NA
PA,16,0.011144412528213764,0.01113828016888045,0.01114441252821376,0.01113828016888047,3.469446951953614e-18,-2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
PA,17,0.012756797427285726,0.012748073003904318,0.01275679742728569,0.01274807300390438,3.642919299551295e-17,-6.245004513516506e-17,3.642919299551295e-17,6.245004513516506e-17,6.661338147750939e-16,NA
PA,18,0.012837333784080356,0.012826978729274623,0.01283733378408029,0.0128269787292747,6.591949208711867e-17,-7.806255641895632e-17,6.591949208711867e-17,7.806255641895632e-17,6.661338147750939e-16,NA
PA,19,0.011500832224874186,0.01149282390668433,0.0115008322248743,0.01149282390668425,-1.1449174941446927e-16,7.979727989493313e-17,1.1449174941446927e-16,7.979727989493313e-17,6.661338147750939e-16,NA
PA,20,0.00939017603646716,0.009384194029161989,0.0093901760364671,0.00938419402916185,5.898059818321144e-17,1.3877787807814457e-16,5.898059818321144e-17,1.3877787807814457e-16,6.661338147750939e-16,NA
PA,21,0.013725596580823474,0.013705353575635085,0.0137255965808235,0.01370535357563506,-2.6020852139652106e-17,2.42861286636753e-17,2.6020852139652106e-17,2.42861286636753e-17,6.661338147750939e-16,NA
PA,22,0.010800511986457106,0.010797793835192747,0.01080051198645708,0.01079779383519278,2.6020852139652106e-17,-3.2959746043559335e-17,2.6020852139652106e-17,3.2959746043559335e-17,6.661338147750939e-16,NA
PA,23,0.008417280985533236,0.00841190644381921,0.00841728098553319,0.00841190644381924,4.5102810375396984e-17,-2.949029909160572e-17,4.5102810375396984e-17,2.949029909160572e-17,6.661338147750939e-16,NA
PA,24,0.010288330184286543,0.010283727200332453,0.01028833018428659,0.01028372720033235,-4.683753385137379e-17,1.0234868508263162e-16,4.683753385137379e-17,1.0234868508263162e-16,6.661338147750939e-16,NA
PA,25,0.012111860837651088,0.01210362931967333,0.01211186083765114,0.01210362931967331,-5.204170427930421e-17,2.0816681711721685e-17,5.204170427930421e-17,2.0816681711721685e-17,6.661338147750939e-16,NA
PA,26,0.0074467063531613135,0.0074438254445623325,0.00744670635316126,0.00744382544456229,5.377642775528102e-17,4.2500725161431774e-17,5.377642775528102e-17,4.2500725161431774e-17,6.661338147750939e-16,NA
PA,27,0.011116868661649576,0.011093690110763771,0.01111686866164951,0.01109369011076382,6.591949208711867e-17,-4.85722573273506e-17,6.591949208711867e-17,4.85722573273506e-17,6.661338147750939e-16,NA
PA,28,0.012916034060449846,0.012906634218422043,0.0129160340604499,0.01290663421842205,-5.377642775528102e-17,-6.938893903907228e-18,5.377642775528102e-17,6.938893903907228e-18,6.661338147750939e-16,NA
PA,29,0.010375434770306136,0.010357259628259325,0.0103754347703062,0.01035725962825935,-6.418476861114186e-17,-2.42861286636753e-17,6.418476861114186e-17,2.42861286636753e-17,6.661338147750939e-16,NA
PA,30,0.012878480496767937,0.012865427772376304,0.01287848049676802,0.01286542777237638,-8.326672684688674e-17,-7.632783294297951e-17,8.326672684688674e-17,7.632783294297951e-17,6.661338147750939e-16,NA
PA,31,0.009662064040495346,0.009656246215386176,0.00966206404049538,0.00965624621538636,-3.2959746043559335e-17,-1.8388068845354155e-16,3.2959746043559335e-17,1.8388068845354155e-16,6.661338147750939e-16,NA
PA,32,0.010896441465652919,0.010888163854078939,0.01089644146565286,0.01088816385407888,5.898059818321144e-17,5.898059818321144e-17,5.898059818321144e-17,5.898059818321144e-17,6.661338147750939e-16,NA
PA,33,0.014695492085654268,0.01468856422477585,0.01469549208565431,0.01468856422477575,-4.163336342344337e-17,1.0061396160665481e-16,4.163336342344337e-17,1.0061396160665481e-16,6.661338147750939e-16,NA
PA,34,0.010292772014514942,0.010270205397956065,0.01029277201451484,0.01027020539795623,1.0234868508263162e-16,-1.6479873021779667e-16,1.0234868508263162e-16,1.6479873021779667e-16,6.661338147750939e-16,NA
PA,35,0.0114843081656986,0.01145980815927138,0.01148430816569865,0.01145980815927157,-5.0306980803327406e-17,-1.9081958235744878e-16,5.0306980803327406e-17,1.9081958235744878e-16,6.661338147750939e-16,NA
PA,36,0.012238161944065207,0.012228270297478272,0.01223816194406511,0.01222827029747826,9.71445146547012e-17,1.214306433183765e-17,9.71445146547012e-17,1.214306433183765e-17,6.661338147750939e-16,NA
PA,37,0.012264722143741857,0.01225688969138875,0.01226472214374193,0.01225688969138882,-7.28583859910259e-17,-6.938893903907228e-17,7.28583859910259e-17,6.938893903907228e-17,6.661338147750939e-16,NA
PA,38,0.01039557209786412,0.010384399212085196,0.01039557209786402,0.01038439921208519,1.0061396160665481e-16,5.204170427930421e-18,1.0061396160665481e-16,5.204170427930421e-18,6.661338147750939e-16,NA
PA,39,0.010167689950024508,0.0101589446702859,0.01016768995002455,0.01015894467028605,-4.163336342344337e-17,-1.5092094240998222e-16,4.163336342344337e-17,1.5092094240998222e-16,6.661338147750939e-16,NA
PA,40,0.012380557391322409,0.012376206410872472,0.01238055739132243,0.01237620641087263,-2.0816681711721685e-17,-1.5785983631388945e-16,2.0816681711721685e-17,1.5785983631388945e-16,6.661338147750939e-16,NA
PA,41,0.010604078264627271,0.01059561545842259,0.01060407826462714,0.01059561545842252,1.3010426069826053e-16,7.112366251504909e-17,1.3010426069826053e-16,7.112366251504909e-17,6.661338147750939e-16,NA
PA,42,0.009144923718426706,0.009135425593874107,0.00914492371842664,0.00913542559387411,6.591949208711867e-17,-3.469446951953614e-18,6.591949208711867e-17,3.469446951953614e-18,6.661338147750939e-16,NA
PA,43,0.00894611376613025,0.008938688795006285,0.00894611376613018,0.00893868879500622,6.938893903907228e-17,6.418476861114186e-17,6.938893903907228e-17,6.418476861114186e-17,6.661338147750939e-16,NA
PA,44,0.013063124148172844,0.013054119154258732,0.01306312414817292,0.01305411915425866,-7.632783294297951e-17,7.112366251504909e-17,7.632783294297951e-17,7.112366251504909e-17,6.661338147750939e-16,NA
PA,45,0.006990412306555786,0.006985363923724574,0.00699041230655581,0.00698536392372458,-2.42861286636753e-17,-6.071532165918825e-18,2.42861286636753e-17,6.071532165918825e-18,6.661338147750939e-16,NA
PA,46,0.010273779209528018,0.010260968715083817,0.01027377920952794,0.01026096871508374,7.806255641895632e-17,7.806255641895632e-17,7.806255641895632e-17,7.806255641895632e-17,6.661338147750939e-16,NA
PA,47,0.012362642443048872,0.012348159314170472,0.01236264244304882,0.01234815931417057,5.204170427930421e-17,-9.8879238130678e-17,5.204170427930421e-17,9.8879238130678e-17,6.661338147750939e-16,NA
PA,48,0.01007276174203686,0.0100660968670982,0.01007276174203685,0.0100660968670983,1.0408340855860843e-17,-9.8879238130678e-17,1.0408340855860843e-17,9.8879238130678e-17,6.661338147750939e-16,NA
PA,49,0.01026111332673678,0.010246977131431965,0.01026111332673681,0.01024697713143202,-2.949029909160572e-17,-5.551115123125783e-17,2.949029909160572e-17,5.551115123125783e-17,6.661338147750939e-16,NA
PA,50,0.011077012599903869,0.01105810296250396,0.01107701259990381,0.01105810296250384,5.898059818321144e-17,1.196959198423997e-16,5.898059818321144e-17,1.196959198423997e-16,6.661338147750939e-16,NA
PA,51,0.007578170672613361,0.007575500434368349,0.0075781706726133,0.00757550043436828,6.158268339717665e-17,6.938893903907228e-17,6.158268339717665e-17,6.938893903907228e-17,6.661338147750939e-16,NA
PA,52,0.010416208509915465,0.010406903835670127,0.0104162085099154,0.01040690383567001,6.591949208711867e-17,1.1796119636642288e-16,6.591949208711867e-17,1.1796119636642288e-16,6.661338147750939e-16,NA
PA,53,0.011267926018498348,0.011256149896103134,0.01126792601849848,0.01125614989610317,-1.3183898417423734e-16,-3.642919299551295e-17,1.3183898417423734e-16,3.642919299551295e-17,6.661338147750939e-16,NA
PA,54,0.010883921351252717,0.010880632420467915,0.01088392135125268,0.01088063242046792,3.8163916471489756e-17,-5.204170427930421e-18,3.8163916471489756e-17,5.204170427930421e-18,6.661338147750939e-16,NA
PA,55,0.008642363709631234,0.00863330011448573,0.00864236370963117,0.0086333001144858,6.418476861114186e-17,-6.938893903907228e-17,6.418476861114186e-17,6.938893903907228e-17,6.661338147750939e-16,NA
PA,56,0.009430251453735399,0.009424884845909294,0.00943025145373547,0.0094248848459092,-7.112366251504909e-17,9.367506770274758e-17,7.112366251504909e-17,9.367506770274758e-17,6.661338147750939e-16,NA
PA,57,0.00781962414723935,0.00781275587394983,0.00781962414723925,0.00781275587394982,1.0061396160665481e-16,1.0408340855860843e-17,1.0061396160665481e-16,1.0408340855860843e-17,6.661338147750939e-16,NA
PA,58,0.012157540497218323,0.01214688790742253,0.01215754049721829,0.01214688790742265,3.2959746043559335e-17,-1.196959198423997e-16,3.2959746043559335e-17,1.196959198423997e-16,6.661338147750939e-16,NA
PA,59,0.009137515805941201,0.009131981047226614,0.0091375158059412,0.00913198104722663,1.734723475976807e-18,-1.5612511283791264e-17,1.734723475976807e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
PA,60,0.01251031295526941,0.01249821342728602,0.01251031295526944,0.01249821342728585,-3.122502256758253e-17,1.700029006457271e-16,3.122502256758253e-17,1.700029006457271e-16,6.661338147750939e-16,NA
PA,61,0.011478364295065246,0.01146104513304401,0.01147836429506531,0.01146104513304397,-6.418476861114186e-17,3.9898639947466563e-17,6.418476861114186e-17,3.9898639947466563e-17,6.661338147750939e-16,NA
PA,62,0.008432621765045162,0.00841496095309797,0.00843262176504512,0.00841496095309808,4.163336342344337e-17,-1.1102230246251565e-16,4.163336342344337e-17,1.1102230246251565e-16,6.661338147750939e-16,NA
PA,63,0.010408115714203914,0.010403976787709369,0.01040811571420389,0.01040397678770945,2.42861286636753e-17,-8.153200337090993e-17,2.42861286636753e-17,8.153200337090993e-17,6.661338147750939e-16,NA
PA,64,0.011929899260913028,0.011925506301284297,0.01192989926091298,0.01192550630128425,4.85722573273506e-17,4.683753385137379e-17,4.85722573273506e-17,4.683753385137379e-17,6.661338147750939e-16,NA
PA,65,0.011878211239758636,0.011871386232901248,0.01187821123975863,0.01187138623290112,6.938893903907228e-18,1.2836953722228372e-16,6.938893903907228e-18,1.2836953722228372e-16,6.661338147750939e-16,NA
PA,66,0.007863038445596937,0.007850478895803441,0.00786303844559687,0.00785047889580337,6.765421556309548e-17,7.112366251504909e-17,6.765421556309548e-17,7.112366251504909e-17,6.661338147750939e-16,NA
PA,67,0.010612351607180543,0.010606828417176048,0.01061235160718047,0.01060682841717611,7.28583859910259e-17,-6.245004513516506e-17,7.28583859910259e-17,6.245004513516506e-17,6.661338147750939e-16,NA
PA,68,0.010473635292463321,0.010459494028386161,0.01047363529246343,0.01045949402838605,-1.0928757898653885e-16,1.1102230246251565e-16,1.0928757898653885e-16,1.1102230246251565e-16,6.661338147750939e-16,NA
PA,69,0.007194169014437573,0.007189226042682345,0.00719416901443757,0.00718922604268234,2.6020852139652106e-18,4.336808689942018e-18,2.6020852139652106e-18,4.336808689942018e-18,6.661338147750939e-16,NA
PA,70,0.011538683593048153,0.011532707367467488,0.01153868359304814,0.01153270736746745,1.3877787807814457e-17,3.8163916471489756e-17,1.3877787807814457e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
PA,71,0.006823953749111848,0.006818658236079762,0.00682395374911184,0.00681865823607978,7.806255641895632e-18,-1.8214596497756474e-17,7.806255641895632e-18,1.8214596497756474e-17,6.661338147750939e-16,NA
PA,72,0.008869692695002556,0.008858968195346404,0.0088696926950025,0.00885896819534641,5.551115123125783e-17,-5.204170427930421e-18,5.551115123125783e-17,5.204170427930421e-18,6.661338147750939e-16,NA
PA,73,0.007990506595315708,0.007988102144091716,0.00799050659531566,0.00798810214409174,4.85722573273506e-17,-2.42861286636753e-17,4.85722573273506e-17,2.42861286636753e-17,6.661338147750939e-16,NA
PA,74,0.010405167689717998,0.010402256550603405,0.01040516768971794,0.01040225655060351,5.724587470723463e-17,-1.0408340855860843e-16,5.724587470723463e-17,1.0408340855860843e-16,6.661338147750939e-16,NA
PA,75,0.012694618974207659,0.012686045004834574,0.01269461897420756,0.01268604500483461,9.8879238130678e-17,-3.642919299551295e-17,9.8879238130678e-17,3.642919299551295e-17,6.661338147750939e-16,NA
PA,76,0.010010558440388354,0.01000157376179985,0.01001055844038829,0.01000157376179978,6.418476861114186e-17,7.112366251504909e-17,6.418476861114186e-17,7.112366251504909e-17,6.661338147750939e-16,NA
PA,77,0.014625254839043368,0.01461784951462021,0.01462525483904313,0.01461784951461996,2.3765711620882257e-16,2.498001805406602e-16,2.3765711620882257e-16,2.498001805406602e-16,6.661338147750939e-16,NA
PA,78,0.012844727736727143,0.01283942221615894,0.01284472773672714,0.01283942221615897,3.469446951953614e-18,-3.122502256758253e-17,3.469446951953614e-18,3.122502256758253e-17,6.661338147750939e-16,NA
PA,79,0.008382873176761485,0.008378608357766241,0.00838287317676149,0.0083786083577663,-5.204170427930421e-18,-5.898059818321144e-17,5.204170427930421e-18,5.898059818321144e-17,6.661338147750939e-16,NA
PA,80,0.0099445023262748709,0.009936143480949141,0.0099445023262748,0.00993614348094915,7.112366251504909e-17,-8.673617379884035e-18,7.112366251504909e-17,8.673617379884035e-18,6.661338147750939e-16,NA
PA,81,0.011046934260527858,0.011039421566577721,0.011046934260528,0.01103942156657765,-1.4224732503009818e-16,7.112366251504909e-17,1.4224732503009818e-16,7.112366251504909e-17,6.661338147750939e-16,NA
PA,82,0.0113572656839215,0.011351098321862825,0.01135726568392155,0.01135109832186278,-5.0306980803327406e-17,4.5102810375396984e-17,5.0306980803327406e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
PA,83,0.006912851946110954,0.006908526179953145,0.00691285194611098,0.00690852617995319,-2.6020852139652106e-17,-4.5102810375396984e-17,2.6020852139652106e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
PA,84,0.008269917336763532,0.00826453016957005,0.00826991733676357,0.00826453016957005,-3.8163916471489756e-17,0,3.8163916471489756e-17,0,6.661338147750939e-16,NA
PA,85,0.008981973309135843,0.008970070443126003,0.00898197330913595,0.00897007044312602,-1.0755285551056204e-16,-1.734723475976807e-17,1.0755285551056204e-16,1.734723475976807e-17,6.661338147750939e-16,NA
PA,86,0.008796560360808824,0.008791510749763433,0.00879656036080896,0.00879151074976325,-1.3530843112619095e-16,1.8214596497756474e-16,1.3530843112619095e-16,1.8214596497756474e-16,6.661338147750939e-16,NA
PA,87,0.01656027053043305,0.01655221639575775,0.01656027053043296,0.01655221639575775,9.020562075079397e-17,0,9.020562075079397e-17,0,6.661338147750939e-16,NA
PA,88,0.010789935420139247,0.010775460636249118,0.0107899354201393,0.01077546063624908,-5.377642775528102e-17,3.8163916471489756e-17,5.377642775528102e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
PA,89,0.009855998153562784,0.009848078967630182,0.00985599815356277,0.00984807896763022,1.3877787807814457e-17,-3.8163916471489756e-17,1.3877787807814457e-17,3.8163916471489756e-17,6.661338147750939e-16,NA
PA,90,0.01159560848020116,0.011581526512722047,0.01159560848020127,0.01158152651272203,-1.0928757898653885e-16,1.734723475976807e-17,1.0928757898653885e-16,1.734723475976807e-17,6.661338147750939e-16,NA
PA,91,0.011612358036076657,0.011601007202839088,0.01161235803607682,0.01160100720283914,-1.6306400674181987e-16,-5.204170427930421e-17,1.6306400674181987e-16,5.204170427930421e-17,6.661338147750939e-16,NA
PA,92,0.012830465197916094,0.01282266105302152,0.01283046519791607,0.01282266105302151,2.42861286636753e-17,1.0408340855860843e-17,2.42861286636753e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
PA,93,0.009260155773985142,0.009254954164796311,0.00926015577398499,0.00925495416479639,1.5265566588595902e-16,-7.806255641895632e-17,1.5265566588595902e-16,7.806255641895632e-17,6.661338147750939e-16,NA
PA,94,0.009313805683342084,0.009290835239923011,0.00931380568334206,0.0092908352399231,2.42861286636753e-17,-8.847089727481716e-17,2.42861286636753e-17,8.847089727481716e-17,6.661338147750939e-16,NA
PA,95,0.009917757496817161,0.009911273216543648,0.00991775749681721,0.00991127321654362,-4.85722573273506e-17,2.7755575615628914e-17,4.85722573273506e-17,2.7755575615628914e-17,6.661338147750939e-16,NA
PA,96,0.010654739079520676,0.010648139343993366,0.01065473907952058,0.01064813934399347,9.71445146547012e-17,-1.0408340855860843e-16,9.71445146547012e-17,1.0408340855860843e-16,6.661338147750939e-16,NA
PA,97,0.011286373364138945,0.011279004254049253,0.01128637336413908,0.01127900425404923,-1.3530843112619095e-16,2.2551405187698492e-17,1.3530843112619095e-16,2.2551405187698492e-17,6.661338147750939e-16,NA
PA,98,0.01085615701665758,0.010835125528183059,0.01085615701665762,0.01083512552818309,-3.9898639947466563e-17,-3.122502256758253e-17,3.9898639947466563e-17,3.122502256758253e-17,6.661338147750939e-16,NA
PA,99,0.011840984137312573,0.01183408959089431,0.01184098413731253,0.01183408959089436,4.336808689942018e-17,-5.0306980803327406e-17,4.336808689942018e-17,5.0306980803327406e-17,6.661338147750939e-16,NA
PA,100,0.01038548163258435,0.010380088056165323,0.0103854816325845,0.01038008805616535,-1.5092094240998222e-16,-2.6020852139652106e-17,1.5092094240998222e-16,2.6020852139652106e-17,6.661338147750939e-16,NA
PB,1,0.010925717015763252,0.010918750761483615,0.01092571701576325,0.0109187507614836,1.734723475976807e-18,1.5612511283791264e-17,1.734723475976807e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
PB,2,0.010657301949857742,0.010650624772204069,0.01065730194985773,0.01065062477220405,1.214306433183765e-17,1.9081958235744878e-17,1.214306433183765e-17,1.9081958235744878e-17,6.661338147750939e-16,NA
PB,3,0.015338565382327713,0.015319400648144531,0.0153385653823277,0.0153194006481445,1.3877787807814457e-17,3.122502256758253e-17,1.3877787807814457e-17,3.122502256758253e-17,6.661338147750939e-16,NA
PB,4,0.01132741175227638,0.011323103877945735,0.01132741175227633,0.01132310387794573,5.0306980803327406e-17,5.204170427930421e-18,5.0306980803327406e-17,5.204170427930421e-18,6.661338147750939e-16,NA
PB,5,0.012688550843255778,0.012674418964160454,0.01268855084325578,0.01267441896416047,-1.734723475976807e-18,-1.5612511283791264e-17,1.734723475976807e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
PB,6,0.01276720657480955,0.012758031190580126,0.01276720657480953,0.01275803119058013,2.0816681711721685e-17,-3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,6.661338147750939e-16,NA
PB,7,0.015294484847855548,0.015281875140985255,0.01529448484785552,0.01528187514098523,2.7755575615628914e-17,2.42861286636753e-17,2.7755575615628914e-17,2.42861286636753e-17,6.661338147750939e-16,NA
PB,8,0.009444588187659248,0.009437757592317905,0.00944458818765923,0.00943775759231794,1.734723475976807e-17,-3.469446951953614e-17,1.734723475976807e-17,3.469446951953614e-17,6.661338147750939e-16,NA
PB,9,0.009800065221386916,0.009793736235241577,0.0098000652213869,0.00979373623524157,1.5612511283791264e-17,6.938893903907228e-18,1.5612511283791264e-17,6.938893903907228e-18,6.661338147750939e-16,NA
PB,10,0.01320933570246836,0.013199172232975861,0.01320933570246838,0.01319917223297586,-1.9081958235744878e-17,1.734723475976807e-18,1.9081958235744878e-17,1.734723475976807e-18,6.661338147750939e-16,NA
PB,11,0.011211895524957296,0.011204524601779673,0.01121189552495731,0.0112045246017797,-1.3877787807814457e-17,-2.6020852139652106e-17,1.3877787807814457e-17,2.6020852139652106e-17,6.661338147750939e-16,NA
PB,12,0.009070897052815536,0.009063169457505689,0.00907089705281553,0.00906316945750568,6.938893903907228e-18,8.673617379884035e-18,6.938893903907228e-18,8.673617379884035e-18,6.661338147750939e-16,NA
PB,13,0.01018593354853307,0.010177439809048963,0.01018593354853305,0.01017743980904893,2.0816681711721685e-17,3.2959746043559335e-17,2.0816681711721685e-17,3.2959746043559335e-17,6.661338147750939e-16,NA
PB,14,0.012161669882069844,0.012146161019372501,0.01216166988206984,0.01214616101937248,3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
PB,15,0.013343051727994994,0.013334511834138404,0.01334305172799499,0.01333451183413841,3.469446951953614e-18,-5.204170427930421e-18,3.469446951953614e-18,5.204170427930421e-18,6.661338147750939e-16,NA
PB,16,0.012964068243998345,0.012958058007608741,0.01296406824399832,0.01295805800760872,2.42861286636753e-17,2.0816681711721685e-17,2.42861286636753e-17,2.0816681711721685e-17,6.661338147750939e-16,NA
PB,17,0.010577833550791622,0.01057345391377512,0.01057783355079161,0.0105734539137751,1.214306433183765e-17,1.9081958235744878e-17,1.214306433183765e-17,1.9081958235744878e-17,6.661338147750939e-16,NA
PB,18,0.011379642441373622,0.01137581983567029,0.01137964244137364,0.01137581983567029,-1.734723475976807e-17,0,1.734723475976807e-17,0,6.661338147750939e-16,NA
PB,19,0.011221171326203242,0.011218238154207381,0.0112211713262032,0.01121823815420738,4.163336342344337e-17,1.734723475976807e-18,4.163336342344337e-17,1.734723475976807e-18,6.661338147750939e-16,NA
PB,20,0.010703491602647176,0.010691898182060781,0.01070349160264719,0.01069189818206077,-1.3877787807814457e-17,1.214306433183765e-17,1.3877787807814457e-17,1.214306433183765e-17,6.661338147750939e-16,NA
PB,21,0.010579219463296732,0.010571282418856607,0.01057921946329676,0.01057128241885656,-2.7755575615628914e-17,4.683753385137379e-17,2.7755575615628914e-17,4.683753385137379e-17,6.661338147750939e-16,NA
PB,22,0.011293345131127557,0.01128653441088261,0.01129334513112756,0.01128653441088259,-3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
