state,year,within_state_S_q10,within_state_S_q10_q025,within_state_S_q10_q975,within_state_S_q25,within_state_S_q25_q025,within_state_S_q25_q975,within_state_S_q50,within_state_S_q50_q025,within_state_S_q50_q975,within_state_S_q75,within_state_S_q75_q025,within_state_S_q75_q975,within_state_S_q90,within_state_S_q90_q025,within_state_S_q90_q975,within_state_S_weighted_sd,within_state_S_weighted_sd_q025,within_state_S_weighted_sd_q975,within_state_S_weighted_iqr,within_state_S_weighted_iqr_q025,within_state_S_weighted_iqr_q975,prop_population_S_lt_025,prop_population_S_lt_025_q025,prop_population_S_lt_025_q975,prop_population_S_lt_050,prop_population_S_lt_050_q025,prop_population_S_lt_050_q975,prop_population_S_lt_075,prop_population_S_lt_075_q025,prop_population_S_lt_075_q975,prop_population_S_ge_090,prop_population_S_ge_090_q025,prop_population_S_ge_090_q975
DF,2022,0.9072898127354985,0.8375673662470898,0.9497797416280885,0.914378314946417,0.8512780547943535,0.952109465963416,0.9237528015538896,0.8557925208487838,0.9624540927763912,0.9308264280591877,0.8634624700529014,0.9682972397227267,0.9343205419632664,0.8676618445370641,0.9695404632896015,0.008952350463253555,0.0032843416381172106,0.01871493102996228,0.014595075364422616,0.004369110937098153,0.034972946162559755,0,0,0,0,0,0,0,0,0,0.9926594633597392,1.9650054766326036e-5,1
DF,2023,0.8828290062829485,0.8013145374099421,0.9223770879860724,0.8889974311413935,0.825931056254707,0.9237976184524883,0.9015921990410563,0.8330467962801502,0.9399847417378031,0.9095240295164868,0.8417526785012159,0.947586006619747,0.9113109064158237,0.8446225721978202,0.9498096797597231,0.011409062718795332,0.004791053488817042,0.028843119121112575,0.01740211146488474,0.0057363817325192,0.042666566400305445,0,0,0,0,0,0,0,0,0,0.5605462764850857,0,1
DF,2024,0.8609710797132413,0.7616139526754158,0.9124567005561666,0.8669248113756571,0.8084555734561312,0.9145729896618873,0.8845155360790888,0.8125093271487012,0.9316452570972996,0.8921404143633417,0.8216447863457932,0.9416771780504991,0.8978707625729845,0.8300800099187793,0.9440669874887544,0.013370780683908616,0.0052358061546419945,0.03299538948608394,0.020680386781469662,0.006612526019330195,0.04744468299683543,0,0,0,0,0,0,0,0,0.0038426367889992583,0.06324490435519654,0,0.9926806918304776
DF,2025,0.8437664991068106,0.752416643760875,0.8987467237260993,0.851870588936102,0.7945276059053485,0.9028310981128751,0.8736253959059661,0.8004192482574068,0.9198163459642499,0.8810036084384185,0.8141033920287697,0.9275804427670574,0.8844228194698694,0.8213288481294152,0.9325959481846446,0.014322362177596314,0.0057838434551865684,0.03479462855642219,0.02259854805078082,0.007316561757095974,0.05055222604844444,0,0,0,0,0,0,0,0,0.051470600107830874,2.344240170235159e-4,0,0.8526531476292034
ES,2015,0.9943594497539199,0.9786864424416939,0.9992504163713767,0.9950317604396313,0.9819290951471582,0.999347566758802,0.9956042984037501,0.984426756289193,0.999435704627843,0.9961714136780955,0.9861697953069537,0.9995127164596391,0.9966011981757821,0.9882413303023853,0.9995583444050777,0.0010831757761693979,1.3148907127312178e-4,0.004252426509083492,0.001262324078835364,1.493873313054922e-4,0.005792327666509353,0,0,0,0,0,0,0,0,0,1,1,1
ES,2016,0.9856352658945142,0.9577641404416726,0.9974428531070141,0.9880607405063984,0.9622185953189082,0.9977717642119706,0.9896801382407383,0.9704954303987857,0.9980223146535852,0.9911467278790891,0.9738954163042239,0.998252216575887,0.9920126729766652,0.9776056789659182,0.9985112050411877,0.0026665771815434294,4.4734638676607766e-4,0.008977985563518507,0.0029802517570577947,5.336394879385891e-4,0.012739319410732041,0,0,0,0,0,0,0,0,0,1,1,1
ES,2017,0.9723695777908445,0.9336014243958586,0.9922359298967249,0.9765684401474615,0.9421168772791868,0.9931207288182513,0.9795622013797638,0.951483503057754,0.9939855232153194,0.9816840414047345,0.956604550089061,0.9947442324582171,0.9838691364607954,0.961698204217736,0.9951975373073929,0.004860522454451462,0.001408364588741965,0.012378861905951388,0.005741702677551641,0.0013683021798951479,0.01769936292765682,0,0,0,0,0,0,0,0,0,1,1,1
ES,2018,0.9603702705237804,0.9183652730490777,0.9890814013264204,0.9654824098727128,0.9310770786717109,0.9906459163458853,0.9699066806525068,0.9407794887438254,0.9923599993769943,0.9731830651738645,0.9489656879533984,0.9929125016737615,0.9766852101396725,0.9540406540189406,0.9934655679131765,0.00703064736731785,0.001861002582925416,0.017586026969603968,0.008261841033530781,0.002043190386365523,0.022116643676346408,0,0,0,0,0,0,0,0,0,1,0.983651307052911,1
ES,2019,0.9425089575782553,0.8967328870767654,0.9803587304435384,0.9502146316644118,0.9122247439247317,0.984685875914737,0.9568711590415453,0.9210243663888751,0.9881835009892102,0.9633545907933476,0.9330237594552473,0.9892687667708877,0.9680040208439347,0.9382944976518498,0.9902503567164386,0.009825084758555199,0.0028722899108214106,0.021458947475192024,0.01180598243040315,0.0032804368028301776,0.028995497554314638,0,0,0,0,0,0,0,0,0,1,0.8301979458795214,1
ES,2020,0.9234372855533456,0.8760599969706417,0.9697210881489908,0.9353832320260581,0.8907384846104064,0.9746099570902369,0.9457581011796492,0.910852671383447,0.9777048482441262,0.9519399639029241,0.9226091387952617,0.9805415644142219,0.9592333977685845,0.9294350793689976,0.9827487871843517,0.013149024585687997,0.0053003971735048755,0.029441987742541125,0.014849477640406672,0.005708766768100967,0.03493051614019775,0,0,0,0,0,0,0,0,0,0.9950363134649424,0.711283246649185,1
ES,2021,0.9186422534814891,0.8581465973135346,0.9682338133846138,0.9311033260171144,0.8853465730109349,0.9742722673437907,0.9397312183010642,0.9018796668281315,0.9774154022576831,0.9492839154395039,0.9130796039207005,0.9802796598548655,0.9559999349690784,0.9230030670866014,0.9822469156986007,0.0141630530868984,0.005565040193035687,0.03326110340742783,0.01645000811376457,0.0057790526101304755,0.04091997713510072,0,0,0,0,0,0,0,0,0,0.9782334371765335,0.5185685317199855,1
ES,2022,0.906600624714502,0.8423326060238311,0.9595577009663604,0.9183665884026795,0.8712825805944189,0.9683517228816363,0.9297879318047991,0.8924448899524993,0.973671414695803,0.940166545491594,0.9057742476136379,0.9762938801531026,0.9474052937710985,0.9151159754265307,0.9787153984402112,0.016035619908381756,0.006468385108773986,0.03602941478738474,0.018810865585709713,0.006473688592479998,0.045917510197348514,0,0,0,0,0,0,0,0,8.036595032752072e-5,0.9403112817976772,0.336293028396914,1
ES,2023,0.8837204891377799,0.8274482310256541,0.9411197220675969,0.9021672554287665,0.8477656801859678,0.9500946410302962,0.9135452741320185,0.8682188895267895,0.9585101416350714,0.9257815159796711,0.8857441001845485,0.9641084269171148,0.935022090003383,0.900409357023122,0.9690370147912226,0.01987915538092169,0.009462188495048568,0.041475852011291,0.023332131323321348,0.009911628046387974,0.05191310158356112,0,0,0,0,0,0,0,0,7.709516874615101e-4,0.7733903729621279,0.14118356365773704,1
ES,2024,0.8482611339282701,0.7826919470884948,0.8919586246869299,0.8665369095035711,0.8170080127179581,0.908512957055124,0.8850068780319806,0.8430773448293388,0.9209620426709508,0.9011450600973339,0.8620157430911617,0.93235945553729,0.9095213177628447,0.8805421449937492,0.9398983596909111,0.025268523154676686,0.01660889577411359,0.04935811109629569,0.029400565451278837,0.01693400540873701,0.060162526612616396,0,0,0,0,0,0,0,0,0.04072493599661555,0.2583942538612783,0.009123981324401677,0.8158344517419999
ES,2025,0.8350482760348694,0.7668892871569002,0.8722882810249041,0.8564751848033298,0.8046831026644702,0.8912379466728184,0.8753970129169526,0.8284773243124839,0.9059576015631927,0.8902533228811069,0.8514785022483738,0.9211460006484443,0.9022359368221866,0.872544341285038,0.9331341963631807,0.02726625964644038,0.018068160289506346,0.051604026873744074,0.0322431206079809,0.01886275266989314,0.06459759555444816,0,0,0,0,0,0,0,0,0.042005090324131474,0.11511100870416503,0.004220077019797817,0.6429348163547197
GO,2015,0.9922753678552054,0.9811981888839201,0.999430617330733,0.9938391769493118,0.9849265146954708,0.9995218341174512,0.9951345388607686,0.9887145558245933,0.9996211157590621,0.9962836693350635,0.9904338318290258,0.9997205157652393,0.997168427696739,0.9915860830526284,0.999809731474766,0.0018112933995522258,1.486714758309138e-4,0.005197263494784938,0.0024310944984395344,1.9217903583550465e-4,0.007405433380087676,0,0,0,0,0,0,0,0,0,1,1,1
GO,2016,0.9812327513216004,0.9620821690184163,0.9977629043357761,0.9848480479108292,0.968870797418728,0.9981449236586704,0.9881016816843206,0.977199204199005,0.99865301271646445,0.991562641111674,0.9810329770481119,0.9990133767492063,0.9929459371721343,0.9829300965525622,0.9992364777925022,0.0040924590515357484,6.189480017418403e-4,0.010553690739242078,0.005675412444972383,8.611720889100144e-4,0.01604901678856872,0,0,0,0,0,0,0,0,0,1,1,1
GO,2017,0.9724026280269953,0.9350056312574255,0.9954037194141345,0.9784536349438506,0.9547847685604283,0.9964214517061487,0.9825888058842662,0.9652609861244487,0.9974280775986113,0.9866145470133486,0.9705108918510525,0.9979266812411982,0.9892062721935909,0.9753682494556999,0.9983374346799018,0.006279772275081873,0.0010470278077755874,0.015472839332102781,0.008410598615971765,0.00134300906223441,0.02455236099706907,0,0,0,0,0,0,0,0,0,1,0.9997829286949961,1
GO,2018,0.9627617710637287,0.9168891654944042,0.9940666847664836,0.969975788472753,0.9400386026535759,0.9950417932232989,0.9766626877126307,0.9564130909115385,0.996347087457996,0.9829836013246689,0.9629869636631004,0.9972696097562499,0.9862473610496915,0.9681928379658051,0.9978181931886486,0.007976412831731988,0.0014637806785103252,0.021126106175529874,0.01092061050494536,0.002046441988420017,0.03168468758869205,0,0,0,0,0,0,0,0,0,1,0.99586404476074,1
GO,2019,0.9557577297170644,0.9044368711510267,0.9939135833409094,0.9636863675133083,0.9268651482942081,0.994914914463169,0.9714463965437368,0.9461411954409074,0.9961231700086619,0.9784837198108579,0.9567923676388936,0.9971968808496741,0.9825852230521606,0.9618485986326719,0.9977613804730683,0.009840856722347066,0.001694412881240966,0.02476760258042719,0.013317961332488748,0.002286643754674053,0.038333238891153795,0,0,0,0,0,0,0,0,0,1,0.953839986882902,1
GO,2020,0.952217120096776,0.8950457577153399,0.9934852225711366,0.9609189518230731,0.9128564062007145,0.994559109023083,0.9691422097857082,0.9379763161693822,0.9959184743895297,0.9749240843517013,0.950898077038389,0.99700933512468,0.9812668457383159,0.9564612161172135,0.9976027455855694,0.010934084898879919,0.0017836063952209012,0.027674342783945535,0.014902596030917203,0.002450226101597122,0.042739035286939064,0,0,0,0,0,0,0,0,0,1,0.8371444038420917,1
GO,2021,0.9427680940735734,0.8772911557076658,0.9914040598763201,0.95061013360426,0.8967360659544648,0.9927203877389909,0.960669460030497,0.9278349308381639,0.99421525752188,0.9697346246180403,0.9427188798526829,0.9959164184733542,0.9760252024631025,0.9491898765934851,0.9969566669341791,0.013504452301747832,0.002404333826692192,0.03303549982567274,0.01796731977344268,0.003238647415093804,0.0510993038417924,0,0,0,0,0,0,0,0,2.2322851701591477e-5,0.9998337042938714,0.715655221930745,1
GO,2022,0.9233900935266193,0.8619507511678512,0.9668737352919443,0.9369861794186416,0.8875354449314403,0.9723820844965056,0.9512796957556107,0.9166968395313754,0.9802013403957308,0.9619345030394919,0.9295378274013528,0.9864732876255442,0.9693525882471972,0.939018454392375,0.9913535898467517,0.017946835651569334,0.006857522401591704,0.03545751544703973,0.025354011648388908,0.01008205245143017,0.06078630038640556,0,0,0,0,0,0,0,0,2.463565460538912e-4,0.9966728601648744,0.6608971911065927,1
GO,2023,0.9073556255174846,0.8444432423200903,0.953292974474484,0.9228165865991044,0.869310944239348,0.9619956797815659,0.9402602130216235,0.9067392226501987,0.9724256438648837,0.9533312117542908,0.9198314013143538,0.9808598528596122,0.9612558017120597,0.9295097463094154,0.9868023630181488,0.0217849928875008,0.010220165057775888,0.04202145458513287,0.030882084466685722,0.01333017093421782,0.06546266412083951,0,0,0,0,0,0,0,0,8.170958415972703e-4,0.9520934105236701,0.5456901479028131,1
GO,2024,0.8672797099884956,0.7780095115918814,0.9057613401707102,0.8910167095166478,0.8392486574565725,0.9201288200924054,0.9148057481658223,0.8841331844011263,0.9414938797666523,0.935348072649943,0.9040974670837788,0.9594049225922643,0.9489281947828824,0.9149052465161855,0.9705414601270757,0.02862008675432648,0.018202789736354072,0.05802314383342494,0.04075605020643336,0.022950404875955264,0.08134990732112195,0,0,0,0,0,0,4.08686384207583e-6,0,0.008084426332589812,0.6883719532542889,0.3202188839873006,0.9266692859825167
GO,2025,0.8519743806018024,0.7698266573972461,0.898565181085262,0.8775574316587356,0.8329625522913706,0.9142605516652693,0.9057232264095487,0.8735582906474446,0.9357209484087472,0.9272886092825977,0.8954755868055237,0.9538009171709185,0.9435319346036104,0.9076729777117278,0.96791051239186,0.031647273014497844,0.020707569131015974,0.06116111488141448,0.04586504463093616,0.02499705342931002,0.08973263172220347,0,0,0,0,0,0,3.8687788691947326e-5,0,0.045832280875693,0.5797825250766601,0.16783708202751807,0.8897425986556657
MA,2015,0.991102426773449,0.9765975437903439,0.9986112458754306,0.992505991929124,0.9793040099751227,0.9988882616512371,0.9940436057087217,0.9831995405686047,0.9990609522563012,0.9953761955972834,0.9865630073095251,0.9992040210226187,0.9961530176692039,0.9892231498608735,0.99930915535337,0.0021537369747187682,2.7415596189214796e-4,0.005178557734126225,0.0025085785771459257,3.1784459745905767e-4,0.007032834989837675,0,0,0,0,0,0,0,0,0,1,1,1
MA,2016,0.9594230701496053,0.9184273678888676,0.9794257284709743,0.9661831456543989,0.9310515832054508,0.98480345083702,0.9717102843958013,0.9413983433141131,0.9878932350638756,0.9778108380447066,0.9505179177350704,0.9898330097858408,0.9820944157097835,0.9563293652255843,0.991732918125827,0.008732876786192731,0.004511579162789357,0.01647005163691059,0.01109017549214697,0.004813359854789981,0.024979905121000807,0,0,0,0,0,0,0,0,0,1,0.9757895425474093,1
MA,2017,0.9312877903424803,0.8759156689148598,0.9650649647694025,0.9419439962010325,0.8973895359930443,0.972175615757338,0.9525349103501761,0.9093367071492936,0.9786812379320645,0.963091388146832,0.9248400383889264,0.984390337272042,0.9696775666342077,0.9366182211498724,0.9871952495004338,0.014949666924770226,0.007528038780783846,0.024246726349626734,0.018524037726541875,0.008527099271689886,0.03376014574599203,0,0,0,0,0,0,0,0,5.4568621629435586e-5,0.9975909331871807,0.691305702200123,1
MA,2018,0.9198203276755059,0.8645395234732056,0.9518818322910851,0.9331268993111397,0.8876446864476037,0.9634451901511599,0.9460627589553421,0.9007881744423205,0.9727878755666776,0.9552822591429468,0.9182490714187702,0.9797893100598991,0.9642316049143391,0.9306622284116726,0.9830716295041149,0.017172985191927892,0.010359814896604584,0.026168068258188383,0.020875067354220622,0.011845441518243679,0.03786973122706508,0,0,0,0,0,0,0,0,9.348552004100451e-5,0.9857576993396371,0.5117102862468356,1
MA,2019,0.9084100910193235,0.8554633079880133,0.935977229453153,0.923174205151946,0.8795222983400144,0.9491262712880744,0.9375129617455467,0.8937886848004046,0.9611159725344546,0.9489965650181096,0.9100978867404721,0.9711253995096962,0.9577352026138011,0.926153959927104,0.9772696452175784,0.01942967052636503,0.012636241084823823,0.02828503525721869,0.023755024970639582,0.013923607356593337,0.04075231553397146,0,0,0,0,0,0,0,0,2.0003037815339826e-4,0.9457114613731307,0.4241137891255811,0.9994468568696273
MA,2020,0.8990097481791713,0.8548798503439733,0.9266871286009941,0.9147649128011355,0.8790483176320698,0.9396869554745704,0.9303873120431572,0.8933295036770295,0.9541024946155516,0.9427478080651108,0.909490695039849,0.9655200628033805,0.9533597839328882,0.9252015317073927,0.9724701056511924,0.021986410806131645,0.014521125133425225,0.029922943213685247,0.02613855491537398,0.014746693708801184,0.0448884705145846,0,0,0,0,0,0,0,0,2.8146565317727036e-4,0.8911402390843801,0.4000734892011302,0.9916593698699694
MA,2021,0.8900544099357901,0.8500354996110144,0.9181730723012398,0.9086906593316308,0.8749026162203359,0.93292199543375,0.9242421570907426,0.8897963919894967,0.9472110228593849,0.9366179428943983,0.9079441368579564,0.9608911079102939,0.9487494718432051,0.9201871964823342,0.967362180989028,0.023861746253147742,0.016448213805125376,0.03375835166555152,0.029307890736120334,0.016992855158644786,0.047686177574421576,0,0,0,0,0,0,0,0,4.2830761845054333e-4,0.8380061253728077,0.3597755252980704,0.9738300024214194
MA,2022,0.8777165372161037,0.8361116950642196,0.9082689583311288,0.8947066920445601,0.8574024617907269,0.92310700893371,0.913116078468994,0.8732179370347681,0.9396465655265374,0.9287132646348442,0.8949255505883444,0.9556811088949224,0.9419055600100991,0.9130714743996597,0.9630725981443877,0.02714254653824819,0.017841277809087,0.037819388228267414,0.033141765802635004,0.01949881042764711,0.05409095450065939,0,0,0,0,0,0,4.052083269793766e-6,0,0.0022673598721185614,0.6914640706344748,0.21002394883875775,0.9428888681573451
MA,2023,0.8610167110795457,0.8221262361044006,0.8913873843460657,0.8815174567923486,0.8407247694690572,0.9096008209214422,0.9022181586671252,0.8582017580369717,0.9319348326735395,0.9190131341208576,0.8811544742063808,0.9497335391427224,0.9330342398072957,0.9018033117172661,0.9588285724108363,0.030049406359624078,0.02174493143203085,0.04040402948189124,0.03699558156544186,0.023104166452007684,0.05888169238305438,0,0,0,0,0,0,1.270259717573828e-4,0,0.007203543557606678,0.53443010896147,0.12419678915714011,0.8423632823126053
MA,2024,0.8497773151188266,0.8114073516897842,0.8792816008274653,0.8734312168725055,0.8322818419128022,0.9012678460051473,0.8949448189006086,0.8525632915421189,0.9249361929190771,0.9134845728614489,0.8723543766486175,0.9435833753291187,0.92789990787484,0.8979771832484017,0.954050818934697,0.03268315948332968,0.023316458195221244,0.04417078831123921,0.040191320614607395,0.024985053867082788,0.07028253851152769,0,0,0,0,0,0,4.228830681912961e-4,0,0.009248925146779201,0.43741844165471955,0.09129494252233357,0.7681861484908508
MA,2025,0.8405393481818964,0.7962390501049135,0.8743772171682258,0.8653073243433034,0.8173025597344614,0.8970331028029127,0.887914412609655,0.8442870136779845,0.918262288627159,0.9089489882792683,0.8672078927992318,0.9387390715116888,0.9231304695292235,0.8943403923586606,0.9517127676210843,0.03463172813901541,0.02448224065851592,0.046754103727362335,0.042468803235361174,0.025327573026841924,0.07561759655229201,0,0,0,0,0,0,0.0010520819354879335,0,0.010331388122351633,0.33826815972135843,0.0759293351963875,0.7297961148044214
MG,2015,0.9939741241894459,0.9785701705745959,0.9994948727861606,0.9942758263015609,0.9796178471209479,0.9995390447365693,0.9947540290461843,0.9806969648104127,0.9996031286511746,0.9954833876865714,0.9835349483791167,0.9996767324186926,0.9966357250460498,0.9869823528497694,0.9997578580865489,0.0010414983218573898,9.933570360232531e-5,0.004112745425996799,0.0011817569528912442,1.3768768212345792e-4,0.004657095415972816,0,0,0,0,0,0,0,0,0,1,1,1
MG,2016,0.9862855856658014,0.9534301873579715,0.9977394061643898,0.9868679174204574,0.9574367865954682,0.9978657729949714,0.9879115539488583,0.9608310145112834,0.9981689526547062,0.9892747590533589,0.9687132923403726,0.9984276187272045,0.9916740548648456,0.9751938328330059,0.9987931822656039,0.002202673984905492,4.2334707454566784e-4,0.008788373455211398,0.0024608944005833355,4.6881986206321615e-4,0.010453276821692678,0,0,0,0,0,0,0,0,0,1,1,1
MG,2017,0.9678501872873775,0.9302855063409394,0.992083167692889,0.9705857738532829,0.9347755744717658,0.9926753412681097,0.9738280029608526,0.9396249380521708,0.9936095237395275,0.9780502402316202,0.9506677475339269,0.9944734295030054,0.9827141243406217,0.9595501360588696,0.9956451942743139,0.005026484904006171,0.0013256891494749852,0.013763471816407776,0.00599719419751138,0.001654719579323205,0.015973568728592652,0,0,0,0,0,0,0,0,0,1,0.9991179762250197,1
MG,2018,0.9556058046992024,0.9082473104795752,0.9869308563250438,0.9592139574846935,0.9126945138861435,0.9877605704565504,0.9639129026085929,0.917508571400939,0.9892257763440613,0.9689983192447903,0.9301642922819585,0.9907401368587654,0.9751319162080432,0.9490368807041405,0.9924609189918283,0.007279635958124048,0.002218903742012017,0.017901876754383296,0.008927273866608576,0.0024452624123690674,0.02155076155202687,0,0,0,0,0,0,0,0,0,1,0.9425125241753703,1
MG,2019,0.9446295813951484,0.890534390663581,0.9829408160051171,0.9481669627795501,0.8974307070506484,0.9838552103720957,0.9550908478708218,0.9039170151988749,0.9856220503175867,0.9607331188918653,0.917957731653056,0.9876625537030845,0.9689994915930265,0.9392232905629716,0.9902237996137749,0.009408184920475151,0.0026995975783901415,0.021412189082020375,0.01068260427838269,0.0032458889333221107,0.02488068180863958,0,0,0,0,0,0,0,0,0,1,0.6566030473778932,1
MG,2020,0.933896617221929,0.8736059269703429,0.9813814079346364,0.9388755308601053,0.8793103054911902,0.9826590034342148,0.9454932067096344,0.8873862081859161,0.9848922860743466,0.9531827492272882,0.9056102570850915,0.9871274670907164,0.961928767795689,0.9259894433390137,0.9897509564765254,0.011023849855289565,0.0031688420665981192,0.02431494489429578,0.01252516044788482,0.00374387756667246,0.02922021003314828,0,0,0,0,0,0,0,0,0,0.9997858597716709,0.3076342172025082,1
MG,2021,0.9210161080391099,0.8598175698958935,0.9768670088101561,0.9264358627711831,0.8684528182911919,0.9782258930031078,0.933733912969487,0.8758164479657393,0.9802467296228161,0.9434922895638695,0.8946521578315181,0.9830291154213082,0.9560761158326274,0.9158306298172065,0.9866427159960796,0.012729288657383899,0.0035204859398352247,0.027670933448705633,0.01469911857741879,0.00432444952832943,0.033649414889906956,0,0,0,0,0,0,0,0,0,0.9980758484808738,0.20810077529529342,1
MG,2022,0.9077103607707002,0.8336026711923379,0.9703252297464422,0.914342175494147,0.8450382773980301,0.9723888292360809,0.9229168779888426,0.8546862115206109,0.9760369476424401,0.9328110124665563,0.8792874481120581,0.9794328733464499,0.9444307020940801,0.9051545660803693,0.9830990587026335,0.014818284441190214,0.004802587271210594,0.03119345586237706,0.016982113293603218,0.005904061130780899,0.03850696623830105,0,0,0,0,0,0,0,0,2.5469291800132073e-4,0.9648336465064729,0.13165053473152435,1
MG,2023,0.8865892947205142,0.8113006336442221,0.9390168646197752,0.8933140906554261,0.8238339299831675,0.9439061777616674,0.9037717020598103,0.8347511393806823,0.9501953674167287,0.9158948747734785,0.8568345501841101,0.9566911983728493,0.932188139395419,0.8943472679854207,0.9643753150988138,0.01897719095241316,0.009403404394428175,0.03501630967062553,0.022467619015210605,0.010497124767876478,0.04374136038644558,0,0,0,0,0,0,0,0,0.008373744216706199,0.5961893957022626,0.07967508897611056,1
MG,2024,0.8454857733600191,0.7822740992092189,0.891354512677376,0.8570530058744422,0.7966809312016521,0.9001227181503654,0.8730196457931989,0.8085842811166479,0.9107347348436245,0.8876835412876847,0.8386828348355304,0.9218126359553221,0.9095841201980053,0.8784004228798261,0.9408608408671942,0.02511391318435322,0.017245884383758715,0.045332792760442164,0.030069627244527164,0.01912303961620959,0.05009972629405409,0,0,0,0,0,0,3.89716525252392e-7,0,0.03498340475940322,0.1503334704802856,0.030602819243407537,0.76114812465698245
MG,2025,0.829219992305836,0.7701188250730864,0.8764354282284996,0.8420128441369652,0.7894521137837003,0.88751180050571,0.8588171640758926,0.7981312272477527,0.8991728051178105,0.8780283839502435,0.8271604051493182,0.9162231254480484,0.9018780415243866,0.8682862953563523,0.932980623980934,0.026905453618144316,0.019146083787080125,0.048526696956924256,0.03211828517806398,0.020163003362503262,0.0533035051822002,0,0,0,0,0,0,5.132347700310303e-5,0,0.05437140711506785,0.1073536199027473,0.014736917446546125,0.4870082184654721
MS,2015,0.9949296836580275,0.9811995450040958,0.9993729485334282,0.996237485221126,0.9857355260131846,0.9994685199821953,0.9968522300820546,0.9881534050122038,0.9995440297724825,0.997379253353186,0.9896655074559495,0.9996022742474033,0.9976695737703893,0.9912956129156485,0.9996745972137184,0.0011014784961978672,1.316061353996156e-4,0.004497475204865712,0.0010976998037456331,1.2380456863211875e-4,0.005479061588454207,0,0,0,0,0,0,0,0,0,1,1,1
MS,2016,0.9890619257157882,0.9659425932978631,0.9978434737072643,0.9917214725263872,0.9720367481069896,0.9982681941971201,0.9929346919759947,0.9752734495414084,0.9986338759338276,0.9936702285140282,0.9797300096980002,0.99889543302298,0.9943491301816892,0.9814297912573521,0.9991954648821354,0.002270918981646826,3.504056945398614e-4,0.008022608989009937,0.002330464631193574,4.2752038238526855e-4,0.009518607590015007,0,0,0,0,0,0,0,0,0,1,1,1
MS,2017,0.9823054259777761,0.9487323435738031,0.9961657623169103,0.9862790039271786,0.9603437025192453,0.997045182939779,0.9879705619370394,0.9638937436676904,0.9975255829801404,0.9895943427290259,0.9681450843239625,0.9978891050402543,0.990917181517459,0.9707540055644761,0.9984936854598612,0.003506266889281991,7.704829887656807e-4,0.012102651637101433,0.0036450453225505552,7.882395867215314e-4,0.01418679371148662,0,0,0,0,0,0,0,0,0,1,1,1
MS,2018,0.9721339791688841,0.9339590478073312,0.9934040211527675,0.9785167109690356,0.9454836881371678,0.9949475622083742,0.9819241128962601,0.9522064687824887,0.995889612311079,0.9842632075543558,0.9600211272280872,0.9966750378917546,0.9864914103774218,0.9632779732764095,0.9972800868180208,0.005794074876531368,0.0012772778775558878,0.01524459791511332,0.005903753027555303,0.0014124855310250566,0.017767314485136326,0,0,0,0,0,0,0,0,0,1,0.9952544593152093,1
MS,2019,0.9678512092321605,0.9214531269147437,0.9909684818291751,0.9749305999093397,0.9364396895762067,0.992612883624564,0.9793750870432345,0.9418900376148575,0.9940174386924396,0.9821337735565139,0.9493696135143641,0.9952323832093698,0.9847936858362665,0.9567345576696538,0.9964344289643361,0.006797457876774084,0.0015432492877099895,0.018672808519577797,0.006733908139553657,0.0017033304026197933,0.02068144553609198,0,0,0,0,0,0,0,0,0,1,0.9690865116495782,1
MS,2020,0.9607421429708407,0.9064138807688916,0.9901022639479862,0.9705511303618054,0.9243309019508621,0.9919640515397053,0.9758937694235443,0.9319970045104823,0.9935013953266164,0.9798551578344112,0.9410107089613371,0.9948137019713177,0.9819288698451036,0.9482160133700361,0.9957799977291011,0.009003205741903093,0.0018929428143031873,0.021601986254408168,0.007653311111713967,0.002215590959719446,0.024456642099784803,0,0,0,0,0,0,0,0,0,1,0.9393401213474855,1
MS,2021,0.9541781299414698,0.8931635770850903,0.988458194947132,0.9657882420436703,0.916566833643789,0.9909015134695498,0.9692608514896401,0.9259127009084172,0.9928666462201077,0.974999617895452,0.9357512750158321,0.9940014018675947,0.9785000230806851,0.9432803443638751,0.9950295333065486,0.01026757205899268,0.0023755927264926214,0.024561090887749142,0.010011857369183697,0.002628887850189718,0.028044163395124423,0,0,0,0,0,0,0,0,0,1,0.8482613712390534,1
MS,2022,0.94327818392551,0.8779053445432559,0.9865314064964728,0.9600345376110901,0.8992397846360105,0.9888228087447823,0.9650841109652105,0.9134949862038877,0.9911327394445463,0.9709846035317691,0.9241953658843913,0.9929340634810526,0.9752153737246478,0.9315933171907707,0.9941881099356364,0.011966552880596198,0.0026358103221720145,0.028200301222818212,0.010928704416603707,0.0031500245744286726,0.03050628599271584,0,0,0,0,0,0,0,0,0,1,0.7449329935762543,1
MS,2023,0.9306962743358589,0.8647068270040077,0.9758851462939564,0.9471201720966157,0.8890279764433014,0.980630413831496,0.954562159784131,0.9031946069810098,0.9853233260038697,0.9612944800082512,0.9157352020307652,0.9872197111273783,0.9663607008324375,0.9235991170763886,0.9896687059714593,0.015075109439069014,0.00475470404712711,0.03146016776045452,0.013468351486902952,0.0052858117858951646,0.03640726600267302,0,0,0,0,0,0,0,0,0,0.9999739284699488,0.6513562877322233,1
