week_start,variable,q025,q25,median,q75,q975
2020-07-19,posterior_predictive_cases,3,10,16,24,45.02499999999998
2020-07-26,posterior_predictive_cases,3,9,15,23,40
2020-08-02,posterior_predictive_cases,2,8,13,19,39.02499999999998
2020-08-09,posterior_predictive_cases,2,6,11,17,33.02499999999998
2020-08-16,posterior_predictive_cases,1,6,9,14,28
2020-08-23,posterior_predictive_cases,1,5,8,13,26
2020-08-30,posterior_predictive_cases,1,4,7,11,24
2020-09-06,posterior_predictive_cases,0,3,6,9,19
2020-09-13,posterior_predictive_cases,0,3,6,8,17
2020-09-20,posterior_predictive_cases,0,3,5,8,16.024999999999977
2020-09-27,posterior_predictive_cases,0,3,5,7,16.024999999999977
2020-10-04,posterior_predictive_cases,0,2,4,7,16
2020-10-11,posterior_predictive_cases,0,2,4,6,13
2020-10-18,posterior_predictive_cases,0,2,4,6,13
2020-10-25,posterior_predictive_cases,0,2,4,6,12
2020-11-01,posterior_predictive_cases,0,2,3,6,11.024999999999977
2020-11-08,posterior_predictive_cases,0,2,3,6,11.024999999999977
2020-11-15,posterior_predictive_cases,0,2,3,6,11
2020-11-22,posterior_predictive_cases,0,2,3,6,12
2020-11-29,posterior_predictive_cases,0,2,3,5,12
2020-12-06,posterior_predictive_cases,0,2,4,6,12.024999999999977
2020-12-13,posterior_predictive_cases,0,2,4,7,13
2020-12-20,posterior_predictive_cases,0,2,4,7,15
2020-12-27,posterior_predictive_cases,0,2,4,7,16
2021-01-03,posterior_predictive_cases,1,4,6,9,19
2021-01-10,posterior_predictive_cases,1,4,6,10,21
2021-01-17,posterior_predictive_cases,1,5,8,12,24
2021-01-24,posterior_predictive_cases,1,6,10,15,30
2021-01-31,posterior_predictive_cases,2,7,11,17,32.02499999999998
2021-02-07,posterior_predictive_cases,2,8,13.5,21,40
2021-02-14,posterior_predictive_cases,2,9,15,23,46.049999999999955
2021-02-21,posterior_predictive_cases,2,11,19,29,51
2021-02-28,posterior_predictive_cases,3,14,22,33,63.02499999999998
2021-03-07,posterior_predictive_cases,5,16,26,39,72.04999999999995
2021-03-14,posterior_predictive_cases,6,20,31,48.25,90.02499999999998
2021-03-21,posterior_predictive_cases,7,22.75,36,54,101
2021-03-28,posterior_predictive_cases,8,25,41.5,61,115.02499999999998
2021-04-04,posterior_predictive_cases,10,30,44.5,65,127.02499999999998
2021-04-11,posterior_predictive_cases,10.975000000000001,32,51,74.25,150
2021-04-18,posterior_predictive_cases,12,34,54,85,152.07499999999993
2021-04-25,posterior_predictive_cases,12.975000000000001,39,59.5,91,165.02499999999998
2021-05-02,posterior_predictive_cases,14,38,62,92,178.04999999999995
2021-05-09,posterior_predictive_cases,14,38.75,65,94,171.02499999999998
2021-05-16,posterior_predictive_cases,14.975000000000001,41,67,103,185.1249999999999
2021-05-23,posterior_predictive_cases,14,45,71.5,103,204.0999999999999
2021-05-30,posterior_predictive_cases,15.975000000000001,43,66,102,182.07499999999993
2021-06-06,posterior_predictive_cases,16,42.75,69,98,185.02499999999998
2021-06-13,posterior_predictive_cases,14,42,66,100,190.02499999999998
2021-06-20,posterior_predictive_cases,13.975000000000001,39,60,89,155
2021-06-27,posterior_predictive_cases,11,35,59,85,160.04999999999995
2021-07-04,posterior_predictive_cases,10,34,54.5,83,158.14999999999986
2021-07-11,posterior_predictive_cases,8,32,51.5,76,149.02499999999998
2021-07-18,posterior_predictive_cases,8,30,48,72.25,133.04999999999995
2021-07-25,posterior_predictive_cases,8,27,42,62.25,115.04999999999995
2021-08-01,posterior_predictive_cases,8,24,38,61,108
2021-08-08,posterior_predictive_cases,7,23,36,53,97.12499999999989
2021-08-15,posterior_predictive_cases,8,21,32,47,90.04999999999995
