week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2019-02-24,8,218,2019,790,27.29177795224177,47.770796400078744,17193919
2019-03-03,9,219,2019,962,26.601910296537902,23.53002938998556,17193919
2019-03-10,10,220,2019,1469,26.07053168800569,59.401790786361005,17193919
2019-03-17,11,221,2019,2097,24.964527904641997,51.994223797995446,17193919
2019-03-24,12,222,2019,2560,23.85626553480886,42.33961582972101,17193919
2019-03-31,13,223,2019,3671,24.7241413427338,10.11389992643666,17193919
2019-04-07,14,224,2019,3790,24.70410320052581,49.908411864403675,17193919
2019-04-14,15,225,2019,4135,23.85892902950797,27.3897787624173,17193919
2019-04-21,16,226,2019,4452,25.114011759790944,6.141737192937197,17193919
2019-04-28,17,227,2019,5408,24.593019996074847,6.732179299427257,17193919
2019-05-05,18,228,2019,5711,23.68763374027647,10.51991537633511,17193919
2019-05-12,19,229,2019,5125,22.81888245600899,67.21648427627164,17193919
2019-05-19,20,230,2019,4411,22.386881371158562,3.7537232469829496,17193919
2019-05-26,21,231,2019,4132,22.409503617713778,1.0679206229076994,17193919
2019-06-02,22,232,2019,3382,20.410576714569093,13.088991315830022,17193919
2019-06-09,23,233,2019,2914,21.634096340592684,0.8840922246748494,17193919
2019-06-16,24,234,2019,2430,21.297302855453147,6.062499876374608,17193919
2019-06-23,25,235,2019,2211,22.214436022853096,0.5245472762400385,17193919
2019-06-30,26,236,2019,2450,21.66354456745671,32.25288182076967,17193919
2019-07-07,27,237,2019,1504,17.615648751055364,0.4377818732279725,17193919
2019-07-14,28,238,2019,1239,18.86739616127635,5.041727761427274,17193919
2019-07-21,29,239,2019,923,20.536747592731505,0.13954243424764998,17193919
2019-07-28,30,240,2019,816,20.80644084003209,9.692506328991923,17193919
2019-08-04,31,241,2019,608,19.70792264823752,13.647638152833737,17193919
2019-08-11,32,242,2019,543,19.88886044484346,9.62596886366623,17193919
2019-08-18,33,243,2019,344,19.2429178293609,28.468022994191056,17193919
2019-08-25,34,244,2019,279,19.791568617742062,2.7350933523839287,17193919
2019-09-01,35,245,2019,316,20.996693682450086,27.749503127494553,17193919
2019-09-08,36,246,2019,260,23.866234526982062,3.2315163000224696,17193919
2019-09-15,37,247,2019,244,24.90494873962103,2.303423517909281,17193919
2019-09-22,38,248,2019,151,19.595807396732102,55.5521571941917,17193919
2019-09-29,39,249,2019,253,21.630790949686848,4.419909686536895,17193919
2019-10-06,40,250,2019,270,22.759602016186463,39.86204424648982,17193919
2019-10-13,41,251,2019,246,24.61763048028253,4.722494133026928,17193919
2019-10-20,42,252,2019,177,22.253848102538775,18.996130573504413,17193919
2019-10-27,43,253,2019,143,25.960855809757536,25.808040428703244,17193919
2019-11-03,44,254,2019,166,25.15755928900367,34.337435141883574,17193919
2019-11-10,45,255,2019,152,22.92466021602707,59.61396401743088,17193919
2019-11-17,46,256,2019,176,22.85038636664812,42.82887079759713,17193919
2019-11-24,47,257,2019,171,22.001099897467245,29.708490757338595,17193919
2019-12-01,48,258,2019,191,23.240289221341648,43.85025427743881,17193919
2019-12-08,49,259,2019,187,23.87658036244735,70.98495754964132,17193919
2019-12-15,50,260,2019,162,25.519592011510262,29.662932380588796,17193919
2019-12-22,51,261,2019,132,24.998298780878727,54.24515847029269,17193919
2019-12-29,52,262,2019,248,25.41627250883953,34.933848906735314,17193919
2020-01-05,1,263,2020,241,27.412141026828458,39.5442833908025,17222305
2020-01-12,2,264,2020,246,25.038863385206454,136.3109617857262,17222305
2020-01-19,3,265,2020,219,22.97966673214042,50.71547986445582,17222305
2020-01-26,4,266,2020,272,26.526974059908234,33.80767228806233,17222305
2020-02-02,5,267,2020,189,25.103450710595165,88.69603740318162,17222305
2020-02-09,6,268,2020,236,24.11553832252994,84.08446499325778,17222305
2020-02-16,7,269,2020,198,26.474369947409194,66.81924096954062,17222305
2020-02-23,8,270,2020,155,23.748619640037965,44.45452243226572,17222305
2020-03-01,9,271,2020,176,22.27258478974796,76.46687646034445,17222305
2020-03-08,10,272,2020,107,23.757325471982497,7.833759299360884,17222305
2020-03-15,11,273,2020,57,25.51382834511249,42.56481903661703,17222305
2020-03-22,12,274,2020,39,22.07807761467941,10.169858794781124,17222305
2020-03-29,13,275,2020,44,24.07898784116916,35.23372145169628,17222305
2020-04-05,14,276,2020,37,21.970356390909306,27.348384928147304,17222305
2020-04-12,15,277,2020,47,21.979810947312043,10.389451118595048,17222305
2020-04-19,16,278,2020,44,21.216653218697058,3.748846678534054,17222305
2020-04-26,17,279,2020,34,22.204539019033525,4.394532251667684,17222305
2020-05-03,18,280,2020,45,20.16977772598815,23.041235975198042,17222305
2020-05-10,19,281,2020,36,20.426962158262103,22.534333801240425,17222305
2020-05-17,20,282,2020,21,21.212196974420376,2.1518679817163013,17222305
