mode,week_start,residual,observed,expected
high_q,2015-02-15,-1.1819447764911257,0,1.606013944505027
high_q,2015-02-22,-1.2025376432245514,0,1.691894034048004
high_q,2015-03-01,0.34698689441851033,2,1.7608987851986502
high_q,2015-03-08,0.3152451176192876,2,1.8049884217549703
high_q,2015-03-15,-0.2966103489052485,1,1.8328659622927828
high_q,2015-03-22,-0.32101562108953313,1,1.8405372647960305
high_q,2015-03-29,-0.29628290174347116,1,1.8314377596101916
high_q,2015-04-05,-0.29635350494543933,1,1.8085676186020092
high_q,2015-04-12,-0.2744242934690008,1,1.7703961744644496
high_q,2015-04-19,0.35000439808801226,2,1.719143169489274
high_q,2015-04-26,0.8594147466681427,3,1.6603865819636932
high_q,2015-05-03,-1.1822111459660625,0,1.597310045953643
high_q,2015-05-10,0.9600587329840393,3,1.5344971739223028
high_q,2015-05-17,-1.1433337001156996,0,1.4649912638681561
high_q,2015-05-24,-0.07605090071025512,1,1.4079235310330487
high_q,2015-05-31,-0.03237924494886285,1,1.3517439874230992
high_q,2015-06-07,-1.0540806209361144,0,1.299699416783651
high_q,2015-06-14,0.029669899078231345,1,1.2543914135179044
high_q,2015-06-21,-1.0112811691527692,0,1.216246205121703
high_q,2015-06-28,-1.0168812093984647,0,1.1819382697228482
high_q,2015-07-05,-1.0157397719113888,0,1.154242594631516
high_q,2015-07-12,-0.9819296455055754,0,1.130761409802112
high_q,2015-07-19,-0.9451803330401738,0,1.1116299487234056
high_q,2015-07-26,-0.9658434120742138,0,1.0967396693833082
high_q,2015-08-02,-0.9718756310329756,0,1.0851165133272616
high_q,2015-08-09,-0.92947287809104,0,1.0750339191389813
high_q,2015-08-16,-0.9311405334327085,0,1.0675298983301036
high_q,2015-08-23,-0.9026599502485606,0,1.0636311582504314
high_q,2015-08-30,-0.9436651601431949,0,1.061407281890185
high_q,2015-09-06,-0.9356586349660798,0,1.0608354642280169
high_q,2015-09-13,-0.8950291235226806,0,1.0625995413060134
high_q,2015-09-20,-0.9279560047254003,0,1.066893570653524
high_q,2015-09-27,-0.9402633785308412,0,1.074546177512914
high_q,2015-10-04,-0.9598599204469102,0,1.0843186726835978
high_q,2015-10-11,-0.9595945857766759,0,1.096257238353873
high_q,2015-10-18,-0.9666532298079996,0,1.108764598614247
high_q,2015-10-25,-0.953251071144682,0,1.1255966961910893
high_q,2015-11-01,-0.9721403538376485,0,1.145451589947899
high_q,2015-11-08,-0.9970406260167898,0,1.1718728284395057
high_q,2015-11-15,-1.0161344010141042,0,1.198676749335733
high_q,2015-11-22,-0.9714873058010112,0,1.2300920149671075
high_q,2015-11-29,0.03603769203281177,1,1.2630955404807598
high_q,2015-12-06,-1.044167882234653,0,1.3012961005425727
